county,precinct,office,district,candidate,party,votes,,
Lincoln,07 Seal Rock,State House,9,Over Votes,,,,
Lincoln,07 Seal Rock,State House,9,Under Votes,,,,
Lincoln,07 Seal Rock,State House,10,David Gomberg,DEM,679,,
Lincoln,07 Seal Rock,State House,10,Max Sherman,REP,437,,
Lincoln,07 Seal Rock,State House,10,Write-In,,0,,
Lincoln,07 Seal Rock,State House,10,Over Votes,,0,,
Lincoln,07 Seal Rock,State House,10,Under Votes,,45,,
Lincoln,08 South Beach,Registered Voters,,,,1188,,
Lincoln,08 South Beach,Ballots Cast,,,,991,,
Lincoln,08 South Beach,Ballots Cast Blank,,,,2,,
Lincoln,08 South Beach,President,,Donald J. Trump,REP,366,,
Lincoln,08 South Beach,President,,Joseph R. Biden,DEM,593,,
Lincoln,08 South Beach,President,,Jo Jorgensen,LBT,15,,
Lincoln,08 South Beach,President,,Howie Hawkins,PGP,6,,
Lincoln,08 South Beach,President,,Dario Hunter,PRO,1,,
Lincoln,08 South Beach,President,,Write-In,,3,,
Lincoln,08 South Beach,President,,Over Votes,,0,,
Lincoln,08 South Beach,President,,Under Votes,,7,,
Lincoln,08 South Beach,U.S. Senate,,Jo Rae Perkins,REP,341,,
Lincoln,08 South Beach,U.S. Senate,,Jeff Merkley,DEM,591,,
Lincoln,08 South Beach,U.S. Senate,,Ibrahim A. Taher,PGP,17,,
Lincoln,08 South Beach,U.S. Senate,,Gary Dye,LBT,17,,
Lincoln,08 South Beach,U.S. Senate,,Write-In,,1,,
Lincoln,08 South Beach,U.S. Senate,,Over Votes,,0,,
Lincoln,08 South Beach,U.S. Senate,,Under Votes,,24,,
Lincoln,08 South Beach,U.S. House,5,Matthew James Rix,LBT,20,,
Lincoln,08 South Beach,U.S. House,5,Amy Ryan Courser,REP,349,,
Lincoln,08 South Beach,U.S. House,5,Kurt Schrader,DEM,586,,
Lincoln,08 South Beach,U.S. House,5,Write-In,,0,,
Lincoln,08 South Beach,U.S. House,5,Over Votes,,0,,
Lincoln,08 South Beach,U.S. House,5,Under Votes,,36,,
Lincoln,08 South Beach,Secretary of State,,Nathalie Paravicini,PGP,32,,
Lincoln,08 South Beach,Secretary of State,,Kyle Markley,LBT,21,,
Lincoln,08 South Beach,Secretary of State,,Kim Thatcher,REP,371,,
Lincoln,08 South Beach,Secretary of State,,Shemia Fagan,DEM,529,,
Lincoln,08 South Beach,Secretary of State,,Write-In,,0,,
Lincoln,08 South Beach,Secretary of State,,Over Votes,,0,,
Lincoln,08 South Beach,Secretary of State,,Under Votes,,38,,
Lincoln,08 South Beach,State Treasurer,,Michael P. Marsh,CON,13,,
Lincoln,08 South Beach,State Treasurer,,Tobias Read,DEM,533,,
Lincoln,08 South Beach,State Treasurer,,Chris Henry,IND,55,,
Lincoln,08 South Beach,State Treasurer,,Jeff Gudman,REP,338,,
Lincoln,08 South Beach,State Treasurer,,Write-In,,0,,
Lincoln,08 South Beach,State Treasurer,,Over Votes,,0,,
Lincoln,08 South Beach,State Treasurer,,Under Votes,,52,,
Lincoln,08 South Beach,Attorney General,,Ellen Rosenblum,DEM,586,,
Lincoln,08 South Beach,Attorney General,,Lars D.H. Hedbor,LBT,11,,
Lincoln,08 South Beach,Attorney General,,Michael Cross,REP,344,,
Lincoln,08 South Beach,Attorney General,,Write-In,,1,,
Lincoln,08 South Beach,Attorney General,,Over Votes,,1,,
Lincoln,08 South Beach,Attorney General,,Under Votes,,48,,
Lincoln,08 South Beach,State Senate,5,Dick Anderson,REP,373,,
Lincoln,08 South Beach,State Senate,5,Shauleen Higgins,PGP,23,,
Lincoln,08 South Beach,State Senate,5,Melissa T. Cribbins,DEM,558,,
Lincoln,08 South Beach,State Senate,5,Write-In,,0,,
Lincoln,08 South Beach,State Senate,5,Over Votes,,1,,
Lincoln,08 South Beach,State Senate,5,Under Votes,,36,,
Lincoln,08 South Beach,State House,9,Cal Mukumoto,DEM,,,
Lincoln,08 South Beach,State House,9,Boomer Wright,REP,,,
Lincoln,08 South Beach,State House,9,Write-In,,,,
Lincoln,08 South Beach,State House,9,Over Votes,,,,
Lincoln,08 South Beach,State House,9,Under Votes,,,,
Lincoln,08 South Beach,State House,10,David Gomberg,DEM,575,,
Lincoln,08 South Beach,State House,10,Max Sherman,REP,363,,
Lincoln,08 South Beach,State House,10,Write-In,,0,,
Lincoln,08 South Beach,State House,10,Over Votes,,0,,
Lincoln,08 South Beach,State House,10,Under Votes,,53,,
Lincoln,09 Nye Creek,Registered Voters,,,,1167,,
Lincoln,09 Nye Creek,Ballots Cast,,,,940,,
Lincoln,09 Nye Creek,Ballots Cast Blank,,,,0,,
Lincoln,09 Nye Creek,President,,Donald J. Trump,REP,251,,
Lincoln,09 Nye Creek,President,,Joseph R. Biden,DEM,645,,
Lincoln,09 Nye Creek,President,,Jo Jorgensen,LBT,20,,
Lincoln,09 Nye Creek,President,,Howie Hawkins,PGP,8,,
Lincoln,09 Nye Creek,President,,Dario Hunter,PRO,2,,
Lincoln,09 Nye Creek,President,,Write-In,,10,,
Lincoln,09 Nye Creek,President,,Over Votes,,0,,
Lincoln,09 Nye Creek,President,,Under Votes,,4,,
Lincoln,09 Nye Creek,U.S. Senate,,Jo Rae Perkins,REP,227,,
Lincoln,09 Nye Creek,U.S. Senate,,Jeff Merkley,DEM,650,,
Lincoln,09 Nye Creek,U.S. Senate,,Ibrahim A. Taher,PGP,25,,
Lincoln,09 Nye Creek,U.S. Senate,,Gary Dye,LBT,15,,
Lincoln,09 Nye Creek,U.S. Senate,,Write-In,,1,,
Lincoln,09 Nye Creek,U.S. Senate,,Over Votes,,0,,
Lincoln,09 Nye Creek,U.S. Senate,,Under Votes,,22,,
Lincoln,09 Nye Creek,U.S. House,5,Matthew James Rix,LBT,28,,
Lincoln,09 Nye Creek,U.S. House,5,Amy Ryan Courser,REP,249,,
Lincoln,09 Nye Creek,U.S. House,5,Kurt Schrader,DEM,634,,
Lincoln,09 Nye Creek,U.S. House,5,Write-In,,2,,
Lincoln,09 Nye Creek,U.S. House,5,Over Votes,,0,,
Lincoln,09 Nye Creek,U.S. House,5,Under Votes,,27,,
Lincoln,09 Nye Creek,Secretary of State,,Nathalie Paravicini,PGP,44,,
Lincoln,09 Nye Creek,Secretary of State,,Kyle Markley,LBT,25,,
Lincoln,09 Nye Creek,Secretary of State,,Kim Thatcher,REP,262,,
Lincoln,09 Nye Creek,Secretary of State,,Shemia Fagan,DEM,578,,
Lincoln,09 Nye Creek,Secretary of State,,Write-In,,0,,
Lincoln,09 Nye Creek,Secretary of State,,Over Votes,,0,,
Lincoln,09 Nye Creek,Secretary of State,,Under Votes,,31,,
Lincoln,09 Nye Creek,State Treasurer,,Michael P. Marsh,CON,23,,
Lincoln,09 Nye Creek,State Treasurer,,Tobias Read,DEM,588,,
Lincoln,09 Nye Creek,State Treasurer,,Chris Henry,IND,52,,
Lincoln,09 Nye Creek,State Treasurer,,Jeff Gudman,REP,239,,
Lincoln,09 Nye Creek,State Treasurer,,Write-In,,0,,
Lincoln,09 Nye Creek,State Treasurer,,Over Votes,,0,,
Lincoln,09 Nye Creek,State Treasurer,,Under Votes,,38,,
Lincoln,09 Nye Creek,Attorney General,,Ellen Rosenblum,DEM,642,,
Lincoln,09 Nye Creek,Attorney General,,Lars D.H. Hedbor,LBT,18,,
Lincoln,09 Nye Creek,Attorney General,,Michael Cross,REP,245,,
Lincoln,09 Nye Creek,Attorney General,,Write-In,,2,,
Lincoln,09 Nye Creek,Attorney General,,Over Votes,,0,,
Lincoln,09 Nye Creek,Attorney General,,Under Votes,,33,,
Lincoln,09 Nye Creek,State Senate,5,Dick Anderson,REP,269,,
Lincoln,09 Nye Creek,State Senate,5,Shauleen Higgins,PGP,55,,
Lincoln,09 Nye Creek,State Senate,5,Melissa T. Cribbins,DEM,586,,
Lincoln,09 Nye Creek,State Senate,5,Write-In,,0,,
Lincoln,09 Nye Creek,State Senate,5,Over Votes,,0,,
Lincoln,09 Nye Creek,State Senate,5,Under Votes,,30,,
Lincoln,09 Nye Creek,State House,9,Cal Mukumoto,DEM,,,
Lincoln,09 Nye Creek,State House,9,Boomer Wright,REP,,,
Lincoln,09 Nye Creek,State House,9,Write-In,,,,
Lincoln,09 Nye Creek,State House,9,Over Votes,,,,
Lincoln,09 Nye Creek,State House,9,Under Votes,,,,
Lincoln,09 Nye Creek,State House,10,David Gomberg,DEM,640,,
Lincoln,09 Nye Creek,State House,10,Max Sherman,REP,259,,
Lincoln,09 Nye Creek,State House,10,Write-In,,0,,
Lincoln,09 Nye Creek,State House,10,Over Votes,,1,,
Lincoln,09 Nye Creek,State House,10,Under Votes,,40,,
Lincoln,10 Newport Bay,Registered Voters,,,,843,,
Lincoln,10 Newport Bay,Ballots Cast,,,,643,,
Lincoln,10 Newport Bay,Ballots Cast Blank,,,,1,,
Lincoln,10 Newport Bay,President,,Donald J. Trump,REP,187,,
Lincoln,10 Newport Bay,President,,Joseph R. Biden,DEM,438,,
Lincoln,10 Newport Bay,President,,Jo Jorgensen,LBT,5,,
Lincoln,10 Newport Bay,President,,Howie Hawkins,PGP,4,,
Lincoln,10 Newport Bay,President,,Dario Hunter,PRO,0,,
Lincoln,10 Newport Bay,President,,Write-In,,3,,
Lincoln,10 Newport Bay,President,,Over Votes,,0,,
Lincoln,10 Newport Bay,President,,Under Votes,,6,,
Lincoln,10 Newport Bay,U.S. Senate,,Jo Rae Perkins,REP,171,,
Lincoln,10 Newport Bay,U.S. Senate,,Jeff Merkley,DEM,431,,
Lincoln,10 Newport Bay,U.S. Senate,,Ibrahim A. Taher,PGP,14,,
Lincoln,10 Newport Bay,U.S. Senate,,Gary Dye,LBT,12,,
Lincoln,10 Newport Bay,U.S. Senate,,Write-In,,0,,
Lincoln,10 Newport Bay,U.S. Senate,,Over Votes,,1,,
Lincoln,10 Newport Bay,U.S. Senate,,Under Votes,,14,,
Lincoln,10 Newport Bay,U.S. House,5,Matthew James Rix,LBT,23,,
Lincoln,10 Newport Bay,U.S. House,5,Amy Ryan Courser,REP,177,,
Lincoln,10 Newport Bay,U.S. House,5,Kurt Schrader,DEM,420,,
Lincoln,10 Newport Bay,U.S. House,5,Write-In,,2,,
Lincoln,10 Newport Bay,U.S. House,5,Over Votes,,0,,
Lincoln,10 Newport Bay,U.S. House,5,Under Votes,,21,,
Lincoln,10 Newport Bay,Secretary of State,,Nathalie Paravicini,PGP,33,,
Lincoln,10 Newport Bay,Secretary of State,,Kyle Markley,LBT,19,,
Lincoln,10 Newport Bay,Secretary of State,,Kim Thatcher,REP,184,,
Lincoln,10 Newport Bay,Secretary of State,,Shemia Fagan,DEM,379,,
Lincoln,10 Newport Bay,Secretary of State,,Write-In,,0,,
Lincoln,10 Newport Bay,Secretary of State,,Over Votes,,0,,
Lincoln,10 Newport Bay,Secretary of State,,Under Votes,,28,,
Lincoln,10 Newport Bay,State Treasurer,,Michael P. Marsh,CON,9,,
Lincoln,10 Newport Bay,State Treasurer,,Tobias Read,DEM,392,,
Lincoln,10 Newport Bay,State Treasurer,,Chris Henry,IND,36,,
Lincoln,10 Newport Bay,State Treasurer,,Jeff Gudman,REP,173,,
Lincoln,10 Newport Bay,State Treasurer,,Write-In,,1,,
Lincoln,10 Newport Bay,State Treasurer,,Over Votes,,0,,
Lincoln,10 Newport Bay,State Treasurer,,Under Votes,,32,,
Lincoln,10 Newport Bay,Attorney General,,Ellen Rosenblum,DEM,420,,
Lincoln,10 Newport Bay,Attorney General,,Lars D.H. Hedbor,LBT,12,,
Lincoln,10 Newport Bay,Attorney General,,Michael Cross,REP,173,,
Lincoln,10 Newport Bay,Attorney General,,Write-In,,1,,
Lincoln,10 Newport Bay,Attorney General,,Over Votes,,0,,
Lincoln,10 Newport Bay,Attorney General,,Under Votes,,37,,
Lincoln,10 Newport Bay,State Senate,5,Dick Anderson,REP,190,,
Lincoln,10 Newport Bay,State Senate,5,Shauleen Higgins,PGP,25,,
Lincoln,10 Newport Bay,State Senate,5,Melissa T. Cribbins,DEM,397,,
Lincoln,10 Newport Bay,State Senate,5,Write-In,,0,,
Lincoln,10 Newport Bay,State Senate,5,Over Votes,,1,,
Lincoln,10 Newport Bay,State Senate,5,Under Votes,,30,,
Lincoln,10 Newport Bay,State House,9,Cal Mukumoto,DEM,,,
Lincoln,10 Newport Bay,State House,9,Boomer Wright,REP,,,
Lincoln,10 Newport Bay,State House,9,Write-In,,,,
Lincoln,10 Newport Bay,State House,9,Over Votes,,,,
Lincoln,10 Newport Bay,State House,9,Under Votes,,,,
Lincoln,10 Newport Bay,State House,10,David Gomberg,DEM,417,,
Lincoln,10 Newport Bay,State House,10,Max Sherman,REP,190,,
Lincoln,10 Newport Bay,State House,10,Write-In,,1,,
Lincoln,10 Newport Bay,State House,10,Over Votes,,0,,
Lincoln,10 Newport Bay,State House,10,Under Votes,,35,,
Lincoln,11 Oceanview,Registered Voters,,,,952,,
Lincoln,11 Oceanview,Ballots Cast,,,,797,,
Lincoln,11 Oceanview,Ballots Cast Blank,,,,0,,
Lincoln,11 Oceanview,President,,Donald J. Trump,REP,244,,
Lincoln,11 Oceanview,President,,Joseph R. Biden,DEM,524,,
Lincoln,11 Oceanview,President,,Jo Jorgensen,LBT,10,,
Lincoln,11 Oceanview,President,,Howie Hawkins,PGP,5,,
Lincoln,11 Oceanview,President,,Dario Hunter,PRO,4,,
Lincoln,11 Oceanview,President,,Write-In,,2,,
Lincoln,11 Oceanview,President,,Over Votes,,0,,
Lincoln,11 Oceanview,President,,Under Votes,,8,,
Lincoln,11 Oceanview,U.S. Senate,,Jo Rae Perkins,REP,227,,
Lincoln,11 Oceanview,U.S. Senate,,Jeff Merkley,DEM,524,,
Lincoln,11 Oceanview,U.S. Senate,,Ibrahim A. Taher,PGP,20,,
Lincoln,11 Oceanview,U.S. Senate,,Gary Dye,LBT,14,,
Lincoln,11 Oceanview,U.S. Senate,,Write-In,,0,,
Lincoln,11 Oceanview,U.S. Senate,,Over Votes,,0,,
Lincoln,11 Oceanview,U.S. Senate,,Under Votes,,12,,
Lincoln,11 Oceanview,U.S. House,5,Matthew James Rix,LBT,20,,
Lincoln,11 Oceanview,U.S. House,5,Amy Ryan Courser,REP,246,,
Lincoln,11 Oceanview,U.S. House,5,Kurt Schrader,DEM,507,,
Lincoln,11 Oceanview,U.S. House,5,Write-In,,0,,
Lincoln,11 Oceanview,U.S. House,5,Over Votes,,0,,
Lincoln,11 Oceanview,U.S. House,5,Under Votes,,24,,
Lincoln,11 Oceanview,Secretary of State,,Nathalie Paravicini,PGP,23,,
Lincoln,11 Oceanview,Secretary of State,,Kyle Markley,LBT,29,,
Lincoln,11 Oceanview,Secretary of State,,Kim Thatcher,REP,261,,
Lincoln,11 Oceanview,Secretary of State,,Shemia Fagan,DEM,457,,
Lincoln,11 Oceanview,Secretary of State,,Write-In,,0,,
Lincoln,11 Oceanview,Secretary of State,,Over Votes,,0,,
Lincoln,11 Oceanview,Secretary of State,,Under Votes,,27,,
Lincoln,11 Oceanview,State Treasurer,,Michael P. Marsh,CON,11,,
Lincoln,11 Oceanview,State Treasurer,,Tobias Read,DEM,464,,
Lincoln,11 Oceanview,State Treasurer,,Chris Henry,IND,56,,
Lincoln,11 Oceanview,State Treasurer,,Jeff Gudman,REP,241,,
Lincoln,11 Oceanview,State Treasurer,,Write-In,,0,,
Lincoln,11 Oceanview,State Treasurer,,Over Votes,,0,,
Lincoln,11 Oceanview,State Treasurer,,Under Votes,,25,,
Lincoln,11 Oceanview,Attorney General,,Ellen Rosenblum,DEM,504,,
Lincoln,11 Oceanview,Attorney General,,Lars D.H. Hedbor,LBT,15,,
Lincoln,11 Oceanview,Attorney General,,Michael Cross,REP,250,,
Lincoln,11 Oceanview,Attorney General,,Write-In,,0,,
Lincoln,11 Oceanview,Attorney General,,Over Votes,,0,,
Lincoln,11 Oceanview,Attorney General,,Under Votes,,28,,
Lincoln,11 Oceanview,State Senate,5,Dick Anderson,REP,250,,
Lincoln,11 Oceanview,State Senate,5,Shauleen Higgins,PGP,41,,
Lincoln,11 Oceanview,State Senate,5,Melissa T. Cribbins,DEM,480,,
Lincoln,11 Oceanview,State Senate,5,Write-In,,2,,
Lincoln,11 Oceanview,State Senate,5,Over Votes,,0,,
Lincoln,11 Oceanview,State Senate,5,Under Votes,,24,,
Lincoln,11 Oceanview,State House,9,Cal Mukumoto,DEM,,,
Lincoln,11 Oceanview,State House,9,Boomer Wright,REP,,,
Lincoln,11 Oceanview,State House,9,Write-In,,,,
Lincoln,11 Oceanview,State House,9,Over Votes,,,,
Lincoln,11 Oceanview,State House,9,Under Votes,,,,
Lincoln,11 Oceanview,State House,10,David Gomberg,DEM,500,,
Lincoln,11 Oceanview,State House,10,Max Sherman,REP,258,,
Lincoln,11 Oceanview,State House,10,Write-In,,1,,
Lincoln,11 Oceanview,State House,10,Over Votes,,0,,
Lincoln,11 Oceanview,State House,10,Under Votes,,38,,
Lincoln,12 Yaquina,Registered Voters,,,,1582,,
Lincoln,12 Yaquina,Ballots Cast,,,,1285,,
Lincoln,12 Yaquina,Ballots Cast Blank,,,,0,,
Lincoln,12 Yaquina,President,,Donald J. Trump,REP,514,,
Lincoln,12 Yaquina,President,,Joseph R. Biden,DEM,717,,
Lincoln,12 Yaquina,President,,Jo Jorgensen,LBT,24,,
Lincoln,12 Yaquina,President,,Howie Hawkins,PGP,10,,
Lincoln,12 Yaquina,President,,Dario Hunter,PRO,2,,
Lincoln,12 Yaquina,President,,Write-In,,4,,
Lincoln,12 Yaquina,President,,Over Votes,,1,,
Lincoln,12 Yaquina,President,,Under Votes,,13,,
Lincoln,12 Yaquina,U.S. Senate,,Jo Rae Perkins,REP,487,,
Lincoln,12 Yaquina,U.S. Senate,,Jeff Merkley,DEM,727,,
Lincoln,12 Yaquina,U.S. Senate,,Ibrahim A. Taher,PGP,24,,
Lincoln,12 Yaquina,U.S. Senate,,Gary Dye,LBT,18,,
Lincoln,12 Yaquina,U.S. Senate,,Write-In,,0,,
Lincoln,12 Yaquina,U.S. Senate,,Over Votes,,0,,
Lincoln,12 Yaquina,U.S. Senate,,Under Votes,,29,,
Lincoln,12 Yaquina,U.S. House,5,Matthew James Rix,LBT,38,,
Lincoln,12 Yaquina,U.S. House,5,Amy Ryan Courser,REP,495,,
Lincoln,12 Yaquina,U.S. House,5,Kurt Schrader,DEM,706,,
Lincoln,12 Yaquina,U.S. House,5,Write-In,,0,,
Lincoln,12 Yaquina,U.S. House,5,Over Votes,,0,,
Lincoln,12 Yaquina,U.S. House,5,Under Votes,,46,,
Lincoln,12 Yaquina,Secretary of State,,Nathalie Paravicini,PGP,51,,
Lincoln,12 Yaquina,Secretary of State,,Kyle Markley,LBT,30,,
Lincoln,12 Yaquina,Secretary of State,,Kim Thatcher,REP,526,,
Lincoln,12 Yaquina,Secretary of State,,Shemia Fagan,DEM,638,,
Lincoln,12 Yaquina,Secretary of State,,Write-In,,1,,
Lincoln,12 Yaquina,Secretary of State,,Over Votes,,0,,
Lincoln,12 Yaquina,Secretary of State,,Under Votes,,39,,
Lincoln,12 Yaquina,State Treasurer,,Michael P. Marsh,CON,25,,
Lincoln,12 Yaquina,State Treasurer,,Tobias Read,DEM,662,,
Lincoln,12 Yaquina,State Treasurer,,Chris Henry,IND,55,,
Lincoln,12 Yaquina,State Treasurer,,Jeff Gudman,REP,487,,
Lincoln,12 Yaquina,State Treasurer,,Write-In,,1,,
Lincoln,12 Yaquina,State Treasurer,,Over Votes,,0,,
Lincoln,12 Yaquina,State Treasurer,,Under Votes,,55,,
Lincoln,12 Yaquina,Attorney General,,Ellen Rosenblum,DEM,708,,
Lincoln,12 Yaquina,Attorney General,,Lars D.H. Hedbor,LBT,26,,
Lincoln,12 Yaquina,Attorney General,,Michael Cross,REP,497,,
Lincoln,12 Yaquina,Attorney General,,Write-In,,1,,
Lincoln,12 Yaquina,Attorney General,,Over Votes,,0,,
Lincoln,12 Yaquina,Attorney General,,Under Votes,,53,,
Lincoln,12 Yaquina,State Senate,5,Dick Anderson,REP,545,,
Lincoln,12 Yaquina,State Senate,5,Shauleen Higgins,PGP,52,,
Lincoln,12 Yaquina,State Senate,5,Melissa T. Cribbins,DEM,636,,
Lincoln,12 Yaquina,State Senate,5,Write-In,,1,,
Lincoln,12 Yaquina,State Senate,5,Over Votes,,1,,
Lincoln,12 Yaquina,State Senate,5,Under Votes,,50,,
Lincoln,12 Yaquina,State House,9,Cal Mukumoto,DEM,,,
Lincoln,12 Yaquina,State House,9,Boomer Wright,REP,,,
Lincoln,12 Yaquina,State House,9,Write-In,,,,
Lincoln,12 Yaquina,State House,9,Over Votes,,,,
Lincoln,12 Yaquina,State House,9,Under Votes,,,,
Lincoln,12 Yaquina,State House,10,David Gomberg,DEM,692,,
Lincoln,12 Yaquina,State House,10,Max Sherman,REP,522,,
Lincoln,12 Yaquina,State House,10,Write-In,,2,,
Lincoln,12 Yaquina,State House,10,Over Votes,,0,,
Lincoln,12 Yaquina,State House,10,Under Votes,,69,,
Lincoln,13 Pacific,Registered Voters,,,,1445,,
Lincoln,13 Pacific,Ballots Cast,,,,1224,,
Lincoln,13 Pacific,Ballots Cast Blank,,,,0,,
Lincoln,13 Pacific,President,,Donald J. Trump,REP,441,,
Lincoln,13 Pacific,President,,Joseph R. Biden,DEM,725,,
Lincoln,13 Pacific,President,,Jo Jorgensen,LBT,19,,
Lincoln,13 Pacific,President,,Howie Hawkins,PGP,8,,
Lincoln,13 Pacific,President,,Dario Hunter,PRO,7,,
Lincoln,13 Pacific,President,,Write-In,,10,,
Lincoln,13 Pacific,President,,Over Votes,,1,,
Lincoln,13 Pacific,President,,Under Votes,,13,,
Lincoln,13 Pacific,U.S. Senate,,Jo Rae Perkins,REP,405,,
Lincoln,13 Pacific,U.S. Senate,,Jeff Merkley,DEM,749,,
Lincoln,13 Pacific,U.S. Senate,,Ibrahim A. Taher,PGP,24,,
Lincoln,13 Pacific,U.S. Senate,,Gary Dye,LBT,19,,
Lincoln,13 Pacific,U.S. Senate,,Write-In,,0,,
Lincoln,13 Pacific,U.S. Senate,,Over Votes,,0,,
Lincoln,13 Pacific,U.S. Senate,,Under Votes,,27,,
Lincoln,13 Pacific,U.S. House,5,Matthew James Rix,LBT,42,,
Lincoln,13 Pacific,U.S. House,5,Amy Ryan Courser,REP,424,,
Lincoln,13 Pacific,U.S. House,5,Kurt Schrader,DEM,716,,
Lincoln,13 Pacific,U.S. House,5,Write-In,,6,,
Lincoln,13 Pacific,U.S. House,5,Over Votes,,0,,
Lincoln,13 Pacific,U.S. House,5,Under Votes,,36,,
Lincoln,13 Pacific,Secretary of State,,Nathalie Paravicini,PGP,40,,
Lincoln,13 Pacific,Secretary of State,,Kyle Markley,LBT,29,,
Lincoln,13 Pacific,Secretary of State,,Kim Thatcher,REP,465,,
Lincoln,13 Pacific,Secretary of State,,Shemia Fagan,DEM,640,,
Lincoln,13 Pacific,Secretary of State,,Write-In,,0,,
Lincoln,13 Pacific,Secretary of State,,Over Votes,,0,,
Lincoln,13 Pacific,Secretary of State,,Under Votes,,50,,
Lincoln,13 Pacific,State Treasurer,,Michael P. Marsh,CON,22,,
Lincoln,13 Pacific,State Treasurer,,Tobias Read,DEM,667,,
Lincoln,13 Pacific,State Treasurer,,Chris Henry,IND,54,,
Lincoln,13 Pacific,State Treasurer,,Jeff Gudman,REP,418,,
Lincoln,13 Pacific,State Treasurer,,Write-In,,0,,
Lincoln,13 Pacific,State Treasurer,,Over Votes,,0,,
Lincoln,13 Pacific,State Treasurer,,Under Votes,,63,,
Lincoln,13 Pacific,Attorney General,,Ellen Rosenblum,DEM,710,,
Lincoln,13 Pacific,Attorney General,,Lars D.H. Hedbor,LBT,21,,
Lincoln,13 Pacific,Attorney General,,Michael Cross,REP,428,,
Lincoln,13 Pacific,Attorney General,,Write-In,,5,,
Lincoln,13 Pacific,Attorney General,,Over Votes,,0,,
Lincoln,13 Pacific,Attorney General,,Under Votes,,60,,
Lincoln,13 Pacific,State Senate,5,Dick Anderson,REP,464,,
Lincoln,13 Pacific,State Senate,5,Shauleen Higgins,PGP,37,,
Lincoln,13 Pacific,State Senate,5,Melissa T. Cribbins,DEM,667,,
Lincoln,13 Pacific,State Senate,5,Write-In,,0,,
Lincoln,13 Pacific,State Senate,5,Over Votes,,1,,
Lincoln,13 Pacific,State Senate,5,Under Votes,,55,,
Lincoln,13 Pacific,State House,9,Cal Mukumoto,DEM,,,
Lincoln,13 Pacific,State House,9,Boomer Wright,REP,,,
Lincoln,13 Pacific,State House,9,Write-In,,,,
Lincoln,13 Pacific,State House,9,Over Votes,,,,
Lincoln,13 Pacific,State House,9,Under Votes,,,,
Lincoln,13 Pacific,State House,10,David Gomberg,DEM,702,,
Lincoln,13 Pacific,State House,10,Max Sherman,REP,447,,
Lincoln,13 Pacific,State House,10,Write-In,,0,,
Lincoln,13 Pacific,State House,10,Over Votes,,0,,
Lincoln,13 Pacific,State House,10,Under Votes,,75,,
Lincoln,14 Agate Beach,Registered Voters,,,,1367,,
Lincoln,14 Agate Beach,Ballots Cast,,,,1117,,
Lincoln,14 Agate Beach,Ballots Cast Blank,,,,2,,
Lincoln,14 Agate Beach,President,,Donald J. Trump,REP,443,,
Lincoln,14 Agate Beach,President,,Joseph R. Biden,DEM,643,,
Lincoln,14 Agate Beach,President,,Jo Jorgensen,LBT,9,,
Lincoln,14 Agate Beach,President,,Howie Hawkins,PGP,8,,
Lincoln,14 Agate Beach,President,,Dario Hunter,PRO,1,,
Lincoln,14 Agate Beach,President,,Write-In,,6,,
Lincoln,14 Agate Beach,President,,Over Votes,,0,,
Lincoln,14 Agate Beach,President,,Under Votes,,7,,
Lincoln,14 Agate Beach,U.S. Senate,,Jo Rae Perkins,REP,431,,
Lincoln,14 Agate Beach,U.S. Senate,,Jeff Merkley,DEM,625,,
Lincoln,14 Agate Beach,U.S. Senate,,Ibrahim A. Taher,PGP,13,,
Lincoln,14 Agate Beach,U.S. Senate,,Gary Dye,LBT,17,,
Lincoln,14 Agate Beach,U.S. Senate,,Write-In,,2,,
Lincoln,14 Agate Beach,U.S. Senate,,Over Votes,,0,,
Lincoln,14 Agate Beach,U.S. Senate,,Under Votes,,29,,
Lincoln,14 Agate Beach,U.S. House,5,Matthew James Rix,LBT,30,,
Lincoln,14 Agate Beach,U.S. House,5,Amy Ryan Courser,REP,444,,
Lincoln,14 Agate Beach,U.S. House,5,Kurt Schrader,DEM,609,,
Lincoln,14 Agate Beach,U.S. House,5,Write-In,,1,,
Lincoln,14 Agate Beach,U.S. House,5,Over Votes,,0,,
Lincoln,14 Agate Beach,U.S. House,5,Under Votes,,33,,
Lincoln,14 Agate Beach,Secretary of State,,Nathalie Paravicini,PGP,35,,
Lincoln,14 Agate Beach,Secretary of State,,Kyle Markley,LBT,21,,
Lincoln,14 Agate Beach,Secretary of State,,Kim Thatcher,REP,464,,
Lincoln,14 Agate Beach,Secretary of State,,Shemia Fagan,DEM,557,,
Lincoln,14 Agate Beach,Secretary of State,,Write-In,,1,,
Lincoln,14 Agate Beach,Secretary of State,,Over Votes,,0,,
Lincoln,14 Agate Beach,Secretary of State,,Under Votes,,39,,
Lincoln,14 Agate Beach,State Treasurer,,Michael P. Marsh,CON,25,,
Lincoln,14 Agate Beach,State Treasurer,,Tobias Read,DEM,572,,
Lincoln,14 Agate Beach,State Treasurer,,Chris Henry,IND,47,,
Lincoln,14 Agate Beach,State Treasurer,,Jeff Gudman,REP,430,,
Lincoln,14 Agate Beach,State Treasurer,,Write-In,,0,,
Lincoln,14 Agate Beach,State Treasurer,,Over Votes,,0,,
Lincoln,14 Agate Beach,State Treasurer,,Under Votes,,43,,
Lincoln,14 Agate Beach,Attorney General,,Ellen Rosenblum,DEM,629,,
