county,precinct,office,district,candidate,party,votes,election_day,mail,absentee,military,provisional,emergency
Washington,0394 394,U.S. House,1,Over Votes,DEM,0,,,,,,
Washington,0394 394,U.S. House,1,Under Votes,DEM,0,,,,,,
Washington,0395 395,U.S. House,1,Suzanne Bonamici,DEM,275,,,,,,
Washington,0395 395,U.S. House,1,Write-ins,DEM,2,,,,,,
Washington,0395 395,U.S. House,1,Over Votes,DEM,0,,,,,,
Washington,0395 395,U.S. House,1,Under Votes,DEM,92,,,,,,
Washington,0396 396,U.S. House,1,Suzanne Bonamici,DEM,93,,,,,,
Washington,0396 396,U.S. House,1,Write-ins,DEM,1,,,,,,
Washington,0396 396,U.S. House,1,Over Votes,DEM,0,,,,,,
Washington,0396 396,U.S. House,1,Under Votes,DEM,18,,,,,,
Washington,0397 397,U.S. House,1,Suzanne Bonamici,DEM,197,,,,,,
Washington,0397 397,U.S. House,1,Write-ins,DEM,1,,,,,,
Washington,0397 397,U.S. House,1,Over Votes,DEM,0,,,,,,
Washington,0397 397,U.S. House,1,Under Votes,DEM,58,,,,,,
Washington,0398 398,U.S. House,1,Suzanne Bonamici,DEM,80,,,,,,
Washington,0398 398,U.S. House,1,Write-ins,DEM,0,,,,,,
Washington,0398 398,U.S. House,1,Over Votes,DEM,0,,,,,,
Washington,0398 398,U.S. House,1,Under Votes,DEM,29,,,,,,
Washington,0399 399,U.S. House,1,Suzanne Bonamici,DEM,283,,,,,,
Washington,0399 399,U.S. House,1,Write-ins,DEM,5,,,,,,
Washington,0399 399,U.S. House,1,Over Votes,DEM,0,,,,,,
Washington,0399 399,U.S. House,1,Under Votes,DEM,54,,,,,,
Washington,0400 400,U.S. House,1,Suzanne Bonamici,DEM,305,,,,,,
Washington,0400 400,U.S. House,1,Write-ins,DEM,4,,,,,,
Washington,0400 400,U.S. House,1,Over Votes,DEM,0,,,,,,
Washington,0400 400,U.S. House,1,Under Votes,DEM,81,,,,,,
Washington,0401 401,U.S. House,1,Suzanne Bonamici,DEM,372,,,,,,
Washington,0401 401,U.S. House,1,Write-ins,DEM,0,,,,,,
Washington,0401 401,U.S. House,1,Over Votes,DEM,0,,,,,,
Washington,0401 401,U.S. House,1,Under Votes,DEM,75,,,,,,
Washington,0402 402,U.S. House,1,Suzanne Bonamici,DEM,107,,,,,,
Washington,0402 402,U.S. House,1,Write-ins,DEM,3,,,,,,
Washington,0402 402,U.S. House,1,Over Votes,DEM,0,,,,,,
Washington,0402 402,U.S. House,1,Under Votes,DEM,36,,,,,,
Washington,0403 403,U.S. House,1,Suzanne Bonamici,DEM,355,,,,,,
Washington,0403 403,U.S. House,1,Write-ins,DEM,3,,,,,,
Washington,0403 403,U.S. House,1,Over Votes,DEM,0,,,,,,
Washington,0403 403,U.S. House,1,Under Votes,DEM,65,,,,,,
Washington,0404 404,U.S. House,1,Suzanne Bonamici,DEM,274,,,,,,
Washington,0404 404,U.S. House,1,Write-ins,DEM,3,,,,,,
Washington,0404 404,U.S. House,1,Over Votes,DEM,0,,,,,,
Washington,0404 404,U.S. House,1,Under Votes,DEM,82,,,,,,
Washington,0405 405,U.S. House,1,Suzanne Bonamici,DEM,519,,,,,,
Washington,0405 405,U.S. House,1,Write-ins,DEM,4,,,,,,
Washington,0405 405,U.S. House,1,Over Votes,DEM,0,,,,,,
Washington,0405 405,U.S. House,1,Under Votes,DEM,117,,,,,,
Washington,0406 406,U.S. House,1,Suzanne Bonamici,DEM,313,,,,,,
Washington,0406 406,U.S. House,1,Write-ins,DEM,3,,,,,,
Washington,0406 406,U.S. House,1,Over Votes,DEM,0,,,,,,
Washington,0406 406,U.S. House,1,Under Votes,DEM,74,,,,,,
Washington,0407 407,U.S. House,1,Suzanne Bonamici,DEM,312,,,,,,
Washington,0407 407,U.S. House,1,Write-ins,DEM,1,,,,,,
Washington,0407 407,U.S. House,1,Over Votes,DEM,0,,,,,,
Washington,0407 407,U.S. House,1,Under Votes,DEM,72,,,,,,
Washington,0408 408,U.S. House,1,Suzanne Bonamici,DEM,576,,,,,,
Washington,0408 408,U.S. House,1,Write-ins,DEM,5,,,,,,
Washington,0408 408,U.S. House,1,Over Votes,DEM,0,,,,,,
Washington,0408 408,U.S. House,1,Under Votes,DEM,150,,,,,,
Washington,0409 409,U.S. House,1,Suzanne Bonamici,DEM,312,,,,,,
Washington,0409 409,U.S. House,1,Write-ins,DEM,1,,,,,,
Washington,0409 409,U.S. House,1,Over Votes,DEM,0,,,,,,
Washington,0409 409,U.S. House,1,Under Votes,DEM,70,,,,,,
Washington,0410 410,U.S. House,1,Suzanne Bonamici,DEM,229,,,,,,
Washington,0410 410,U.S. House,1,Write-ins,DEM,2,,,,,,
Washington,0410 410,U.S. House,1,Over Votes,DEM,0,,,,,,
Washington,0410 410,U.S. House,1,Under Votes,DEM,79,,,,,,
Washington,0411 411,U.S. House,1,Suzanne Bonamici,DEM,209,,,,,,
Washington,0411 411,U.S. House,1,Write-ins,DEM,0,,,,,,
Washington,0411 411,U.S. House,1,Over Votes,DEM,0,,,,,,
Washington,0411 411,U.S. House,1,Under Votes,DEM,55,,,,,,
Washington,0412 412,U.S. House,1,Suzanne Bonamici,DEM,214,,,,,,
Washington,0412 412,U.S. House,1,Write-ins,DEM,1,,,,,,
Washington,0412 412,U.S. House,1,Over Votes,DEM,0,,,,,,
Washington,0412 412,U.S. House,1,Under Votes,DEM,84,,,,,,
Washington,0413 413,U.S. House,1,Suzanne Bonamici,DEM,75,,,,,,
Washington,0413 413,U.S. House,1,Write-ins,DEM,0,,,,,,
Washington,0413 413,U.S. House,1,Over Votes,DEM,0,,,,,,
Washington,0413 413,U.S. House,1,Under Votes,DEM,13,,,,,,
Washington,0414 414,U.S. House,1,Suzanne Bonamici,DEM,57,,,,,,
Washington,0414 414,U.S. House,1,Write-ins,DEM,1,,,,,,
Washington,0414 414,U.S. House,1,Over Votes,DEM,0,,,,,,
Washington,0414 414,U.S. House,1,Under Votes,DEM,14,,,,,,
Washington,0415 415,U.S. House,1,Suzanne Bonamici,DEM,93,,,,,,
Washington,0415 415,U.S. House,1,Write-ins,DEM,0,,,,,,
Washington,0415 415,U.S. House,1,Over Votes,DEM,0,,,,,,
Washington,0415 415,U.S. House,1,Under Votes,DEM,26,,,,,,
Washington,0416 416,U.S. House,1,Suzanne Bonamici,DEM,194,,,,,,
Washington,0416 416,U.S. House,1,Write-ins,DEM,1,,,,,,
Washington,0416 416,U.S. House,1,Over Votes,DEM,0,,,,,,
Washington,0416 416,U.S. House,1,Under Votes,DEM,45,,,,,,
Washington,0417 417,U.S. House,1,Suzanne Bonamici,DEM,133,,,,,,
Washington,0417 417,U.S. House,1,Write-ins,DEM,3,,,,,,
Washington,0417 417,U.S. House,1,Over Votes,DEM,0,,,,,,
Washington,0417 417,U.S. House,1,Under Votes,DEM,32,,,,,,
Washington,0418 418,U.S. House,1,Suzanne Bonamici,DEM,232,,,,,,
Washington,0418 418,U.S. House,1,Write-ins,DEM,0,,,,,,
Washington,0418 418,U.S. House,1,Over Votes,DEM,0,,,,,,
Washington,0418 418,U.S. House,1,Under Votes,DEM,68,,,,,,
Washington,0419 419,U.S. House,1,Suzanne Bonamici,DEM,336,,,,,,
Washington,0419 419,U.S. House,1,Write-ins,DEM,0,,,,,,
Washington,0419 419,U.S. House,1,Over Votes,DEM,0,,,,,,
Washington,0419 419,U.S. House,1,Under Votes,DEM,76,,,,,,
Washington,0420 420,U.S. House,1,Suzanne Bonamici,DEM,313,,,,,,
Washington,0420 420,U.S. House,1,Write-ins,DEM,2,,,,,,
Washington,0420 420,U.S. House,1,Over Votes,DEM,0,,,,,,
Washington,0420 420,U.S. House,1,Under Votes,DEM,73,,,,,,
Washington,0421 421,U.S. House,1,Suzanne Bonamici,DEM,15,,,,,,
Washington,0421 421,U.S. House,1,Write-ins,DEM,0,,,,,,
Washington,0421 421,U.S. House,1,Over Votes,DEM,0,,,,,,
Washington,0421 421,U.S. House,1,Under Votes,DEM,8,,,,,,
Washington,0422 422,U.S. House,1,Suzanne Bonamici,DEM,0,,,,,,
Washington,0422 422,U.S. House,1,Write-ins,DEM,0,,,,,,
Washington,0422 422,U.S. House,1,Over Votes,DEM,0,,,,,,
Washington,0422 422,U.S. House,1,Under Votes,DEM,2,,,,,,
Washington,0423 423,U.S. House,1,Suzanne Bonamici,DEM,266,,,,,,
Washington,0423 423,U.S. House,1,Write-ins,DEM,0,,,,,,
Washington,0423 423,U.S. House,1,Over Votes,DEM,0,,,,,,
Washington,0423 423,U.S. House,1,Under Votes,DEM,53,,,,,,
Washington,0424 424,U.S. House,1,Suzanne Bonamici,DEM,268,,,,,,
Washington,0424 424,U.S. House,1,Write-ins,DEM,4,,,,,,
Washington,0424 424,U.S. House,1,Over Votes,DEM,0,,,,,,
Washington,0424 424,U.S. House,1,Under Votes,DEM,69,,,,,,
Washington,0425 425,U.S. House,1,Suzanne Bonamici,DEM,61,,,,,,
Washington,0425 425,U.S. House,1,Write-ins,DEM,1,,,,,,
Washington,0425 425,U.S. House,1,Over Votes,DEM,0,,,,,,
Washington,0425 425,U.S. House,1,Under Votes,DEM,22,,,,,,
Washington,0426 426,U.S. House,1,Suzanne Bonamici,DEM,23,,,,,,
Washington,0426 426,U.S. House,1,Write-ins,DEM,0,,,,,,
Washington,0426 426,U.S. House,1,Over Votes,DEM,0,,,,,,
Washington,0426 426,U.S. House,1,Under Votes,DEM,8,,,,,,
Washington,0427 427,U.S. House,1,Suzanne Bonamici,DEM,2,,,,,,
Washington,0427 427,U.S. House,1,Write-ins,DEM,0,,,,,,
Washington,0427 427,U.S. House,1,Over Votes,DEM,0,,,,,,
Washington,0427 427,U.S. House,1,Under Votes,DEM,0,,,,,,
Washington,0428 428,U.S. House,1,Suzanne Bonamici,DEM,105,,,,,,
Washington,0428 428,U.S. House,1,Write-ins,DEM,2,,,,,,
Washington,0428 428,U.S. House,1,Over Votes,DEM,0,,,,,,
Washington,0428 428,U.S. House,1,Under Votes,DEM,13,,,,,,
Washington,0429 429,U.S. House,1,Suzanne Bonamici,DEM,190,,,,,,
Washington,0429 429,U.S. House,1,Write-ins,DEM,3,,,,,,
Washington,0429 429,U.S. House,1,Over Votes,DEM,0,,,,,,
Washington,0429 429,U.S. House,1,Under Votes,DEM,55,,,,,,
Washington,0430 430,U.S. House,1,Suzanne Bonamici,DEM,210,,,,,,
Washington,0430 430,U.S. House,1,Write-ins,DEM,5,,,,,,
Washington,0430 430,U.S. House,1,Over Votes,DEM,0,,,,,,
Washington,0430 430,U.S. House,1,Under Votes,DEM,58,,,,,,
Washington,0431 431,U.S. House,1,Suzanne Bonamici,DEM,114,,,,,,
Washington,0431 431,U.S. House,1,Write-ins,DEM,5,,,,,,
Washington,0431 431,U.S. House,1,Over Votes,DEM,0,,,,,,
Washington,0431 431,U.S. House,1,Under Votes,DEM,37,,,,,,
Washington,0432 432,U.S. House,1,Suzanne Bonamici,DEM,12,,,,,,
Washington,0432 432,U.S. House,1,Write-ins,DEM,0,,,,,,
Washington,0432 432,U.S. House,1,Over Votes,DEM,0,,,,,,
Washington,0432 432,U.S. House,1,Under Votes,DEM,0,,,,,,
Washington,0433 433,U.S. House,1,Suzanne Bonamici,DEM,216,,,,,,
Washington,0433 433,U.S. House,1,Write-ins,DEM,5,,,,,,
Washington,0433 433,U.S. House,1,Over Votes,DEM,0,,,,,,
Washington,0433 433,U.S. House,1,Under Votes,DEM,42,,,,,,
Washington,0434 434,U.S. House,1,Suzanne Bonamici,DEM,363,,,,,,
Washington,0434 434,U.S. House,1,Write-ins,DEM,9,,,,,,
Washington,0434 434,U.S. House,1,Over Votes,DEM,0,,,,,,
Washington,0434 434,U.S. House,1,Under Votes,DEM,127,,,,,,
Washington,0435 435,U.S. House,1,Suzanne Bonamici,DEM,306,,,,,,
Washington,0435 435,U.S. House,1,Write-ins,DEM,3,,,,,,
Washington,0435 435,U.S. House,1,Over Votes,DEM,0,,,,,,
Washington,0435 435,U.S. House,1,Under Votes,DEM,76,,,,,,
Washington,0436 436,U.S. House,1,Suzanne Bonamici,DEM,149,,,,,,
Washington,0436 436,U.S. House,1,Write-ins,DEM,0,,,,,,
Washington,0436 436,U.S. House,1,Over Votes,DEM,0,,,,,,
Washington,0436 436,U.S. House,1,Under Votes,DEM,30,,,,,,
Washington,0437 437,U.S. House,1,Suzanne Bonamici,DEM,11,,,,,,
Washington,0437 437,U.S. House,1,Write-ins,DEM,0,,,,,,
Washington,0437 437,U.S. House,1,Over Votes,DEM,0,,,,,,
Washington,0437 437,U.S. House,1,Under Votes,DEM,5,,,,,,
Washington,0438 438,U.S. House,1,Suzanne Bonamici,DEM,18,,,,,,
Washington,0438 438,U.S. House,1,Write-ins,DEM,0,,,,,,
Washington,0438 438,U.S. House,1,Over Votes,DEM,0,,,,,,
Washington,0438 438,U.S. House,1,Under Votes,DEM,7,,,,,,
Washington,0439 439,U.S. House,1,Suzanne Bonamici,DEM,21,,,,,,
Washington,0439 439,U.S. House,1,Write-ins,DEM,0,,,,,,
Washington,0439 439,U.S. House,1,Over Votes,DEM,0,,,,,,
Washington,0439 439,U.S. House,1,Under Votes,DEM,11,,,,,,
Washington,0440 440,U.S. House,1,Suzanne Bonamici,DEM,64,,,,,,
Washington,0440 440,U.S. House,1,Write-ins,DEM,1,,,,,,
Washington,0440 440,U.S. House,1,Over Votes,DEM,0,,,,,,
Washington,0440 440,U.S. House,1,Under Votes,DEM,20,,,,,,
Washington,0441 441,U.S. House,1,Suzanne Bonamici,DEM,9,,,,,,
Washington,0441 441,U.S. House,1,Write-ins,DEM,0,,,,,,
Washington,0441 441,U.S. House,1,Over Votes,DEM,0,,,,,,
Washington,0441 441,U.S. House,1,Under Votes,DEM,0,,,,,,
Washington,0442 442,U.S. House,1,Suzanne Bonamici,DEM,66,,,,,,
Washington,0442 442,U.S. House,1,Write-ins,DEM,3,,,,,,
Washington,0442 442,U.S. House,1,Over Votes,DEM,0,,,,,,
Washington,0442 442,U.S. House,1,Under Votes,DEM,37,,,,,,
Washington,0443 443,U.S. House,1,Suzanne Bonamici,DEM,6,,,,,,
Washington,0443 443,U.S. House,1,Write-ins,DEM,0,,,,,,
Washington,0443 443,U.S. House,1,Over Votes,DEM,0,,,,,,
Washington,0443 443,U.S. House,1,Under Votes,DEM,0,,,,,,
Washington,0444 444,U.S. House,1,Suzanne Bonamici,DEM,125,,,,,,
Washington,0444 444,U.S. House,1,Write-ins,DEM,0,,,,,,
Washington,0444 444,U.S. House,1,Over Votes,DEM,0,,,,,,
Washington,0444 444,U.S. House,1,Under Votes,DEM,43,,,,,,
Washington,0445 445,U.S. House,1,Suzanne Bonamici,DEM,51,,,,,,
Washington,0445 445,U.S. House,1,Write-ins,DEM,1,,,,,,
Washington,0445 445,U.S. House,1,Over Votes,DEM,0,,,,,,
Washington,0445 445,U.S. House,1,Under Votes,DEM,22,,,,,,
Washington,0446 446,U.S. House,1,Suzanne Bonamici,DEM,574,,,,,,
Washington,0446 446,U.S. House,1,Write-ins,DEM,8,,,,,,
Washington,0446 446,U.S. House,1,Over Votes,DEM,0,,,,,,
Washington,0446 446,U.S. House,1,Under Votes,DEM,132,,,,,,
Washington,0447 447,U.S. House,1,Suzanne Bonamici,DEM,258,,,,,,
Washington,0447 447,U.S. House,1,Write-ins,DEM,2,,,,,,
Washington,0447 447,U.S. House,1,Over Votes,DEM,1,,,,,,
Washington,0447 447,U.S. House,1,Under Votes,DEM,58,,,,,,
Washington,0448 448,U.S. House,1,Suzanne Bonamici,DEM,43,,,,,,
Washington,0448 448,U.S. House,1,Write-ins,DEM,1,,,,,,
Washington,0448 448,U.S. House,1,Over Votes,DEM,0,,,,,,
Washington,0448 448,U.S. House,1,Under Votes,DEM,4,,,,,,
Washington,0449 449,U.S. House,1,Suzanne Bonamici,DEM,13,,,,,,
Washington,0449 449,U.S. House,1,Write-ins,DEM,0,,,,,,
Washington,0449 449,U.S. House,1,Over Votes,DEM,0,,,,,,
Washington,0449 449,U.S. House,1,Under Votes,DEM,2,,,,,,
Washington,0450 450,U.S. House,1,Suzanne Bonamici,DEM,5,,,,,,
Washington,0450 450,U.S. House,1,Write-ins,DEM,0,,,,,,
Washington,0450 450,U.S. House,1,Over Votes,DEM,0,,,,,,
Washington,0450 450,U.S. House,1,Under Votes,DEM,2,,,,,,
Washington,0451 451,U.S. House,1,Suzanne Bonamici,DEM,65,,,,,,
Washington,0451 451,U.S. House,1,Write-ins,DEM,1,,,,,,
Washington,0451 451,U.S. House,1,Over Votes,DEM,0,,,,,,
Washington,0451 451,U.S. House,1,Under Votes,DEM,17,,,,,,
Washington,0452 452,U.S. House,1,Suzanne Bonamici,DEM,121,,,,,,
Washington,0452 452,U.S. House,1,Write-ins,DEM,0,,,,,,
Washington,0452 452,U.S. House,1,Over Votes,DEM,0,,,,,,
Washington,0452 452,U.S. House,1,Under Votes,DEM,50,,,,,,
Washington,0453 453,U.S. House,1,Suzanne Bonamici,DEM,3,,,,,,
Washington,0453 453,U.S. House,1,Write-ins,DEM,0,,,,,,
Washington,0453 453,U.S. House,1,Over Votes,DEM,0,,,,,,
Washington,0453 453,U.S. House,1,Under Votes,DEM,1,,,,,,
Washington,0454 454,U.S. House,1,Suzanne Bonamici,DEM,48,,,,,,
Washington,0454 454,U.S. House,1,Write-ins,DEM,1,,,,,,
Washington,0454 454,U.S. House,1,Over Votes,DEM,0,,,,,,
Washington,0454 454,U.S. House,1,Under Votes,DEM,12,,,,,,
Washington,0455 455,U.S. House,1,Suzanne Bonamici,DEM,10,,,,,,
Washington,0455 455,U.S. House,1,Write-ins,DEM,0,,,,,,
Washington,0455 455,U.S. House,1,Over Votes,DEM,0,,,,,,
Washington,0455 455,U.S. House,1,Under Votes,DEM,3,,,,,,
Washington,0456 456,U.S. House,1,Suzanne Bonamici,DEM,1,,,,,,
Washington,0456 456,U.S. House,1,Write-ins,DEM,0,,,,,,
Washington,0456 456,U.S. House,1,Over Votes,DEM,0,,,,,,
Washington,0456 456,U.S. House,1,Under Votes,DEM,0,,,,,,
Washington,0457 457,U.S. House,1,Suzanne Bonamici,DEM,112,,,,,,
Washington,0457 457,U.S. House,1,Write-ins,DEM,3,,,,,,
Washington,0457 457,U.S. House,1,Over Votes,DEM,0,,,,,,
Washington,0457 457,U.S. House,1,Under Votes,DEM,44,,,,,,
Washington,0458 458,U.S. House,1,Suzanne Bonamici,DEM,314,,,,,,
Washington,0458 458,U.S. House,1,Write-ins,DEM,7,,,,,,
Washington,0458 458,U.S. House,1,Over Votes,DEM,0,,,,,,
Washington,0458 458,U.S. House,1,Under Votes,DEM,71,,,,,,
Washington,0459 459,U.S. House,1,Suzanne Bonamici,DEM,302,,,,,,
Washington,0459 459,U.S. House,1,Write-ins,DEM,3,,,,,,
Washington,0459 459,U.S. House,1,Over Votes,DEM,0,,,,,,
Washington,0459 459,U.S. House,1,Under Votes,DEM,66,,,,,,
Washington,0460 460,U.S. House,1,Suzanne Bonamici,DEM,128,,,,,,
Washington,0460 460,U.S. House,1,Write-ins,DEM,2,,,,,,
Washington,0460 460,U.S. House,1,Over Votes,DEM,0,,,,,,
Washington,0460 460,U.S. House,1,Under Votes,DEM,19,,,,,,
Washington,0461 461,U.S. House,1,Suzanne Bonamici,DEM,296,,,,,,
Washington,0461 461,U.S. House,1,Write-ins,DEM,3,,,,,,
Washington,0461 461,U.S. House,1,Over Votes,DEM,0,,,,,,
Washington,0461 461,U.S. House,1,Under Votes,DEM,73,,,,,,
Washington,0302 302,Governor,,Ifeanyichukwu C. Diru,DEM,16,,,,,,
Washington,0302 302,Governor,,John Kitzhaber,DEM,222,,,,,,
Washington,0302 302,Governor,,Write-ins,DEM,6,,,,,,
Washington,0302 302,Governor,,Over Votes,DEM,0,,,,,,
Washington,0302 302,Governor,,Under Votes,DEM,31,,,,,,
Washington,0303 303,Governor,,Ifeanyichukwu C. Diru,DEM,17,,,,,,
Washington,0303 303,Governor,,John Kitzhaber,DEM,72,,,,,,
Washington,0303 303,Governor,,Write-ins,DEM,0,,,,,,
Washington,0303 303,Governor,,Over Votes,DEM,0,,,,,,
Washington,0303 303,Governor,,Under Votes,DEM,4,,,,,,
Washington,0304 304,Governor,,Ifeanyichukwu C. Diru,DEM,30,,,,,,
Washington,0304 304,Governor,,John Kitzhaber,DEM,244,,,,,,
Washington,0304 304,Governor,,Write-ins,DEM,4,,,,,,
Washington,0304 304,Governor,,Over Votes,DEM,0,,,,,,
Washington,0304 304,Governor,,Under Votes,DEM,23,,,,,,
Washington,0305 305,Governor,,Ifeanyichukwu C. Diru,DEM,6,,,,,,
Washington,0305 305,Governor,,John Kitzhaber,DEM,38,,,,,,
Washington,0305 305,Governor,,Write-ins,DEM,1,,,,,,
Washington,0305 305,Governor,,Over Votes,DEM,0,,,,,,
Washington,0305 305,Governor,,Under Votes,DEM,9,,,,,,
Washington,0306 306,Governor,,Ifeanyichukwu C. Diru,DEM,2,,,,,,
Washington,0306 306,Governor,,John Kitzhaber,DEM,84,,,,,,
Washington,0306 306,Governor,,Write-ins,DEM,0,,,,,,
Washington,0306 306,Governor,,Over Votes,DEM,0,,,,,,
Washington,0306 306,Governor,,Under Votes,DEM,6,,,,,,
Washington,0307 307,Governor,,Ifeanyichukwu C. Diru,DEM,16,,,,,,
Washington,0307 307,Governor,,John Kitzhaber,DEM,171,,,,,,
Washington,0307 307,Governor,,Write-ins,DEM,1,,,,,,
Washington,0307 307,Governor,,Over Votes,DEM,0,,,,,,
Washington,0307 307,Governor,,Under Votes,DEM,8,,,,,,
Washington,0308 308,Governor,,Ifeanyichukwu C. Diru,DEM,0,,,,,,
Washington,0308 308,Governor,,John Kitzhaber,DEM,23,,,,,,
Washington,0308 308,Governor,,Write-ins,DEM,1,,,,,,
Washington,0308 308,Governor,,Over Votes,DEM,0,,,,,,
Washington,0308 308,Governor,,Under Votes,DEM,1,,,,,,
Washington,0309 309,Governor,,Ifeanyichukwu C. Diru,DEM,25,,,,,,
Washington,0309 309,Governor,,John Kitzhaber,DEM,498,,,,,,
Washington,0309 309,Governor,,Write-ins,DEM,3,,,,,,
Washington,0309 309,Governor,,Over Votes,DEM,0,,,,,,
Washington,0309 309,Governor,,Under Votes,DEM,18,,,,,,
Washington,0310 310,Governor,,Ifeanyichukwu C. Diru,DEM,28,,,,,,
Washington,0310 310,Governor,,John Kitzhaber,DEM,167,,,,,,
Washington,0310 310,Governor,,Write-ins,DEM,2,,,,,,
Washington,0310 310,Governor,,Over Votes,DEM,0,,,,,,
Washington,0310 310,Governor,,Under Votes,DEM,17,,,,,,
Washington,0311 311,Governor,,Ifeanyichukwu C. Diru,DEM,12,,,,,,
Washington,0311 311,Governor,,John Kitzhaber,DEM,50,,,,,,
Washington,0311 311,Governor,,Write-ins,DEM,0,,,,,,
Washington,0311 311,Governor,,Over Votes,DEM,0,,,,,,
Washington,0311 311,Governor,,Under Votes,DEM,3,,,,,,
Washington,0312 312,Governor,,Ifeanyichukwu C. Diru,DEM,15,,,,,,
Washington,0312 312,Governor,,John Kitzhaber,DEM,87,,,,,,
Washington,0312 312,Governor,,Write-ins,DEM,0,,,,,,
Washington,0312 312,Governor,,Over Votes,DEM,0,,,,,,
Washington,0312 312,Governor,,Under Votes,DEM,14,,,,,,
Washington,0313 313,Governor,,Ifeanyichukwu C. Diru,DEM,0,,,,,,
Washington,0313 313,Governor,,John Kitzhaber,DEM,2,,,,,,
Washington,0313 313,Governor,,Write-ins,DEM,0,,,,,,
Washington,0313 313,Governor,,Over Votes,DEM,0,,,,,,
Washington,0313 313,Governor,,Under Votes,DEM,0,,,,,,
Washington,0314 314,Governor,,Ifeanyichukwu C. Diru,DEM,11,,,,,,
Washington,0314 314,Governor,,John Kitzhaber,DEM,24,,,,,,
Washington,0314 314,Governor,,Write-ins,DEM,0,,,,,,
Washington,0314 314,Governor,,Over Votes,DEM,0,,,,,,
Washington,0314 314,Governor,,Under Votes,DEM,8,,,,,,
Washington,0315 315,Governor,,Ifeanyichukwu C. Diru,DEM,14,,,,,,
Washington,0315 315,Governor,,John Kitzhaber,DEM,136,,,,,,
Washington,0315 315,Governor,,Write-ins,DEM,0,,,,,,
Washington,0315 315,Governor,,Over Votes,DEM,0,,,,,,
Washington,0315 315,Governor,,Under Votes,DEM,15,,,,,,
Washington,0316 316,Governor,,Ifeanyichukwu C. Diru,DEM,23,,,,,,
Washington,0316 316,Governor,,John Kitzhaber,DEM,90,,,,,,
Washington,0316 316,Governor,,Write-ins,DEM,0,,,,,,
Washington,0316 316,Governor,,Over Votes,DEM,0,,,,,,
Washington,0316 316,Governor,,Under Votes,DEM,10,,,,,,
Washington,0317 317,Governor,,Ifeanyichukwu C. Diru,DEM,27,,,,,,
Washington,0317 317,Governor,,John Kitzhaber,DEM,71,,,,,,
Washington,0317 317,Governor,,Write-ins,DEM,3,,,,,,
Washington,0317 317,Governor,,Over Votes,DEM,0,,,,,,
Washington,0317 317,Governor,,Under Votes,DEM,15,,,,,,
Washington,0318 318,Governor,,Ifeanyichukwu C. Diru,DEM,19,,,,,,
Washington,0318 318,Governor,,John Kitzhaber,DEM,252,,,,,,
Washington,0318 318,Governor,,Write-ins,DEM,8,,,,,,
Washington,0318 318,Governor,,Over Votes,DEM,0,,,,,,
Washington,0318 318,Governor,,Under Votes,DEM,17,,,,,,
Washington,0319 319,Governor,,Ifeanyichukwu C. Diru,DEM,8,,,,,,
Washington,0319 319,Governor,,John Kitzhaber,DEM,73,,,,,,
Washington,0319 319,Governor,,Write-ins,DEM,1,,,,,,
Washington,0319 319,Governor,,Over Votes,DEM,0,,,,,,
Washington,0319 319,Governor,,Under Votes,DEM,1,,,,,,
Washington,0320 320,Governor,,Ifeanyichukwu C. Diru,DEM,38,,,,,,
Washington,0320 320,Governor,,John Kitzhaber,DEM,260,,,,,,
Washington,0320 320,Governor,,Write-ins,DEM,5,,,,,,
Washington,0320 320,Governor,,Over Votes,DEM,0,,,,,,
Washington,0320 320,Governor,,Under Votes,DEM,24,,,,,,
Washington,0321 321,Governor,,Ifeanyichukwu C. Diru,DEM,6,,,,,,
Washington,0321 321,Governor,,John Kitzhaber,DEM,21,,,,,,
Washington,0321 321,Governor,,Write-ins,DEM,0,,,,,,
Washington,0321 321,Governor,,Over Votes,DEM,0,,,,,,
Washington,0321 321,Governor,,Under Votes,DEM,5,,,,,,
Washington,0322 322,Governor,,Ifeanyichukwu C. Diru,DEM,3,,,,,,
Washington,0322 322,Governor,,John Kitzhaber,DEM,30,,,,,,
Washington,0322 322,Governor,,Write-ins,DEM,0,,,,,,
Washington,0322 322,Governor,,Over Votes,DEM,0,,,,,,
Washington,0322 322,Governor,,Under Votes,DEM,4,,,,,,
Washington,0323 323,Governor,,Ifeanyichukwu C. Diru,DEM,25,,,,,,
Washington,0323 323,Governor,,John Kitzhaber,DEM,208,,,,,,
Washington,0323 323,Governor,,Write-ins,DEM,1,,,,,,
Washington,0323 323,Governor,,Over Votes,DEM,0,,,,,,
Washington,0323 323,Governor,,Under Votes,DEM,9,,,,,,
Washington,0324 324,Governor,,Ifeanyichukwu C. Diru,DEM,4,,,,,,
Washington,0324 324,Governor,,John Kitzhaber,DEM,58,,,,,,
Washington,0324 324,Governor,,Write-ins,DEM,2,,,,,,
Washington,0324 324,Governor,,Over Votes,DEM,0,,,,,,
Washington,0324 324,Governor,,Under Votes,DEM,3,,,,,,
Washington,0325 325,Governor,,Ifeanyichukwu C. Diru,DEM,0,,,,,,
Washington,0325 325,Governor,,John Kitzhaber,DEM,0,,,,,,
Washington,0325 325,Governor,,Write-ins,DEM,0,,,,,,
Washington,0325 325,Governor,,Over Votes,DEM,0,,,,,,
Washington,0325 325,Governor,,Under Votes,DEM,0,,,,,,
