county,precinct,office,district,party,candidate,votes,,,
Linn,58,State Senate,8,DEM,Write-ins,0,,,
Linn,60,State Senate,8,DEM,Write-ins,0,,,
Linn,63,State Senate,8,DEM,Write-ins,0,,,
Linn,65,State Senate,8,DEM,Write-ins,0,,,
Linn,76,State Senate,8,DEM,Write-ins,5,,,
Linn,84,State Senate,8,DEM,Write-ins,3,,,
Linn,89,State Senate,8,DEM,Write-ins,1,,,
Linn,91,State Senate,8,DEM,Write-ins,1,,,
Linn,92,State Senate,8,DEM,Write-ins,7,,,
Linn,93,State Senate,8,DEM,Write-ins,3,,,
Linn,94,State Senate,8,DEM,Write-ins,1,,,
Linn,95,State Senate,8,DEM,Write-ins,4,,,
Linn,96,State Senate,8,DEM,Write-ins,2,,,
Linn,97,State Senate,8,DEM,Write-ins,5,,,
Linn,100,State Senate,8,DEM,Write-ins,0,,,
Linn,102,State Senate,8,DEM,Write-ins,1,,,
Linn,105,State Senate,8,DEM,Write-ins,2,,,
Linn,106,State Senate,8,DEM,Write-ins,1,,,
Linn,107,State Senate,8,DEM,Write-ins,1,,,
Linn,1,State Senate,8,DEM,Over Votes,0,,,
Linn,3,State Senate,8,DEM,Over Votes,0,,,
Linn,5,State Senate,8,DEM,Over Votes,0,,,
Linn,8,State Senate,8,DEM,Over Votes,0,,,
Linn,11,State Senate,8,DEM,Over Votes,0,,,
Linn,14,State Senate,8,DEM,Over Votes,0,,,
Linn,15,State Senate,8,DEM,Over Votes,0,,,
Linn,16,State Senate,8,DEM,Over Votes,0,,,
Linn,18,State Senate,8,DEM,Over Votes,0,,,
Linn,19,State Senate,8,DEM,Over Votes,0,,,
Linn,22,State Senate,8,DEM,Over Votes,0,,,
Linn,26,State Senate,8,DEM,Over Votes,0,,,
Linn,34,State Senate,8,DEM,Over Votes,0,,,
Linn,44,State Senate,8,DEM,Over Votes,0,,,
Linn,47,State Senate,8,DEM,Over Votes,0,,,
Linn,48,State Senate,8,DEM,Over Votes,0,,,
Linn,51,State Senate,8,DEM,Over Votes,0,,,
Linn,58,State Senate,8,DEM,Over Votes,0,,,
Linn,60,State Senate,8,DEM,Over Votes,0,,,
Linn,63,State Senate,8,DEM,Over Votes,0,,,
Linn,65,State Senate,8,DEM,Over Votes,0,,,
Linn,76,State Senate,8,DEM,Over Votes,0,,,
Linn,84,State Senate,8,DEM,Over Votes,0,,,
Linn,89,State Senate,8,DEM,Over Votes,0,,,
Linn,91,State Senate,8,DEM,Over Votes,0,,,
Linn,92,State Senate,8,DEM,Over Votes,0,,,
Linn,93,State Senate,8,DEM,Over Votes,0,,,
Linn,94,State Senate,8,DEM,Over Votes,0,,,
Linn,95,State Senate,8,DEM,Over Votes,0,,,
Linn,96,State Senate,8,DEM,Over Votes,0,,,
Linn,97,State Senate,8,DEM,Over Votes,0,,,
Linn,100,State Senate,8,DEM,Over Votes,0,,,
Linn,102,State Senate,8,DEM,Over Votes,0,,,
Linn,105,State Senate,8,DEM,Over Votes,0,,,
Linn,106,State Senate,8,DEM,Over Votes,0,,,
Linn,107,State Senate,8,DEM,Over Votes,0,,,
Linn,1,State Senate,8,DEM,Under Votes,23,,,
Linn,3,State Senate,8,DEM,Under Votes,24,,,
Linn,5,State Senate,8,DEM,Under Votes,27,,,
Linn,8,State Senate,8,DEM,Under Votes,27,,,
Linn,11,State Senate,8,DEM,Under Votes,23,,,
Linn,14,State Senate,8,DEM,Under Votes,23,,,
Linn,15,State Senate,8,DEM,Under Votes,5,,,
Linn,16,State Senate,8,DEM,Under Votes,21,,,
Linn,18,State Senate,8,DEM,Under Votes,77,,,
Linn,19,State Senate,8,DEM,Under Votes,40,,,
Linn,22,State Senate,8,DEM,Under Votes,3,,,
Linn,26,State Senate,8,DEM,Under Votes,13,,,
Linn,34,State Senate,8,DEM,Under Votes,7,,,
Linn,44,State Senate,8,DEM,Under Votes,38,,,
Linn,47,State Senate,8,DEM,Under Votes,7,,,
Linn,48,State Senate,8,DEM,Under Votes,50,,,
Linn,51,State Senate,8,DEM,Under Votes,5,,,
Linn,58,State Senate,8,DEM,Under Votes,8,,,
Linn,60,State Senate,8,DEM,Under Votes,19,,,
Linn,63,State Senate,8,DEM,Under Votes,55,,,
Linn,65,State Senate,8,DEM,Under Votes,0,,,
Linn,76,State Senate,8,DEM,Under Votes,24,,,
Linn,84,State Senate,8,DEM,Under Votes,24,,,
Linn,89,State Senate,8,DEM,Under Votes,37,,,
Linn,91,State Senate,8,DEM,Under Votes,28,,,
Linn,92,State Senate,8,DEM,Under Votes,54,,,
Linn,93,State Senate,8,DEM,Under Votes,42,,,
Linn,94,State Senate,8,DEM,Under Votes,14,,,
Linn,95,State Senate,8,DEM,Under Votes,37,,,
Linn,96,State Senate,8,DEM,Under Votes,38,,,
Linn,97,State Senate,8,DEM,Under Votes,34,,,
Linn,100,State Senate,8,DEM,Under Votes,45,,,
Linn,102,State Senate,8,DEM,Under Votes,50,,,
Linn,105,State Senate,8,DEM,Under Votes,14,,,
Linn,106,State Senate,8,DEM,Under Votes,32,,,
Linn,107,State Senate,8,DEM,Under Votes,44,,,
Linn,21,State Senate,6,DEM,Lee Beyer,20,,,
Linn,23,State Senate,6,DEM,Lee Beyer,53,,,
Linn,27,State Senate,6,DEM,Lee Beyer,43,,,
Linn,28,State Senate,6,DEM,Lee Beyer,2,,,
Linn,29,State Senate,6,DEM,Lee Beyer,100,,,
Linn,30,State Senate,6,DEM,Lee Beyer,8,,,
Linn,31,State Senate,6,DEM,Lee Beyer,27,,,
Linn,54,State Senate,6,DEM,Lee Beyer,16,,,
Linn,57,State Senate,6,DEM,Lee Beyer,1,,,
Linn,68,State Senate,6,DEM,Lee Beyer,6,,,
Linn,70,State Senate,6,DEM,Lee Beyer,29,,,
Linn,73,State Senate,6,DEM,Lee Beyer,64,,,
Linn,75,State Senate,6,DEM,Lee Beyer,69,,,
Linn,77,State Senate,6,DEM,Lee Beyer,30,,,
Linn,87,State Senate,6,DEM,Lee Beyer,26,,,
Linn,99,State Senate,6,DEM,Lee Beyer,18,,,
Linn,21,State Senate,6,DEM,Write-ins,1,,,
Linn,23,State Senate,6,DEM,Write-ins,1,,,
Linn,27,State Senate,6,DEM,Write-ins,1,,,
Linn,28,State Senate,6,DEM,Write-ins,0,,,
Linn,29,State Senate,6,DEM,Write-ins,0,,,
Linn,30,State Senate,6,DEM,Write-ins,0,,,
Linn,31,State Senate,6,DEM,Write-ins,1,,,
Linn,54,State Senate,6,DEM,Write-ins,1,,,
Linn,57,State Senate,6,DEM,Write-ins,0,,,
Linn,68,State Senate,6,DEM,Write-ins,0,,,
Linn,70,State Senate,6,DEM,Write-ins,1,,,
Linn,73,State Senate,6,DEM,Write-ins,2,,,
Linn,75,State Senate,6,DEM,Write-ins,0,,,
Linn,77,State Senate,6,DEM,Write-ins,1,,,
Linn,87,State Senate,6,DEM,Write-ins,0,,,
Linn,99,State Senate,6,DEM,Write-ins,1,,,
Linn,21,State Senate,6,DEM,Over Votes,0,,,
Linn,23,State Senate,6,DEM,Over Votes,0,,,
Linn,27,State Senate,6,DEM,Over Votes,0,,,
Linn,28,State Senate,6,DEM,Over Votes,0,,,
Linn,29,State Senate,6,DEM,Over Votes,0,,,
Linn,30,State Senate,6,DEM,Over Votes,0,,,
Linn,31,State Senate,6,DEM,Over Votes,0,,,
Linn,54,State Senate,6,DEM,Over Votes,0,,,
Linn,57,State Senate,6,DEM,Over Votes,0,,,
Linn,68,State Senate,6,DEM,Over Votes,0,,,
Linn,70,State Senate,6,DEM,Over Votes,0,,,
Linn,73,State Senate,6,DEM,Over Votes,0,,,
Linn,75,State Senate,6,DEM,Over Votes,0,,,
Linn,77,State Senate,6,DEM,Over Votes,0,,,
Linn,87,State Senate,6,DEM,Over Votes,0,,,
Linn,99,State Senate,6,DEM,Over Votes,0,,,
Linn,21,State Senate,6,DEM,Under Votes,15,,,
Linn,23,State Senate,6,DEM,Under Votes,33,,,
Linn,27,State Senate,6,DEM,Under Votes,34,,,
Linn,28,State Senate,6,DEM,Under Votes,6,,,
Linn,29,State Senate,6,DEM,Under Votes,84,,,
Linn,30,State Senate,6,DEM,Under Votes,11,,,
Linn,31,State Senate,6,DEM,Under Votes,25,,,
Linn,54,State Senate,6,DEM,Under Votes,7,,,
Linn,57,State Senate,6,DEM,Under Votes,1,,,
Linn,68,State Senate,6,DEM,Under Votes,5,,,
Linn,70,State Senate,6,DEM,Under Votes,40,,,
Linn,73,State Senate,6,DEM,Under Votes,27,,,
Linn,75,State Senate,6,DEM,Under Votes,38,,,
Linn,77,State Senate,6,DEM,Under Votes,11,,,
Linn,87,State Senate,6,DEM,Under Votes,8,,,
Linn,99,State Senate,6,DEM,Under Votes,12,,,
Linn,21,State House,11,DEM,Phil Barnhart,23,,,
Linn,23,State House,11,DEM,Phil Barnhart,57,,,
Linn,27,State House,11,DEM,Phil Barnhart,46,,,
Linn,28,State House,11,DEM,Phil Barnhart,3,,,
Linn,29,State House,11,DEM,Phil Barnhart,103,,,
Linn,30,State House,11,DEM,Phil Barnhart,10,,,
Linn,31,State House,11,DEM,Phil Barnhart,37,,,
Linn,54,State House,11,DEM,Phil Barnhart,17,,,
Linn,57,State House,11,DEM,Phil Barnhart,2,,,
Linn,68,State House,11,DEM,Phil Barnhart,6,,,
Linn,70,State House,11,DEM,Phil Barnhart,35,,,
Linn,73,State House,11,DEM,Phil Barnhart,71,,,
Linn,75,State House,11,DEM,Phil Barnhart,83,,,
Linn,77,State House,11,DEM,Phil Barnhart,30,,,
Linn,87,State House,11,DEM,Phil Barnhart,25,,,
Linn,99,State House,11,DEM,Phil Barnhart,21,,,
Linn,21,State House,11,DEM,Write-ins,1,,,
Linn,23,State House,11,DEM,Write-ins,1,,,
Linn,27,State House,11,DEM,Write-ins,2,,,
Linn,28,State House,11,DEM,Write-ins,0,,,
Linn,29,State House,11,DEM,Write-ins,2,,,
Linn,30,State House,11,DEM,Write-ins,0,,,
Linn,31,State House,11,DEM,Write-ins,1,,,
Linn,54,State House,11,DEM,Write-ins,2,,,
Linn,57,State House,11,DEM,Write-ins,0,,,
Linn,68,State House,11,DEM,Write-ins,0,,,
Linn,70,State House,11,DEM,Write-ins,1,,,
Linn,73,State House,11,DEM,Write-ins,2,,,
Linn,75,State House,11,DEM,Write-ins,0,,,
Linn,77,State House,11,DEM,Write-ins,1,,,
Linn,87,State House,11,DEM,Write-ins,2,,,
Linn,99,State House,11,DEM,Write-ins,0,,,
Linn,21,State House,11,DEM,Over Votes,0,,,
Linn,23,State House,11,DEM,Over Votes,0,,,
Linn,27,State House,11,DEM,Over Votes,0,,,
Linn,28,State House,11,DEM,Over Votes,0,,,
Linn,29,State House,11,DEM,Over Votes,0,,,
Linn,30,State House,11,DEM,Over Votes,0,,,
Linn,31,State House,11,DEM,Over Votes,0,,,
Linn,54,State House,11,DEM,Over Votes,0,,,
Linn,57,State House,11,DEM,Over Votes,0,,,
Linn,68,State House,11,DEM,Over Votes,0,,,
Linn,70,State House,11,DEM,Over Votes,0,,,
Linn,73,State House,11,DEM,Over Votes,0,,,
Linn,75,State House,11,DEM,Over Votes,0,,,
Linn,77,State House,11,DEM,Over Votes,0,,,
Linn,87,State House,11,DEM,Over Votes,0,,,
Linn,99,State House,11,DEM,Over Votes,0,,,
Linn,21,State House,11,DEM,Under Votes,12,,,
Linn,23,State House,11,DEM,Under Votes,29,,,
Linn,27,State House,11,DEM,Under Votes,30,,,
Linn,28,State House,11,DEM,Under Votes,5,,,
Linn,29,State House,11,DEM,Under Votes,79,,,
Linn,30,State House,11,DEM,Under Votes,9,,,
Linn,31,State House,11,DEM,Under Votes,15,,,
Linn,54,State House,11,DEM,Under Votes,5,,,
Linn,57,State House,11,DEM,Under Votes,0,,,
Linn,68,State House,11,DEM,Under Votes,5,,,
Linn,70,State House,11,DEM,Under Votes,34,,,
Linn,73,State House,11,DEM,Under Votes,20,,,
Linn,75,State House,11,DEM,Under Votes,24,,,
Linn,77,State House,11,DEM,Under Votes,11,,,
Linn,87,State House,11,DEM,Under Votes,7,,,
Linn,99,State House,11,DEM,Under Votes,10,,,
Linn,1,State House,15,DEM,Write-ins,9,,,
Linn,3,State House,15,DEM,Write-ins,7,,,
Linn,5,State House,15,DEM,Write-ins,3,,,
Linn,8,State House,15,DEM,Write-ins,5,,,
Linn,11,State House,15,DEM,Write-ins,1,,,
Linn,14,State House,15,DEM,Write-ins,7,,,
Linn,15,State House,15,DEM,Write-ins,2,,,
Linn,16,State House,15,DEM,Write-ins,6,,,
Linn,18,State House,15,DEM,Write-ins,10,,,
Linn,19,State House,15,DEM,Write-ins,11,,,
Linn,22,State House,15,DEM,Write-ins,0,,,
Linn,26,State House,15,DEM,Write-ins,1,,,
Linn,34,State House,15,DEM,Write-ins,1,,,
Linn,44,State House,15,DEM,Write-ins,7,,,
Linn,47,State House,15,DEM,Write-ins,1,,,
Linn,48,State House,15,DEM,Write-ins,5,,,
Linn,51,State House,15,DEM,Write-ins,2,,,
Linn,58,State House,15,DEM,Write-ins,0,,,
Linn,60,State House,15,DEM,Write-ins,8,,,
Linn,63,State House,15,DEM,Write-ins,2,,,
Linn,65,State House,15,DEM,Write-ins,0,,,
Linn,76,State House,15,DEM,Write-ins,8,,,
Linn,84,State House,15,DEM,Write-ins,0,,,
Linn,89,State House,15,DEM,Write-ins,7,,,
Linn,91,State House,15,DEM,Write-ins,1,,,
Linn,92,State House,15,DEM,Write-ins,12,,,
Linn,93,State House,15,DEM,Write-ins,8,,,
Linn,94,State House,15,DEM,Write-ins,3,,,
Linn,95,State House,15,DEM,Write-ins,5,,,
Linn,96,State House,15,DEM,Write-ins,9,,,
Linn,97,State House,15,DEM,Write-ins,4,,,
Linn,100,State House,15,DEM,Write-ins,11,,,
Linn,102,State House,15,DEM,Write-ins,10,,,
Linn,105,State House,15,DEM,Write-ins,3,,,
Linn,106,State House,15,DEM,Write-ins,5,,,
Linn,107,State House,15,DEM,Write-ins,9,,,
Linn,1,State House,15,DEM,Over Votes,0,,,
Linn,3,State House,15,DEM,Over Votes,0,,,
Linn,5,State House,15,DEM,Over Votes,0,,,
Linn,8,State House,15,DEM,Over Votes,0,,,
Linn,11,State House,15,DEM,Over Votes,0,,,
Linn,14,State House,15,DEM,Over Votes,0,,,
Linn,15,State House,15,DEM,Over Votes,0,,,
Linn,16,State House,15,DEM,Over Votes,0,,,
Linn,18,State House,15,DEM,Over Votes,0,,,
Linn,19,State House,15,DEM,Over Votes,0,,,
Linn,22,State House,15,DEM,Over Votes,0,,,
Linn,26,State House,15,DEM,Over Votes,0,,,
Linn,34,State House,15,DEM,Over Votes,0,,,
Linn,44,State House,15,DEM,Over Votes,0,,,
Linn,47,State House,15,DEM,Over Votes,0,,,
Linn,48,State House,15,DEM,Over Votes,0,,,
Linn,51,State House,15,DEM,Over Votes,0,,,
Linn,58,State House,15,DEM,Over Votes,0,,,
Linn,60,State House,15,DEM,Over Votes,0,,,
Linn,63,State House,15,DEM,Over Votes,0,,,
Linn,65,State House,15,DEM,Over Votes,0,,,
Linn,76,State House,15,DEM,Over Votes,0,,,
Linn,84,State House,15,DEM,Over Votes,0,,,
Linn,89,State House,15,DEM,Over Votes,0,,,
Linn,91,State House,15,DEM,Over Votes,0,,,
Linn,92,State House,15,DEM,Over Votes,0,,,
Linn,93,State House,15,DEM,Over Votes,0,,,
Linn,94,State House,15,DEM,Over Votes,0,,,
Linn,95,State House,15,DEM,Over Votes,0,,,
Linn,96,State House,15,DEM,Over Votes,0,,,
Linn,97,State House,15,DEM,Over Votes,0,,,
Linn,100,State House,15,DEM,Over Votes,0,,,
Linn,102,State House,15,DEM,Over Votes,0,,,
Linn,105,State House,15,DEM,Over Votes,0,,,
Linn,106,State House,15,DEM,Over Votes,0,,,
Linn,107,State House,15,DEM,Over Votes,0,,,
Linn,1,State House,15,DEM,Under Votes,108,,,
Linn,3,State House,15,DEM,Under Votes,105,,,
Linn,5,State House,15,DEM,Under Votes,90,,,
Linn,8,State House,15,DEM,Under Votes,81,,,
Linn,11,State House,15,DEM,Under Votes,83,,,
Linn,14,State House,15,DEM,Under Votes,55,,,
Linn,15,State House,15,DEM,Under Votes,17,,,
Linn,16,State House,15,DEM,Under Votes,103,,,
Linn,18,State House,15,DEM,Under Votes,237,,,
Linn,19,State House,15,DEM,Under Votes,107,,,
Linn,22,State House,15,DEM,Under Votes,9,,,
Linn,26,State House,15,DEM,Under Votes,26,,,
Linn,34,State House,15,DEM,Under Votes,22,,,
Linn,44,State House,15,DEM,Under Votes,130,,,
Linn,47,State House,15,DEM,Under Votes,40,,,
Linn,48,State House,15,DEM,Under Votes,169,,,
Linn,51,State House,15,DEM,Under Votes,13,,,
Linn,58,State House,15,DEM,Under Votes,10,,,
Linn,60,State House,15,DEM,Under Votes,58,,,
Linn,63,State House,15,DEM,Under Votes,144,,,
Linn,65,State House,15,DEM,Under Votes,0,,,
Linn,76,State House,15,DEM,Under Votes,93,,,
Linn,84,State House,15,DEM,Under Votes,77,,,
Linn,89,State House,15,DEM,Under Votes,86,,,
Linn,91,State House,15,DEM,Under Votes,82,,,
Linn,92,State House,15,DEM,Under Votes,151,,,
Linn,93,State House,15,DEM,Under Votes,122,,,
Linn,94,State House,15,DEM,Under Votes,74,,,
Linn,95,State House,15,DEM,Under Votes,97,,,
Linn,96,State House,15,DEM,Under Votes,141,,,
Linn,97,State House,15,DEM,Under Votes,71,,,
Linn,100,State House,15,DEM,Under Votes,142,,,
Linn,102,State House,15,DEM,Under Votes,127,,,
Linn,105,State House,15,DEM,Under Votes,48,,,
Linn,106,State House,15,DEM,Under Votes,70,,,
Linn,107,State House,15,DEM,Under Votes,129,,,
Linn,20,State House,17,DEM,Richard Harisay,24,,,
Linn,25,State House,17,DEM,Richard Harisay,58,,,
Linn,32,State House,17,DEM,Richard Harisay,44,,,
Linn,33,State House,17,DEM,Richard Harisay,4,,,
Linn,35,State House,17,DEM,Richard Harisay,82,,,
Linn,36,State House,17,DEM,Richard Harisay,61,,,
Linn,37,State House,17,DEM,Richard Harisay,57,,,
Linn,38,State House,17,DEM,Richard Harisay,33,,,
Linn,39,State House,17,DEM,Richard Harisay,41,,,
Linn,41,State House,17,DEM,Richard Harisay,30,,,
Linn,42,State House,17,DEM,Richard Harisay,29,,,
Linn,43,State House,17,DEM,Richard Harisay,44,,,
Linn,45,State House,17,DEM,Richard Harisay,29,,,
Linn,46,State House,17,DEM,Richard Harisay,46,,,
Linn,49,State House,17,DEM,Richard Harisay,0,,,
Linn,50,State House,17,DEM,Richard Harisay,24,,,
Linn,52,State House,17,DEM,Richard Harisay,22,,,
Linn,53,State House,17,DEM,Richard Harisay,57,,,
Linn,55,State House,17,DEM,Richard Harisay,33,,,
Linn,56,State House,17,DEM,Richard Harisay,40,,,
Linn,59,State House,17,DEM,Richard Harisay,24,,,
Linn,61,State House,17,DEM,Richard Harisay,20,,,
Linn,62,State House,17,DEM,Richard Harisay,52,,,
Linn,66,State House,17,DEM,Richard Harisay,17,,,
Linn,67,State House,17,DEM,Richard Harisay,32,,,
Linn,71,State House,17,DEM,Richard Harisay,4,,,
Linn,74,State House,17,DEM,Richard Harisay,47,,,
Linn,78,State House,17,DEM,Richard Harisay,43,,,
Linn,79,State House,17,DEM,Richard Harisay,84,,,
Linn,80,State House,17,DEM,Richard Harisay,63,,,
Linn,82,State House,17,DEM,Richard Harisay,20,,,
Linn,83,State House,17,DEM,Richard Harisay,0,,,
Linn,86,State House,17,DEM,Richard Harisay,59,,,
Linn,88,State House,17,DEM,Richard Harisay,37,,,
Linn,101,State House,17,DEM,Richard Harisay,30,,,
Linn,103,State House,17,DEM,Richard Harisay,22,,,
Linn,104,State House,17,DEM,Richard Harisay,42,,,
Linn,108,State House,17,DEM,Richard Harisay,107,,,
Linn,20,State House,17,DEM,Write-ins,0,,,
Linn,25,State House,17,DEM,Write-ins,0,,,
Linn,32,State House,17,DEM,Write-ins,5,,,
Linn,33,State House,17,DEM,Write-ins,0,,,
Linn,35,State House,17,DEM,Write-ins,1,,,
Linn,36,State House,17,DEM,Write-ins,0,,,
Linn,37,State House,17,DEM,Write-ins,1,,,
Linn,38,State House,17,DEM,Write-ins,1,,,
Linn,39,State House,17,DEM,Write-ins,2,,,
Linn,41,State House,17,DEM,Write-ins,1,,,
Linn,42,State House,17,DEM,Write-ins,1,,,
Linn,43,State House,17,DEM,Write-ins,1,,,
Linn,45,State House,17,DEM,Write-ins,2,,,
Linn,46,State House,17,DEM,Write-ins,4,,,
Linn,49,State House,17,DEM,Write-ins,0,,,
Linn,50,State House,17,DEM,Write-ins,0,,,
Linn,52,State House,17,DEM,Write-ins,0,,,
Linn,53,State House,17,DEM,Write-ins,3,,,
Linn,55,State House,17,DEM,Write-ins,1,,,
Linn,56,State House,17,DEM,Write-ins,0,,,
Linn,59,State House,17,DEM,Write-ins,0,,,
Linn,61,State House,17,DEM,Write-ins,2,,,
Linn,62,State House,17,DEM,Write-ins,1,,,
Linn,66,State House,17,DEM,Write-ins,0,,,
Linn,67,State House,17,DEM,Write-ins,1,,,
Linn,71,State House,17,DEM,Write-ins,0,,,
Linn,74,State House,17,DEM,Write-ins,0,,,
Linn,78,State House,17,DEM,Write-ins,0,,,
Linn,79,State House,17,DEM,Write-ins,1,,,
Linn,80,State House,17,DEM,Write-ins,2,,,
Linn,82,State House,17,DEM,Write-ins,1,,,
Linn,83,State House,17,DEM,Write-ins,0,,,
Linn,86,State House,17,DEM,Write-ins,2,,,
Linn,88,State House,17,DEM,Write-ins,0,,,
Linn,101,State House,17,DEM,Write-ins,3,,,
Linn,103,State House,17,DEM,Write-ins,0,,,
Linn,104,State House,17,DEM,Write-ins,0,,,
Linn,108,State House,17,DEM,Write-ins,1,,,
Linn,20,State House,17,DEM,Over Votes,0,,,
Linn,25,State House,17,DEM,Over Votes,0,,,
Linn,32,State House,17,DEM,Over Votes,0,,,
Linn,33,State House,17,DEM,Over Votes,0,,,
Linn,35,State House,17,DEM,Over Votes,0,,,
Linn,36,State House,17,DEM,Over Votes,0,,,
Linn,37,State House,17,DEM,Over Votes,0,,,
Linn,38,State House,17,DEM,Over Votes,0,,,
Linn,39,State House,17,DEM,Over Votes,0,,,
Linn,41,State House,17,DEM,Over Votes,0,,,
Linn,42,State House,17,DEM,Over Votes,0,,,
Linn,43,State House,17,DEM,Over Votes,0,,,
Linn,45,State House,17,DEM,Over Votes,0,,,
Linn,46,State House,17,DEM,Over Votes,0,,,
Linn,49,State House,17,DEM,Over Votes,0,,,
Linn,50,State House,17,DEM,Over Votes,0,,,
Linn,52,State House,17,DEM,Over Votes,0,,,
Linn,53,State House,17,DEM,Over Votes,0,,,
Linn,55,State House,17,DEM,Over Votes,0,,,
Linn,56,State House,17,DEM,Over Votes,0,,,
Linn,59,State House,17,DEM,Over Votes,0,,,
Linn,61,State House,17,DEM,Over Votes,0,,,
Linn,62,State House,17,DEM,Over Votes,0,,,
Linn,66,State House,17,DEM,Over Votes,0,,,
Linn,67,State House,17,DEM,Over Votes,0,,,
Linn,71,State House,17,DEM,Over Votes,0,,,
Linn,74,State House,17,DEM,Over Votes,0,,,
Linn,78,State House,17,DEM,Over Votes,0,,,
Linn,79,State House,17,DEM,Over Votes,0,,,
Linn,80,State House,17,DEM,Over Votes,0,,,
Linn,82,State House,17,DEM,Over Votes,0,,,
Linn,83,State House,17,DEM,Over Votes,0,,,
Linn,86,State House,17,DEM,Over Votes,0,,,
Linn,88,State House,17,DEM,Over Votes,0,,,
Linn,101,State House,17,DEM,Over Votes,0,,,
Linn,103,State House,17,DEM,Over Votes,0,,,
Linn,104,State House,17,DEM,Over Votes,0,,,
Linn,108,State House,17,DEM,Over Votes,0,,,
Linn,20,State House,17,DEM,Under Votes,28,,,
Linn,25,State House,17,DEM,Under Votes,34,,,
Linn,32,State House,17,DEM,Under Votes,40,,,
Linn,33,State House,17,DEM,Under Votes,5,,,
Linn,35,State House,17,DEM,Under Votes,52,,,
Linn,36,State House,17,DEM,Under Votes,34,,,
Linn,37,State House,17,DEM,Under Votes,48,,,
Linn,38,State House,17,DEM,Under Votes,32,,,
Linn,39,State House,17,DEM,Under Votes,23,,,
Linn,41,State House,17,DEM,Under Votes,32,,,
Linn,42,State House,17,DEM,Under Votes,22,,,
Linn,43,State House,17,DEM,Under Votes,34,,,
Linn,45,State House,17,DEM,Under Votes,35,,,
Linn,46,State House,17,DEM,Under Votes,49,,,
Linn,49,State House,17,DEM,Under Votes,0,,,
Linn,50,State House,17,DEM,Under Votes,20,,,
Linn,52,State House,17,DEM,Under Votes,21,,,
Linn,53,State House,17,DEM,Under Votes,49,,,
Linn,55,State House,17,DEM,Under Votes,30,,,
Linn,56,State House,17,DEM,Under Votes,34,,,
Linn,59,State House,17,DEM,Under Votes,37,,,
Linn,61,State House,17,DEM,Under Votes,21,,,
Linn,62,State House,17,DEM,Under Votes,38,,,
Linn,66,State House,17,DEM,Under Votes,10,,,
Linn,67,State House,17,DEM,Under Votes,34,,,
Linn,71,State House,17,DEM,Under Votes,1,,,
Linn,74,State House,17,DEM,Under Votes,45,,,
Linn,78,State House,17,DEM,Under Votes,25,,,
Linn,79,State House,17,DEM,Under Votes,64,,,
Linn,80,State House,17,DEM,Under Votes,31,,,
Linn,82,State House,17,DEM,Under Votes,22,,,
Linn,83,State House,17,DEM,Under Votes,2,,,
Linn,86,State House,17,DEM,Under Votes,43,,,
Linn,88,State House,17,DEM,Under Votes,37,,,
Linn,101,State House,17,DEM,Under Votes,21,,,
Linn,103,State House,17,DEM,Under Votes,18,,,
Linn,104,State House,17,DEM,Under Votes,33,,,
Linn,108,State House,17,DEM,Under Votes,72,,,
Linn,1,U.S. Senate,,REP,Monica Wehby,30,,,
Linn,3,U.S. Senate,,REP,Monica Wehby,17,,,
Linn,5,U.S. Senate,,REP,Monica Wehby,35,,,
Linn,8,U.S. Senate,,REP,Monica Wehby,41,,,
Linn,11,U.S. Senate,,REP,Monica Wehby,18,,,
Linn,14,U.S. Senate,,REP,Monica Wehby,15,,,
Linn,15,U.S. Senate,,REP,Monica Wehby,10,,,
Linn,16,U.S. Senate,,REP,Monica Wehby,36,,,
Linn,18,U.S. Senate,,REP,Monica Wehby,143,,,
Linn,19,U.S. Senate,,REP,Monica Wehby,64,,,
Linn,20,U.S. Senate,,REP,Monica Wehby,41,,,
Linn,21,U.S. Senate,,REP,Monica Wehby,29,,,
Linn,22,U.S. Senate,,REP,Monica Wehby,4,,,
Linn,23,U.S. Senate,,REP,Monica Wehby,76,,,
Linn,25,U.S. Senate,,REP,Monica Wehby,41,,,
Linn,26,U.S. Senate,,REP,Monica Wehby,17,,,
Linn,27,U.S. Senate,,REP,Monica Wehby,64,,,
Linn,28,U.S. Senate,,REP,Monica Wehby,28,,,
Linn,29,U.S. Senate,,REP,Monica Wehby,155,,,
Linn,30,U.S. Senate,,REP,Monica Wehby,22,,,
Linn,31,U.S. Senate,,REP,Monica Wehby,46,,,
Linn,32,U.S. Senate,,REP,Monica Wehby,38,,,
Linn,33,U.S. Senate,,REP,Monica Wehby,3,,,
Linn,34,U.S. Senate,,REP,Monica Wehby,29,,,
Linn,35,U.S. Senate,,REP,Monica Wehby,71,,,
Linn,36,U.S. Senate,,REP,Monica Wehby,55,,,
Linn,37,U.S. Senate,,REP,Monica Wehby,45,,,
Linn,38,U.S. Senate,,REP,Monica Wehby,43,,,
Linn,39,U.S. Senate,,REP,Monica Wehby,32,,,
Linn,41,U.S. Senate,,REP,Monica Wehby,17,,,
Linn,42,U.S. Senate,,REP,Monica Wehby,48,,,
Linn,43,U.S. Senate,,REP,Monica Wehby,45,,,
Linn,44,U.S. Senate,,REP,Monica Wehby,69,,,
Linn,45,U.S. Senate,,REP,Monica Wehby,53,,,
