county,precinct,office,district,party,candidate,votes,
Coos, Precinct 07,State Treasurer,,,Total , 2226,
Coos, Precinct 08,State Treasurer,,,Total , 3197,
Coos, Precinct 09,State Treasurer,,,Total , 310,
Coos, Precinct 10,State Treasurer,,,Total , 2252,
Coos, Precinct 11,State Treasurer,,,Total , 1826,
Coos, Precinct 12,State Treasurer,,,Total , 1964,
Coos, Precinct 13,State Treasurer,,,Total , 1228,
Coos, Precinct 14,State Treasurer,,,Total , 1575,
Coos, Precinct 15,State Treasurer,,,Total , 460,
Coos, Precinct 16,State Treasurer,,,Total , 1966,
Coos, Precinct 17,State Treasurer,,,Total , 2449,
Coos, Precinct 18,State Treasurer,,,Total , 338,
Coos, Precinct 01,Attorney General,,Republican,Will Lathrop ,978,
Coos, Precinct 02,Attorney General,,Republican,Will Lathrop ,1749,
Coos, Precinct 03,Attorney General,,Republican,Will Lathrop ,1647,
Coos, Precinct 04,Attorney General,,Republican,Will Lathrop ,1024,
Coos, Precinct 05,Attorney General,,Republican,Will Lathrop ,1793,
Coos, Precinct 06,Attorney General,,Republican,Will Lathrop ,1002,
Coos, Precinct 07,Attorney General,,Republican,Will Lathrop ,1179,
Coos, Precinct 08,Attorney General,,Republican,Will Lathrop ,1992,
Coos, Precinct 09,Attorney General,,Republican,Will Lathrop ,151,
Coos, Precinct 10,Attorney General,,Republican,Will Lathrop ,1550,
Coos, Precinct 11,Attorney General,,Republican,Will Lathrop ,1324,
Coos, Precinct 12,Attorney General,,Republican,Will Lathrop ,1262,
Coos, Precinct 13,Attorney General,,Republican,Will Lathrop ,863,
Coos, Precinct 14,Attorney General,,Republican,Will Lathrop ,1259,
Coos, Precinct 15,Attorney General,,Republican,Will Lathrop ,341,
Coos, Precinct 16,Attorney General,,Republican,Will Lathrop ,965,
Coos, Precinct 17,Attorney General,,Republican,Will Lathrop ,1487,
Coos, Precinct 18,Attorney General,,Republican,Will Lathrop ,227,
Coos, Precinct 01,Attorney General,,Democrat,Dan Rayfield,454,
Coos, Precinct 02,Attorney General,,Democrat,Dan Rayfield,953,
Coos, Precinct 03,Attorney General,,Democrat,Dan Rayfield,1179,
Coos, Precinct 04,Attorney General,,Democrat,Dan Rayfield,1031,
Coos, Precinct 05,Attorney General,,Democrat,Dan Rayfield,1471,
Coos, Precinct 06,Attorney General,,Democrat,Dan Rayfield,938,
Coos, Precinct 07,Attorney General,,Democrat,Dan Rayfield,1043,
Coos, Precinct 08,Attorney General,,Democrat,Dan Rayfield,1187,
Coos, Precinct 09,Attorney General,,Democrat,Dan Rayfield,163,
Coos, Precinct 10,Attorney General,,Democrat,Dan Rayfield,700,
Coos, Precinct 11,Attorney General,,Democrat,Dan Rayfield,500,
Coos, Precinct 12,Attorney General,,Democrat,Dan Rayfield,699,
Coos, Precinct 13,Attorney General,,Democrat,Dan Rayfield,361,
Coos, Precinct 14,Attorney General,,Democrat,Dan Rayfield,322,
Coos, Precinct 15,Attorney General,,Democrat,Dan Rayfield,123,
Coos, Precinct 16,Attorney General,,Democrat,Dan Rayfield,998,
Coos, Precinct 17,Attorney General,,Democrat,Dan Rayfield,962,
Coos, Precinct 18,Attorney General,,Democrat,Dan Rayfield,113,
Coos, Precinct 01,Attorney General,,,Write-In ,0,
Coos, Precinct 02,Attorney General,,,Write-In ,2,
Coos, Precinct 03,Attorney General,,,Write-In ,1,
Coos, Precinct 04,Attorney General,,,Write-In ,1,
Coos, Precinct 05,Attorney General,,,Write-In ,2,
Coos, Precinct 06,Attorney General,,,Write-In ,3,
Coos, Precinct 07,Attorney General,,,Write-In ,4,
Coos, Precinct 08,Attorney General,,,Write-In ,3,
Coos, Precinct 09,Attorney General,,,Write-In ,0,
Coos, Precinct 10,Attorney General,,,Write-In ,4,
Coos, Precinct 11,Attorney General,,,Write-In ,2,
Coos, Precinct 12,Attorney General,,,Write-In ,3,
Coos, Precinct 13,Attorney General,,,Write-In ,1,
Coos, Precinct 14,Attorney General,,,Write-In ,3,
Coos, Precinct 15,Attorney General,,,Write-In ,0,
Coos, Precinct 16,Attorney General,,,Write-In ,3,
Coos, Precinct 17,Attorney General,,,Write-In ,1,
Coos, Precinct 18,Attorney General,,,Write-In ,1,
Coos, Precinct 01,Attorney General,,,Total , 1432,
Coos, Precinct 02,Attorney General,,,Total , 2704,
Coos, Precinct 03,Attorney General,,,Total , 2827,
Coos, Precinct 04,Attorney General,,,Total , 2056,
Coos, Precinct 05,Attorney General,,,Total , 3266,
Coos, Precinct 06,Attorney General,,,Total , 1943,
Coos, Precinct 07,Attorney General,,,Total , 2226,
Coos, Precinct 08,Attorney General,,,Total , 3182,
Coos, Precinct 09,Attorney General,,,Total , 314,
Coos, Precinct 10,Attorney General,,,Total , 2254,
Coos, Precinct 11,Attorney General,,,Total , 1826,
Coos, Precinct 12,Attorney General,,,Total , 1964,
Coos, Precinct 13,Attorney General,,,Total , 1225,
Coos, Precinct 14,Attorney General,,,Total , 1584,
Coos, Precinct 15,Attorney General,,,Total , 464,
Coos, Precinct 16,Attorney General,,,Total , 1966,
Coos, Precinct 17,Attorney General,,,Total , 2450,
Coos, Precinct 18,Attorney General,,,Total , 341,
Coos, Precinct 10,State Senator,1,Democrat,Lupe Preciado-McAlister,595,
Coos, Precinct 11,State Senator,1,Democrat,Lupe Preciado-McAlister,413,
Coos, Precinct 12,State Senator,1,Democrat,Lupe Preciado-McAlister,591,
Coos, Precinct 13,State Senator,1,Democrat,Lupe Preciado-McAlister,307,
Coos, Precinct 14,State Senator,1,Democrat,Lupe Preciado-McAlister,282,
Coos, Precinct 15,State Senator,1,Democrat,Lupe Preciado-McAlister,107,
Coos, Precinct 16,State Senator,1,Democrat,Lupe Preciado-McAlister,917,
Coos, Precinct 17,State Senator,1,Democrat,Lupe Preciado-McAlister,864,
Coos, Precinct 18,State Senator,1,Democrat,Lupe Preciado-McAlister,99,
Coos, Precinct 10,State Senator,1,Republican,David Brock Smith ,1623,
Coos, Precinct 11,State Senator,1,Republican,David Brock Smith ,1382,
Coos, Precinct 12,State Senator,1,Republican,David Brock Smith ,1345,
Coos, Precinct 13,State Senator,1,Republican,David Brock Smith ,902,
Coos, Precinct 14,State Senator,1,Republican,David Brock Smith ,1271,
Coos, Precinct 15,State Senator,1,Republican,David Brock Smith ,346,
Coos, Precinct 16,State Senator,1,Republican,David Brock Smith ,1030,
Coos, Precinct 17,State Senator,1,Republican,David Brock Smith ,1542,
Coos, Precinct 18,State Senator,1,Republican,David Brock Smith ,236,
Coos, Precinct 10,State Senator,1,,Write-In , 9,
Coos, Precinct 11,State Senator,1,,Write-In , 10,
Coos, Precinct 12,State Senator,1,,Write-In , 2,
Coos, Precinct 13,State Senator,1,,Write-In , 8,
Coos, Precinct 14,State Senator,1,,Write-In , 14,
Coos, Precinct 15,State Senator,1,,Write-In , 0,
Coos, Precinct 16,State Senator,1,,Write-In , 4,
Coos, Precinct 17,State Senator,1,,Write-In , 4,
Coos, Precinct 18,State Senator,1,,Write-In , 1,
Coos, Precinct 10,State Senator,1,,Total , 2227,
Coos, Precinct 11,State Senator,1,,Total , 1805,
Coos, Precinct 12,State Senator,1,,Total , 1938,
Coos, Precinct 13,State Senator,1,,Total , 1217,
Coos, Precinct 14,State Senator,1,,Total , 1567,
Coos, Precinct 15,State Senator,1,,Total , 453,
Coos, Precinct 16,State Senator,1,,Total , 1951,
Coos, Precinct 17,State Senator,1,,Total , 2410,
Coos, Precinct 18,State Senator,1,,Total , 336,
Coos, Precinct 01,State Senator,5,Democrat,Jo Beaudreau,401,
Coos, Precinct 02,State Senator,5,Democrat,Jo Beaudreau,842,
Coos, Precinct 03,State Senator,5,Democrat,Jo Beaudreau,1045,
Coos, Precinct 04,State Senator,5,Democrat,Jo Beaudreau,953,
Coos, Precinct 05,State Senator,5,Democrat,Jo Beaudreau,1344,
Coos, Precinct 06,State Senator,5,Democrat,Jo Beaudreau,862,
Coos, Precinct 07,State Senator,5,Democrat,Jo Beaudreau,968,
Coos, Precinct 08,State Senator,5,Democrat,Jo Beaudreau,1075,
Coos, Precinct 09,State Senator,5,Democrat,Jo Beaudreau,152,
Coos, Precinct 01,State Senator,5,Republican,Dick Anderson,1018,
Coos, Precinct 02,State Senator,5,Republican,Dick Anderson,1863,
Coos, Precinct 03,State Senator,5,Republican,Dick Anderson,1775,
Coos, Precinct 04,State Senator,5,Republican,Dick Anderson,1074,
Coos, Precinct 05,State Senator,5,Republican,Dick Anderson,1916,
Coos, Precinct 06,State Senator,5,Republican,Dick Anderson,1055,
Coos, Precinct 07,State Senator,5,Republican,Dick Anderson,1246,
Coos, Precinct 08,State Senator,5,Republican,Dick Anderson,2085,
Coos, Precinct 09,State Senator,5,Republican,Dick Anderson,158,
Coos, Precinct 01,State Representative,1,,Write-In ,0,
Coos, Precinct 02,State Representative,1,,Write-In ,2,
Coos, Precinct 03,State Representative,1,,Write-In ,0,
Coos, Precinct 04,State Representative,1,,Write-In ,3,
Coos, Precinct 05,State Representative,1,,Write-In ,5,
Coos, Precinct 06,State Representative,1,,Write-In ,7,
Coos, Precinct 07,State Representative,1,,Write-In ,2,
Coos, Precinct 08,State Representative,1,,Write-In ,5,
Coos, Precinct 09,State Representative,1,,Write-In ,0,
Coos, Precinct 01,State Representative,1,,Total , 1419,
Coos, Precinct 02,State Representative,1,,Total , 2707,
Coos, Precinct 03,State Representative,1,,Total , 2820,
Coos, Precinct 04,State Representative,1,,Total , 2030,
Coos, Precinct 05,State Representative,1,,Total , 3265,
Coos, Precinct 06,State Representative,1,,Total , 1924,
Coos, Precinct 07,State Representative,1,,Total , 2216,
Coos, Precinct 08,State Representative,1,,Total , 3165,
Coos, Precinct 09,State Representative,1,,Total , 310,
Coos, Precinct 10,State Representative,1,Republican, Court Boice,1592,
Coos, Precinct 11,State Representative,1,Republican, Court Boice,1328,
Coos, Precinct 12,State Representative,1,Republican, Court Boice,1292,
Coos, Precinct 13,State Representative,1,Republican, Court Boice,888,
Coos, Precinct 14,State Representative,1,Republican, Court Boice,1271,
Coos, Precinct 15,State Representative,1,Republican, Court Boice,349,
Coos, Precinct 16,State Representative,1,Republican, Court Boice,970,
Coos, Precinct 17,State Representative,1,Republican, Court Boice,1500,
Coos, Precinct 18,State Representative,1,Republican, Court Boice,223,
Coos, Precinct 10,State Representative,1,Democrat, Bret Cecil,646,
Coos, Precinct 11,State Representative,1,Democrat, Bret Cecil,473,
Coos, Precinct 12,State Representative,1,Democrat, Bret Cecil,651,
Coos, Precinct 13,State Representative,1,Democrat, Bret Cecil,336,
Coos, Precinct 14,State Representative,1,Democrat, Bret Cecil,304,
Coos, Precinct 15,State Representative,1,Democrat, Bret Cecil,111,
Coos, Precinct 16,State Representative,1,Democrat, Bret Cecil,979,
Coos, Precinct 17,State Representative,1,Democrat, Bret Cecil,917,
Coos, Precinct 18,State Representative,1,Democrat, Bret Cecil,109,
Coos, Precinct 10,State Representative,9,,Write-In , 3,
Coos, Precinct 11,State Representative,9,,Write-In , 5,
Coos, Precinct 12,State Representative,9,,Write-In , 1,
Coos, Precinct 13,State Representative,9,,Write-In , 1,
Coos, Precinct 14,State Representative,9,,Write-In , 3,
Coos, Precinct 15,State Representative,9,,Write-In , 0,
Coos, Precinct 16,State Representative,9,,Write-In , 1,
Coos, Precinct 17,State Representative,9,,Write-In , 2,
Coos, Precinct 18,State Representative,9,,Write-In , 0,
Coos, Precinct 10,State Representative,9,,Total , 2241,
Coos, Precinct 11,State Representative,9,,Total , 1806,
Coos, Precinct 12,State Representative,9,,Total , 1944,
Coos, Precinct 13,State Representative,9,,Total , 1225,
Coos, Precinct 14,State Representative,9,,Total , 1578,
Coos, Precinct 15,State Representative,9,,Total , 460,
Coos, Precinct 16,State Representative,9,,Total , 1950,
Coos, Precinct 17,State Representative,9,,Total , 2419,
Coos, Precinct 18,State Representative,9,,Total , 332,
Coos, Precinct 01,State Representative,9,Republican, Boomer Wright,1035,
Coos, Precinct 02,State Representative,9,Republican, Boomer Wright,1902,
Coos, Precinct 03,State Representative,9,Republican, Boomer Wright,1871,
Coos, Precinct 04,State Representative,9,Republican, Boomer Wright,1139,
Coos, Precinct 05,State Representative,9,Republican, Boomer Wright,1944,
Coos, Precinct 06,State Representative,9,Republican, Boomer Wright,1093,
Coos, Precinct 07,State Representative,9,Republican, Boomer Wright,1268,
Coos, Precinct 08,State Representative,9,Republican, Boomer Wright,2157,
Coos, Precinct 09,State Representative,9,Republican, Boomer Wright,166,
Coos, Precinct 01,State Senator,9,Democrat, William (Mrk) Mrkvicka,377,
Coos, Precinct 02,State Senator,9,Democrat, William (Mrk) Mrkvicka,765,
Coos, Precinct 03,State Senator,9,Democrat, William (Mrk) Mrkvicka,938,
Coos, Precinct 04,State Senator,9,Democrat, William (Mrk) Mrkvicka,870,
Coos, Precinct 05,State Senator,9,Democrat, William (Mrk) Mrkvicka,1273,
Coos, Precinct 06,State Senator,9,Democrat, William (Mrk) Mrkvicka,805,
Coos, Precinct 07,State Senator,9,Democrat, William (Mrk) Mrkvicka,908,
Coos, Precinct 08,State Senator,9,Democrat, William (Mrk) Mrkvicka,1009,
Coos, Precinct 09,State Senator,9,Democrat, William (Mrk) Mrkvicka,141,
Coos, Precinct 01,State Senator,9,,Write-In , 1,
Coos, Precinct 02,State Senator,9,,Write-In , 3,
Coos, Precinct 03,State Senator,9,,Write-In , 1,
Coos, Precinct 04,State Senator,9,,Write-In , 3,
Coos, Precinct 05,State Senator,9,,Write-In , 10,
Coos, Precinct 06,State Senator,9,,Write-In , 4,
Coos, Precinct 07,State Senator,9,,Write-In , 5,
Coos, Precinct 08,State Senator,9,,Write-In , 7,
Coos, Precinct 09,State Senator,9,,Write-In , 0,
Coos, Precinct 01,State Senator,9,,Total , 1413,
Coos, Precinct 02,State Senator,9,,Total , 2670,
Coos, Precinct 03,State Senator,9,,Total , 2810,
Coos, Precinct 04,State Senator,9,,Total , 2012,
Coos, Precinct 05,State Senator,9,,Total , 3227,
Coos, Precinct 06,State Senator,9,,Total , 1902,
Coos, Precinct 07,State Senator,9,,Total , 2181,
Coos, Precinct 08,State Senator,9,,Total , 3173,
Coos, Precinct 09,State Senator,9,,Total , 307,
Coos, Precinct 01,,,,Registered Voters, 2040,
Coos, Precinct 02,,,,Registered Voters, 3615,
Coos, Precinct 03,,,,Registered Voters, 4309,
Coos, Precinct 04,,,,Registered Voters, 3069,
Coos, Precinct 05,,,,Registered Voters, 5343,
Coos, Precinct 06,,,,Registered Voters, 2828,
Coos, Precinct 07,,,,Registered Voters, 3452,
Coos, Precinct 08,,,,Registered Voters, 5154,
Coos, Precinct 09,,,,Registered Voters, 516,
Coos, Precinct 10,,,,Registered Voters, 3054,
Coos, Precinct 11,,,,Registered Voters, 2541,
Coos, Precinct 12,,,,Registered Voters, 2934,
Coos, Precinct 13,,,,Registered Voters, 1899,
Coos, Precinct 14,,,,Registered Voters, 2133,
Coos, Precinct 15,,,,Registered Voters, 640,
Coos, Precinct 16,,,,Registered Voters, 2683,
Coos, Precinct 17,,,,Registered Voters, 3410,
Coos, Precinct 18,,,,Registered Voters, 502,
Coos, Precinct 01,,,,Ballots Cast, 1507,
Coos, Precinct 02,,,,Ballots Cast, 2857,
Coos, Precinct 03,,,,Ballots Cast, 3020,
Coos, Precinct 04,,,,Ballots Cast, 2198,
Coos, Precinct 05,,,,Ballots Cast, 3507,
Coos, Precinct 06,,,,Ballots Cast, 2062,
Coos, Precinct 07,,,,Ballots Cast, 2384,
Coos, Precinct 08,,,,Ballots Cast, 3401,
Coos, Precinct 09,,,,Ballots Cast, 335,
Coos, Precinct 10,,,,Ballots Cast, 2380,
Coos, Precinct 11,,,,Ballots Cast, 1928,
Coos, Precinct 12,,,,Ballots Cast, 2090,
Coos, Precinct 13,,,,Ballots Cast, 1290,
Coos, Precinct 14,,,,Ballots Cast, 1675,
Coos, Precinct 15,,,,Ballots Cast, 492,
Coos, Precinct 16,,,,Ballots Cast, 2104,
Coos, Precinct 17,,,,Ballots Cast, 2588,
Coos, Precinct 18,,,,Ballots Cast, 357,
