"county","precinct","office","party","district","candidate","votes"
"Washington","351 ALOHA PARK","President","REF",,"JOHN HAGELIN/GOLDHABER",7
"Washington","352 BEAVERTON-CENTER","President","REF",,"JOHN HAGELIN/GOLDHABER",0
"Washington","353 WALKER ROAD-SOUTH","President","REF",,"JOHN HAGELIN/GOLDHABER",2
"Washington","354 CHEHALEM SCHOOL","President","REF",,"JOHN HAGELIN/GOLDHABER",5
"Washington","355 MEADOW PARK","President","REF",,"JOHN HAGELIN/GOLDHABER",5
"Washington","356 ALOHA-WEST","President","REF",,"JOHN HAGELIN/GOLDHABER",4
"Washington","357 HERITAGE PARK","President","REF",,"JOHN HAGELIN/GOLDHABER",3
"Washington","358 SEMINOLE ESTATES","President","REF",,"JOHN HAGELIN/GOLDHABER",4
"Washington","359 WATERHOUSE","President","REF",,"JOHN HAGELIN/GOLDHABER",3
"Washington","360 PHEASANT LANE","President","REF",,"JOHN HAGELIN/GOLDHABER",2
"Washington","361 MILLIKAN","President","REF",,"JOHN HAGELIN/GOLDHABER",2
"Washington","362 CEDAR HILLS","President","REF",,"JOHN HAGELIN/GOLDHABER",4
"Washington","363 BARNES RD","President","REF",,"JOHN HAGELIN/GOLDHABER",4
"Washington","364 MCDANIEL RD","President","REF",,"JOHN HAGELIN/GOLDHABER",0
"Washington","365 LEAHY RD","President","REF",,"JOHN HAGELIN/GOLDHABER",5
"Washington","366 WEST TUALATIN VIEW","President","REF",,"JOHN HAGELIN/GOLDHABER",7
"Washington","367 THOMPSON RD","President","REF",,"JOHN HAGELIN/GOLDHABER",3
"Washington","368 SOMERSET","President","REF",,"JOHN HAGELIN/GOLDHABER",5
"Washington","369 COLUMBIA","President","REF",,"JOHN HAGELIN/GOLDHABER",2
"Washington","370 ROCK CREEK","President","REF",,"JOHN HAGELIN/GOLDHABER",2
"Washington","371 OAK HILLS","President","REF",,"JOHN HAGELIN/GOLDHABER",2
"Washington","372 RIDGEWOOD SCHOOL","President","REF",,"JOHN HAGELIN/GOLDHABER",1
"Washington","373 PCC","President","REF",,"JOHN HAGELIN/GOLDHABER",1
"Washington","374 JACOBSON RD","President","REF",,"JOHN HAGELIN/GOLDHABER",0
"Washington","375 PORTLAND CITY","President","REF",,"JOHN HAGELIN/GOLDHABER",0
"Washington","376 WESTVIEW","President","REF",,"JOHN HAGELIN/GOLDHABER",6
"Washington","377 BETHANY","President","REF",,"JOHN HAGELIN/GOLDHABER",5
"Washington","378 CANYON LN","President","REF",,"JOHN HAGELIN/GOLDHABER",1
"Washington","379 HALL BLVD","President","REF",,"JOHN HAGELIN/GOLDHABER",6
"Washington","380 HIGHLAND PARK","President","REF",,"JOHN HAGELIN/GOLDHABER",1
"Washington","381 BEAVERTON/CENTER ST","President","REF",,"JOHN HAGELIN/GOLDHABER",5
"Washington","382 GREENWAY","President","REF",,"JOHN HAGELIN/GOLDHABER",2
"Washington","383 BEAVERTON-HILLSDALE","President","REF",,"JOHN HAGELIN/GOLDHABER",4
"Washington","384 GARDEN HOME","President","REF",,"JOHN HAGELIN/GOLDHABER",5
"Washington","385 PORTLAND GOLF CLUB","President","REF",,"JOHN HAGELIN/GOLDHABER",3
"Washington","386 RALEIGH PARK","President","REF",,"JOHN HAGELIN/GOLDHABER",6
"Washington","387 CANYON RD","President","REF",,"JOHN HAGELIN/GOLDHABER",0
"Washington","388 WHITFORD","President","REF",,"JOHN HAGELIN/GOLDHABER",0
"Washington","389 SEXTON MOUNTAIN","President","REF",,"JOHN HAGELIN/GOLDHABER",4
"Washington","390 SOUTHRIDGE","President","REF",,"JOHN HAGELIN/GOLDHABER",4
"Washington","391 PORTLAND CITY COM 3","President","REF",,"JOHN HAGELIN/GOLDHABER",0
"Washington","392 PORTLAND CITY COM 2","President","REF",,"JOHN HAGELIN/GOLDHABER",0
"Washington","393 MONTCLAIR","President","REF",,"JOHN HAGELIN/GOLDHABER",0
"Washington","394 CANBY ST","President","REF",,"JOHN HAGELIN/GOLDHABER",0
"Washington","395 MURRAYHILL","President","REF",,"JOHN HAGELIN/GOLDHABER",1
"Washington","396 DURHAM","President","REF",,"JOHN HAGELIN/GOLDHABER",0
"Washington","397 BULL MOUNTAIN","President","REF",,"JOHN HAGELIN/GOLDHABER",1
"Washington","398 COOPER MOUNTAIN","President","REF",,"JOHN HAGELIN/GOLDHABER",2
"Washington","399 METZGER","President","REF",,"JOHN HAGELIN/GOLDHABER",5
"Washington","400 WASHINGTON SQUARE","President","REF",,"JOHN HAGELIN/GOLDHABER",7
"Washington","401 MAYO STREET","President","REF",,"JOHN HAGELIN/GOLDHABER",2
"Washington","402 WALNUT ISLAND","President","REF",,"JOHN HAGELIN/GOLDHABER",0
"Washington","403 TIGARD/GAARDE ST","President","REF",,"JOHN HAGELIN/GOLDHABER",2
"Washington","404 FOWLER SCHOOL","President","REF",,"JOHN HAGELIN/GOLDHABER",5
"Washington","405 TWALITY SCHOOL","President","REF",,"JOHN HAGELIN/GOLDHABER",5
"Washington","406 TIGARD CITY HALL","President","REF",,"JOHN HAGELIN/GOLDHABER",2
"Washington","407 DEERCREEK","President","REF",,"JOHN HAGELIN/GOLDHABER",2
"Washington","408 SUMMERFIELD","President","REF",,"JOHN HAGELIN/GOLDHABER",5
"Washington","409 SUMMERLAKE-WEST","President","REF",,"JOHN HAGELIN/GOLDHABER",3
"Washington","410 BEEF BEND RD","President","REF",,"JOHN HAGELIN/GOLDHABER",2
"Washington","411 SCHOLLS HEIGHTS","President","REF",,"JOHN HAGELIN/GOLDHABER",2
"Washington","412 COOPER MT SCHOOL","President","REF",,"JOHN HAGELIN/GOLDHABER",4
"Washington","413 PORTLAND CITY","President","REF",,"JOHN HAGELIN/GOLDHABER",1
"Washington","414 BARROWS RD","President","REF",,"JOHN HAGELIN/GOLDHABER",1
"Washington","415 TUALATIN CITY/RIVER","President","REF",,"JOHN HAGELIN/GOLDHABER",0
"Washington","416 SUMMERLAKE-EAST","President","REF",,"JOHN HAGELIN/GOLDHABER",3
"Washington","417 ELDORADO","President","REF",,"JOHN HAGELIN/GOLDHABER",1
"Washington","418 HART ROAD","President","REF",,"JOHN HAGELIN/GOLDHABER",0
"Washington","419 KING CITY","President","REF",,"JOHN HAGELIN/GOLDHABER",2
"Washington","420 TUALATIN CITY","President","REF",,"JOHN HAGELIN/GOLDHABER",3
"Washington","421 TRI-CITIES","President","REF",,"JOHN HAGELIN/GOLDHABER",0
"Washington","422 TUALATIN-UNINCORP","President","REF",,"JOHN HAGELIN/GOLDHABER",0
"Washington","423 TUALATIN-NORTH","President","REF",,"JOHN HAGELIN/GOLDHABER",3
"Washington","424 NW SHERWOOD CITY","President","REF",,"JOHN HAGELIN/GOLDHABER",9
"Washington","425 SHERWOOD-UNINCORP","President","REF",,"JOHN HAGELIN/GOLDHABER",1
"Washington","426 GRONER","President","REF",,"JOHN HAGELIN/GOLDHABER",1
"Washington","427 SCHOLLS","President","REF",,"JOHN HAGELIN/GOLDHABER",0
"Washington","428 TUALATIN-WEST","President","REF",,"JOHN HAGELIN/GOLDHABER",1
"Washington","429 MILLER HILL","President","REF",,"JOHN HAGELIN/GOLDHABER",1
"Washington","430 BALD PEAK","President","REF",,"JOHN HAGELIN/GOLDHABER",0
"Washington","431 MOUNTAIN HOME","President","REF",,"JOHN HAGELIN/GOLDHABER",2
"Washington","432 WILSONVILLE","President","REF",,"JOHN HAGELIN/GOLDHABER",0
"Washington","433 ED BYROM SCHOOL","President","REF",,"JOHN HAGELIN/GOLDHABER",2
"Washington","434 ERROL HASSELL","President","REF",,"JOHN HAGELIN/GOLDHABER",5
"Washington","435 SE SHERWOOD CITY","President","REF",,"JOHN HAGELIN/GOLDHABER",6
"Washington","436 TUALATIN CITY","President","REF",,"JOHN HAGELIN/GOLDHABER",1
"Washington","437 HAZELBROOK","President","REF",,"JOHN HAGELIN/GOLDHABER",0
"Washington","438 SE COUNTY","President","REF",,"JOHN HAGELIN/GOLDHABER",0
"Washington","301 RURAL NW COUNTY","President","CON",,"HOWARD PHILLIPS/FRAZIER",4
"Washington","302 KINNAMAN","President","CON",,"HOWARD PHILLIPS/FRAZIER",3
"Washington","303 WITCH HAZEL","President","CON",,"HOWARD PHILLIPS/FRAZIER",0
"Washington","304 BUTTERNUT","President","CON",,"HOWARD PHILLIPS/FRAZIER",4
"Washington","305 BANKS","President","CON",,"HOWARD PHILLIPS/FRAZIER",3
"Washington","306 TANASBOURNE","President","CON",,"HOWARD PHILLIPS/FRAZIER",0
"Washington","307 WILLOW CREEK","President","CON",,"HOWARD PHILLIPS/FRAZIER",3
"Washington","308 BLOOMING FERN HILL","President","CON",,"HOWARD PHILLIPS/FRAZIER",0
"Washington","309 HAWTHORNE FARMS","President","CON",,"HOWARD PHILLIPS/FRAZIER",0
"Washington","310 DILLEY","President","CON",,"HOWARD PHILLIPS/FRAZIER",0
"Washington","311 LAURELWOOD","President","CON",,"HOWARD PHILLIPS/FRAZIER",1
"Washington","312 GALES CREEK","President","CON",,"HOWARD PHILLIPS/FRAZIER",0
"Washington","313 HILLSBORO-UNINCORP","President","CON",,"HOWARD PHILLIPS/FRAZIER",1
"Washington","314 GLENCOE","President","CON",,"HOWARD PHILLIPS/FRAZIER",1
"Washington","315 HELVETIA","President","CON",,"HOWARD PHILLIPS/FRAZIER",1
"Washington","316 PUMPKIN RIDGE","President","CON",,"HOWARD PHILLIPS/FRAZIER",4
"Washington","317 VERBOORT","President","CON",,"HOWARD PHILLIPS/FRAZIER",0
"Washington","318 MINTER BRIDGE","President","CON",,"HOWARD PHILLIPS/FRAZIER",1
"Washington","319 QUATAMA STREET","President","CON",,"HOWARD PHILLIPS/FRAZIER",0
"Washington","320 HAZELDALE","President","CON",,"HOWARD PHILLIPS/FRAZIER",0
"Washington","321 GASTON","President","CON",,"HOWARD PHILLIPS/FRAZIER",0
"Washington","322 JACKTOWN","President","CON",,"HOWARD PHILLIPS/FRAZIER",0
"Washington","323 INDIAN HILLS","President","CON",,"HOWARD PHILLIPS/FRAZIER",2
"Washington","324 HAGG LAKE","President","CON",,"HOWARD PHILLIPS/FRAZIER",1
"Washington","325 HILLSBORO-ISLANDS","President","CON",,"HOWARD PHILLIPS/FRAZIER",0
"Washington","326 RURAL BANKS","President","CON",,"HOWARD PHILLIPS/FRAZIER",1
"Washington","327 BROWN MIDDLE SCHOOL","President","CON",,"HOWARD PHILLIPS/FRAZIER",1
"Washington","328 FARMINGTON VIEW","President","CON",,"HOWARD PHILLIPS/FRAZIER",5
"Washington","329 CENTURY SCHOOL","President","CON",,"HOWARD PHILLIPS/FRAZIER",7
"Washington","330 NORTH PLAINS","President","CON",,"HOWARD PHILLIPS/FRAZIER",1
"Washington","331 EVERGREEN","President","CON",,"HOWARD PHILLIPS/FRAZIER",0
"Washington","332 ORENCO STATION","President","CON",,"HOWARD PHILLIPS/FRAZIER",1
"Washington","333 JOHN OLSEN","President","CON",,"HOWARD PHILLIPS/FRAZIER",4
"Washington","334 DIXIE MOUNTAIN","President","CON",,"HOWARD PHILLIPS/FRAZIER",0
"Washington","335 JACKSON SCHOOL","President","CON",,"HOWARD PHILLIPS/FRAZIER",0
"Washington","336 FAIRGROUNDS","President","CON",,"HOWARD PHILLIPS/FRAZIER",3
"Washington","337 WALNUT STREET","President","CON",,"HOWARD PHILLIPS/FRAZIER",3
"Washington","338 CORNELIUS","President","CON",,"HOWARD PHILLIPS/FRAZIER",8
"Washington","339 FOREST GROVE-EAST","President","CON",,"HOWARD PHILLIPS/FRAZIER",7
"Washington","340 FOREST GROVE-WEST","President","CON",,"HOWARD PHILLIPS/FRAZIER",1
"Washington","341 CORNELIUS-SCHEFFLIN","President","CON",,"HOWARD PHILLIPS/FRAZIER",1
"Washington","342 DAVID HILL RD","President","CON",,"HOWARD PHILLIPS/FRAZIER",1
"Washington","343 MOOBERRY","President","CON",,"HOWARD PHILLIPS/FRAZIER",4
"Washington","344 HILLSBORO CENTRAL","President","CON",,"HOWARD PHILLIPS/FRAZIER",3
"Washington","345 W/HILLSBORO-UNINCORP","President","CON",,"HOWARD PHILLIPS/FRAZIER",0
"Washington","346 CORNELIUS/TUAL RIVER","President","CON",,"HOWARD PHILLIPS/FRAZIER",0
"Washington","347 FG/TUALATIN RIVER","President","CON",,"HOWARD PHILLIPS/FRAZIER",1
"Washington","348 BROOKWOOD","President","CON",,"HOWARD PHILLIPS/FRAZIER",0
"Washington","349 DIVISION STREET","President","CON",,"HOWARD PHILLIPS/FRAZIER",2
"Washington","350 FIR GROVE","President","CON",,"HOWARD PHILLIPS/FRAZIER",2
"Washington","351 ALOHA PARK","President","CON",,"HOWARD PHILLIPS/FRAZIER",2
"Washington","352 BEAVERTON-CENTER","President","CON",,"HOWARD PHILLIPS/FRAZIER",1
"Washington","353 WALKER ROAD-SOUTH","President","CON",,"HOWARD PHILLIPS/FRAZIER",0
"Washington","354 CHEHALEM SCHOOL","President","CON",,"HOWARD PHILLIPS/FRAZIER",2
"Washington","355 MEADOW PARK","President","CON",,"HOWARD PHILLIPS/FRAZIER",3
"Washington","356 ALOHA-WEST","President","CON",,"HOWARD PHILLIPS/FRAZIER",0
"Washington","357 HERITAGE PARK","President","CON",,"HOWARD PHILLIPS/FRAZIER",2
"Washington","358 SEMINOLE ESTATES","President","CON",,"HOWARD PHILLIPS/FRAZIER",1
"Washington","359 WATERHOUSE","President","CON",,"HOWARD PHILLIPS/FRAZIER",3
"Washington","360 PHEASANT LANE","President","CON",,"HOWARD PHILLIPS/FRAZIER",2
"Washington","361 MILLIKAN","President","CON",,"HOWARD PHILLIPS/FRAZIER",0
"Washington","362 CEDAR HILLS","President","CON",,"HOWARD PHILLIPS/FRAZIER",2
"Washington","363 BARNES RD","President","CON",,"HOWARD PHILLIPS/FRAZIER",1
"Washington","364 MCDANIEL RD","President","CON",,"HOWARD PHILLIPS/FRAZIER",0
"Washington","365 LEAHY RD","President","CON",,"HOWARD PHILLIPS/FRAZIER",0
"Washington","366 WEST TUALATIN VIEW","President","CON",,"HOWARD PHILLIPS/FRAZIER",3
"Washington","367 THOMPSON RD","President","CON",,"HOWARD PHILLIPS/FRAZIER",0
"Washington","368 SOMERSET","President","CON",,"HOWARD PHILLIPS/FRAZIER",2
"Washington","369 COLUMBIA","President","CON",,"HOWARD PHILLIPS/FRAZIER",2
"Washington","370 ROCK CREEK","President","CON",,"HOWARD PHILLIPS/FRAZIER",1
"Washington","371 OAK HILLS","President","CON",,"HOWARD PHILLIPS/FRAZIER",2
"Washington","372 RIDGEWOOD SCHOOL","President","CON",,"HOWARD PHILLIPS/FRAZIER",0
"Washington","373 PCC","President","CON",,"HOWARD PHILLIPS/FRAZIER",1
"Washington","374 JACOBSON RD","President","CON",,"HOWARD PHILLIPS/FRAZIER",0
"Washington","375 PORTLAND CITY","President","CON",,"HOWARD PHILLIPS/FRAZIER",0
"Washington","376 WESTVIEW","President","CON",,"HOWARD PHILLIPS/FRAZIER",0
"Washington","377 BETHANY","President","CON",,"HOWARD PHILLIPS/FRAZIER",3
"Washington","378 CANYON LN","President","CON",,"HOWARD PHILLIPS/FRAZIER",0
"Washington","379 HALL BLVD","President","CON",,"HOWARD PHILLIPS/FRAZIER",0
"Washington","380 HIGHLAND PARK","President","CON",,"HOWARD PHILLIPS/FRAZIER",2
"Washington","381 BEAVERTON/CENTER ST","President","CON",,"HOWARD PHILLIPS/FRAZIER",1
"Washington","382 GREENWAY","President","CON",,"HOWARD PHILLIPS/FRAZIER",3
"Washington","383 BEAVERTON-HILLSDALE","President","CON",,"HOWARD PHILLIPS/FRAZIER",1
"Washington","384 GARDEN HOME","President","CON",,"HOWARD PHILLIPS/FRAZIER",0
"Washington","385 PORTLAND GOLF CLUB","President","CON",,"HOWARD PHILLIPS/FRAZIER",1
"Washington","386 RALEIGH PARK","President","CON",,"HOWARD PHILLIPS/FRAZIER",1
"Washington","387 CANYON RD","President","CON",,"HOWARD PHILLIPS/FRAZIER",0
"Washington","388 WHITFORD","President","CON",,"HOWARD PHILLIPS/FRAZIER",0
"Washington","389 SEXTON MOUNTAIN","President","CON",,"HOWARD PHILLIPS/FRAZIER",2
"Washington","390 SOUTHRIDGE","President","CON",,"HOWARD PHILLIPS/FRAZIER",5
"Washington","391 PORTLAND CITY COM 3","President","CON",,"HOWARD PHILLIPS/FRAZIER",0
"Washington","392 PORTLAND CITY COM 2","President","CON",,"HOWARD PHILLIPS/FRAZIER",0
"Washington","393 MONTCLAIR","President","CON",,"HOWARD PHILLIPS/FRAZIER",0
"Washington","394 CANBY ST","President","CON",,"HOWARD PHILLIPS/FRAZIER",0
"Washington","395 MURRAYHILL","President","CON",,"HOWARD PHILLIPS/FRAZIER",1
"Washington","396 DURHAM","President","CON",,"HOWARD PHILLIPS/FRAZIER",0
"Washington","397 BULL MOUNTAIN","President","CON",,"HOWARD PHILLIPS/FRAZIER",2
"Washington","398 COOPER MOUNTAIN","President","CON",,"HOWARD PHILLIPS/FRAZIER",0
"Washington","399 METZGER","President","CON",,"HOWARD PHILLIPS/FRAZIER",4
"Washington","400 WASHINGTON SQUARE","President","CON",,"HOWARD PHILLIPS/FRAZIER",2
"Washington","401 MAYO STREET","President","CON",,"HOWARD PHILLIPS/FRAZIER",0
"Washington","402 WALNUT ISLAND","President","CON",,"HOWARD PHILLIPS/FRAZIER",0
"Washington","403 TIGARD/GAARDE ST","President","CON",,"HOWARD PHILLIPS/FRAZIER",2
"Washington","404 FOWLER SCHOOL","President","CON",,"HOWARD PHILLIPS/FRAZIER",6
"Washington","405 TWALITY SCHOOL","President","CON",,"HOWARD PHILLIPS/FRAZIER",0
"Washington","406 TIGARD CITY HALL","President","CON",,"HOWARD PHILLIPS/FRAZIER",3
"Washington","407 DEERCREEK","President","CON",,"HOWARD PHILLIPS/FRAZIER",0
"Washington","408 SUMMERFIELD","President","CON",,"HOWARD PHILLIPS/FRAZIER",5
"Washington","409 SUMMERLAKE-WEST","President","CON",,"HOWARD PHILLIPS/FRAZIER",0
"Washington","410 BEEF BEND RD","President","CON",,"HOWARD PHILLIPS/FRAZIER",0
"Washington","411 SCHOLLS HEIGHTS","President","CON",,"HOWARD PHILLIPS/FRAZIER",1
"Washington","412 COOPER MT SCHOOL","President","CON",,"HOWARD PHILLIPS/FRAZIER",2
"Washington","413 PORTLAND CITY","President","CON",,"HOWARD PHILLIPS/FRAZIER",0
"Washington","414 BARROWS RD","President","CON",,"HOWARD PHILLIPS/FRAZIER",0
"Washington","415 TUALATIN CITY/RIVER","President","CON",,"HOWARD PHILLIPS/FRAZIER",1
"Washington","416 SUMMERLAKE-EAST","President","CON",,"HOWARD PHILLIPS/FRAZIER",1
"Washington","417 ELDORADO","President","CON",,"HOWARD PHILLIPS/FRAZIER",1
"Washington","418 HART ROAD","President","CON",,"HOWARD PHILLIPS/FRAZIER",0
"Washington","419 KING CITY","President","CON",,"HOWARD PHILLIPS/FRAZIER",8
"Washington","420 TUALATIN CITY","President","CON",,"HOWARD PHILLIPS/FRAZIER",3
"Washington","421 TRI-CITIES","President","CON",,"HOWARD PHILLIPS/FRAZIER",0
"Washington","422 TUALATIN-UNINCORP","President","CON",,"HOWARD PHILLIPS/FRAZIER",0
"Washington","423 TUALATIN-NORTH","President","CON",,"HOWARD PHILLIPS/FRAZIER",2
"Washington","424 NW SHERWOOD CITY","President","CON",,"HOWARD PHILLIPS/FRAZIER",2
"Washington","425 SHERWOOD-UNINCORP","President","CON",,"HOWARD PHILLIPS/FRAZIER",0
"Washington","426 GRONER","President","CON",,"HOWARD PHILLIPS/FRAZIER",1
"Washington","427 SCHOLLS","President","CON",,"HOWARD PHILLIPS/FRAZIER",1
"Washington","428 TUALATIN-WEST","President","CON",,"HOWARD PHILLIPS/FRAZIER",0
"Washington","429 MILLER HILL","President","CON",,"HOWARD PHILLIPS/FRAZIER",0
"Washington","430 BALD PEAK","President","CON",,"HOWARD PHILLIPS/FRAZIER",0
"Washington","431 MOUNTAIN HOME","President","CON",,"HOWARD PHILLIPS/FRAZIER",1
"Washington","432 WILSONVILLE","President","CON",,"HOWARD PHILLIPS/FRAZIER",0
"Washington","433 ED BYROM SCHOOL","President","CON",,"HOWARD PHILLIPS/FRAZIER",1
"Washington","434 ERROL HASSELL","President","CON",,"HOWARD PHILLIPS/FRAZIER",1
"Washington","435 SE SHERWOOD CITY","President","CON",,"HOWARD PHILLIPS/FRAZIER",2
"Washington","436 TUALATIN CITY","President","CON",,"HOWARD PHILLIPS/FRAZIER",0
"Washington","437 HAZELBROOK","President","CON",,"HOWARD PHILLIPS/FRAZIER",0
"Washington","438 SE COUNTY","President","CON",,"HOWARD PHILLIPS/FRAZIER",0
"Washington","301 RURAL NW COUNTY","President","DEM",,"AL GORE/LIEBERMAN",638
"Washington","302 KINNAMAN","President","DEM",,"AL GORE/LIEBERMAN",799
"Washington","303 WITCH HAZEL","President","DEM",,"AL GORE/LIEBERMAN",124
"Washington","304 BUTTERNUT","President","DEM",,"AL GORE/LIEBERMAN",969
"Washington","305 BANKS","President","DEM",,"AL GORE/LIEBERMAN",213
"Washington","306 TANASBOURNE","President","DEM",,"AL GORE/LIEBERMAN",268
"Washington","307 WILLOW CREEK","President","DEM",,"AL GORE/LIEBERMAN",926
"Washington","308 BLOOMING FERN HILL","President","DEM",,"AL GORE/LIEBERMAN",145
"Washington","309 HAWTHORNE FARMS","President","DEM",,"AL GORE/LIEBERMAN",486
"Washington","310 DILLEY","President","DEM",,"AL GORE/LIEBERMAN",377
"Washington","311 LAURELWOOD","President","DEM",,"AL GORE/LIEBERMAN",149
"Washington","312 GALES CREEK","President","DEM",,"AL GORE/LIEBERMAN",227
"Washington","313 HILLSBORO-UNINCORP","President","DEM",,"AL GORE/LIEBERMAN",156
"Washington","314 GLENCOE","President","DEM",,"AL GORE/LIEBERMAN",182
"Washington","315 HELVETIA","President","DEM",,"AL GORE/LIEBERMAN",187
"Washington","316 PUMPKIN RIDGE","President","DEM",,"AL GORE/LIEBERMAN",369
"Washington","317 VERBOORT","President","DEM",,"AL GORE/LIEBERMAN",122
"Washington","318 MINTER BRIDGE","President","DEM",,"AL GORE/LIEBERMAN",823
"Washington","319 QUATAMA STREET","President","DEM",,"AL GORE/LIEBERMAN",254
"Washington","320 HAZELDALE","President","DEM",,"AL GORE/LIEBERMAN",675
"Washington","321 GASTON","President","DEM",,"AL GORE/LIEBERMAN",71
"Washington","322 JACKTOWN","President","DEM",,"AL GORE/LIEBERMAN",61
"Washington","323 INDIAN HILLS","President","DEM",,"AL GORE/LIEBERMAN",1038
"Washington","324 HAGG LAKE","President","DEM",,"AL GORE/LIEBERMAN",239
"Washington","325 HILLSBORO-ISLANDS","President","DEM",,"AL GORE/LIEBERMAN",2
"Washington","326 RURAL BANKS","President","DEM",,"AL GORE/LIEBERMAN",387
"Washington","327 BROWN MIDDLE SCHOOL","President","DEM",,"AL GORE/LIEBERMAN",889
"Washington","328 FARMINGTON VIEW","President","DEM",,"AL GORE/LIEBERMAN",451
"Washington","329 CENTURY SCHOOL","President","DEM",,"AL GORE/LIEBERMAN",1015
"Washington","330 NORTH PLAINS","President","DEM",,"AL GORE/LIEBERMAN",329
"Washington","331 EVERGREEN","President","DEM",,"AL GORE/LIEBERMAN",2
"Washington","332 ORENCO STATION","President","DEM",,"AL GORE/LIEBERMAN",604
"Washington","333 JOHN OLSEN","President","DEM",,"AL GORE/LIEBERMAN",1194
"Washington","334 DIXIE MOUNTAIN","President","DEM",,"AL GORE/LIEBERMAN",36
"Washington","335 JACKSON SCHOOL","President","DEM",,"AL GORE/LIEBERMAN",1170
"Washington","336 FAIRGROUNDS","President","DEM",,"AL GORE/LIEBERMAN",971
"Washington","337 WALNUT STREET","President","DEM",,"AL GORE/LIEBERMAN",836
"Washington","338 CORNELIUS","President","DEM",,"AL GORE/LIEBERMAN",1175
"Washington","339 FOREST GROVE-EAST","President","DEM",,"AL GORE/LIEBERMAN",1519
"Washington","340 FOREST GROVE-WEST","President","DEM",,"AL GORE/LIEBERMAN",1423
"Washington","341 CORNELIUS-SCHEFFLIN","President","DEM",,"AL GORE/LIEBERMAN",242
"Washington","342 DAVID HILL RD","President","DEM",,"AL GORE/LIEBERMAN",106
"Washington","343 MOOBERRY","President","DEM",,"AL GORE/LIEBERMAN",1325
"Washington","344 HILLSBORO CENTRAL","President","DEM",,"AL GORE/LIEBERMAN",1122
"Washington","345 W/HILLSBORO-UNINCORP","President","DEM",,"AL GORE/LIEBERMAN",41
"Washington","346 CORNELIUS/TUAL RIVER","President","DEM",,"AL GORE/LIEBERMAN",51
"Washington","347 FG/TUALATIN RIVER","President","DEM",,"AL GORE/LIEBERMAN",8
"Washington","348 BROOKWOOD","President","DEM",,"AL GORE/LIEBERMAN",2
"Washington","349 DIVISION STREET","President","DEM",,"AL GORE/LIEBERMAN",823
"Washington","350 FIR GROVE","President","DEM",,"AL GORE/LIEBERMAN",1438
"Washington","351 ALOHA PARK","President","DEM",,"AL GORE/LIEBERMAN",790
"Washington","352 BEAVERTON-CENTER","President","DEM",,"AL GORE/LIEBERMAN",365
"Washington","353 WALKER ROAD-SOUTH","President","DEM",,"AL GORE/LIEBERMAN",464
"Washington","354 CHEHALEM SCHOOL","President","DEM",,"AL GORE/LIEBERMAN",1449
"Washington","355 MEADOW PARK","President","DEM",,"AL GORE/LIEBERMAN",1398
"Washington","356 ALOHA-WEST","President","DEM",,"AL GORE/LIEBERMAN",1269
"Washington","357 HERITAGE PARK","President","DEM",,"AL GORE/LIEBERMAN",679
"Washington","358 SEMINOLE ESTATES","President","DEM",,"AL GORE/LIEBERMAN",449
"Washington","359 WATERHOUSE","President","DEM",,"AL GORE/LIEBERMAN",1491
"Washington","360 PHEASANT LANE","President","DEM",,"AL GORE/LIEBERMAN",1060
"Washington","361 MILLIKAN","President","DEM",,"AL GORE/LIEBERMAN",304
"Washington","362 CEDAR HILLS","President","DEM",,"AL GORE/LIEBERMAN",1549
"Washington","363 BARNES RD","President","DEM",,"AL GORE/LIEBERMAN",1409
"Washington","364 MCDANIEL RD","President","DEM",,"AL GORE/LIEBERMAN",1326
"Washington","365 LEAHY RD","President","DEM",,"AL GORE/LIEBERMAN",1368
"Washington","366 WEST TUALATIN VIEW","President","DEM",,"AL GORE/LIEBERMAN",1101
"Washington","367 THOMPSON RD","President","DEM",,"AL GORE/LIEBERMAN",633
"Washington","368 SOMERSET","President","DEM",,"AL GORE/LIEBERMAN",1046
"Washington","369 COLUMBIA","President","DEM",,"AL GORE/LIEBERMAN",681
"Washington","370 ROCK CREEK","President","DEM",,"AL GORE/LIEBERMAN",713
"Washington","371 OAK HILLS","President","DEM",,"AL GORE/LIEBERMAN",740
"Washington","372 RIDGEWOOD SCHOOL","President","DEM",,"AL GORE/LIEBERMAN",721
"Washington","373 PCC","President","DEM",,"AL GORE/LIEBERMAN",234
"Washington","374 JACOBSON RD","President","DEM",,"AL GORE/LIEBERMAN",4
"Washington","375 PORTLAND CITY","President","DEM",,"AL GORE/LIEBERMAN",90
"Washington","376 WESTVIEW","President","DEM",,"AL GORE/LIEBERMAN",1421
"Washington","377 BETHANY","President","DEM",,"AL GORE/LIEBERMAN",1506
"Washington","378 CANYON LN","President","DEM",,"AL GORE/LIEBERMAN",337
"Washington","379 HALL BLVD","President","DEM",,"AL GORE/LIEBERMAN",1325
"Washington","380 HIGHLAND PARK","President","DEM",,"AL GORE/LIEBERMAN",1130
"Washington","381 BEAVERTON/CENTER ST","President","DEM",,"AL GORE/LIEBERMAN",949
"Washington","382 GREENWAY","President","DEM",,"AL GORE/LIEBERMAN",1229
"Washington","383 BEAVERTON-HILLSDALE","President","DEM",,"AL GORE/LIEBERMAN",584
"Washington","384 GARDEN HOME","President","DEM",,"AL GORE/LIEBERMAN",1301
