county,precinct,office,district,party,candidate,votes,Percent
Benton,PRECINCT 113,President,,,Total Votes Cast,562,
Benton,PRECINCT 114,President,,LIB,HARRY BROWNE/OLIVIER,3,0.43%
Benton,PRECINCT 114,President,,IND,PATRICK J. BUCHANAN/FOSTER,1,0.14%
Benton,PRECINCT 114,President,,REP,GEORGE W. BUSH/CHENEY,227,32.61%
Benton,PRECINCT 114,President,,PG,RALPH NADER/LADUKE,45,6.47%
Benton,PRECINCT 114,President,,REF,JOHN HAGELIN/GOLDHABER,0,0.00%
Benton,PRECINCT 114,President,,CON,HOWARD PHILLIPS/FRAZIER,1,0.14%
Benton,PRECINCT 114,President,,DEM,AL GORE/LIEBERMAN,408,58.62%
Benton,PRECINCT 114,President,,,Write-ins,4,0.57%
Benton,PRECINCT 114,President,,,Total,689,
Benton,PRECINCT 114,President,,,Under Votes,7,1.01%
Benton,PRECINCT 114,President,,,Over Votes,0,0.00%
Benton,PRECINCT 114,President,,,Total Votes Cast,696,
Benton,PRECINCT 115,President,,LIB,HARRY BROWNE/OLIVIER,1,0.15%
Benton,PRECINCT 115,President,,IND,PATRICK J. BUCHANAN/FOSTER,0,0.00%
Benton,PRECINCT 115,President,,REP,GEORGE W. BUSH/CHENEY,244,35.52%
Benton,PRECINCT 115,President,,PG,RALPH NADER/LADUKE,29,4.22%
Benton,PRECINCT 115,President,,REF,JOHN HAGELIN/GOLDHABER,0,0.00%
Benton,PRECINCT 115,President,,CON,HOWARD PHILLIPS/FRAZIER,1,0.15%
Benton,PRECINCT 115,President,,DEM,AL GORE/LIEBERMAN,408,59.39%
Benton,PRECINCT 115,President,,,Write-ins,1,0.15%
Benton,PRECINCT 115,President,,,Total,684,
Benton,PRECINCT 115,President,,,Under Votes,3,0.44%
Benton,PRECINCT 115,President,,,Over Votes,0,0.00%
Benton,PRECINCT 115,President,,,Total Votes Cast,687,
Benton,PRECINCT 116,President,,LIB,HARRY BROWNE/OLIVIER,0,0.00%
Benton,PRECINCT 116,President,,IND,PATRICK J. BUCHANAN/FOSTER,2,0.81%
Benton,PRECINCT 116,President,,REP,GEORGE W. BUSH/CHENEY,92,37.25%
Benton,PRECINCT 116,President,,PG,RALPH NADER/LADUKE,14,5.67%
Benton,PRECINCT 116,President,,REF,JOHN HAGELIN/GOLDHABER,0,0.00%
Benton,PRECINCT 116,President,,CON,HOWARD PHILLIPS/FRAZIER,0,0.00%
Benton,PRECINCT 116,President,,DEM,AL GORE/LIEBERMAN,137,55.47%
Benton,PRECINCT 116,President,,,Write-ins,1,0.40%
Benton,PRECINCT 116,President,,,Total,246,
Benton,PRECINCT 116,President,,,Under Votes,1,0.40%
Benton,PRECINCT 116,President,,,Over Votes,0,0.00%
Benton,PRECINCT 116,President,,,Total Votes Cast,247,
Benton,PRECINCT 117,President,,LIB,HARRY BROWNE/OLIVIER,2,0.33%
Benton,PRECINCT 117,President,,IND,PATRICK J. BUCHANAN/FOSTER,4,0.65%
Benton,PRECINCT 117,President,,REP,GEORGE W. BUSH/CHENEY,276,44.95%
Benton,PRECINCT 117,President,,PG,RALPH NADER/LADUKE,34,5.54%
Benton,PRECINCT 117,President,,REF,JOHN HAGELIN/GOLDHABER,4,0.65%
Benton,PRECINCT 117,President,,CON,HOWARD PHILLIPS/FRAZIER,1,0.16%
Benton,PRECINCT 117,President,,DEM,AL GORE/LIEBERMAN,290,47.23%
Benton,PRECINCT 117,President,,,Write-ins,0,0.00%
Benton,PRECINCT 117,President,,,Total,611,
Benton,PRECINCT 117,President,,,Under Votes,2,0.33%
Benton,PRECINCT 117,President,,,Over Votes,1,0.16%
Benton,PRECINCT 117,President,,,Total Votes Cast,614,
Benton,PRECINCT 118,President,,LIB,HARRY BROWNE/OLIVIER,1,0.23%
Benton,PRECINCT 118,President,,IND,PATRICK J. BUCHANAN/FOSTER,0,0.00%
Benton,PRECINCT 118,President,,REP,GEORGE W. BUSH/CHENEY,158,37.00%
Benton,PRECINCT 118,President,,PG,RALPH NADER/LADUKE,18,4.22%
Benton,PRECINCT 118,President,,REF,JOHN HAGELIN/GOLDHABER,0,0.00%
Benton,PRECINCT 118,President,,CON,HOWARD PHILLIPS/FRAZIER,0,0.00%
Benton,PRECINCT 118,President,,DEM,AL GORE/LIEBERMAN,247,57.85%
Benton,PRECINCT 118,President,,,Write-ins,1,0.23%
Benton,PRECINCT 118,President,,,Total,425,
Benton,PRECINCT 118,President,,,Under Votes,2,0.47%
Benton,PRECINCT 118,President,,,Over Votes,0,0.00%
Benton,PRECINCT 118,President,,,Total Votes Cast,427,
Benton,PRECINCT 119,President,,LIB,HARRY BROWNE/OLIVIER,3,0.96%
Benton,PRECINCT 119,President,,IND,PATRICK J. BUCHANAN/FOSTER,1,0.32%
Benton,PRECINCT 119,President,,REP,GEORGE W. BUSH/CHENEY,72,23.15%
Benton,PRECINCT 119,President,,PG,RALPH NADER/LADUKE,48,15.43%
Benton,PRECINCT 119,President,,REF,JOHN HAGELIN/GOLDHABER,1,0.32%
Benton,PRECINCT 119,President,,CON,HOWARD PHILLIPS/FRAZIER,0,0.00%
Benton,PRECINCT 119,President,,DEM,AL GORE/LIEBERMAN,185,59.49%
Benton,PRECINCT 119,President,,,Write-ins,0,0.00%
Benton,PRECINCT 119,President,,,Total,310,
Benton,PRECINCT 119,President,,,Under Votes,1,0.32%
Benton,PRECINCT 119,President,,,Over Votes,0,0.00%
Benton,PRECINCT 119,President,,,Total Votes Cast,311,
Benton,PRECINCT 120,President,,LIB,HARRY BROWNE/OLIVIER,2,0.39%
Benton,PRECINCT 120,President,,IND,PATRICK J. BUCHANAN/FOSTER,1,0.20%
Benton,PRECINCT 120,President,,REP,GEORGE W. BUSH/CHENEY,132,25.98%
Benton,PRECINCT 120,President,,PG,RALPH NADER/LADUKE,25,4.92%
Benton,PRECINCT 120,President,,REF,JOHN HAGELIN/GOLDHABER,0,0.00%
Benton,PRECINCT 120,President,,CON,HOWARD PHILLIPS/FRAZIER,0,0.00%
Benton,PRECINCT 120,President,,DEM,AL GORE/LIEBERMAN,343,67.52%
Benton,PRECINCT 120,President,,,Write-ins,1,0.20%
Benton,PRECINCT 120,President,,,Total,504,
Benton,PRECINCT 120,President,,,Under Votes,3,0.59%
Benton,PRECINCT 120,President,,,Over Votes,1,0.20%
Benton,PRECINCT 120,President,,,Total Votes Cast,508,
Benton,PRECINCT 121,President,,LIB,HARRY BROWNE/OLIVIER,0,0.00%
Benton,PRECINCT 121,President,,IND,PATRICK J. BUCHANAN/FOSTER,1,0.18%
Benton,PRECINCT 121,President,,REP,GEORGE W. BUSH/CHENEY,125,22.08%
Benton,PRECINCT 121,President,,PG,RALPH NADER/LADUKE,79,13.96%
Benton,PRECINCT 121,President,,REF,JOHN HAGELIN/GOLDHABER,1,0.18%
Benton,PRECINCT 121,President,,CON,HOWARD PHILLIPS/FRAZIER,3,0.53%
Benton,PRECINCT 121,President,,DEM,AL GORE/LIEBERMAN,350,61.84%
Benton,PRECINCT 121,President,,,Write-ins,2,0.35%
Benton,PRECINCT 121,President,,,Total,561,
Benton,PRECINCT 121,President,,,Under Votes,2,0.35%
Benton,PRECINCT 121,President,,,Over Votes,3,0.53%
Benton,PRECINCT 121,President,,,Total Votes Cast,566,
Benton,PRECINCT 122,President,,LIB,HARRY BROWNE/OLIVIER,6,0.82%
Benton,PRECINCT 122,President,,IND,PATRICK J. BUCHANAN/FOSTER,3,0.41%
Benton,PRECINCT 122,President,,REP,GEORGE W. BUSH/CHENEY,231,31.56%
Benton,PRECINCT 122,President,,PG,RALPH NADER/LADUKE,79,10.79%
Benton,PRECINCT 122,President,,REF,JOHN HAGELIN/GOLDHABER,2,0.27%
Benton,PRECINCT 122,President,,CON,HOWARD PHILLIPS/FRAZIER,0,0.00%
Benton,PRECINCT 122,President,,DEM,AL GORE/LIEBERMAN,402,54.92%
Benton,PRECINCT 122,President,,,Write-ins,4,0.55%
Benton,PRECINCT 122,President,,,Total,727,
Benton,PRECINCT 122,President,,,Under Votes,3,0.41%
Benton,PRECINCT 122,President,,,Over Votes,2,0.27%
Benton,PRECINCT 122,President,,,Total Votes Cast,732,
Benton,PRECINCT 123,President,,LIB,HARRY BROWNE/OLIVIER,2,0.57%
Benton,PRECINCT 123,President,,IND,PATRICK J. BUCHANAN/FOSTER,1,0.28%
Benton,PRECINCT 123,President,,REP,GEORGE W. BUSH/CHENEY,77,21.88%
Benton,PRECINCT 123,President,,PG,RALPH NADER/LADUKE,38,10.80%
Benton,PRECINCT 123,President,,REF,JOHN HAGELIN/GOLDHABER,1,0.28%
Benton,PRECINCT 123,President,,CON,HOWARD PHILLIPS/FRAZIER,1,0.28%
Benton,PRECINCT 123,President,,DEM,AL GORE/LIEBERMAN,226,64.20%
Benton,PRECINCT 123,President,,,Write-ins,1,0.28%
Benton,PRECINCT 123,President,,,Total,347,
Benton,PRECINCT 123,President,,,Under Votes,3,0.85%
Benton,PRECINCT 123,President,,,Over Votes,2,0.57%
Benton,PRECINCT 123,President,,,Total Votes Cast,352,
Benton,PRECINCT 124,President,,LIB,HARRY BROWNE/OLIVIER,0,0.00%
Benton,PRECINCT 124,President,,IND,PATRICK J. BUCHANAN/FOSTER,3,0.35%
Benton,PRECINCT 124,President,,REP,GEORGE W. BUSH/CHENEY,348,40.99%
Benton,PRECINCT 124,President,,PG,RALPH NADER/LADUKE,36,4.24%
Benton,PRECINCT 124,President,,REF,JOHN HAGELIN/GOLDHABER,3,0.35%
Benton,PRECINCT 124,President,,CON,HOWARD PHILLIPS/FRAZIER,0,0.00%
Benton,PRECINCT 124,President,,DEM,AL GORE/LIEBERMAN,446,52.53%
Benton,PRECINCT 124,President,,,Write-ins,3,0.35%
Benton,PRECINCT 124,President,,,Total,839,
Benton,PRECINCT 124,President,,,Under Votes,9,1.06%
Benton,PRECINCT 124,President,,,Over Votes,1,0.12%
Benton,PRECINCT 124,President,,,Total Votes Cast,849,
Benton,PRECINCT 125,President,,LIB,HARRY BROWNE/OLIVIER,3,0.45%
Benton,PRECINCT 125,President,,IND,PATRICK J. BUCHANAN/FOSTER,2,0.30%
Benton,PRECINCT 125,President,,REP,GEORGE W. BUSH/CHENEY,161,23.89%
Benton,PRECINCT 125,President,,PG,RALPH NADER/LADUKE,55,8.16%
Benton,PRECINCT 125,President,,REF,JOHN HAGELIN/GOLDHABER,3,0.45%
Benton,PRECINCT 125,President,,CON,HOWARD PHILLIPS/FRAZIER,0,0.00%
Benton,PRECINCT 125,President,,DEM,AL GORE/LIEBERMAN,442,65.58%
Benton,PRECINCT 125,President,,,Write-ins,2,0.30%
Benton,PRECINCT 125,President,,,Total,668,
Benton,PRECINCT 125,President,,,Under Votes,6,0.89%
Benton,PRECINCT 125,President,,,Over Votes,0,0.00%
Benton,PRECINCT 125,President,,,Total Votes Cast,674,
Benton,PRECINCT 126,President,,LIB,HARRY BROWNE/OLIVIER,3,0.60%
Benton,PRECINCT 126,President,,IND,PATRICK J. BUCHANAN/FOSTER,1,0.20%
Benton,PRECINCT 126,President,,REP,GEORGE W. BUSH/CHENEY,157,31.65%
Benton,PRECINCT 126,President,,PG,RALPH NADER/LADUKE,47,9.48%
Benton,PRECINCT 126,President,,REF,JOHN HAGELIN/GOLDHABER,2,0.40%
Benton,PRECINCT 126,President,,CON,HOWARD PHILLIPS/FRAZIER,3,0.60%
Benton,PRECINCT 126,President,,DEM,AL GORE/LIEBERMAN,277,55.85%
Benton,PRECINCT 126,President,,,Write-ins,2,0.40%
Benton,PRECINCT 126,President,,,Total,492,
Benton,PRECINCT 126,President,,,Under Votes,4,0.81%
Benton,PRECINCT 126,President,,,Over Votes,0,0.00%
Benton,PRECINCT 126,President,,,Total Votes Cast,496,
Benton,PRECINCT 127,President,,LIB,HARRY BROWNE/OLIVIER,0,0.00%
Benton,PRECINCT 127,President,,IND,PATRICK J. BUCHANAN/FOSTER,1,0.33%
Benton,PRECINCT 127,President,,REP,GEORGE W. BUSH/CHENEY,98,32.13%
Benton,PRECINCT 127,President,,PG,RALPH NADER/LADUKE,30,9.84%
Benton,PRECINCT 127,President,,REF,JOHN HAGELIN/GOLDHABER,0,0.00%
Benton,PRECINCT 127,President,,CON,HOWARD PHILLIPS/FRAZIER,0,0.00%
Benton,PRECINCT 127,President,,DEM,AL GORE/LIEBERMAN,173,56.72%
Benton,PRECINCT 127,President,,,Write-ins,2,0.66%
Benton,PRECINCT 127,President,,,Total,304,
Benton,PRECINCT 127,President,,,Under Votes,1,0.33%
Benton,PRECINCT 127,President,,,Over Votes,0,0.00%
Benton,PRECINCT 127,President,,,Total Votes Cast,305,
Benton,PRECINCT 128,President,,LIB,HARRY BROWNE/OLIVIER,3,0.45%
Benton,PRECINCT 128,President,,IND,PATRICK J. BUCHANAN/FOSTER,3,0.45%
Benton,PRECINCT 128,President,,REP,GEORGE W. BUSH/CHENEY,292,44.18%
Benton,PRECINCT 128,President,,PG,RALPH NADER/LADUKE,16,2.42%
Benton,PRECINCT 128,President,,REF,JOHN HAGELIN/GOLDHABER,0,0.00%
Benton,PRECINCT 128,President,,CON,HOWARD PHILLIPS/FRAZIER,0,0.00%
Benton,PRECINCT 128,President,,DEM,AL GORE/LIEBERMAN,340,51.44%
Benton,PRECINCT 128,President,,,Write-ins,0,0.00%
Benton,PRECINCT 128,President,,,Total,654,
Benton,PRECINCT 128,President,,,Under Votes,7,1.06%
Benton,PRECINCT 128,President,,,Over Votes,0,0.00%
Benton,PRECINCT 128,President,,,Total Votes Cast,661,
Benton,PRECINCT 130,President,,LIB,HARRY BROWNE/OLIVIER,0,0.00%
Benton,PRECINCT 130,President,,IND,PATRICK J. BUCHANAN/FOSTER,2,0.36%
Benton,PRECINCT 130,President,,REP,GEORGE W. BUSH/CHENEY,271,48.57%
Benton,PRECINCT 130,President,,PG,RALPH NADER/LADUKE,49,8.78%
Benton,PRECINCT 130,President,,REF,JOHN HAGELIN/GOLDHABER,1,0.18%
Benton,PRECINCT 130,President,,CON,HOWARD PHILLIPS/FRAZIER,0,0.00%
Benton,PRECINCT 130,President,,DEM,AL GORE/LIEBERMAN,227,40.68%
Benton,PRECINCT 130,President,,,Write-ins,0,0.00%
Benton,PRECINCT 130,President,,,Total,550,
Benton,PRECINCT 130,President,,,Under Votes,7,1.25%
Benton,PRECINCT 130,President,,,Over Votes,1,0.18%
Benton,PRECINCT 130,President,,,Total Votes Cast,558,
Benton,PRECINCT 131,President,,LIB,HARRY BROWNE/OLIVIER,0,0.00%
Benton,PRECINCT 131,President,,IND,PATRICK J. BUCHANAN/FOSTER,0,0.00%
Benton,PRECINCT 131,President,,REP,GEORGE W. BUSH/CHENEY,51,47.66%
Benton,PRECINCT 131,President,,PG,RALPH NADER/LADUKE,6,5.61%
Benton,PRECINCT 131,President,,REF,JOHN HAGELIN/GOLDHABER,0,0.00%
Benton,PRECINCT 131,President,,CON,HOWARD PHILLIPS/FRAZIER,0,0.00%
Benton,PRECINCT 131,President,,DEM,AL GORE/LIEBERMAN,49,45.79%
Benton,PRECINCT 131,President,,,Write-ins,0,0.00%
Benton,PRECINCT 131,President,,,Total,106,
Benton,PRECINCT 131,President,,,Under Votes,1,0.93%
Benton,PRECINCT 131,President,,,Over Votes,0,0.00%
Benton,PRECINCT 131,President,,,Total Votes Cast,107,
Benton,PRECINCT 132,President,,LIB,HARRY BROWNE/OLIVIER,6,0.86%
Benton,PRECINCT 132,President,,IND,PATRICK J. BUCHANAN/FOSTER,2,0.29%
Benton,PRECINCT 132,President,,REP,GEORGE W. BUSH/CHENEY,335,47.99%
Benton,PRECINCT 132,President,,PG,RALPH NADER/LADUKE,34,4.87%
Benton,PRECINCT 132,President,,REF,JOHN HAGELIN/GOLDHABER,1,0.14%
Benton,PRECINCT 132,President,,CON,HOWARD PHILLIPS/FRAZIER,1,0.14%
Benton,PRECINCT 132,President,,DEM,AL GORE/LIEBERMAN,308,44.13%
Benton,PRECINCT 132,President,,,Write-ins,3,0.43%
Benton,PRECINCT 132,President,,,Total,690,
Benton,PRECINCT 132,President,,,Under Votes,7,1.00%
Benton,PRECINCT 132,President,,,Over Votes,1,0.14%
Benton,PRECINCT 132,President,,,Total Votes Cast,698,
Benton,PRECINCT 133,President,,LIB,HARRY BROWNE/OLIVIER,1,0.17%
Benton,PRECINCT 133,President,,IND,PATRICK J. BUCHANAN/FOSTER,4,0.68%
Benton,PRECINCT 133,President,,REP,GEORGE W. BUSH/CHENEY,285,48.80%
Benton,PRECINCT 133,President,,PG,RALPH NADER/LADUKE,35,5.99%
Benton,PRECINCT 133,President,,REF,JOHN HAGELIN/GOLDHABER,0,0.00%
Benton,PRECINCT 133,President,,CON,HOWARD PHILLIPS/FRAZIER,0,0.00%
Benton,PRECINCT 133,President,,DEM,AL GORE/LIEBERMAN,250,42.81%
Benton,PRECINCT 133,President,,,Write-ins,2,0.34%
Benton,PRECINCT 133,President,,,Total,577,
Benton,PRECINCT 133,President,,,Under Votes,7,1.20%
Benton,PRECINCT 133,President,,,Over Votes,0,0.00%
Benton,PRECINCT 133,President,,,Total Votes Cast,584,
Benton,PRECINCT 134,President,,LIB,HARRY BROWNE/OLIVIER,0,0.00%
Benton,PRECINCT 134,President,,IND,PATRICK J. BUCHANAN/FOSTER,0,0.00%
Benton,PRECINCT 134,President,,REP,GEORGE W. BUSH/CHENEY,25,54.35%
Benton,PRECINCT 134,President,,PG,RALPH NADER/LADUKE,2,4.35%
Benton,PRECINCT 134,President,,REF,JOHN HAGELIN/GOLDHABER,0,0.00%
Benton,PRECINCT 134,President,,CON,HOWARD PHILLIPS/FRAZIER,0,0.00%
Benton,PRECINCT 134,President,,DEM,AL GORE/LIEBERMAN,18,39.13%
Benton,PRECINCT 134,President,,,Write-ins,0,0.00%
Benton,PRECINCT 134,President,,,Total,45,
Benton,PRECINCT 134,President,,,Under Votes,1,2.17%
Benton,PRECINCT 134,President,,,Over Votes,0,0.00%
Benton,PRECINCT 134,President,,,Total Votes Cast,46,
Benton,PRECINCT 135,President,,LIB,HARRY BROWNE/OLIVIER,0,0.00%
Benton,PRECINCT 135,President,,IND,PATRICK J. BUCHANAN/FOSTER,0,0.00%
Benton,PRECINCT 135,President,,REP,GEORGE W. BUSH/CHENEY,186,60.78%
Benton,PRECINCT 135,President,,PG,RALPH NADER/LADUKE,8,2.61%
Benton,PRECINCT 135,President,,REF,JOHN HAGELIN/GOLDHABER,0,0.00%
Benton,PRECINCT 135,President,,CON,HOWARD PHILLIPS/FRAZIER,0,0.00%
Benton,PRECINCT 135,President,,DEM,AL GORE/LIEBERMAN,110,35.95%
Benton,PRECINCT 135,President,,,Write-ins,1,0.33%
Benton,PRECINCT 135,President,,,Total,305,
Benton,PRECINCT 135,President,,,Under Votes,1,0.33%
Benton,PRECINCT 135,President,,,Over Votes,0,0.00%
Benton,PRECINCT 135,President,,,Total Votes Cast,306,
Benton,PRECINCT 136,President,,LIB,HARRY BROWNE/OLIVIER,0,0.00%
Benton,PRECINCT 136,President,,IND,PATRICK J. BUCHANAN/FOSTER,0,0.00%
Benton,PRECINCT 136,President,,REP,GEORGE W. BUSH/CHENEY,140,43.21%
Benton,PRECINCT 136,President,,PG,RALPH NADER/LADUKE,20,6.17%
Benton,PRECINCT 136,President,,REF,JOHN HAGELIN/GOLDHABER,0,0.00%
Benton,PRECINCT 136,President,,CON,HOWARD PHILLIPS/FRAZIER,0,0.00%
Benton,PRECINCT 136,President,,DEM,AL GORE/LIEBERMAN,162,50.00%
Benton,PRECINCT 136,President,,,Write-ins,0,0.00%
Benton,PRECINCT 136,President,,,Total,322,
Benton,PRECINCT 136,President,,,Under Votes,2,0.62%
Benton,PRECINCT 136,President,,,Over Votes,0,0.00%
Benton,PRECINCT 136,President,,,Total Votes Cast,324,
Benton,PRECINCT 137,President,,LIB,HARRY BROWNE/OLIVIER,5,0.92%
Benton,PRECINCT 137,President,,IND,PATRICK J. BUCHANAN/FOSTER,5,0.92%
Benton,PRECINCT 137,President,,REP,GEORGE W. BUSH/CHENEY,325,59.52%
Benton,PRECINCT 137,President,,PG,RALPH NADER/LADUKE,46,8.42%
Benton,PRECINCT 137,President,,REF,JOHN HAGELIN/GOLDHABER,0,0.00%
Benton,PRECINCT 137,President,,CON,HOWARD PHILLIPS/FRAZIER,1,0.18%
Benton,PRECINCT 137,President,,DEM,AL GORE/LIEBERMAN,157,28.75%
Benton,PRECINCT 137,President,,,Write-ins,4,0.73%
Benton,PRECINCT 137,President,,,Total,543,
Benton,PRECINCT 137,President,,,Under Votes,2,0.37%
Benton,PRECINCT 137,President,,,Over Votes,1,0.18%
Benton,PRECINCT 137,President,,,Total Votes Cast,546,
Benton,PRECINCT 138,President,,LIB,HARRY BROWNE/OLIVIER,4,1.43%
Benton,PRECINCT 138,President,,IND,PATRICK J. BUCHANAN/FOSTER,0,0.00%
Benton,PRECINCT 138,President,,REP,GEORGE W. BUSH/CHENEY,116,41.58%
Benton,PRECINCT 138,President,,PG,RALPH NADER/LADUKE,20,7.17%
Benton,PRECINCT 138,President,,REF,JOHN HAGELIN/GOLDHABER,0,0.00%
Benton,PRECINCT 138,President,,CON,HOWARD PHILLIPS/FRAZIER,1,0.36%
Benton,PRECINCT 138,President,,DEM,AL GORE/LIEBERMAN,131,46.95%
Benton,PRECINCT 138,President,,,Write-ins,1,0.36%
Benton,PRECINCT 138,President,,,Total,273,
Benton,PRECINCT 138,President,,,Under Votes,6,2.15%
Benton,PRECINCT 138,President,,,Over Votes,0,0.00%
Benton,PRECINCT 138,President,,,Total Votes Cast,279,
Benton,PRECINCT 139,President,,LIB,HARRY BROWNE/OLIVIER,4,0.76%
Benton,PRECINCT 139,President,,IND,PATRICK J. BUCHANAN/FOSTER,0,0.00%
Benton,PRECINCT 139,President,,REP,GEORGE W. BUSH/CHENEY,237,44.80%
Benton,PRECINCT 139,President,,PG,RALPH NADER/LADUKE,31,5.86%
Benton,PRECINCT 139,President,,REF,JOHN HAGELIN/GOLDHABER,2,0.38%
Benton,PRECINCT 139,President,,CON,HOWARD PHILLIPS/FRAZIER,0,0.00%
Benton,PRECINCT 139,President,,DEM,AL GORE/LIEBERMAN,249,47.07%
Benton,PRECINCT 139,President,,,Write-ins,0,0.00%
Benton,PRECINCT 139,President,,,Total,523,
Benton,PRECINCT 139,President,,,Under Votes,4,0.76%
Benton,PRECINCT 139,President,,,Over Votes,2,0.38%
Benton,PRECINCT 139,President,,,Total Votes Cast,529,
Benton,PRECINCT 140,President,,LIB,HARRY BROWNE/OLIVIER,2,0.28%
Benton,PRECINCT 140,President,,IND,PATRICK J. BUCHANAN/FOSTER,4,0.57%
Benton,PRECINCT 140,President,,REP,GEORGE W. BUSH/CHENEY,357,50.78%
Benton,PRECINCT 140,President,,PG,RALPH NADER/LADUKE,36,5.12%
Benton,PRECINCT 140,President,,REF,JOHN HAGELIN/GOLDHABER,0,0.00%
Benton,PRECINCT 140,President,,CON,HOWARD PHILLIPS/FRAZIER,0,0.00%
Benton,PRECINCT 140,President,,DEM,AL GORE/LIEBERMAN,286,40.68%
Benton,PRECINCT 140,President,,,Write-ins,4,0.57%
Benton,PRECINCT 140,President,,,Total,689,
Benton,PRECINCT 140,President,,,Under Votes,10,1.42%
Benton,PRECINCT 140,President,,,Over Votes,4,0.57%
Benton,PRECINCT 140,President,,,Total Votes Cast,703,
Benton,PRECINCT 141,President,,LIB,HARRY BROWNE/OLIVIER,0,0.00%
Benton,PRECINCT 141,President,,IND,PATRICK J. BUCHANAN/FOSTER,0,0.00%
Benton,PRECINCT 141,President,,REP,GEORGE W. BUSH/CHENEY,76,70.37%
Benton,PRECINCT 141,President,,PG,RALPH NADER/LADUKE,7,6.48%
Benton,PRECINCT 141,President,,REF,JOHN HAGELIN/GOLDHABER,0,0.00%
Benton,PRECINCT 141,President,,CON,HOWARD PHILLIPS/FRAZIER,0,0.00%
Benton,PRECINCT 141,President,,DEM,AL GORE/LIEBERMAN,24,22.22%
Benton,PRECINCT 141,President,,,Write-ins,1,0.93%
Benton,PRECINCT 141,President,,,Total,108,
Benton,PRECINCT 141,President,,,Under Votes,0,0.00%
Benton,PRECINCT 141,President,,,Over Votes,0,0.00%
Benton,PRECINCT 141,President,,,Total Votes Cast,108,
Benton,PRECINCT 142,President,,LIB,HARRY BROWNE/OLIVIER,2,0.28%
Benton,PRECINCT 142,President,,IND,PATRICK J. BUCHANAN/FOSTER,4,0.56%
Benton,PRECINCT 142,President,,REP,GEORGE W. BUSH/CHENEY,294,41.00%
Benton,PRECINCT 142,President,,PG,RALPH NADER/LADUKE,33,4.60%
Benton,PRECINCT 142,President,,REF,JOHN HAGELIN/GOLDHABER,4,0.56%
Benton,PRECINCT 142,President,,CON,HOWARD PHILLIPS/FRAZIER,2,0.28%
Benton,PRECINCT 142,President,,DEM,AL GORE/LIEBERMAN,375,52.30%
Benton,PRECINCT 142,President,,,Write-ins,2,0.28%
Benton,PRECINCT 142,President,,,Total,716,
Benton,PRECINCT 142,President,,,Under Votes,1,0.14%
Benton,PRECINCT 142,President,,,Over Votes,0,0.00%
Benton,PRECINCT 142,President,,,Total Votes Cast,717,
Benton,PRECINCT 143,President,,LIB,HARRY BROWNE/OLIVIER,2,6.67%
Benton,PRECINCT 143,President,,IND,PATRICK J. BUCHANAN/FOSTER,2,6.67%
Benton,PRECINCT 143,President,,REP,GEORGE W. BUSH/CHENEY,11,36.67%
Benton,PRECINCT 143,President,,PG,RALPH NADER/LADUKE,2,6.67%
Benton,PRECINCT 143,President,,REF,JOHN HAGELIN/GOLDHABER,0,0.00%
Benton,PRECINCT 143,President,,CON,HOWARD PHILLIPS/FRAZIER,0,0.00%
Benton,PRECINCT 143,President,,DEM,AL GORE/LIEBERMAN,13,43.33%
Benton,PRECINCT 143,President,,,Write-ins,0,0.00%
Benton,PRECINCT 143,President,,,Total,30,
Benton,PRECINCT 143,President,,,Under Votes,0,0.00%
Benton,PRECINCT 143,President,,,Over Votes,0,0.00%
Benton,PRECINCT 143,President,,,Total Votes Cast,30,
Benton,PRECINCT 144,President,,LIB,HARRY BROWNE/OLIVIER,6,0.82%
Benton,PRECINCT 144,President,,IND,PATRICK J. BUCHANAN/FOSTER,0,0.00%
Benton,PRECINCT 144,President,,REP,GEORGE W. BUSH/CHENEY,445,60.71%
Benton,PRECINCT 144,President,,PG,RALPH NADER/LADUKE,20,2.73%
Benton,PRECINCT 144,President,,REF,JOHN HAGELIN/GOLDHABER,0,0.00%
Benton,PRECINCT 144,President,,CON,HOWARD PHILLIPS/FRAZIER,0,0.00%
Benton,PRECINCT 144,President,,DEM,AL GORE/LIEBERMAN,257,35.06%
Benton,PRECINCT 144,President,,,Write-ins,0,0.00%
Benton,PRECINCT 144,President,,,Total,728,
Benton,PRECINCT 144,President,,,Under Votes,5,0.68%
Benton,PRECINCT 144,President,,,Over Votes,0,0.00%
Benton,PRECINCT 144,President,,,Total Votes Cast,733,
Benton,PRECINCT 145,President,,LIB,HARRY BROWNE/OLIVIER,1,0.60%
Benton,PRECINCT 145,President,,IND,PATRICK J. BUCHANAN/FOSTER,0,0.00%
Benton,PRECINCT 145,President,,REP,GEORGE W. BUSH/CHENEY,78,46.71%
Benton,PRECINCT 145,President,,PG,RALPH NADER/LADUKE,17,10.18%
Benton,PRECINCT 145,President,,REF,JOHN HAGELIN/GOLDHABER,0,0.00%
Benton,PRECINCT 145,President,,CON,HOWARD PHILLIPS/FRAZIER,0,0.00%
Benton,PRECINCT 145,President,,DEM,AL GORE/LIEBERMAN,70,41.92%
Benton,PRECINCT 145,President,,,Write-ins,1,0.60%
Benton,PRECINCT 145,President,,,Total,167,
Benton,PRECINCT 145,President,,,Under Votes,0,0.00%
Benton,PRECINCT 145,President,,,Over Votes,0,0.00%
