county,precinct,office,party,district,candidate,votes
Benton,Precinct 146,President,R,,Under Votes,2
Benton,Precinct 146,President,R,,Over Votes,0
Benton,Precinct 147,President,R,,George W. Bush,45
Benton,Precinct 147,President,R,,Alan Keyes,6
Benton,Precinct 147,President,R,,Write-in,2
Benton,Precinct 147,President,R,,Under Votes,3
Benton,Precinct 147,President,R,,Over Votes,0
Benton,Precinct 148,President,R,,George W. Bush,91
Benton,Precinct 148,President,R,,Alan Keyes,18
Benton,Precinct 148,President,R,,Write-in,7
Benton,Precinct 148,President,R,,Under Votes,7
Benton,Precinct 148,President,R,,Over Votes,0
Benton,Precinct 149,President,R,,George W. Bush,53
Benton,Precinct 149,President,R,,Alan Keyes,8
Benton,Precinct 149,President,R,,Write-in,0
Benton,Precinct 149,President,R,,Under Votes,1
Benton,Precinct 149,President,R,,Over Votes,0
Benton,Precinct 150,President,R,,George W. Bush,50
Benton,Precinct 150,President,R,,Alan Keyes,1
Benton,Precinct 150,President,R,,Write-in,0
Benton,Precinct 150,President,R,,Under Votes,2
Benton,Precinct 150,President,R,,Over Votes,0
Benton,Precinct 151,President,R,,George W. Bush,51
Benton,Precinct 151,President,R,,Alan Keyes,13
Benton,Precinct 151,President,R,,Write-in,7
Benton,Precinct 151,President,R,,Under Votes,6
Benton,Precinct 151,President,R,,Over Votes,0
Benton,Precinct 152,President,R,,George W. Bush,114
Benton,Precinct 152,President,R,,Alan Keyes,12
Benton,Precinct 152,President,R,,Write-in,5
Benton,Precinct 152,President,R,,Under Votes,9
Benton,Precinct 152,President,R,,Over Votes,1
Benton,Precinct 153,President,R,,George W. Bush,7
Benton,Precinct 153,President,R,,Alan Keyes,5
Benton,Precinct 153,President,R,,Write-in,2
Benton,Precinct 153,President,R,,Under Votes,0
Benton,Precinct 153,President,R,,Over Votes,0
Benton,Precinct 154,President,R,,George W. Bush,149
Benton,Precinct 154,President,R,,Alan Keyes,26
Benton,Precinct 154,President,R,,Write-in,8
Benton,Precinct 154,President,R,,Under Votes,9
Benton,Precinct 154,President,R,,Over Votes,0
Benton,Precinct 155,President,R,,George W. Bush,186
Benton,Precinct 155,President,R,,Alan Keyes,27
Benton,Precinct 155,President,R,,Write-in,8
Benton,Precinct 155,President,R,,Under Votes,8
Benton,Precinct 155,President,R,,Over Votes,0
Benton,Precinct 156,President,R,,George W. Bush,43
Benton,Precinct 156,President,R,,Alan Keyes,11
Benton,Precinct 156,President,R,,Write-in,2
Benton,Precinct 156,President,R,,Under Votes,4
Benton,Precinct 156,President,R,,Over Votes,0
Benton,Precinct 157,President,R,,George W. Bush,23
Benton,Precinct 157,President,R,,Alan Keyes,4
Benton,Precinct 157,President,R,,Write-in,0
Benton,Precinct 157,President,R,,Under Votes,3
Benton,Precinct 157,President,R,,Over Votes,0
Benton,Precinct 158,President,R,,George W. Bush,103
Benton,Precinct 158,President,R,,Alan Keyes,16
Benton,Precinct 158,President,R,,Write-in,4
Benton,Precinct 158,President,R,,Under Votes,7
Benton,Precinct 158,President,R,,Over Votes,0
Benton,Precinct 159,President,R,,George W. Bush,16
Benton,Precinct 159,President,R,,Alan Keyes,3
Benton,Precinct 159,President,R,,Write-in,0
Benton,Precinct 159,President,R,,Under Votes,0
Benton,Precinct 159,President,R,,Over Votes,0
Benton,Precinct 160,President,R,,George W. Bush,10
Benton,Precinct 160,President,R,,Alan Keyes,0
Benton,Precinct 160,President,R,,Write-in,0
Benton,Precinct 160,President,R,,Under Votes,1
Benton,Precinct 160,President,R,,Over Votes,0
Benton,Precinct 161,President,R,,George W. Bush,202
Benton,Precinct 161,President,R,,Alan Keyes,38
Benton,Precinct 161,President,R,,Write-in,8
Benton,Precinct 161,President,R,,Under Votes,12
Benton,Precinct 161,President,R,,Over Votes,0
Benton,Precinct 163,President,R,,George W. Bush,0
Benton,Precinct 163,President,R,,Alan Keyes,0
Benton,Precinct 163,President,R,,Write-in,0
Benton,Precinct 163,President,R,,Under Votes,0
Benton,Precinct 163,President,R,,Over Votes,0
Benton,Precinct 164,President,R,,George W. Bush,174
Benton,Precinct 164,President,R,,Alan Keyes,10
Benton,Precinct 164,President,R,,Write-in,10
Benton,Precinct 164,President,R,,Under Votes,8
Benton,Precinct 164,President,R,,Over Votes,0
Benton,Precinct 165,President,R,,George W. Bush,260
Benton,Precinct 165,President,R,,Alan Keyes,44
Benton,Precinct 165,President,R,,Write-in,6
Benton,Precinct 165,President,R,,Under Votes,13
Benton,Precinct 165,President,R,,Over Votes,0
Benton,Precinct 166,President,R,,George W. Bush,265
Benton,Precinct 166,President,R,,Alan Keyes,36
Benton,Precinct 166,President,R,,Write-in,9
Benton,Precinct 166,President,R,,Under Votes,20
Benton,Precinct 166,President,R,,Over Votes,1
Benton,Precinct 167,President,R,,George W. Bush,60
Benton,Precinct 167,President,R,,Alan Keyes,17
Benton,Precinct 167,President,R,,Write-in,4
Benton,Precinct 167,President,R,,Under Votes,2
Benton,Precinct 167,President,R,,Over Votes,0
Benton,Precinct 168,President,R,,George W. Bush,120
Benton,Precinct 168,President,R,,Alan Keyes,28
Benton,Precinct 168,President,R,,Write-in,7
Benton,Precinct 168,President,R,,Under Votes,7
Benton,Precinct 168,President,R,,Over Votes,0
Benton,Precinct 168,President,R,,George W. Bush,17
Benton,Precinct 168,President,R,,Alan Keyes,0
Benton,Precinct 168,President,R,,Write-in,0
Benton,Precinct 168,President,R,,Under Votes,0
Benton,Precinct 168,President,R,,Over Votes,0
Benton,Precinct 102,U.S. House,R,4,John Lindsey,0
Benton,Precinct 102,U.S. House,R,4,Wendell Robinson,0
Benton,Precinct 102,U.S. House,R,4,Write-in,0
Benton,Precinct 102,U.S. House,R,4,Under Votes,0
Benton,Precinct 102,U.S. House,R,4,Over Votes,0
Benton,Precinct 130,U.S. House,R,4,John Lindsey,51
Benton,Precinct 130,U.S. House,R,4,Wendell Robinson,23
Benton,Precinct 130,U.S. House,R,4,Write-in,1
Benton,Precinct 130,U.S. House,R,4,Under Votes,42
Benton,Precinct 130,U.S. House,R,4,Over Votes,0
Benton,Precinct 131,U.S. House,R,4,John Lindsey,16
Benton,Precinct 131,U.S. House,R,4,Wendell Robinson,9
Benton,Precinct 131,U.S. House,R,4,Write-in,0
Benton,Precinct 131,U.S. House,R,4,Under Votes,6
Benton,Precinct 131,U.S. House,R,4,Over Votes,0
Benton,Precinct 132,U.S. House,R,4,John Lindsey,76
Benton,Precinct 132,U.S. House,R,4,Wendell Robinson,33
Benton,Precinct 132,U.S. House,R,4,Write-in,4
Benton,Precinct 132,U.S. House,R,4,Under Votes,53
Benton,Precinct 132,U.S. House,R,4,Over Votes,0
Benton,Precinct 133,U.S. House,R,4,John Lindsey,51
Benton,Precinct 133,U.S. House,R,4,Wendell Robinson,30
Benton,Precinct 133,U.S. House,R,4,Write-in,1
Benton,Precinct 133,U.S. House,R,4,Under Votes,24
Benton,Precinct 133,U.S. House,R,4,Over Votes,0
Benton,Precinct 137,U.S. House,R,4,John Lindsey,66
Benton,Precinct 137,U.S. House,R,4,Wendell Robinson,27
Benton,Precinct 137,U.S. House,R,4,Write-in,0
Benton,Precinct 137,U.S. House,R,4,Under Votes,50
Benton,Precinct 137,U.S. House,R,4,Over Votes,0
Benton,Precinct 138,U.S. House,R,4,John Lindsey,24
Benton,Precinct 138,U.S. House,R,4,Wendell Robinson,20
Benton,Precinct 138,U.S. House,R,4,Write-in,1
Benton,Precinct 138,U.S. House,R,4,Under Votes,15
Benton,Precinct 138,U.S. House,R,4,Over Votes,0
Benton,Precinct 140,U.S. House,R,4,John Lindsey,81
Benton,Precinct 140,U.S. House,R,4,Wendell Robinson,38
Benton,Precinct 140,U.S. House,R,4,Write-in,2
Benton,Precinct 140,U.S. House,R,4,Under Votes,37
Benton,Precinct 140,U.S. House,R,4,Over Votes,1
Benton,Precinct 141,U.S. House,R,4,John Lindsey,15
Benton,Precinct 141,U.S. House,R,4,Wendell Robinson,4
Benton,Precinct 141,U.S. House,R,4,Write-in,1
Benton,Precinct 141,U.S. House,R,4,Under Votes,17
Benton,Precinct 141,U.S. House,R,4,Over Votes,0
Benton,Precinct 147,U.S. House,R,4,John Lindsey,29
Benton,Precinct 147,U.S. House,R,4,Wendell Robinson,9
Benton,Precinct 147,U.S. House,R,4,Write-in,1
Benton,Precinct 147,U.S. House,R,4,Under Votes,17
Benton,Precinct 147,U.S. House,R,4,Over Votes,0
Benton,Precinct 149,U.S. House,R,4,John Lindsey,2
Benton,Precinct 149,U.S. House,R,4,Wendell Robinson,618
Benton,Precinct 149,U.S. House,R,4,Write-in,0
Benton,Precinct 149,U.S. House,R,4,Under Votes,18
Benton,Precinct 149,U.S. House,R,4,Over Votes,0
Benton,Precinct 150,U.S. House,R,4,John Lindsey,24
Benton,Precinct 150,U.S. House,R,4,Wendell Robinson,8
Benton,Precinct 150,U.S. House,R,4,Write-in,0
Benton,Precinct 150,U.S. House,R,4,Under Votes,21
Benton,Precinct 150,U.S. House,R,4,Over Votes,0
Benton,Precinct 151,U.S. House,R,4,John Lindsey,44
Benton,Precinct 151,U.S. House,R,4,Wendell Robinson,19
Benton,Precinct 151,U.S. House,R,4,Write-in,2
Benton,Precinct 151,U.S. House,R,4,Under Votes,11
Benton,Precinct 151,U.S. House,R,4,Over Votes,1
Benton,Precinct 152,U.S. House,R,4,John Lindsey,74
Benton,Precinct 152,U.S. House,R,4,Wendell Robinson,22
Benton,Precinct 152,U.S. House,R,4,Write-in,0
Benton,Precinct 152,U.S. House,R,4,Under Votes,45
Benton,Precinct 152,U.S. House,R,4,Over Votes,0
Benton,Precinct 154,U.S. House,R,4,John Lindsey,108
Benton,Precinct 154,U.S. House,R,4,Wendell Robinson,23
Benton,Precinct 154,U.S. House,R,4,Write-in,1
Benton,Precinct 154,U.S. House,R,4,Under Votes,60
Benton,Precinct 154,U.S. House,R,4,Over Votes,0
Benton,Precinct 155,U.S. House,R,4,John Lindsey,117
Benton,Precinct 155,U.S. House,R,4,Wendell Robinson,57
Benton,Precinct 155,U.S. House,R,4,Write-in,5
Benton,Precinct 155,U.S. House,R,4,Under Votes,49
Benton,Precinct 155,U.S. House,R,4,Over Votes,1
Benton,Precinct 159,U.S. House,R,4,John Lindsey,14
Benton,Precinct 159,U.S. House,R,4,Wendell Robinson,2
Benton,Precinct 159,U.S. House,R,4,Write-in,0
Benton,Precinct 159,U.S. House,R,4,Under Votes,3
Benton,Precinct 159,U.S. House,R,4,Over Votes,0
Benton,Precinct 161,U.S. House,R,4,John Lindsey,115
Benton,Precinct 161,U.S. House,R,4,Wendell Robinson,67
Benton,Precinct 161,U.S. House,R,4,Write-in,0
Benton,Precinct 161,U.S. House,R,4,Under Votes,78
Benton,Precinct 161,U.S. House,R,4,Over Votes,0
Benton,Precinct 163,U.S. House,R,4,John Lindsey,0
Benton,Precinct 163,U.S. House,R,4,Wendell Robinson,0
Benton,Precinct 163,U.S. House,R,4,Write-in,0
Benton,Precinct 163,U.S. House,R,4,Under Votes,0
Benton,Precinct 163,U.S. House,R,4,Over Votes,0
Benton,Precinct 164,U.S. House,R,4,John Lindsey,113
Benton,Precinct 164,U.S. House,R,4,Wendell Robinson,35
Benton,Precinct 164,U.S. House,R,4,Write-in,0
Benton,Precinct 164,U.S. House,R,4,Under Votes,54
Benton,Precinct 164,U.S. House,R,4,Over Votes,0
Benton,Precinct 082,U.S. House,R,5,Aaron J. Hill,16
Benton,Precinct 082,U.S. House,R,5,Brian J. Boquist,23
Benton,Precinct 082,U.S. House,R,5,Write-in,2
Benton,Precinct 082,U.S. House,R,5,Under Votes,28
Benton,Precinct 082,U.S. House,R,5,Over Votes,0
Benton,Precinct 083,U.S. House,R,5,Aaron J. Hill,7
Benton,Precinct 083,U.S. House,R,5,Brian J. Boquist,16
Benton,Precinct 083,U.S. House,R,5,Write-in,1
Benton,Precinct 083,U.S. House,R,5,Under Votes,11
Benton,Precinct 083,U.S. House,R,5,Over Votes,0
Benton,Precinct 084,U.S. House,R,5,Aaron J. Hill,36
Benton,Precinct 084,U.S. House,R,5,Brian J. Boquist,62
Benton,Precinct 084,U.S. House,R,5,Write-in,0
Benton,Precinct 084,U.S. House,R,5,Under Votes,40
Benton,Precinct 084,U.S. House,R,5,Over Votes,1
Benton,Precinct 085,U.S. House,R,5,Aaron J. Hill,6
Benton,Precinct 085,U.S. House,R,5,Brian J. Boquist,30
Benton,Precinct 085,U.S. House,R,5,Write-in,0
Benton,Precinct 085,U.S. House,R,5,Under Votes,13
Benton,Precinct 085,U.S. House,R,5,Over Votes,0
Benton,Precinct 086,U.S. House,R,5,Aaron J. Hill,13
Benton,Precinct 086,U.S. House,R,5,Brian J. Boquist,37
Benton,Precinct 086,U.S. House,R,5,Write-in,0
Benton,Precinct 086,U.S. House,R,5,Under Votes,37
Benton,Precinct 086,U.S. House,R,5,Over Votes,0
Benton,Precinct 087,U.S. House,R,5,Aaron J. Hill,34
Benton,Precinct 087,U.S. House,R,5,Brian J. Boquist,92
Benton,Precinct 087,U.S. House,R,5,Write-in,2
Benton,Precinct 087,U.S. House,R,5,Under Votes,58
Benton,Precinct 087,U.S. House,R,5,Over Votes,0
Benton,Precinct 088,U.S. House,R,5,Aaron J. Hill,44
Benton,Precinct 088,U.S. House,R,5,Brian J. Boquist,55
Benton,Precinct 088,U.S. House,R,5,Write-in,2
Benton,Precinct 088,U.S. House,R,5,Under Votes,45
Benton,Precinct 088,U.S. House,R,5,Over Votes,0
Benton,Precinct 089,U.S. House,R,5,Aaron J. Hill,10
Benton,Precinct 089,U.S. House,R,5,Brian J. Boquist,31
Benton,Precinct 089,U.S. House,R,5,Write-in,0
Benton,Precinct 089,U.S. House,R,5,Under Votes,24
Benton,Precinct 089,U.S. House,R,5,Over Votes,0
Benton,Precinct 091,U.S. House,R,5,Aaron J. Hill,3
Benton,Precinct 091,U.S. House,R,5,Brian J. Boquist,1
Benton,Precinct 091,U.S. House,R,5,Write-in,0
Benton,Precinct 091,U.S. House,R,5,Under Votes,2
Benton,Precinct 091,U.S. House,R,5,Over Votes,0
Benton,Precinct 092,U.S. House,R,5,Aaron J. Hill,76
Benton,Precinct 092,U.S. House,R,5,Brian J. Boquist,130
Benton,Precinct 092,U.S. House,R,5,Write-in,2
Benton,Precinct 092,U.S. House,R,5,Under Votes,73
Benton,Precinct 092,U.S. House,R,5,Over Votes,0
Benton,Precinct 093,U.S. House,R,5,Aaron J. Hill,16
Benton,Precinct 093,U.S. House,R,5,Brian J. Boquist,48
Benton,Precinct 093,U.S. House,R,5,Write-in,0
Benton,Precinct 093,U.S. House,R,5,Under Votes,13
Benton,Precinct 093,U.S. House,R,5,Over Votes,0
Benton,Precinct 094,U.S. House,R,5,Aaron J. Hill,52
Benton,Precinct 094,U.S. House,R,5,Brian J. Boquist,102
Benton,Precinct 094,U.S. House,R,5,Write-in,1
Benton,Precinct 094,U.S. House,R,5,Under Votes,77
Benton,Precinct 094,U.S. House,R,5,Over Votes,1
Benton,Precinct 095,U.S. House,R,5,Aaron J. Hill,0
Benton,Precinct 095,U.S. House,R,5,Brian J. Boquist,2
Benton,Precinct 095,U.S. House,R,5,Write-in,0
Benton,Precinct 095,U.S. House,R,5,Under Votes,0
Benton,Precinct 095,U.S. House,R,5,Over Votes,0
Benton,Precinct 096,U.S. House,R,5,Aaron J. Hill,28
Benton,Precinct 096,U.S. House,R,5,Brian J. Boquist,70
Benton,Precinct 096,U.S. House,R,5,Write-in,3
Benton,Precinct 096,U.S. House,R,5,Under Votes,55
Benton,Precinct 096,U.S. House,R,5,Over Votes,0
Benton,Precinct 097,U.S. House,R,5,Aaron J. Hill,37
Benton,Precinct 097,U.S. House,R,5,Brian J. Boquist,83
Benton,Precinct 097,U.S. House,R,5,Write-in,0
Benton,Precinct 097,U.S. House,R,5,Under Votes,77
Benton,Precinct 097,U.S. House,R,5,Over Votes,0
Benton,Precinct 098,U.S. House,R,5,Aaron J. Hill,21
Benton,Precinct 098,U.S. House,R,5,Brian J. Boquist,42
Benton,Precinct 098,U.S. House,R,5,Write-in,0
Benton,Precinct 098,U.S. House,R,5,Under Votes,16
Benton,Precinct 098,U.S. House,R,5,Over Votes,0
Benton,Precinct 099,U.S. House,R,5,Aaron J. Hill,32
Benton,Precinct 099,U.S. House,R,5,Brian J. Boquist,54
Benton,Precinct 099,U.S. House,R,5,Write-in,2
Benton,Precinct 099,U.S. House,R,5,Under Votes,23
Benton,Precinct 099,U.S. House,R,5,Over Votes,1
Benton,Precinct 100,U.S. House,R,5,Aaron J. Hill,21
Benton,Precinct 100,U.S. House,R,5,Brian J. Boquist,26
Benton,Precinct 100,U.S. House,R,5,Write-in,1
Benton,Precinct 100,U.S. House,R,5,Under Votes,25
Benton,Precinct 100,U.S. House,R,5,Over Votes,0
Benton,Precinct 101,U.S. House,R,5,Aaron J. Hill,26
Benton,Precinct 101,U.S. House,R,5,Brian J. Boquist,46
Benton,Precinct 101,U.S. House,R,5,Write-in,1
Benton,Precinct 101,U.S. House,R,5,Under Votes,27
Benton,Precinct 101,U.S. House,R,5,Over Votes,0
Benton,Precinct 102,U.S. House,R,5,Aaron J. Hill,0
Benton,Precinct 102,U.S. House,R,5,Brian J. Boquist,0
Benton,Precinct 102,U.S. House,R,5,Write-in,0
Benton,Precinct 102,U.S. House,R,5,Under Votes,0
Benton,Precinct 102,U.S. House,R,5,Over Votes,0
Benton,Precinct 103,U.S. House,R,5,Aaron J. Hill,1
Benton,Precinct 103,U.S. House,R,5,Brian J. Boquist,4
Benton,Precinct 103,U.S. House,R,5,Write-in,1
Benton,Precinct 103,U.S. House,R,5,Under Votes,2
Benton,Precinct 103,U.S. House,R,5,Over Votes,0
Benton,Precinct 104,U.S. House,R,5,Aaron J. Hill,3
Benton,Precinct 104,U.S. House,R,5,Brian J. Boquist,6
Benton,Precinct 104,U.S. House,R,5,Write-in,0
Benton,Precinct 104,U.S. House,R,5,Under Votes,6
Benton,Precinct 104,U.S. House,R,5,Over Votes,0
Benton,Precinct 105,U.S. House,R,5,Aaron J. Hill,8
Benton,Precinct 105,U.S. House,R,5,Brian J. Boquist,12
Benton,Precinct 105,U.S. House,R,5,Write-in,1
Benton,Precinct 105,U.S. House,R,5,Under Votes,14
Benton,Precinct 105,U.S. House,R,5,Over Votes,0
Benton,Precinct 106,U.S. House,R,5,Aaron J. Hill,12
Benton,Precinct 106,U.S. House,R,5,Brian J. Boquist,8
Benton,Precinct 106,U.S. House,R,5,Write-in,0
Benton,Precinct 106,U.S. House,R,5,Under Votes,6
Benton,Precinct 106,U.S. House,R,5,Over Votes,0
Benton,Precinct 107,U.S. House,R,5,Aaron J. Hill,13
Benton,Precinct 107,U.S. House,R,5,Brian J. Boquist,25
Benton,Precinct 107,U.S. House,R,5,Write-in,0
Benton,Precinct 107,U.S. House,R,5,Under Votes,31
Benton,Precinct 107,U.S. House,R,5,Over Votes,0
Benton,Precinct 108,U.S. House,R,5,Aaron J. Hill,24
Benton,Precinct 108,U.S. House,R,5,Brian J. Boquist,58
Benton,Precinct 108,U.S. House,R,5,Write-in,1
Benton,Precinct 108,U.S. House,R,5,Under Votes,32
Benton,Precinct 108,U.S. House,R,5,Over Votes,1
Benton,Precinct 109,U.S. House,R,5,Aaron J. Hill,37
Benton,Precinct 109,U.S. House,R,5,Brian J. Boquist,64
Benton,Precinct 109,U.S. House,R,5,Write-in,2
Benton,Precinct 109,U.S. House,R,5,Under Votes,31
Benton,Precinct 109,U.S. House,R,5,Over Votes,0
Benton,Precinct 110,U.S. House,R,5,Aaron J. Hill,5
Benton,Precinct 110,U.S. House,R,5,Brian J. Boquist,42
Benton,Precinct 110,U.S. House,R,5,Write-in,0
Benton,Precinct 110,U.S. House,R,5,Under Votes,17
Benton,Precinct 110,U.S. House,R,5,Over Votes,0
Benton,Precinct 111,U.S. House,R,5,Aaron J. Hill,23
Benton,Precinct 111,U.S. House,R,5,Brian J. Boquist,48
Benton,Precinct 111,U.S. House,R,5,Write-in,1
Benton,Precinct 111,U.S. House,R,5,Under Votes,16
Benton,Precinct 111,U.S. House,R,5,Over Votes,0
Benton,Precinct 112,U.S. House,R,5,Aaron J. Hill,6
Benton,Precinct 112,U.S. House,R,5,Brian J. Boquist,14
Benton,Precinct 112,U.S. House,R,5,Write-in,2
Benton,Precinct 112,U.S. House,R,5,Under Votes,8
Benton,Precinct 112,U.S. House,R,5,Over Votes,0
Benton,Precinct 113,U.S. House,R,5,Aaron J. Hill,23
Benton,Precinct 113,U.S. House,R,5,Brian J. Boquist,63
Benton,Precinct 113,U.S. House,R,5,Write-in,0
Benton,Precinct 113,U.S. House,R,5,Under Votes,44
Benton,Precinct 113,U.S. House,R,5,Over Votes,0
Benton,Precinct 114,U.S. House,R,5,Aaron J. Hill,24
Benton,Precinct 114,U.S. House,R,5,Brian J. Boquist,64
Benton,Precinct 114,U.S. House,R,5,Write-in,2
Benton,Precinct 114,U.S. House,R,5,Under Votes,35
Benton,Precinct 114,U.S. House,R,5,Over Votes,0
Benton,Precinct 115,U.S. House,R,5,Aaron J. Hill,33
Benton,Precinct 115,U.S. House,R,5,Brian J. Boquist,58
Benton,Precinct 115,U.S. House,R,5,Write-in,1
Benton,Precinct 115,U.S. House,R,5,Under Votes,62
Benton,Precinct 115,U.S. House,R,5,Over Votes,0
Benton,Precinct 116,U.S. House,R,5,Aaron J. Hill,12
Benton,Precinct 116,U.S. House,R,5,Brian J. Boquist,24
Benton,Precinct 116,U.S. House,R,5,Write-in,0
Benton,Precinct 116,U.S. House,R,5,Under Votes,21
Benton,Precinct 116,U.S. House,R,5,Over Votes,0
Benton,Precinct 117,U.S. House,R,5,Aaron J. Hill,31
Benton,Precinct 117,U.S. House,R,5,Brian J. Boquist,79
Benton,Precinct 117,U.S. House,R,5,Write-in,0
Benton,Precinct 117,U.S. House,R,5,Under Votes,27
Benton,Precinct 117,U.S. House,R,5,Over Votes,0
Benton,Precinct 118,U.S. House,R,5,Aaron J. Hill,24
Benton,Precinct 118,U.S. House,R,5,Brian J. Boquist,71
Benton,Precinct 118,U.S. House,R,5,Write-in,0
Benton,Precinct 118,U.S. House,R,5,Under Votes,32
Benton,Precinct 118,U.S. House,R,5,Over Votes,0
Benton,Precinct 119,U.S. House,R,5,Aaron J. Hill,11
Benton,Precinct 119,U.S. House,R,5,Brian J. Boquist,14
Benton,Precinct 119,U.S. House,R,5,Write-in,0
Benton,Precinct 119,U.S. House,R,5,Under Votes,8
Benton,Precinct 119,U.S. House,R,5,Over Votes,0
Benton,Precinct 120,U.S. House,R,5,Aaron J. Hill,29
Benton,Precinct 120,U.S. House,R,5,Brian J. Boquist,36
Benton,Precinct 120,U.S. House,R,5,Write-in,0
Benton,Precinct 120,U.S. House,R,5,Under Votes,37
Benton,Precinct 120,U.S. House,R,5,Over Votes,0
Benton,Precinct 121,U.S. House,R,5,Aaron J. Hill,16
Benton,Precinct 121,U.S. House,R,5,Brian J. Boquist,29
Benton,Precinct 121,U.S. House,R,5,Write-in,1
Benton,Precinct 121,U.S. House,R,5,Under Votes,17
Benton,Precinct 121,U.S. House,R,5,Over Votes,0
Benton,Precinct 122,U.S. House,R,5,Aaron J. Hill,19
Benton,Precinct 122,U.S. House,R,5,Brian J. Boquist,62
Benton,Precinct 122,U.S. House,R,5,Write-in,2
Benton,Precinct 122,U.S. House,R,5,Under Votes,38
Benton,Precinct 122,U.S. House,R,5,Over Votes,0
Benton,Precinct 123,U.S. House,R,5,Aaron J. Hill,14
Benton,Precinct 123,U.S. House,R,5,Brian J. Boquist,5
Benton,Precinct 123,U.S. House,R,5,Write-in,0
Benton,Precinct 123,U.S. House,R,5,Under Votes,5
Benton,Precinct 123,U.S. House,R,5,Over Votes,0
Benton,Precinct 124,U.S. House,R,5,Aaron J. Hill,62
Benton,Precinct 124,U.S. House,R,5,Brian J. Boquist,97
Benton,Precinct 124,U.S. House,R,5,Write-in,2
Benton,Precinct 124,U.S. House,R,5,Under Votes,81
Benton,Precinct 124,U.S. House,R,5,Over Votes,0
Benton,Precinct 125,U.S. House,R,5,Aaron J. Hill,22
Benton,Precinct 125,U.S. House,R,5,Brian J. Boquist,35
Benton,Precinct 125,U.S. House,R,5,Write-in,0
Benton,Precinct 125,U.S. House,R,5,Under Votes,29
Benton,Precinct 125,U.S. House,R,5,Over Votes,0
Benton,Precinct 126,U.S. House,R,5,Aaron J. Hill,16
Benton,Precinct 126,U.S. House,R,5,Brian J. Boquist,38
Benton,Precinct 126,U.S. House,R,5,Write-in,0
Benton,Precinct 126,U.S. House,R,5,Under Votes,18
Benton,Precinct 126,U.S. House,R,5,Over Votes,0
Benton,Precinct 127,U.S. House,R,5,Aaron J. Hill,5
Benton,Precinct 127,U.S. House,R,5,Brian J. Boquist,8
Benton,Precinct 127,U.S. House,R,5,Write-in,0
Benton,Precinct 127,U.S. House,R,5,Under Votes,13
Benton,Precinct 127,U.S. House,R,5,Over Votes,0
Benton,Precinct 128,U.S. House,R,5,Aaron J. Hill,38
Benton,Precinct 128,U.S. House,R,5,Brian J. Boquist,73
Benton,Precinct 128,U.S. House,R,5,Write-in,0
Benton,Precinct 128,U.S. House,R,5,Under Votes,67
Benton,Precinct 128,U.S. House,R,5,Over Votes,0
Benton,Precinct 134,U.S. House,R,5,Aaron J. Hill,5
Benton,Precinct 134,U.S. House,R,5,Brian J. Boquist,4
Benton,Precinct 134,U.S. House,R,5,Write-in,0
Benton,Precinct 134,U.S. House,R,5,Under Votes,2
Benton,Precinct 134,U.S. House,R,5,Over Votes,0
Benton,Precinct 135,U.S. House,R,5,Aaron J. Hill,23
Benton,Precinct 135,U.S. House,R,5,Brian J. Boquist,36
Benton,Precinct 135,U.S. House,R,5,Write-in,0
Benton,Precinct 135,U.S. House,R,5,Under Votes,29
Benton,Precinct 135,U.S. House,R,5,Over Votes,0
Benton,Precinct 136,U.S. House,R,5,Aaron J. Hill,20
Benton,Precinct 136,U.S. House,R,5,Brian J. Boquist,25
Benton,Precinct 136,U.S. House,R,5,Write-in,0
Benton,Precinct 136,U.S. House,R,5,Under Votes,28
Benton,Precinct 136,U.S. House,R,5,Over Votes,0
Benton,Precinct 139,U.S. House,R,5,Aaron J. Hill,23
Benton,Precinct 139,U.S. House,R,5,Brian J. Boquist,59
Benton,Precinct 139,U.S. House,R,5,Write-in,1
Benton,Precinct 139,U.S. House,R,5,Under Votes,37
Benton,Precinct 139,U.S. House,R,5,Over Votes,0
Benton,Precinct 142,U.S. House,R,5,Aaron J. Hill,41
Benton,Precinct 142,U.S. House,R,5,Brian J. Boquist,87
Benton,Precinct 142,U.S. House,R,5,Write-in,1
Benton,Precinct 142,U.S. House,R,5,Under Votes,60
Benton,Precinct 142,U.S. House,R,5,Over Votes,1
Benton,Precinct 143,U.S. House,R,5,Aaron J. Hill,5
Benton,Precinct 143,U.S. House,R,5,Brian J. Boquist,3
Benton,Precinct 143,U.S. House,R,5,Write-in,0
Benton,Precinct 143,U.S. House,R,5,Under Votes,2
Benton,Precinct 143,U.S. House,R,5,Over Votes,0
Benton,Precinct 144,U.S. House,R,5,Aaron J. Hill,44
Benton,Precinct 144,U.S. House,R,5,Brian J. Boquist,123
Benton,Precinct 144,U.S. House,R,5,Write-in,0
Benton,Precinct 144,U.S. House,R,5,Under Votes,77
Benton,Precinct 144,U.S. House,R,5,Over Votes,0
Benton,Precinct 145,U.S. House,R,5,Aaron J. Hill,18
Benton,Precinct 145,U.S. House,R,5,Brian J. Boquist,36
Benton,Precinct 145,U.S. House,R,5,Write-in,0
Benton,Precinct 145,U.S. House,R,5,Under Votes,15
Benton,Precinct 145,U.S. House,R,5,Over Votes,0
Benton,Precinct 146,U.S. House,R,5,Aaron J. Hill,4
Benton,Precinct 146,U.S. House,R,5,Brian J. Boquist,3
