county,precinct,office,party,district,candidate,votes
Washington,397 BULL MOUNTAIN,State Treasurer,D,,Gary Bruebaker,89
Washington,398 COOPER MOUNTAIN,State Treasurer,D,,Gary Bruebaker,42
Washington,399 METZGER,State Treasurer,D,,Gary Bruebaker,132
Washington,400 WASHINGTON SQUARE,State Treasurer,D,,Gary Bruebaker,152
Washington,401 MAYO STREET,State Treasurer,D,,Gary Bruebaker,104
Washington,402 WALNUT ISLAND,State Treasurer,D,,Gary Bruebaker,33
Washington,403 TIGARD/GAARDE ST,State Treasurer,D,,Gary Bruebaker,182
Washington,404 FOWLER SCHOOL,State Treasurer,D,,Gary Bruebaker,139
Washington,405 TWALITY SCHOOL,State Treasurer,D,,Gary Bruebaker,199
Washington,406 TIGARD CITY HALL,State Treasurer,D,,Gary Bruebaker,184
Washington,407 DEERCREEK,State Treasurer,D,,Gary Bruebaker,39
Washington,408 SUMMERFIELD,State Treasurer,D,,Gary Bruebaker,301
Washington,409 SUMMERLAKE-WEST,State Treasurer,D,,Gary Bruebaker,85
Washington,410 BEEF BEND RD,State Treasurer,D,,Gary Bruebaker,49
Washington,411 SCHOLLS HEIGHTS,State Treasurer,D,,Gary Bruebaker,43
Washington,412 COOPER MT SCHOOL,State Treasurer,D,,Gary Bruebaker,72
Washington,413 PORTLAND CITY,State Treasurer,D,,Gary Bruebaker,22
Washington,414 BARROWS RD,State Treasurer,D,,Gary Bruebaker,48
Washington,415 TUALATIN CITY/RIVER,State Treasurer,D,,Gary Bruebaker,24
Washington,416 SUMMERLAKE-EAST,State Treasurer,D,,Gary Bruebaker,99
Washington,417 ELDORADO,State Treasurer,D,,Gary Bruebaker,113
Washington,418 HART ROAD,State Treasurer,D,,Gary Bruebaker,10
Washington,419 KING CITY,State Treasurer,D,,Gary Bruebaker,158
Washington,420 TUALATIN CITY,State Treasurer,D,,Gary Bruebaker,200
Washington,421 TRI-CITIES,State Treasurer,D,,Gary Bruebaker,7
Washington,422 TUALATIN-UNINCORP,State Treasurer,D,,Gary Bruebaker,3
Washington,423 TUALATIN-NORTH,State Treasurer,D,,Gary Bruebaker,150
Washington,424 NW SHERWOOD CITY,State Treasurer,D,,Gary Bruebaker,155
Washington,425 SHERWOOD-UNINCORP,State Treasurer,D,,Gary Bruebaker,32
Washington,426 GRONER,State Treasurer,D,,Gary Bruebaker,16
Washington,427 SCHOLLS,State Treasurer,D,,Gary Bruebaker,72
Washington,428 TUALATIN-WEST,State Treasurer,D,,Gary Bruebaker,29
Washington,429 MILLER HILL,State Treasurer,D,,Gary Bruebaker,107
Washington,430 BALD PEAK,State Treasurer,D,,Gary Bruebaker,29
Washington,431 MOUNTAIN HOME,State Treasurer,D,,Gary Bruebaker,59
Washington,432 WILSONVILLE,State Treasurer,D,,Gary Bruebaker,0
Washington,433 ED BYROM SCHOOL,State Treasurer,D,,Gary Bruebaker,116
Washington,434 ERROL HASSELL,State Treasurer,D,,Gary Bruebaker,142
Washington,435 SE SHERWOOD CITY,State Treasurer,D,,Gary Bruebaker,165
Washington,436 TUALATIN CITY,State Treasurer,D,,Gary Bruebaker,26
Washington,437 HAZELBROOK,State Treasurer,D,,Gary Bruebaker,3
Washington,438 SE COUNTY,State Treasurer,D,,Gary Bruebaker,32
Washington,301 RURAL NW COUNTY,Attorney General,D,,Hardy Myers,168
Washington,302 KINNAMAN,Attorney General,D,,Hardy Myers,233
Washington,303 WITCH HAZEL,Attorney General,D,,Hardy Myers,50
Washington,304 BUTTERNUT,Attorney General,D,,Hardy Myers,269
Washington,305 BANKS,Attorney General,D,,Hardy Myers,35
Washington,306 TANASBOURNE,Attorney General,D,,Hardy Myers,74
Washington,307 WILLOW CREEK,Attorney General,D,,Hardy Myers,263
Washington,308 BLOOMING FERN HILL,Attorney General,D,,Hardy Myers,32
Washington,309 HAWTHORNE FARMS,Attorney General,D,,Hardy Myers,69
Washington,310 DILLEY,Attorney General,D,,Hardy Myers,118
Washington,311 LAURELWOOD,Attorney General,D,,Hardy Myers,33
Washington,312 GALES CREEK,Attorney General,D,,Hardy Myers,87
Washington,313 HILLSBORO-UNINCORP,Attorney General,D,,Hardy Myers,41
Washington,314 GLENCOE,Attorney General,D,,Hardy Myers,66
Washington,315 HELVETIA,Attorney General,D,,Hardy Myers,60
Washington,316 PUMPKIN RIDGE,Attorney General,D,,Hardy Myers,116
Washington,317 VERBOORT,Attorney General,D,,Hardy Myers,51
Washington,318 MINTER BRIDGE,Attorney General,D,,Hardy Myers,224
Washington,319 QUATAMA STREET,Attorney General,D,,Hardy Myers,62
Washington,320 HAZELDALE,Attorney General,D,,Hardy Myers,176
Washington,321 GASTON,Attorney General,D,,Hardy Myers,21
Washington,322 JACKTOWN,Attorney General,D,,Hardy Myers,28
Washington,323 INDIAN HILLS,Attorney General,D,,Hardy Myers,218
Washington,324 HAGG LAKE,Attorney General,D,,Hardy Myers,58
Washington,325 HILLSBORO-ISLANDS,Attorney General,D,,Hardy Myers,0
Washington,326 RURAL BANKS,Attorney General,D,,Hardy Myers,116
Washington,327 BROWN MIDDLE SCHOOL,Attorney General,D,,Hardy Myers,211
Washington,328 FARMINGTON VIEW,Attorney General,D,,Hardy Myers,129
Washington,329 CENTURY SCHOOL,Attorney General,D,,Hardy Myers,173
Washington,330 NORTH PLAINS,Attorney General,D,,Hardy Myers,64
Washington,331 EVERGREEN,Attorney General,D,,Hardy Myers,0
Washington,332 ORENCO STATION,Attorney General,D,,Hardy Myers,146
Washington,333 JOHN OLSEN,Attorney General,D,,Hardy Myers,202
Washington,334 DIXIE MOUNTAIN,Attorney General,D,,Hardy Myers,17
Washington,335 JACKSON SCHOOL,Attorney General,D,,Hardy Myers,261
Washington,336 FAIRGROUNDS,Attorney General,D,,Hardy Myers,252
Washington,337 WALNUT STREET,Attorney General,D,,Hardy Myers,259
Washington,338 CORNELIUS,Attorney General,D,,Hardy Myers,371
Washington,339 FOREST GROVE-EAST,Attorney General,D,,Hardy Myers,458
Washington,340 FOREST GROVE-WEST,Attorney General,D,,Hardy Myers,416
Washington,341 CORNELIUS-SCHEFFLIN,Attorney General,D,,Hardy Myers,81
Washington,342 DAVID HILL RD,Attorney General,D,,Hardy Myers,37
Washington,343 MOOBERRY,Attorney General,D,,Hardy Myers,338
Washington,344 HILLSBORO CENTRAL,Attorney General,D,,Hardy Myers,311
Washington,345 W/HILLSBORO-UNINCORP,Attorney General,D,,Hardy Myers,12
Washington,346 CORNELIUS/TUAL RIVER,Attorney General,D,,Hardy Myers,20
Washington,347 FG/TUALATIN RIVER,Attorney General,D,,Hardy Myers,5
Washington,348 BROOKWOOD,Attorney General,D,,Hardy Myers,0
Washington,349 DIVISION STREET,Attorney General,D,,Hardy Myers,239
Washington,350 FIR GROVE,Attorney General,D,,Hardy Myers,520
Washington,351 ALOHA PARK,Attorney General,D,,Hardy Myers,211
Washington,352 BEAVERTON-CENTER,Attorney General,D,,Hardy Myers,98
Washington,353 WALKER ROAD-SOUTH,Attorney General,D,,Hardy Myers,159
Washington,354 CHEHALEM SCHOOL,Attorney General,D,,Hardy Myers,416
Washington,355 MEADOW PARK,Attorney General,D,,Hardy Myers,451
Washington,356 ALOHA-WEST,Attorney General,D,,Hardy Myers,279
Washington,357 HERITAGE PARK,Attorney General,D,,Hardy Myers,205
Washington,358 SEMINOLE ESTATES,Attorney General,D,,Hardy Myers,156
Washington,359 WATERHOUSE,Attorney General,D,,Hardy Myers,335
Washington,360 PHEASANT LANE,Attorney General,D,,Hardy Myers,274
Washington,361 MILLIKAN,Attorney General,D,,Hardy Myers,75
Washington,362 CEDAR HILLS,Attorney General,D,,Hardy Myers,471
Washington,363 BARNES RD,Attorney General,D,,Hardy Myers,385
Washington,364 MCDANIEL RD,Attorney General,D,,Hardy Myers,373
Washington,365 LEAHY RD,Attorney General,D,,Hardy Myers,412
Washington,366 WEST TUALATIN VIEW,Attorney General,D,,Hardy Myers,259
Washington,367 THOMPSON RD,Attorney General,D,,Hardy Myers,142
Washington,368 SOMERSET,Attorney General,D,,Hardy Myers,219
Washington,369 COLUMBIA,Attorney General,D,,Hardy Myers,189
Washington,370 ROCK CREEK,Attorney General,D,,Hardy Myers,154
Washington,371 OAK HILLS,Attorney General,D,,Hardy Myers,213
Washington,372 RIDGEWOOD SCHOOL,Attorney General,D,,Hardy Myers,218
Washington,373 PCC,Attorney General,D,,Hardy Myers,74
Washington,374 JACOBSON RD,Attorney General,D,,Hardy Myers,2
Washington,375 PORTLAND CITY,Attorney General,D,,Hardy Myers,23
Washington,376 WESTVIEW,Attorney General,D,,Hardy Myers,320
Washington,377 BETHANY,Attorney General,D,,Hardy Myers,357
Washington,378 CANYON LN,Attorney General,D,,Hardy Myers,104
Washington,379 HALL BLVD,Attorney General,D,,Hardy Myers,486
Washington,380 HIGHLAND PARK,Attorney General,D,,Hardy Myers,303
Washington,381 BEAVERTON/CENTER ST,Attorney General,D,,Hardy Myers,330
Washington,382 GREENWAY,Attorney General,D,,Hardy Myers,332
Washington,383 BEAVERTON-HILLSDALE,Attorney General,D,,Hardy Myers,184
Washington,384 GARDEN HOME,Attorney General,D,,Hardy Myers,414
Washington,385 PORTLAND GOLF CLUB,Attorney General,D,,Hardy Myers,350
Washington,386 RALEIGH PARK,Attorney General,D,,Hardy Myers,565
Washington,387 CANYON RD,Attorney General,D,,Hardy Myers,43
Washington,388 WHITFORD,Attorney General,D,,Hardy Myers,121
Washington,389 SEXTON MOUNTAIN,Attorney General,D,,Hardy Myers,247
Washington,390 SOUTHRIDGE,Attorney General,D,,Hardy Myers,356
Washington,391 PORTLAND CITY COM 3,Attorney General,D,,Hardy Myers,15
Washington,392 PORTLAND CITY COM 2,Attorney General,D,,Hardy Myers,4
Washington,393 MONTCLAIR,Attorney General,D,,Hardy Myers,89
Washington,394 CANBY ST,Attorney General,D,,Hardy Myers,11
Washington,395 MURRAYHILL,Attorney General,D,,Hardy Myers,183
Washington,396 DURHAM,Attorney General,D,,Hardy Myers,83
Washington,397 BULL MOUNTAIN,Attorney General,D,,Hardy Myers,180
Washington,398 COOPER MOUNTAIN,Attorney General,D,,Hardy Myers,71
Washington,399 METZGER,Attorney General,D,,Hardy Myers,243
Washington,400 WASHINGTON SQUARE,Attorney General,D,,Hardy Myers,291
Washington,401 MAYO STREET,Attorney General,D,,Hardy Myers,248
Washington,402 WALNUT ISLAND,Attorney General,D,,Hardy Myers,70
Washington,403 TIGARD/GAARDE ST,Attorney General,D,,Hardy Myers,341
Washington,404 FOWLER SCHOOL,Attorney General,D,,Hardy Myers,262
Washington,405 TWALITY SCHOOL,Attorney General,D,,Hardy Myers,405
Washington,406 TIGARD CITY HALL,Attorney General,D,,Hardy Myers,389
Washington,407 DEERCREEK,Attorney General,D,,Hardy Myers,69
Washington,408 SUMMERFIELD,Attorney General,D,,Hardy Myers,676
Washington,409 SUMMERLAKE-WEST,Attorney General,D,,Hardy Myers,186
Washington,410 BEEF BEND RD,Attorney General,D,,Hardy Myers,87
Washington,411 SCHOLLS HEIGHTS,Attorney General,D,,Hardy Myers,102
Washington,412 COOPER MT SCHOOL,Attorney General,D,,Hardy Myers,139
Washington,413 PORTLAND CITY,Attorney General,D,,Hardy Myers,36
Washington,414 BARROWS RD,Attorney General,D,,Hardy Myers,75
Washington,415 TUALATIN CITY/RIVER,Attorney General,D,,Hardy Myers,49
Washington,416 SUMMERLAKE-EAST,Attorney General,D,,Hardy Myers,184
Washington,417 ELDORADO,Attorney General,D,,Hardy Myers,251
Washington,418 HART ROAD,Attorney General,D,,Hardy Myers,15
Washington,419 KING CITY,Attorney General,D,,Hardy Myers,416
Washington,420 TUALATIN CITY,Attorney General,D,,Hardy Myers,371
Washington,421 TRI-CITIES,Attorney General,D,,Hardy Myers,10
Washington,422 TUALATIN-UNINCORP,Attorney General,D,,Hardy Myers,8
Washington,423 TUALATIN-NORTH,Attorney General,D,,Hardy Myers,286
Washington,424 NW SHERWOOD CITY,Attorney General,D,,Hardy Myers,293
Washington,425 SHERWOOD-UNINCORP,Attorney General,D,,Hardy Myers,57
Washington,426 GRONER,Attorney General,D,,Hardy Myers,55
Washington,427 SCHOLLS,Attorney General,D,,Hardy Myers,134
Washington,428 TUALATIN-WEST,Attorney General,D,,Hardy Myers,53
Washington,429 MILLER HILL,Attorney General,D,,Hardy Myers,185
Washington,430 BALD PEAK,Attorney General,D,,Hardy Myers,33
Washington,431 MOUNTAIN HOME,Attorney General,D,,Hardy Myers,123
Washington,432 WILSONVILLE,Attorney General,D,,Hardy Myers,0
Washington,433 ED BYROM SCHOOL,Attorney General,D,,Hardy Myers,222
Washington,434 ERROL HASSELL,Attorney General,D,,Hardy Myers,283
Washington,435 SE SHERWOOD CITY,Attorney General,D,,Hardy Myers,266
Washington,436 TUALATIN CITY,Attorney General,D,,Hardy Myers,50
Washington,437 HAZELBROOK,Attorney General,D,,Hardy Myers,5
Washington,438 SE COUNTY,Attorney General,D,,Hardy Myers,81
Washington,379 HALL BLVD,State Senate,D,4,Ryan Deckert,520
Washington,380 HIGHLAND PARK,State Senate,D,4,Ryan Deckert,358
Washington,381 BEAVERTON/CENTER ST,State Senate,D,4,Ryan Deckert,345
Washington,382 GREENWAY,State Senate,D,4,Ryan Deckert,343
Washington,383 BEAVERTON-HILLSDALE,State Senate,D,4,Ryan Deckert,207
Washington,384 GARDEN HOME,State Senate,D,4,Ryan Deckert,441
Washington,385 PORTLAND GOLF CLUB,State Senate,D,4,Ryan Deckert,363
Washington,386 RALEIGH PARK,State Senate,D,4,Ryan Deckert,634
Washington,387 CANYON RD,State Senate,D,4,Ryan Deckert,47
Washington,388 WHITFORD,State Senate,D,4,Ryan Deckert,121
Washington,389 SEXTON MOUNTAIN,State Senate,D,4,Ryan Deckert,275
Washington,390 SOUTHRIDGE,State Senate,D,4,Ryan Deckert,394
Washington,391 PORTLAND CITY COM 3,State Senate,D,4,Ryan Deckert,15
Washington,392 PORTLAND CITY COM 2,State Senate,D,4,Ryan Deckert,5
Washington,393 MONTCLAIR,State Senate,D,4,Ryan Deckert,97
Washington,394 CANBY ST,State Senate,D,4,Ryan Deckert,11
Washington,395 MURRAYHILL,State Senate,D,4,Ryan Deckert,190
Washington,396 DURHAM,State Senate,D,4,Ryan Deckert,76
Washington,397 BULL MOUNTAIN,State Senate,D,4,Ryan Deckert,175
Washington,398 COOPER MOUNTAIN,State Senate,D,4,Ryan Deckert,76
Washington,399 METZGER,State Senate,D,4,Ryan Deckert,240
Washington,400 WASHINGTON SQUARE,State Senate,D,4,Ryan Deckert,267
Washington,401 MAYO STREET,State Senate,D,4,Ryan Deckert,246
Washington,402 WALNUT ISLAND,State Senate,D,4,Ryan Deckert,71
Washington,403 TIGARD/GAARDE ST,State Senate,D,4,Ryan Deckert,321
Washington,404 FOWLER SCHOOL,State Senate,D,4,Ryan Deckert,260
Washington,405 TWALITY SCHOOL,State Senate,D,4,Ryan Deckert,375
Washington,406 TIGARD CITY HALL,State Senate,D,4,Ryan Deckert,387
Washington,407 DEERCREEK,State Senate,D,4,Ryan Deckert,74
Washington,408 SUMMERFIELD,State Senate,D,4,Ryan Deckert,688
Washington,409 SUMMERLAKE-WEST,State Senate,D,4,Ryan Deckert,188
Washington,410 BEEF BEND RD,State Senate,D,4,Ryan Deckert,86
Washington,411 SCHOLLS HEIGHTS,State Senate,D,4,Ryan Deckert,99
Washington,412 COOPER MT SCHOOL,State Senate,D,4,Ryan Deckert,135
Washington,413 PORTLAND CITY,State Senate,D,4,Ryan Deckert,35
Washington,414 BARROWS RD,State Senate,D,4,Ryan Deckert,72
Washington,415 TUALATIN CITY/RIVER,State Senate,D,4,Ryan Deckert,46
Washington,416 SUMMERLAKE-EAST,State Senate,D,4,Ryan Deckert,176
Washington,417 ELDORADO,State Senate,D,4,Ryan Deckert,236
Washington,418 HART ROAD,State Senate,D,4,Ryan Deckert,15
Washington,419 KING CITY,State Senate,D,4,Ryan Deckert,369
Washington,301 RURAL NW COUNTY,State House,D,2,Elaine M. Hopson,156
Washington,302 KINNAMAN,State House,D,3,Cathy Lamb-Mullin,223
Washington,303 WITCH HAZEL,State House,D,3,Cathy Lamb-Mullin,49
Washington,304 BUTTERNUT,State House,D,3,Cathy Lamb-Mullin,256
Washington,305 BANKS,State House,D,3,Cathy Lamb-Mullin,34
Washington,306 TANASBOURNE,State House,D,3,Cathy Lamb-Mullin,73
Washington,307 WILLOW CREEK,State House,D,3,Cathy Lamb-Mullin,246
Washington,308 BLOOMING FERN HILL,State House,D,3,Cathy Lamb-Mullin,29
Washington,309 HAWTHORNE FARMS,State House,D,3,Cathy Lamb-Mullin,64
Washington,310 DILLEY,State House,D,3,Cathy Lamb-Mullin,116
Washington,311 LAURELWOOD,State House,D,3,Cathy Lamb-Mullin,34
Washington,312 GALES CREEK,State House,D,3,Cathy Lamb-Mullin,79
Washington,313 HILLSBORO-UNINCORP,State House,D,3,Cathy Lamb-Mullin,38
Washington,314 GLENCOE,State House,D,3,Cathy Lamb-Mullin,56
Washington,315 HELVETIA,State House,D,3,Cathy Lamb-Mullin,56
Washington,316 PUMPKIN RIDGE,State House,D,3,Cathy Lamb-Mullin,98
Washington,317 VERBOORT,State House,D,3,Cathy Lamb-Mullin,42
Washington,318 MINTER BRIDGE,State House,D,3,Cathy Lamb-Mullin,222
Washington,319 QUATAMA STREET,State House,D,3,Cathy Lamb-Mullin,57
Washington,320 HAZELDALE,State House,D,3,Cathy Lamb-Mullin,145
Washington,321 GASTON,State House,D,3,Cathy Lamb-Mullin,18
Washington,322 JACKTOWN,State House,D,3,Cathy Lamb-Mullin,25
Washington,323 INDIAN HILLS,State House,D,3,Cathy Lamb-Mullin,208
Washington,324 HAGG LAKE,State House,D,3,Cathy Lamb-Mullin,50
Washington,325 HILLSBORO-ISLANDS,State House,D,3,Cathy Lamb-Mullin,0
Washington,326 RURAL BANKS,State House,D,3,Cathy Lamb-Mullin,115
Washington,327 BROWN MIDDLE SCHOOL,State House,D,3,Cathy Lamb-Mullin,211
Washington,328 FARMINGTON VIEW,State House,D,3,Cathy Lamb-Mullin,117
Washington,329 CENTURY SCHOOL,State House,D,3,Cathy Lamb-Mullin,167
Washington,330 NORTH PLAINS,State House,D,3,Cathy Lamb-Mullin,64
Washington,331 EVERGREEN,State House,D,3,Cathy Lamb-Mullin,0
Washington,332 ORENCO STATION,State House,D,3,Cathy Lamb-Mullin,127
Washington,333 JOHN OLSEN,State House,D,3,Cathy Lamb-Mullin,200
Washington,334 DIXIE MOUNTAIN,State House,D,3,Cathy Lamb-Mullin,18
Washington,335 JACKSON SCHOOL,State House,D,5,James Draznin,231
Washington,336 FAIRGROUNDS,State House,D,5,James Draznin,242
Washington,337 WALNUT STREET,State House,D,5,James Draznin,270
Washington,338 CORNELIUS,State House,D,5,James Draznin,367
Washington,339 FOREST GROVE-EAST,State House,D,5,James Draznin,472
Washington,340 FOREST GROVE-WEST,State House,D,5,James Draznin,426
Washington,341 CORNELIUS-SCHEFFLIN,State House,D,5,James Draznin,78
Washington,342 DAVID HILL RD,State House,D,5,James Draznin,36
Washington,343 MOOBERRY,State House,D,5,James Draznin,310
Washington,344 HILLSBORO CENTRAL,State House,D,5,James Draznin,310
Washington,345 W/HILLSBORO-UNINCORP,State House,D,5,James Draznin,11
Washington,346 CORNELIUS/TUAL RIVER,State House,D,5,James Draznin,19
Washington,347 FG/TUALATIN RIVER,State House,D,5,James Draznin,5
Washington,348 BROOKWOOD,State House,D,5,James Draznin,0
Washington,349 DIVISION STREET,State House,D,6,Charlie Ringo,205
Washington,350 FIR GROVE,State House,D,6,Charlie Ringo,470
Washington,351 ALOHA PARK,State House,D,6,Charlie Ringo,181
Washington,352 BEAVERTON-CENTER,State House,D,6,Charlie Ringo,70
Washington,353 WALKER ROAD-SOUTH,State House,D,6,Charlie Ringo,139
Washington,354 CHEHALEM SCHOOL,State House,D,6,Charlie Ringo,365
Washington,355 MEADOW PARK,State House,D,6,Charlie Ringo,402
Washington,356 ALOHA-WEST,State House,D,6,Charlie Ringo,232
Washington,357 HERITAGE PARK,State House,D,6,Charlie Ringo,211
Washington,358 SEMINOLE ESTATES,State House,D,6,Charlie Ringo,121
Washington,359 WATERHOUSE,State House,D,6,Charlie Ringo,295
Washington,360 PHEASANT LANE,State House,D,6,Charlie Ringo,220
Washington,361 MILLIKAN,State House,D,6,Charlie Ringo,63
Washington,349 DIVISION STREET,State House,D,6,Dave Gil,84
Washington,350 FIR GROVE,State House,D,6,Dave Gil,117
Washington,351 ALOHA PARK,State House,D,6,Dave Gil,79
Washington,352 BEAVERTON-CENTER,State House,D,6,Dave Gil,43
Washington,353 WALKER ROAD-SOUTH,State House,D,6,Dave Gil,36
Washington,354 CHEHALEM SCHOOL,State House,D,6,Dave Gil,97
Washington,355 MEADOW PARK,State House,D,6,Dave Gil,140
Washington,356 ALOHA-WEST,State House,D,6,Dave Gil,91
Washington,357 HERITAGE PARK,State House,D,6,Dave Gil,40
Washington,358 SEMINOLE ESTATES,State House,D,6,Dave Gil,47
Washington,359 WATERHOUSE,State House,D,6,Dave Gil,74
Washington,360 PHEASANT LANE,State House,D,6,Dave Gil,91
Washington,361 MILLIKAN,State House,D,6,Dave Gil,16
Washington,362 CEDAR HILLS,State House,D,7,Mitch Greenlick,482
Washington,363 BARNES RD,State House,D,7,Mitch Greenlick,394
Washington,364 MCDANIEL RD,State House,D,7,Mitch Greenlick,374
Washington,365 LEAHY RD,State House,D,7,Mitch Greenlick,430
Washington,366 WEST TUALATIN VIEW,State House,D,7,Mitch Greenlick,254
Washington,367 THOMPSON RD,State House,D,7,Mitch Greenlick,147
Washington,368 SOMERSET,State House,D,7,Mitch Greenlick,217
Washington,369 COLUMBIA,State House,D,7,Mitch Greenlick,180
Washington,370 ROCK CREEK,State House,D,7,Mitch Greenlick,154
Washington,371 OAK HILLS,State House,D,7,Mitch Greenlick,210
Washington,372 RIDGEWOOD SCHOOL,State House,D,7,Mitch Greenlick,217
Washington,373 PCC,State House,D,7,Mitch Greenlick,69
Washington,374 JACOBSON RD,State House,D,7,Mitch Greenlick,2
Washington,375 PORTLAND CITY,State House,D,7,Mitch Greenlick,22
Washington,376 WESTVIEW,State House,D,7,Mitch Greenlick,305
Washington,377 BETHANY,State House,D,7,Mitch Greenlick,351
Washington,378 CANYON LN,State House,D,7,Mitch Greenlick,107
Washington,379 HALL BLVD,State House,D,8,Mark Hass,501
Washington,380 HIGHLAND PARK,State House,D,8,Mark Hass,320
Washington,381 BEAVERTON/CENTER ST,State House,D,8,Mark Hass,334
Washington,382 GREENWAY,State House,D,8,Mark Hass,339
Washington,383 BEAVERTON-HILLSDALE,State House,D,8,Mark Hass,189
Washington,384 GARDEN HOME,State House,D,8,Mark Hass,431
Washington,385 PORTLAND GOLF CLUB,State House,D,8,Mark Hass,357
Washington,386 RALEIGH PARK,State House,D,8,Mark Hass,628
Washington,387 CANYON RD,State House,D,8,Mark Hass,44
Washington,388 WHITFORD,State House,D,8,Mark Hass,112
Washington,389 SEXTON MOUNTAIN,State House,D,8,Mark Hass,253
Washington,390 SOUTHRIDGE,State House,D,8,Mark Hass,369
Washington,391 PORTLAND CITY COM 3,State House,D,8,Mark Hass,16
Washington,392 PORTLAND CITY COM 2,State House,D,8,Mark Hass,4
Washington,393 MONTCLAIR,State House,D,8,Mark Hass,92
Washington,394 CANBY ST,State House,D,8,Mark Hass,7
Washington,395 MURRAYHILL,State House,D,8,Mark Hass,174
Washington,396 DURHAM,State House,D,9,Raman Veji,70
Washington,397 BULL MOUNTAIN,State House,D,9,Raman Veji,158
Washington,398 COOPER MOUNTAIN,State House,D,9,Raman Veji,67
Washington,399 METZGER,State House,D,9,Raman Veji,243
Washington,400 WASHINGTON SQUARE,State House,D,9,Raman Veji,253
Washington,401 MAYO STREET,State House,D,9,Raman Veji,223
Washington,402 WALNUT ISLAND,State House,D,9,Raman Veji,62
Washington,403 TIGARD/GAARDE ST,State House,D,9,Raman Veji,308
Washington,404 FOWLER SCHOOL,State House,D,9,Raman Veji,245
Washington,405 TWALITY SCHOOL,State House,D,9,Raman Veji,360
Washington,406 TIGARD CITY HALL,State House,D,9,Raman Veji,369
Washington,407 DEERCREEK,State House,D,9,Raman Veji,70
Washington,408 SUMMERFIELD,State House,D,9,Raman Veji,595
Washington,409 SUMMERLAKE-WEST,State House,D,9,Raman Veji,177
Washington,410 BEEF BEND RD,State House,D,9,Raman Veji,79
Washington,411 SCHOLLS HEIGHTS,State House,D,9,Raman Veji,97
Washington,412 COOPER MT SCHOOL,State House,D,9,Raman Veji,121
Washington,413 PORTLAND CITY,State House,D,9,Raman Veji,32
Washington,414 BARROWS RD,State House,D,9,Raman Veji,69
Washington,415 TUALATIN CITY/RIVER,State House,D,9,Raman Veji,45
Washington,416 SUMMERLAKE-EAST,State House,D,9,Raman Veji,164
Washington,417 ELDORADO,State House,D,9,Raman Veji,229
Washington,418 HART ROAD,State House,D,9,Raman Veji,15
Washington,419 KING CITY,State House,D,9,Raman Veji,359
Washington,420 TUALATIN CITY,State House,D,24,Richard Devlin,383
Washington,421 TRI-CITIES,State House,D,24,Richard Devlin,9
Washington,422 TUALATIN-UNINCORP,State House,D,24,Richard Devlin,9
Washington,423 TUALATIN-NORTH,State House,D,24,Richard Devlin,297
Washington,424 NW SHERWOOD CITY,State House,D,27,Jill Thorn,217
Washington,425 SHERWOOD-UNINCORP,State House,D,27,Jill Thorn,36
Washington,426 GRONER,State House,D,27,Jill Thorn,32
Washington,427 SCHOLLS,State House,D,27,Jill Thorn,93
Washington,428 TUALATIN-WEST,State House,D,27,Jill Thorn,38
Washington,429 MILLER HILL,State House,D,27,Jill Thorn,122
Washington,430 BALD PEAK,State House,D,27,Jill Thorn,26
Washington,431 MOUNTAIN HOME,State House,D,27,Jill Thorn,80
Washington,432 WILSONVILLE,State House,D,27,Jill Thorn,0
Washington,433 ED BYROM SCHOOL,State House,D,27,Jill Thorn,156
Washington,434 ERROL HASSELL,State House,D,27,Jill Thorn,184
Washington,435 SE SHERWOOD CITY,State House,D,27,Jill Thorn,194
Washington,436 TUALATIN CITY,State House,D,27,Jill Thorn,36
Washington,437 HAZELBROOK,State House,D,27,Jill Thorn,1
Washington,438 SE COUNTY,State House,D,27,Jill Thorn,47
Washington,424 NW SHERWOOD CITY,State House,D,27,David Hedges,97
Washington,425 SHERWOOD-UNINCORP,State House,D,27,David Hedges,29
Washington,426 GRONER,State House,D,27,David Hedges,21
Washington,427 SCHOLLS,State House,D,27,David Hedges,61
Washington,428 TUALATIN-WEST,State House,D,27,David Hedges,18
Washington,429 MILLER HILL,State House,D,27,David Hedges,64
Washington,430 BALD PEAK,State House,D,27,David Hedges,15
Washington,431 MOUNTAIN HOME,State House,D,27,David Hedges,52
Washington,432 WILSONVILLE,State House,D,27,David Hedges,0
Washington,433 ED BYROM SCHOOL,State House,D,27,David Hedges,86
Washington,434 ERROL HASSELL,State House,D,27,David Hedges,104
Washington,435 SE SHERWOOD CITY,State House,D,27,David Hedges,102
Washington,436 TUALATIN CITY,State House,D,27,David Hedges,24
Washington,437 HAZELBROOK,State House,D,27,David Hedges,2
Washington,438 SE COUNTY,State House,D,27,David Hedges,41
Washington,301 RURAL NW COUNTY,President,R,,George W. Bush,274
Washington,302 KINNAMAN,President,R,,George W. Bush,247
Washington,303 WITCH HAZEL,President,R,,George W. Bush,72
Washington,304 BUTTERNUT,President,R,,George W. Bush,294
Washington,305 BANKS,President,R,,George W. Bush,64
Washington,306 TANASBOURNE,President,R,,George W. Bush,90
Washington,307 WILLOW CREEK,President,R,,George W. Bush,365
Washington,308 BLOOMING FERN HILL,President,R,,George W. Bush,102
Washington,309 HAWTHORNE FARMS,President,R,,George W. Bush,110
Washington,310 DILLEY,President,R,,George W. Bush,152
