county,precinct,office,party,district,candidate,votes
Washington,328 FARMINGTON VIEW,U.S. Senate,DEM,,Greg Haven,8
Washington,329 CENTURY SCHOOL,U.S. Senate,DEM,,Greg Haven,14
Washington,330 NORTH PLAINS,U.S. Senate,DEM,,Greg Haven,8
Washington,331 PORTLAND /BARNES,U.S. Senate,DEM,,Greg Haven,0
Washington,332 ORENCO STATION,U.S. Senate,DEM,,Greg Haven,9
Washington,333 JOHN OLSEN,U.S. Senate,DEM,,Greg Haven,9
Washington,334 DIXIE MOUNTAIN,U.S. Senate,DEM,,Greg Haven,0
Washington,335 JACKSON SCHOOL,U.S. Senate,DEM,,Greg Haven,15
Washington,336 FAIR GROUNDS,U.S. Senate,DEM,,Greg Haven,14
Washington,337 WALNUT ST,U.S. Senate,DEM,,Greg Haven,19
Washington,338 CORNELIUS,U.S. Senate,DEM,,Greg Haven,24
Washington,339 FOREST GROVE-EAST,U.S. Senate,DEM,,Greg Haven,34
Washington,340 FOREST GROVE-WEST,U.S. Senate,DEM,,Greg Haven,27
Washington,341 CORNELIUS-SCHEFFLIN,U.S. Senate,DEM,,Greg Haven,6
Washington,342 DAVID HILL RD,U.S. Senate,DEM,,Greg Haven,3
Washington,343 MOOBERRY,U.S. Senate,DEM,,Greg Haven,19
Washington,344 HILLSBORO CENTRAL,U.S. Senate,DEM,,Greg Haven,27
Washington,345 W/HILLSBORO-UNINCORP,U.S. Senate,DEM,,Greg Haven,1
Washington,346 CORNELIUS/TUAL RIVER,U.S. Senate,DEM,,Greg Haven,4
Washington,347 FG/TUALATIN RIVER,U.S. Senate,DEM,,Greg Haven,0
Washington,348 LAKE OSWEGO,U.S. Senate,DEM,,Greg Haven,0
Washington,349 DIVISION STREET,U.S. Senate,DEM,,Greg Haven,11
Washington,350 FIR GROVE,U.S. Senate,DEM,,Greg Haven,21
Washington,351 ALOHA PARK,U.S. Senate,DEM,,Greg Haven,20
Washington,352 BEAVERTON-CENTER,U.S. Senate,DEM,,Greg Haven,4
Washington,353 WALKER ROAD-SOUTH,U.S. Senate,DEM,,Greg Haven,7
Washington,354 CHEHALEM SCHOOL,U.S. Senate,DEM,,Greg Haven,11
Washington,355 MEADOW PARK,U.S. Senate,DEM,,Greg Haven,16
Washington,356 ALOHA-WEST,U.S. Senate,DEM,,Greg Haven,4
Washington,357 HERITAGE PARK,U.S. Senate,DEM,,Greg Haven,11
Washington,358 SEMINOLE ESTATES,U.S. Senate,DEM,,Greg Haven,1
Washington,359 WATERHOUSE,U.S. Senate,DEM,,Greg Haven,11
Washington,360 PHEASANT LANE,U.S. Senate,DEM,,Greg Haven,8
Washington,361 MILLIKAN,U.S. Senate,DEM,,Greg Haven,1
Washington,362 CEDAR HILLS,U.S. Senate,DEM,,Greg Haven,12
Washington,363 BARNES RD,U.S. Senate,DEM,,Greg Haven,12
Washington,364 MCDANIEL RD,U.S. Senate,DEM,,Greg Haven,9
Washington,365 LEAHY RD,U.S. Senate,DEM,,Greg Haven,12
Washington,366 WEST TUALATIN VIEW,U.S. Senate,DEM,,Greg Haven,8
Washington,367 THOMPSON RD,U.S. Senate,DEM,,Greg Haven,4
Washington,368 SOMERSET,U.S. Senate,DEM,,Greg Haven,4
Washington,369 COLUMBIA AVE,U.S. Senate,DEM,,Greg Haven,4
Washington,370 ROCK CREEK,U.S. Senate,DEM,,Greg Haven,8
Washington,371 OAK HILLS,U.S. Senate,DEM,,Greg Haven,6
Washington,372 RIDGEWOOD SCHOOL,U.S. Senate,DEM,,Greg Haven,4
Washington,373 CORNELIUS PASS,U.S. Senate,DEM,,Greg Haven,2
Washington,374 JACOBSON RD,U.S. Senate,DEM,,Greg Haven,0
Washington,375 PORTLAND CITY,U.S. Senate,DEM,,Greg Haven,0
Washington,376 WESTVIEW,U.S. Senate,DEM,,Greg Haven,6
Washington,377 BETHANY,U.S. Senate,DEM,,Greg Haven,11
Washington,378 CANYON LN,U.S. Senate,DEM,,Greg Haven,3
Washington,379 HALL BLVD,U.S. Senate,DEM,,Greg Haven,18
Washington,380 HIGHLAND PARK,U.S. Senate,DEM,,Greg Haven,7
Washington,381 BEAVERTON/CENTER ST,U.S. Senate,DEM,,Greg Haven,15
Washington,382 GREENWAY,U.S. Senate,DEM,,Greg Haven,13
Washington,383 BEAVERTON-HILLSDALE,U.S. Senate,DEM,,Greg Haven,1
Washington,384 GARDEN HOME,U.S. Senate,DEM,,Greg Haven,7
Washington,385 PORTLAND GOLF CLUB,U.S. Senate,DEM,,Greg Haven,6
Washington,386 RALEIGH PARK,U.S. Senate,DEM,,Greg Haven,6
Washington,387 SUNSET CORRIDOR,U.S. Senate,DEM,,Greg Haven,0
Washington,388 WHITFORD,U.S. Senate,DEM,,Greg Haven,0
Washington,389 SEXTON MOUNTAIN,U.S. Senate,DEM,,Greg Haven,7
Washington,390 SOUTHRIDGE,U.S. Senate,DEM,,Greg Haven,13
Washington,391 PORTLAND CITY,U.S. Senate,DEM,,Greg Haven,2
Washington,392 PORTLAND CITY COM 2,U.S. Senate,DEM,,Greg Haven,0
Washington,393 MONTCLAIR,U.S. Senate,DEM,,Greg Haven,0
Washington,394 CORNELIUS EAST,U.S. Senate,DEM,,Greg Haven,0
Washington,395 MURRAYHILL,U.S. Senate,DEM,,Greg Haven,3
Washington,396 DURHAM,U.S. Senate,DEM,,Greg Haven,6
Washington,397 BULL MOUNTAIN,U.S. Senate,DEM,,Greg Haven,5
Washington,398 COOPER MOUNTAIN,U.S. Senate,DEM,,Greg Haven,1
Washington,399 METZGER,U.S. Senate,DEM,,Greg Haven,13
Washington,400 WASHINGTON SQUARE,U.S. Senate,DEM,,Greg Haven,11
Washington,401 MAYO STREET,U.S. Senate,DEM,,Greg Haven,9
Washington,402 TIGARD/WALNUT ST,U.S. Senate,DEM,,Greg Haven,2
Washington,403 TIGARD/GAARDE ST,U.S. Senate,DEM,,Greg Haven,15
Washington,404 FOWLER SCHOOL,U.S. Senate,DEM,,Greg Haven,7
Washington,405 TWALITY SCHOOL,U.S. Senate,DEM,,Greg Haven,7
Washington,406 TIGARD CITY HALL,U.S. Senate,DEM,,Greg Haven,18
Washington,407 NORTH BARNES,U.S. Senate,DEM,,Greg Haven,3
Washington,408 SUMMERFIELD,U.S. Senate,DEM,,Greg Haven,30
Washington,409 SUMMERLAKE-WEST,U.S. Senate,DEM,,Greg Haven,9
Washington,410 BEEF BEND RD,U.S. Senate,DEM,,Greg Haven,3
Washington,411 SCHOLLS HEIGHTS,U.S. Senate,DEM,,Greg Haven,2
Washington,412 COOPER MT SCHOOL,U.S. Senate,DEM,,Greg Haven,5
Washington,413 FISCHER\PACIFIC HWY,U.S. Senate,DEM,,Greg Haven,0
Washington,414 BARROWS RD,U.S. Senate,DEM,,Greg Haven,4
Washington,415 BEEF BEND/131ST,U.S. Senate,DEM,,Greg Haven,3
Washington,416 SUMMERLAKE-EAST,U.S. Senate,DEM,,Greg Haven,1
Washington,417 ELDORADO,U.S. Senate,DEM,,Greg Haven,9
Washington,418 HART ROAD,U.S. Senate,DEM,,Greg Haven,1
Washington,419 KING CITY,U.S. Senate,DEM,,Greg Haven,14
Washington,420 TUALATIN CITY,U.S. Senate,DEM,,Greg Haven,11
Washington,421 TRI-CITIES,U.S. Senate,DEM,,Greg Haven,0
Washington,422 FG NORTH/UNINCORP,U.S. Senate,DEM,,Greg Haven,5
Washington,423 TUALATIN-NORTH,U.S. Senate,DEM,,Greg Haven,9
Washington,424 NW SHERWOOD CITY,U.S. Senate,DEM,,Greg Haven,21
Washington,425 SHERWOOD-UNINCORP,U.S. Senate,DEM,,Greg Haven,2
Washington,426 GRONER,U.S. Senate,DEM,,Greg Haven,3
Washington,427 SCHOLLS,U.S. Senate,DEM,,Greg Haven,7
Washington,428 TUALATIN-WEST,U.S. Senate,DEM,,Greg Haven,4
Washington,429 MILLER HILL,U.S. Senate,DEM,,Greg Haven,11
Washington,430 BALD PEAK,U.S. Senate,DEM,,Greg Haven,2
Washington,431 MOUNTAIN HOME,U.S. Senate,DEM,,Greg Haven,7
Washington,432 WILSONVILLE,U.S. Senate,DEM,,Greg Haven,0
Washington,433 ED BYROM SCHOOL,U.S. Senate,DEM,,Greg Haven,4
Washington,434 ERROL HASSELL,U.S. Senate,DEM,,Greg Haven,7
Washington,435 SE SHERWOOD CITY,U.S. Senate,DEM,,Greg Haven,22
Washington,436 TUALATIN CITY,U.S. Senate,DEM,,Greg Haven,1
Washington,437 HAZELBROOK,U.S. Senate,DEM,,Greg Haven,0
Washington,438 SE COUNTY,U.S. Senate,DEM,,Greg Haven,1
Washington,439 PCC,U.S. Senate,DEM,,Greg Haven,1
Washington,440 HILLSBORO-SOUTH,U.S. Senate,DEM,,Greg Haven,0
Washington,441 PORTLAND CITY,U.S. Senate,DEM,,Greg Haven,0
Washington,442 KEMMER RD,U.S. Senate,DEM,,Greg Haven,1
Washington,443 JENKINS/BASELINE,U.S. Senate,DEM,,Greg Haven,0
Washington,444 SPRINGVILLE,U.S. Senate,DEM,,Greg Haven,1
Washington,445 SCHOLLS HTS N,U.S. Senate,DEM,,Greg Haven,0
Washington,446 LOMBARD,U.S. Senate,DEM,,Greg Haven,4
Washington,447 HWY 217 EAST,U.S. Senate,DEM,,Greg Haven,1
Washington,448 CEDAR HILLS,U.S. Senate,DEM,,Greg Haven,3
Washington,449 CANYON/217,U.S. Senate,DEM,,Greg Haven,0
Washington,450 WALKER RD,U.S. Senate,DEM,,Greg Haven,1
Washington,451 GRABHORN,U.S. Senate,DEM,,Greg Haven,0
Washington,452 JOHNSON\185TH,U.S. Senate,DEM,,Greg Haven,12
Washington,453 BASELINE/185TH,U.S. Senate,DEM,,Greg Haven,0
Washington,301 RURAL NW COUNTY,U.S. Senate,DEM,,Bill Bradbury,183
Washington,302 KINNAMAN,U.S. Senate,DEM,,Bill Bradbury,238
Washington,303 WITCH HAZEL,U.S. Senate,DEM,,Bill Bradbury,53
Washington,304 BUTTERNUT,U.S. Senate,DEM,,Bill Bradbury,282
Washington,305 BANKS,U.S. Senate,DEM,,Bill Bradbury,41
Washington,306 TANASBOURNE,U.S. Senate,DEM,,Bill Bradbury,73
Washington,307 WILLOW CREEK,U.S. Senate,DEM,,Bill Bradbury,211
Washington,308 BLOOMING FERN HILL,U.S. Senate,DEM,,Bill Bradbury,60
Washington,309 HAWTHORNE FARMS,U.S. Senate,DEM,,Bill Bradbury,132
Washington,310 DILLEY,U.S. Senate,DEM,,Bill Bradbury,169
Washington,311 LAURELWOOD,U.S. Senate,DEM,,Bill Bradbury,41
Washington,312 HAGG LAKE,U.S. Senate,DEM,,Bill Bradbury,90
Washington,313 HILLSBORO-UNINCORP,U.S. Senate,DEM,,Bill Bradbury,52
Washington,314 GLENCOE,U.S. Senate,DEM,,Bill Bradbury,67
Washington,315 HELVETIA,U.S. Senate,DEM,,Bill Bradbury,69
Washington,316 PUMPKIN RIDGE,U.S. Senate,DEM,,Bill Bradbury,103
Washington,317 VERBOORT,U.S. Senate,DEM,,Bill Bradbury,36
Washington,318 MINTER BRIDGE,U.S. Senate,DEM,,Bill Bradbury,258
Washington,319 QUATAMA STREET,U.S. Senate,DEM,,Bill Bradbury,74
Washington,320 HAZELDALE,U.S. Senate,DEM,,Bill Bradbury,188
Washington,321 GASTON,U.S. Senate,DEM,,Bill Bradbury,27
Washington,322 JACKTOWN,U.S. Senate,DEM,,Bill Bradbury,21
Washington,323 INDIAN HILLS,U.S. Senate,DEM,,Bill Bradbury,258
Washington,324 CHERRY GROVE,U.S. Senate,DEM,,Bill Bradbury,50
Washington,325 HILLSBORO-ISLANDS,U.S. Senate,DEM,,Bill Bradbury,0
Washington,326 RURAL BANKS,U.S. Senate,DEM,,Bill Bradbury,151
Washington,327 BROWN MIDDLE SCHOOL,U.S. Senate,DEM,,Bill Bradbury,263
Washington,328 FARMINGTON VIEW,U.S. Senate,DEM,,Bill Bradbury,140
Washington,329 CENTURY SCHOOL,U.S. Senate,DEM,,Bill Bradbury,232
Washington,330 NORTH PLAINS,U.S. Senate,DEM,,Bill Bradbury,96
Washington,331 PORTLAND /BARNES,U.S. Senate,DEM,,Bill Bradbury,0
Washington,332 ORENCO STATION,U.S. Senate,DEM,,Bill Bradbury,303
Washington,333 JOHN OLSEN,U.S. Senate,DEM,,Bill Bradbury,173
Washington,334 DIXIE MOUNTAIN,U.S. Senate,DEM,,Bill Bradbury,17
Washington,335 JACKSON SCHOOL,U.S. Senate,DEM,,Bill Bradbury,313
Washington,336 FAIR GROUNDS,U.S. Senate,DEM,,Bill Bradbury,272
Washington,337 WALNUT ST,U.S. Senate,DEM,,Bill Bradbury,390
Washington,338 CORNELIUS,U.S. Senate,DEM,,Bill Bradbury,281
Washington,339 FOREST GROVE-EAST,U.S. Senate,DEM,,Bill Bradbury,450
Washington,340 FOREST GROVE-WEST,U.S. Senate,DEM,,Bill Bradbury,503
Washington,341 CORNELIUS-SCHEFFLIN,U.S. Senate,DEM,,Bill Bradbury,19
Washington,342 DAVID HILL RD,U.S. Senate,DEM,,Bill Bradbury,41
Washington,343 MOOBERRY,U.S. Senate,DEM,,Bill Bradbury,350
Washington,344 HILLSBORO CENTRAL,U.S. Senate,DEM,,Bill Bradbury,344
Washington,345 W/HILLSBORO-UNINCORP,U.S. Senate,DEM,,Bill Bradbury,13
Washington,346 CORNELIUS/TUAL RIVER,U.S. Senate,DEM,,Bill Bradbury,31
Washington,347 FG/TUALATIN RIVER,U.S. Senate,DEM,,Bill Bradbury,5
Washington,348 LAKE OSWEGO,U.S. Senate,DEM,,Bill Bradbury,7
Washington,349 DIVISION STREET,U.S. Senate,DEM,,Bill Bradbury,224
Washington,350 FIR GROVE,U.S. Senate,DEM,,Bill Bradbury,532
