county,precinct,office,party,district,candidate,votes
Benton,Precinct 04,State Senate,,8,Under Votes,44
Benton,Precinct 04,State Senate,,8,Over Votes,0
Benton,Precinct 05,State Senate,D,8,Barbara Ross,1346
Benton,Precinct 05,State Senate,R,8,Frank Morse,489
Benton,Precinct 05,State Senate,,8,Write-ins,1
Benton,Precinct 05,State Senate,,8,Under Votes,58
Benton,Precinct 05,State Senate,,8,Over Votes,2
Benton,Precinct 06,State Senate,D,8,Barbara Ross,1250
Benton,Precinct 06,State Senate,R,8,Frank Morse,853
Benton,Precinct 06,State Senate,,8,Write-ins,6
Benton,Precinct 06,State Senate,,8,Under Votes,56
Benton,Precinct 06,State Senate,,8,Over Votes,1
Benton,Precinct 07,State Senate,D,8,Barbara Ross,1630
Benton,Precinct 07,State Senate,R,8,Frank Morse,1180
Benton,Precinct 07,State Senate,,8,Write-ins,3
Benton,Precinct 07,State Senate,,8,Under Votes,85
Benton,Precinct 07,State Senate,,8,Over Votes,2
Benton,Precinct 08,State Senate,D,8,Barbara Ross,1541
Benton,Precinct 08,State Senate,R,8,Frank Morse,1403
Benton,Precinct 08,State Senate,,8,Write-ins,6
Benton,Precinct 08,State Senate,,8,Under Votes,77
Benton,Precinct 08,State Senate,,8,Over Votes,1
Benton,Precinct 09,State Senate,D,8,Barbara Ross,1011
Benton,Precinct 09,State Senate,R,8,Frank Morse,978
Benton,Precinct 09,State Senate,,8,Write-ins,4
Benton,Precinct 09,State Senate,,8,Under Votes,55
Benton,Precinct 09,State Senate,,8,Over Votes,2
Benton,Precinct 10,State Senate,D,8,Barbara Ross,606
Benton,Precinct 10,State Senate,R,8,Frank Morse,906
Benton,Precinct 10,State Senate,,8,Write-ins,1
Benton,Precinct 10,State Senate,,8,Under Votes,50
Benton,Precinct 10,State Senate,,8,Over Votes,0
Benton,Precinct 11,State Senate,D,8,Barbara Ross,822
Benton,Precinct 11,State Senate,R,8,Frank Morse,1861
Benton,Precinct 11,State Senate,,8,Write-ins,6
Benton,Precinct 11,State Senate,,8,Under Votes,58
Benton,Precinct 11,State Senate,,8,Over Votes,1
Benton,Precinct 12,State Senate,D,8,Barbara Ross,77
Benton,Precinct 12,State Senate,R,8,Frank Morse,146
Benton,Precinct 12,State Senate,,8,Write-ins,0
Benton,Precinct 12,State Senate,,8,Under Votes,6
Benton,Precinct 12,State Senate,,8,Over Votes,0
Benton,Precinct 15,State Senate,D,8,Barbara Ross,60
Benton,Precinct 15,State Senate,R,8,Frank Morse,80
Benton,Precinct 15,State Senate,,8,Write-ins,0
Benton,Precinct 15,State Senate,,8,Under Votes,1
Benton,Precinct 15,State Senate,,8,Over Votes,0
Benton,Precinct 16,State Senate,D,8,Barbara Ross,673
Benton,Precinct 16,State Senate,R,8,Frank Morse,682
Benton,Precinct 16,State Senate,,8,Write-ins,1
Benton,Precinct 16,State Senate,,8,Under Votes,37
Benton,Precinct 16,State Senate,,8,Over Votes,1
Benton,Precinct 17,State Senate,D,8,Barbara Ross,1207
Benton,Precinct 17,State Senate,R,8,Frank Morse,1129
Benton,Precinct 17,State Senate,,8,Write-ins,7
Benton,Precinct 17,State Senate,,8,Under Votes,64
Benton,Precinct 17,State Senate,,8,Over Votes,0
Benton,Precinct 18,State Senate,D,8,Barbara Ross,297
Benton,Precinct 18,State Senate,R,8,Frank Morse,736
Benton,Precinct 18,State Senate,,8,Write-ins,1
Benton,Precinct 18,State Senate,,8,Under Votes,23
Benton,Precinct 18,State Senate,,8,Over Votes,0
Benton,Precinct 19,State Senate,D,8,Barbara Ross,257
Benton,Precinct 19,State Senate,R,8,Frank Morse,234
Benton,Precinct 19,State Senate,,8,Write-ins,1
Benton,Precinct 19,State Senate,,8,Under Votes,12
Benton,Precinct 19,State Senate,,8,Over Votes,0
Benton,Precinct 11,State House,D,15,Joseph Novak,1227
Benton,Precinct 11,State House,R,15,Betsy L. Close,1469
Benton,Precinct 11,State House,,15,Write-ins,7
Benton,Precinct 11,State House,,15,Under Votes,54
Benton,Precinct 11,State House,,15,Over Votes,1
Benton,Precinct 12,State House,D,15,Joseph Novak,85
Benton,Precinct 12,State House,R,15,Betsy L. Close,139
Benton,Precinct 12,State House,,15,Write-ins,1
Benton,Precinct 12,State House,,15,Under Votes,4
Benton,Precinct 12,State House,,15,Over Votes,0
Benton,Precinct 17,State House,D,15,Joseph Novak,1155
Benton,Precinct 17,State House,R,15,Betsy L. Close,1132
Benton,Precinct 17,State House,,15,Write-ins,8
Benton,Precinct 17,State House,,15,Under Votes,106
Benton,Precinct 17,State House,,15,Over Votes,6
Benton,Precinct 18,State House,D,15,Joseph Novak,388
Benton,Precinct 18,State House,R,15,Betsy L. Close,632
Benton,Precinct 18,State House,,15,Write-ins,5
Benton,Precinct 18,State House,,15,Under Votes,29
Benton,Precinct 18,State House,,15,Over Votes,3
Benton,Precinct 01,State House,D,16,Kelley Wirth,1533
Benton,Precinct 01,State House,R,16,Scott Bisson,827
Benton,Precinct 01,State House,,16,Write-ins,8
Benton,Precinct 01,State House,,16,Under Votes,143
Benton,Precinct 01,State House,,16,Over Votes,1
Benton,Precinct 02,State House,D,16,Kelley Wirth,815
Benton,Precinct 02,State House,R,16,Scott Bisson,204
Benton,Precinct 02,State House,,16,Write-ins,1
Benton,Precinct 02,State House,,16,Under Votes,81
Benton,Precinct 02,State House,,16,Over Votes,1
Benton,Precinct 03,State House,D,16,Kelley Wirth,1237
Benton,Precinct 03,State House,R,16,Scott Bisson,561
Benton,Precinct 03,State House,,16,Write-ins,3
Benton,Precinct 03,State House,,16,Under Votes,119
Benton,Precinct 03,State House,,16,Over Votes,0
Benton,Precinct 04,State House,D,16,Kelley Wirth,621
Benton,Precinct 04,State House,R,16,Scott Bisson,207
Benton,Precinct 04,State House,,16,Write-ins,2
Benton,Precinct 04,State House,,16,Under Votes,67
Benton,Precinct 04,State House,,16,Over Votes,0
Benton,Precinct 05,State House,D,16,Kelley Wirth,1455
Benton,Precinct 05,State House,R,16,Scott Bisson,329
Benton,Precinct 05,State House,,16,Write-ins,0
Benton,Precinct 05,State House,,16,Under Votes,112
Benton,Precinct 05,State House,,16,Over Votes,0
Benton,Precinct 06,State House,D,16,Kelley Wirth,1461
Benton,Precinct 06,State House,R,16,Scott Bisson,574
Benton,Precinct 06,State House,,16,Write-ins,8
Benton,Precinct 06,State House,,16,Under Votes,123
Benton,Precinct 06,State House,,16,Over Votes,0
Benton,Precinct 07,State House,D,16,Kelley Wirth,1956
Benton,Precinct 07,State House,R,16,Scott Bisson,782
Benton,Precinct 07,State House,,16,Write-ins,3
Benton,Precinct 07,State House,,16,Under Votes,156
Benton,Precinct 07,State House,,16,Over Votes,3
Benton,Precinct 08,State House,D,16,Kelley Wirth,1910
Benton,Precinct 08,State House,R,16,Scott Bisson,926
Benton,Precinct 08,State House,,16,Write-ins,9
Benton,Precinct 08,State House,,16,Under Votes,181
Benton,Precinct 08,State House,,16,Over Votes,2
Benton,Precinct 09,State House,D,16,Kelley Wirth,1206
Benton,Precinct 09,State House,R,16,Scott Bisson,681
Benton,Precinct 09,State House,,16,Write-ins,7
Benton,Precinct 09,State House,,16,Under Votes,142
Benton,Precinct 09,State House,,16,Over Votes,4
Benton,Precinct 10,State House,D,16,Kelley Wirth,753
Benton,Precinct 10,State House,R,16,Scott Bisson,680
Benton,Precinct 10,State House,,16,Write-ins,4
Benton,Precinct 10,State House,,16,Under Votes,125
Benton,Precinct 10,State House,,16,Over Votes,1
Benton,Precinct 15,State House,D,16,Kelley Wirth,74
Benton,Precinct 15,State House,R,16,Scott Bisson,56
Benton,Precinct 15,State House,,16,Write-ins,1
Benton,Precinct 15,State House,,16,Under Votes,10
Benton,Precinct 15,State House,,16,Over Votes,0
Benton,Precinct 16,State House,D,16,Kelley Wirth,783
Benton,Precinct 16,State House,R,16,Scott Bisson,518
Benton,Precinct 16,State House,,16,Write-ins,2
Benton,Precinct 16,State House,,16,Under Votes,91
Benton,Precinct 16,State House,,16,Over Votes,0
Benton,Precinct 19,State House,D,16,Kelley Wirth,318
Benton,Precinct 19,State House,R,16,Scott Bisson,163
Benton,Precinct 19,State House,,16,Write-ins,0
Benton,Precinct 19,State House,,16,Under Votes,23
Benton,Precinct 19,State House,,16,Over Votes,0
Benton,Precinct 13,State House,D,23,Peter Leung,67
Benton,Precinct 13,State House,R,23,Lane Shetterly,94
Benton,Precinct 13,State House,,23,Write-ins,0
Benton,Precinct 13,State House,,23,Under Votes,24
Benton,Precinct 13,State House,,23,Over Votes,0
Benton,Precinct 14,State House,D,23,Peter Leung,121
Benton,Precinct 14,State House,R,23,Lane Shetterly,263
Benton,Precinct 14,State House,,23,Write-ins,7
Benton,Precinct 14,State House,,23,Under Votes,30
Benton,Precinct 14,State House,,23,Over Votes,1
Benton,Precinct 15,State House,D,23,Peter Leung,757
Benton,Precinct 15,State House,R,23,Lane Shetterly,989
Benton,Precinct 15,State House,,23,Write-ins,5
Benton,Precinct 15,State House,,23,Under Votes,127
Benton,Precinct 15,State House,,23,Over Votes,0
Benton,Precinct 19,State House,D,23,Peter Leung,405
Benton,Precinct 19,State House,R,23,Lane Shetterly,447
Benton,Precinct 19,State House,,23,Write-ins,1
Benton,Precinct 19,State House,,23,Under Votes,72
Benton,Precinct 19,State House,,23,Over Votes,0
Benton,Precinct 20,State House,D,23,Peter Leung,352
Benton,Precinct 20,State House,R,23,Lane Shetterly,516
Benton,Precinct 20,State House,,23,Write-ins,2
Benton,Precinct 20,State House,,23,Under Votes,98
Benton,Precinct 20,State House,,23,Over Votes,0
