county,precinct,office,party,district,candidate,votes
Washington,377 BETHANY,U.S. House,REP,1,Jim Greenfield,1189
Washington,378 CANYON LN,U.S. House,REP,1,Jim Greenfield,188
Washington,379 HALL BLVD,U.S. House,REP,1,Jim Greenfield,569
Washington,380 HIGHLAND PARK,U.S. House,REP,1,Jim Greenfield,467
Washington,381 BEAVERTON/CENTER ST,U.S. House,REP,1,Jim Greenfield,320
Washington,382 GREENWAY,U.S. House,REP,1,Jim Greenfield,486
Washington,383 BEAVERTON-HILLSDALE,U.S. House,REP,1,Jim Greenfield,217
Washington,384 GARDEN HOME,U.S. House,REP,1,Jim Greenfield,404
Washington,385 PORTLAND GOLF CLUB,U.S. House,REP,1,Jim Greenfield,664
Washington,386 RALEIGH PARK,U.S. House,REP,1,Jim Greenfield,619
Washington,387 SUNSET CORRIDOR,U.S. House,REP,1,Jim Greenfield,20
Washington,388 WHITFORD,U.S. House,REP,1,Jim Greenfield,17
Washington,389 SEXTON MOUNTAIN,U.S. House,REP,1,Jim Greenfield,658
Washington,390 SOUTHRIDGE,U.S. House,REP,1,Jim Greenfield,753
Washington,391 PORTLAND CITY,U.S. House,REP,1,Jim Greenfield,31
Washington,392 PORTLAND CITY COM 2,U.S. House,REP,1,Jim Greenfield,27
Washington,393 MONTCLAIR,U.S. House,REP,1,Jim Greenfield,83
Washington,394 CORNELIUS EAST,U.S. House,REP,1,Jim Greenfield,1
Washington,395 MURRAYHILL,U.S. House,REP,1,Jim Greenfield,517
Washington,396 DURHAM,U.S. House,REP,1,Jim Greenfield,188
Washington,397 BULL MOUNTAIN,U.S. House,REP,1,Jim Greenfield,699
Washington,398 COOPER MOUNTAIN,U.S. House,REP,1,Jim Greenfield,224
Washington,399 METZGER,U.S. House,REP,1,Jim Greenfield,300
Washington,400 WASHINGTON SQUARE,U.S. House,REP,1,Jim Greenfield,450
Washington,401 MAYO STREET,U.S. House,REP,1,Jim Greenfield,247
Washington,402 TIGARD/WALNUT ST,U.S. House,REP,1,Jim Greenfield,169
Washington,403 TIGARD/GAARDE ST,U.S. House,REP,1,Jim Greenfield,971
Washington,404 FOWLER SCHOOL,U.S. House,REP,1,Jim Greenfield,510
Washington,405 TWALITY SCHOOL,U.S. House,REP,1,Jim Greenfield,835
Washington,406 TIGARD CITY HALL,U.S. House,REP,1,Jim Greenfield,532
Washington,407 NORTH BARNES,U.S. House,REP,1,Jim Greenfield,177
Washington,408 SUMMERFIELD,U.S. House,REP,1,Jim Greenfield,1056
Washington,409 SUMMERLAKE-WEST,U.S. House,REP,1,Jim Greenfield,440
Washington,410 BEEF BEND RD,U.S. House,REP,1,Jim Greenfield,438
Washington,411 SCHOLLS HEIGHTS,U.S. House,REP,1,Jim Greenfield,192
Washington,412 COOPER MT SCHOOL,U.S. House,REP,1,Jim Greenfield,443
Washington,413 FISCHER\PACIFIC HWY,U.S. House,REP,1,Jim Greenfield,7
Washington,414 BARROWS RD,U.S. House,REP,1,Jim Greenfield,248
Washington,415 BEEF BEND/131ST,U.S. House,REP,1,Jim Greenfield,133
Washington,416 SUMMERLAKE-EAST,U.S. House,REP,1,Jim Greenfield,328
Washington,417 ELDORADO,U.S. House,REP,1,Jim Greenfield,306
Washington,418 HART ROAD,U.S. House,REP,1,Jim Greenfield,93
Washington,419 KING CITY,U.S. House,REP,1,Jim Greenfield,434
Washington,420 TUALATIN CITY,U.S. House,REP,1,Jim Greenfield,781
Washington,421 TRI-CITIES,U.S. House,REP,1,Jim Greenfield,4
Washington,422 FG NORTH/UNINCORP,U.S. House,REP,1,Jim Greenfield,49
Washington,423 TUALATIN-NORTH,U.S. House,REP,1,Jim Greenfield,533
Washington,424 NW SHERWOOD CITY,U.S. House,REP,1,Jim Greenfield,1173
Washington,425 SHERWOOD-UNINCORP,U.S. House,REP,1,Jim Greenfield,167
Washington,426 GRONER,U.S. House,REP,1,Jim Greenfield,83
Washington,427 SCHOLLS,U.S. House,REP,1,Jim Greenfield,386
Washington,428 TUALATIN-WEST,U.S. House,REP,1,Jim Greenfield,248
Washington,429 MILLER HILL,U.S. House,REP,1,Jim Greenfield,390
Washington,430 BALD PEAK,U.S. House,REP,1,Jim Greenfield,113
Washington,431 MOUNTAIN HOME,U.S. House,REP,1,Jim Greenfield,469
Washington,432 WILSONVILLE,U.S. House,REP,1,Jim Greenfield,0
Washington,433 ED BYROM SCHOOL,U.S. House,REP,1,Jim Greenfield,486
Washington,434 ERROL HASSELL,U.S. House,REP,1,Jim Greenfield,690
Washington,435 SE SHERWOOD CITY,U.S. House,REP,1,Jim Greenfield,888
Washington,436 TUALATIN CITY,U.S. House,REP,1,Jim Greenfield,304
Washington,437 HAZELBROOK,U.S. House,REP,1,Jim Greenfield,16
Washington,438 SE COUNTY,U.S. House,REP,1,Jim Greenfield,162
Washington,439 PCC,U.S. House,REP,1,Jim Greenfield,80
Washington,440 HILLSBORO-SOUTH,U.S. House,REP,1,Jim Greenfield,0
Washington,441 PORTLAND CITY,U.S. House,REP,1,Jim Greenfield,7
Washington,442 KEMMER RD,U.S. House,REP,1,Jim Greenfield,158
Washington,443 JENKINS/BASELINE,U.S. House,REP,1,Jim Greenfield,17
Washington,444 SPRINGVILLE,U.S. House,REP,1,Jim Greenfield,438
Washington,445 SCHOLLS HTS N,U.S. House,REP,1,Jim Greenfield,84
Washington,446 LOMBARD,U.S. House,REP,1,Jim Greenfield,171
Washington,447 HWY 217 EAST,U.S. House,REP,1,Jim Greenfield,42
Washington,448 CEDAR HILLS,U.S. House,REP,1,Jim Greenfield,26
Washington,449 CANYON/217,U.S. House,REP,1,Jim Greenfield,3
Washington,450 WALKER RD,U.S. House,REP,1,Jim Greenfield,16
Washington,451 GRABHORN,U.S. House,REP,1,Jim Greenfield,130
Washington,452 JOHNSON\185TH,U.S. House,REP,1,Jim Greenfield,411
Washington,453 BASELINE/185TH,U.S. House,REP,1,Jim Greenfield,4
Washington,454 BULL MT SPLIT,U.S. House,REP,1,Jim Greenfield,0
Washington,301 RURAL NW COUNTY,U.S. House,DEM,1,David Wu,628
Washington,302 KINNAMAN,U.S. House,DEM,1,David Wu,710
Washington,303 WITCH HAZEL,U.S. House,DEM,1,David Wu,120
Washington,304 BUTTERNUT,U.S. House,DEM,1,David Wu,869
Washington,305 BANKS,U.S. House,DEM,1,David Wu,201
Washington,306 TANASBOURNE,U.S. House,DEM,1,David Wu,228
Washington,307 WILLOW CREEK,U.S. House,DEM,1,David Wu,591
Washington,308 BLOOMING FERN HILL,U.S. House,DEM,1,David Wu,172
Washington,309 HAWTHORNE FARMS,U.S. House,DEM,1,David Wu,534
Washington,310 DILLEY,U.S. House,DEM,1,David Wu,464
Washington,311 LAURELWOOD,U.S. House,DEM,1,David Wu,145
Washington,312 HAGG LAKE,U.S. House,DEM,1,David Wu,243
Washington,313 HILLSBORO-UNINCORP,U.S. House,DEM,1,David Wu,140
Washington,314 GLENCOE,U.S. House,DEM,1,David Wu,231
Washington,315 HELVETIA,U.S. House,DEM,1,David Wu,208
Washington,316 PUMPKIN RIDGE,U.S. House,DEM,1,David Wu,341
Washington,317 VERBOORT,U.S. House,DEM,1,David Wu,96
Washington,318 MINTER BRIDGE,U.S. House,DEM,1,David Wu,780
Washington,319 QUATAMA STREET,U.S. House,DEM,1,David Wu,274
Washington,320 HAZELDALE,U.S. House,DEM,1,David Wu,602
Washington,321 GASTON,U.S. House,DEM,1,David Wu,48
Washington,322 JACKTOWN,U.S. House,DEM,1,David Wu,71
Washington,323 INDIAN HILLS,U.S. House,DEM,1,David Wu,1005
Washington,324 CHERRY GROVE,U.S. House,DEM,1,David Wu,155
Washington,325 HILLSBORO-ISLANDS,U.S. House,DEM,1,David Wu,0
Washington,326 RURAL BANKS,U.S. House,DEM,1,David Wu,439
Washington,327 BROWN MIDDLE SCHOOL,U.S. House,DEM,1,David Wu,898
Washington,328 FARMINGTON VIEW,U.S. House,DEM,1,David Wu,430
Washington,329 CENTURY SCHOOL,U.S. House,DEM,1,David Wu,901
Washington,330 NORTH PLAINS,U.S. House,DEM,1,David Wu,311
Washington,331 PORTLAND /BARNES,U.S. House,DEM,1,David Wu,2
Washington,332 ORENCO STATION,U.S. House,DEM,1,David Wu,851
Washington,333 JOHN OLSEN,U.S. House,DEM,1,David Wu,752
Washington,334 DIXIE MOUNTAIN,U.S. House,DEM,1,David Wu,44
Washington,335 JACKSON SCHOOL,U.S. House,DEM,1,David Wu,1169
Washington,336 FAIR GROUNDS,U.S. House,DEM,1,David Wu,838
Washington,337 WALNUT ST,U.S. House,DEM,1,David Wu,1058
Washington,338 CORNELIUS,U.S. House,DEM,1,David Wu,997
Washington,339 FOREST GROVE-EAST,U.S. House,DEM,1,David Wu,1401
Washington,340 FOREST GROVE-WEST,U.S. House,DEM,1,David Wu,1497
Washington,341 CORNELIUS-SCHEFFLIN,U.S. House,DEM,1,David Wu,106
Washington,342 DAVID HILL RD,U.S. House,DEM,1,David Wu,99
Washington,343 MOOBERRY,U.S. House,DEM,1,David Wu,1186
Washington,344 HILLSBORO CENTRAL,U.S. House,DEM,1,David Wu,1024
Washington,345 W/HILLSBORO-UNINCORP,U.S. House,DEM,1,David Wu,34
Washington,346 CORNELIUS/TUAL RIVER,U.S. House,DEM,1,David Wu,88
Washington,347 FG/TUALATIN RIVER,U.S. House,DEM,1,David Wu,15
Washington,348 LAKE OSWEGO,U.S. House,DEM,1,David Wu,36
Washington,349 DIVISION STREET,U.S. House,DEM,1,David Wu,717
Washington,350 FIR GROVE,U.S. House,DEM,1,David Wu,1523
Washington,351 ALOHA PARK,U.S. House,DEM,1,David Wu,638
Washington,352 BEAVERTON-CENTER,U.S. House,DEM,1,David Wu,173
Washington,353 WALKER ROAD-SOUTH,U.S. House,DEM,1,David Wu,644
Washington,354 CHEHALEM SCHOOL,U.S. House,DEM,1,David Wu,1338
Washington,355 MEADOW PARK,U.S. House,DEM,1,David Wu,1205
Washington,356 ALOHA-WEST,U.S. House,DEM,1,David Wu,532
Washington,357 HERITAGE PARK,U.S. House,DEM,1,David Wu,541
Washington,358 SEMINOLE ESTATES,U.S. House,DEM,1,David Wu,351
Washington,359 WATERHOUSE,U.S. House,DEM,1,David Wu,1390
Washington,360 PHEASANT LANE,U.S. House,DEM,1,David Wu,701
Washington,361 MILLIKAN,U.S. House,DEM,1,David Wu,260
Washington,362 CEDAR HILLS,U.S. House,DEM,1,David Wu,1500
Washington,363 BARNES RD,U.S. House,DEM,1,David Wu,1237
Washington,364 MCDANIEL RD,U.S. House,DEM,1,David Wu,1410
Washington,365 LEAHY RD,U.S. House,DEM,1,David Wu,1424
Washington,366 WEST TUALATIN VIEW,U.S. House,DEM,1,David Wu,587
Washington,367 THOMPSON RD,U.S. House,DEM,1,David Wu,750
Washington,368 SOMERSET,U.S. House,DEM,1,David Wu,1150
Washington,369 COLUMBIA AVE,U.S. House,DEM,1,David Wu,657
Washington,370 ROCK CREEK,U.S. House,DEM,1,David Wu,752
Washington,371 OAK HILLS,U.S. House,DEM,1,David Wu,834
Washington,372 RIDGEWOOD SCHOOL,U.S. House,DEM,1,David Wu,775
Washington,373 CORNELIUS PASS,U.S. House,DEM,1,David Wu,112
Washington,374 JACOBSON RD,U.S. House,DEM,1,David Wu,1
Washington,375 PORTLAND CITY,U.S. House,DEM,1,David Wu,102
Washington,376 WESTVIEW,U.S. House,DEM,1,David Wu,727
Washington,377 BETHANY,U.S. House,DEM,1,David Wu,1619
Washington,378 CANYON LN,U.S. House,DEM,1,David Wu,489
Washington,379 HALL BLVD,U.S. House,DEM,1,David Wu,1233
Washington,380 HIGHLAND PARK,U.S. House,DEM,1,David Wu,798
Washington,381 BEAVERTON/CENTER ST,U.S. House,DEM,1,David Wu,667
Washington,382 GREENWAY,U.S. House,DEM,1,David Wu,1018
Washington,383 BEAVERTON-HILLSDALE,U.S. House,DEM,1,David Wu,582
Washington,384 GARDEN HOME,U.S. House,DEM,1,David Wu,1127
Washington,385 PORTLAND GOLF CLUB,U.S. House,DEM,1,David Wu,1152
Washington,386 RALEIGH PARK,U.S. House,DEM,1,David Wu,1615
Washington,387 SUNSET CORRIDOR,U.S. House,DEM,1,David Wu,55
Washington,388 WHITFORD,U.S. House,DEM,1,David Wu,44
Washington,389 SEXTON MOUNTAIN,U.S. House,DEM,1,David Wu,993
Washington,390 SOUTHRIDGE,U.S. House,DEM,1,David Wu,1267
Washington,391 PORTLAND CITY,U.S. House,DEM,1,David Wu,92
Washington,392 PORTLAND CITY COM 2,U.S. House,DEM,1,David Wu,80
Washington,393 MONTCLAIR,U.S. House,DEM,1,David Wu,273
Washington,394 CORNELIUS EAST,U.S. House,DEM,1,David Wu,3
Washington,395 MURRAYHILL,U.S. House,DEM,1,David Wu,756
Washington,396 DURHAM,U.S. House,DEM,1,David Wu,294
Washington,397 BULL MOUNTAIN,U.S. House,DEM,1,David Wu,732
Washington,398 COOPER MOUNTAIN,U.S. House,DEM,1,David Wu,238
Washington,399 METZGER,U.S. House,DEM,1,David Wu,736
Washington,400 WASHINGTON SQUARE,U.S. House,DEM,1,David Wu,890
Washington,401 MAYO STREET,U.S. House,DEM,1,David Wu,767
Washington,402 TIGARD/WALNUT ST,U.S. House,DEM,1,David Wu,256
Washington,403 TIGARD/GAARDE ST,U.S. House,DEM,1,David Wu,1164
Washington,404 FOWLER SCHOOL,U.S. House,DEM,1,David Wu,844
Washington,405 TWALITY SCHOOL,U.S. House,DEM,1,David Wu,1360
Washington,406 TIGARD CITY HALL,U.S. House,DEM,1,David Wu,1068
Washington,407 NORTH BARNES,U.S. House,DEM,1,David Wu,347
Washington,408 SUMMERFIELD,U.S. House,DEM,1,David Wu,1789
Washington,409 SUMMERLAKE-WEST,U.S. House,DEM,1,David Wu,717
Washington,410 BEEF BEND RD,U.S. House,DEM,1,David Wu,550
Washington,411 SCHOLLS HEIGHTS,U.S. House,DEM,1,David Wu,288
Washington,412 COOPER MT SCHOOL,U.S. House,DEM,1,David Wu,596
Washington,413 FISCHER\PACIFIC HWY,U.S. House,DEM,1,David Wu,12
Washington,414 BARROWS RD,U.S. House,DEM,1,David Wu,378
Washington,415 BEEF BEND/131ST,U.S. House,DEM,1,David Wu,216
Washington,416 SUMMERLAKE-EAST,U.S. House,DEM,1,David Wu,580
Washington,417 ELDORADO,U.S. House,DEM,1,David Wu,529
Washington,418 HART ROAD,U.S. House,DEM,1,David Wu,74
Washington,419 KING CITY,U.S. House,DEM,1,David Wu,840
Washington,420 TUALATIN CITY,U.S. House,DEM,1,David Wu,1135
Washington,421 TRI-CITIES,U.S. House,DEM,1,David Wu,10
Washington,422 FG NORTH/UNINCORP,U.S. House,DEM,1,David Wu,72
Washington,423 TUALATIN-NORTH,U.S. House,DEM,1,David Wu,856
Washington,424 NW SHERWOOD CITY,U.S. House,DEM,1,David Wu,1316
Washington,425 SHERWOOD-UNINCORP,U.S. House,DEM,1,David Wu,223
Washington,426 GRONER,U.S. House,DEM,1,David Wu,91
Washington,427 SCHOLLS,U.S. House,DEM,1,David Wu,414
Washington,428 TUALATIN-WEST,U.S. House,DEM,1,David Wu,337
Washington,429 MILLER HILL,U.S. House,DEM,1,David Wu,521
Washington,430 BALD PEAK,U.S. House,DEM,1,David Wu,141
Washington,431 MOUNTAIN HOME,U.S. House,DEM,1,David Wu,519
Washington,432 WILSONVILLE,U.S. House,DEM,1,David Wu,1
Washington,433 ED BYROM SCHOOL,U.S. House,DEM,1,David Wu,837
Washington,434 ERROL HASSELL,U.S. House,DEM,1,David Wu,1071
Washington,435 SE SHERWOOD CITY,U.S. House,DEM,1,David Wu,1013
Washington,436 TUALATIN CITY,U.S. House,DEM,1,David Wu,259
Washington,437 HAZELBROOK,U.S. House,DEM,1,David Wu,41
Washington,438 SE COUNTY,U.S. House,DEM,1,David Wu,184
Washington,439 PCC,U.S. House,DEM,1,David Wu,73
Washington,440 HILLSBORO-SOUTH,U.S. House,DEM,1,David Wu,0
Washington,441 PORTLAND CITY,U.S. House,DEM,1,David Wu,27
Washington,442 KEMMER RD,U.S. House,DEM,1,David Wu,154
Washington,443 JENKINS/BASELINE,U.S. House,DEM,1,David Wu,35
Washington,444 SPRINGVILLE,U.S. House,DEM,1,David Wu,619
Washington,445 SCHOLLS HTS N,U.S. House,DEM,1,David Wu,140
Washington,446 LOMBARD,U.S. House,DEM,1,David Wu,443
Washington,447 HWY 217 EAST,U.S. House,DEM,1,David Wu,92
Washington,448 CEDAR HILLS,U.S. House,DEM,1,David Wu,86
Washington,449 CANYON/217,U.S. House,DEM,1,David Wu,10
Washington,450 WALKER RD,U.S. House,DEM,1,David Wu,25
Washington,451 GRABHORN,U.S. House,DEM,1,David Wu,128
Washington,452 JOHNSON\185TH,U.S. House,DEM,1,David Wu,733
Washington,453 BASELINE/185TH,U.S. House,DEM,1,David Wu,8
Washington,454 BULL MT SPLIT,U.S. House,DEM,1,David Wu,0
Washington,301 RURAL NW COUNTY,U.S. House,LIB,1,Beth A. King,66
Washington,302 KINNAMAN,U.S. House,LIB,1,Beth A. King,35
Washington,303 WITCH HAZEL,U.S. House,LIB,1,Beth A. King,5
Washington,304 BUTTERNUT,U.S. House,LIB,1,Beth A. King,43
Washington,305 BANKS,U.S. House,LIB,1,Beth A. King,11
Washington,306 TANASBOURNE,U.S. House,LIB,1,Beth A. King,5
Washington,307 WILLOW CREEK,U.S. House,LIB,1,Beth A. King,26
Washington,308 BLOOMING FERN HILL,U.S. House,LIB,1,Beth A. King,14
Washington,309 HAWTHORNE FARMS,U.S. House,LIB,1,Beth A. King,31
Washington,310 DILLEY,U.S. House,LIB,1,Beth A. King,39
Washington,311 LAURELWOOD,U.S. House,LIB,1,Beth A. King,17
Washington,312 HAGG LAKE,U.S. House,LIB,1,Beth A. King,35
Washington,313 HILLSBORO-UNINCORP,U.S. House,LIB,1,Beth A. King,5
Washington,314 GLENCOE,U.S. House,LIB,1,Beth A. King,11
Washington,315 HELVETIA,U.S. House,LIB,1,Beth A. King,12
Washington,316 PUMPKIN RIDGE,U.S. House,LIB,1,Beth A. King,22
Washington,317 VERBOORT,U.S. House,LIB,1,Beth A. King,12
Washington,318 MINTER BRIDGE,U.S. House,LIB,1,Beth A. King,48
Washington,319 QUATAMA STREET,U.S. House,LIB,1,Beth A. King,16
Washington,320 HAZELDALE,U.S. House,LIB,1,Beth A. King,46
Washington,321 GASTON,U.S. House,LIB,1,Beth A. King,7
Washington,322 JACKTOWN,U.S. House,LIB,1,Beth A. King,6
Washington,323 INDIAN HILLS,U.S. House,LIB,1,Beth A. King,65
Washington,324 CHERRY GROVE,U.S. House,LIB,1,Beth A. King,15
Washington,325 HILLSBORO-ISLANDS,U.S. House,LIB,1,Beth A. King,0
Washington,326 RURAL BANKS,U.S. House,LIB,1,Beth A. King,18
Washington,327 BROWN MIDDLE SCHOOL,U.S. House,LIB,1,Beth A. King,45
Washington,328 FARMINGTON VIEW,U.S. House,LIB,1,Beth A. King,36
Washington,329 CENTURY SCHOOL,U.S. House,LIB,1,Beth A. King,41
Washington,330 NORTH PLAINS,U.S. House,LIB,1,Beth A. King,22
Washington,331 PORTLAND /BARNES,U.S. House,LIB,1,Beth A. King,0
Washington,332 ORENCO STATION,U.S. House,LIB,1,Beth A. King,43
Washington,333 JOHN OLSEN,U.S. House,LIB,1,Beth A. King,52
Washington,334 DIXIE MOUNTAIN,U.S. House,LIB,1,Beth A. King,3
Washington,335 JACKSON SCHOOL,U.S. House,LIB,1,Beth A. King,50
Washington,336 FAIR GROUNDS,U.S. House,LIB,1,Beth A. King,41
Washington,337 WALNUT ST,U.S. House,LIB,1,Beth A. King,82
Washington,338 CORNELIUS,U.S. House,LIB,1,Beth A. King,62
Washington,339 FOREST GROVE-EAST,U.S. House,LIB,1,Beth A. King,82
Washington,340 FOREST GROVE-WEST,U.S. House,LIB,1,Beth A. King,76
Washington,341 CORNELIUS-SCHEFFLIN,U.S. House,LIB,1,Beth A. King,5
Washington,342 DAVID HILL RD,U.S. House,LIB,1,Beth A. King,5
Washington,343 MOOBERRY,U.S. House,LIB,1,Beth A. King,48
Washington,344 HILLSBORO CENTRAL,U.S. House,LIB,1,Beth A. King,87
Washington,345 W/HILLSBORO-UNINCORP,U.S. House,LIB,1,Beth A. King,1
Washington,346 CORNELIUS/TUAL RIVER,U.S. House,LIB,1,Beth A. King,6
Washington,347 FG/TUALATIN RIVER,U.S. House,LIB,1,Beth A. King,1
Washington,348 LAKE OSWEGO,U.S. House,LIB,1,Beth A. King,3
Washington,349 DIVISION STREET,U.S. House,LIB,1,Beth A. King,45
Washington,350 FIR GROVE,U.S. House,LIB,1,Beth A. King,85
Washington,351 ALOHA PARK,U.S. House,LIB,1,Beth A. King,51
Washington,352 BEAVERTON-CENTER,U.S. House,LIB,1,Beth A. King,21
Washington,353 WALKER ROAD-SOUTH,U.S. House,LIB,1,Beth A. King,38
Washington,354 CHEHALEM SCHOOL,U.S. House,LIB,1,Beth A. King,61
Washington,355 MEADOW PARK,U.S. House,LIB,1,Beth A. King,77
Washington,356 ALOHA-WEST,U.S. House,LIB,1,Beth A. King,27
Washington,357 HERITAGE PARK,U.S. House,LIB,1,Beth A. King,35
Washington,358 SEMINOLE ESTATES,U.S. House,LIB,1,Beth A. King,24
Washington,359 WATERHOUSE,U.S. House,LIB,1,Beth A. King,75
Washington,360 PHEASANT LANE,U.S. House,LIB,1,Beth A. King,47
Washington,361 MILLIKAN,U.S. House,LIB,1,Beth A. King,17
Washington,362 CEDAR HILLS,U.S. House,LIB,1,Beth A. King,66
Washington,363 BARNES RD,U.S. House,LIB,1,Beth A. King,67
Washington,364 MCDANIEL RD,U.S. House,LIB,1,Beth A. King,52
Washington,365 LEAHY RD,U.S. House,LIB,1,Beth A. King,47
Washington,366 WEST TUALATIN VIEW,U.S. House,LIB,1,Beth A. King,24
Washington,367 THOMPSON RD,U.S. House,LIB,1,Beth A. King,34
Washington,368 SOMERSET,U.S. House,LIB,1,Beth A. King,31
Washington,369 COLUMBIA AVE,U.S. House,LIB,1,Beth A. King,22
Washington,370 ROCK CREEK,U.S. House,LIB,1,Beth A. King,39
Washington,371 OAK HILLS,U.S. House,LIB,1,Beth A. King,38
Washington,372 RIDGEWOOD SCHOOL,U.S. House,LIB,1,Beth A. King,27
Washington,373 CORNELIUS PASS,U.S. House,LIB,1,Beth A. King,8
Washington,374 JACOBSON RD,U.S. House,LIB,1,Beth A. King,0
Washington,375 PORTLAND CITY,U.S. House,LIB,1,Beth A. King,2
Washington,376 WESTVIEW,U.S. House,LIB,1,Beth A. King,27
Washington,377 BETHANY,U.S. House,LIB,1,Beth A. King,70
Washington,378 CANYON LN,U.S. House,LIB,1,Beth A. King,18
Washington,379 HALL BLVD,U.S. House,LIB,1,Beth A. King,55
Washington,380 HIGHLAND PARK,U.S. House,LIB,1,Beth A. King,24
Washington,381 BEAVERTON/CENTER ST,U.S. House,LIB,1,Beth A. King,49
Washington,382 GREENWAY,U.S. House,LIB,1,Beth A. King,53
Washington,383 BEAVERTON-HILLSDALE,U.S. House,LIB,1,Beth A. King,22
Washington,384 GARDEN HOME,U.S. House,LIB,1,Beth A. King,46
Washington,385 PORTLAND GOLF CLUB,U.S. House,LIB,1,Beth A. King,32
Washington,386 RALEIGH PARK,U.S. House,LIB,1,Beth A. King,47
Washington,387 SUNSET CORRIDOR,U.S. House,LIB,1,Beth A. King,1
Washington,388 WHITFORD,U.S. House,LIB,1,Beth A. King,0
Washington,389 SEXTON MOUNTAIN,U.S. House,LIB,1,Beth A. King,51
Washington,390 SOUTHRIDGE,U.S. House,LIB,1,Beth A. King,32
Washington,391 PORTLAND CITY,U.S. House,LIB,1,Beth A. King,7
Washington,392 PORTLAND CITY COM 2,U.S. House,LIB,1,Beth A. King,9
Washington,393 MONTCLAIR,U.S. House,LIB,1,Beth A. King,10
Washington,394 CORNELIUS EAST,U.S. House,LIB,1,Beth A. King,0
Washington,395 MURRAYHILL,U.S. House,LIB,1,Beth A. King,33
Washington,396 DURHAM,U.S. House,LIB,1,Beth A. King,13
Washington,397 BULL MOUNTAIN,U.S. House,LIB,1,Beth A. King,39
Washington,398 COOPER MOUNTAIN,U.S. House,LIB,1,Beth A. King,16
Washington,399 METZGER,U.S. House,LIB,1,Beth A. King,42
Washington,400 WASHINGTON SQUARE,U.S. House,LIB,1,Beth A. King,62
Washington,401 MAYO STREET,U.S. House,LIB,1,Beth A. King,33
Washington,402 TIGARD/WALNUT ST,U.S. House,LIB,1,Beth A. King,8
Washington,403 TIGARD/GAARDE ST,U.S. House,LIB,1,Beth A. King,60
Washington,404 FOWLER SCHOOL,U.S. House,LIB,1,Beth A. King,42
Washington,405 TWALITY SCHOOL,U.S. House,LIB,1,Beth A. King,37
Washington,406 TIGARD CITY HALL,U.S. House,LIB,1,Beth A. King,51
Washington,407 NORTH BARNES,U.S. House,LIB,1,Beth A. King,18
Washington,408 SUMMERFIELD,U.S. House,LIB,1,Beth A. King,61
Washington,409 SUMMERLAKE-WEST,U.S. House,LIB,1,Beth A. King,32
Washington,410 BEEF BEND RD,U.S. House,LIB,1,Beth A. King,14
Washington,411 SCHOLLS HEIGHTS,U.S. House,LIB,1,Beth A. King,12
Washington,412 COOPER MT SCHOOL,U.S. House,LIB,1,Beth A. King,31
Washington,413 FISCHER\PACIFIC HWY,U.S. House,LIB,1,Beth A. King,1
Washington,414 BARROWS RD,U.S. House,LIB,1,Beth A. King,15
Washington,415 BEEF BEND/131ST,U.S. House,LIB,1,Beth A. King,7
Washington,416 SUMMERLAKE-EAST,U.S. House,LIB,1,Beth A. King,24
Washington,417 ELDORADO,U.S. House,LIB,1,Beth A. King,29
Washington,418 HART ROAD,U.S. House,LIB,1,Beth A. King,0
Washington,419 KING CITY,U.S. House,LIB,1,Beth A. King,28
Washington,420 TUALATIN CITY,U.S. House,LIB,1,Beth A. King,48
Washington,421 TRI-CITIES,U.S. House,LIB,1,Beth A. King,0
Washington,422 FG NORTH/UNINCORP,U.S. House,LIB,1,Beth A. King,7
Washington,423 TUALATIN-NORTH,U.S. House,LIB,1,Beth A. King,45
Washington,424 NW SHERWOOD CITY,U.S. House,LIB,1,Beth A. King,81
Washington,425 SHERWOOD-UNINCORP,U.S. House,LIB,1,Beth A. King,8
Washington,426 GRONER,U.S. House,LIB,1,Beth A. King,3
Washington,427 SCHOLLS,U.S. House,LIB,1,Beth A. King,24
Washington,428 TUALATIN-WEST,U.S. House,LIB,1,Beth A. King,12
Washington,429 MILLER HILL,U.S. House,LIB,1,Beth A. King,33
Washington,430 BALD PEAK,U.S. House,LIB,1,Beth A. King,3
Washington,431 MOUNTAIN HOME,U.S. House,LIB,1,Beth A. King,33
Washington,432 WILSONVILLE,U.S. House,LIB,1,Beth A. King,0
Washington,433 ED BYROM SCHOOL,U.S. House,LIB,1,Beth A. King,41
Washington,434 ERROL HASSELL,U.S. House,LIB,1,Beth A. King,58
Washington,435 SE SHERWOOD CITY,U.S. House,LIB,1,Beth A. King,48
Washington,436 TUALATIN CITY,U.S. House,LIB,1,Beth A. King,6
Washington,437 HAZELBROOK,U.S. House,LIB,1,Beth A. King,0
Washington,438 SE COUNTY,U.S. House,LIB,1,Beth A. King,6
Washington,439 PCC,U.S. House,LIB,1,Beth A. King,3
Washington,440 HILLSBORO-SOUTH,U.S. House,LIB,1,Beth A. King,0
Washington,441 PORTLAND CITY,U.S. House,LIB,1,Beth A. King,2
Washington,442 KEMMER RD,U.S. House,LIB,1,Beth A. King,5
Washington,443 JENKINS/BASELINE,U.S. House,LIB,1,Beth A. King,5
Washington,444 SPRINGVILLE,U.S. House,LIB,1,Beth A. King,31
Washington,445 SCHOLLS HTS N,U.S. House,LIB,1,Beth A. King,0
Washington,446 LOMBARD,U.S. House,LIB,1,Beth A. King,22
