county,precinct,office,district,party,candidate,votes,overs,unders
Multnomah,4701,State Treasurer,,IND,Chris Telfer,179,0,246
Multnomah,4702,State Treasurer,,IND,Chris Telfer,68,0,91
Multnomah,4703,State Treasurer,,IND,Chris Telfer,161,0,200
Multnomah,4704,State Treasurer,,IND,Chris Telfer,287,0,354
Multnomah,4705,State Treasurer,,IND,Chris Telfer,359,0,518
Multnomah,4706,State Treasurer,,IND,Chris Telfer,216,1,305
Multnomah,4707,State Treasurer,,IND,Chris Telfer,134,0,192
Multnomah,4708,State Treasurer,,IND,Chris Telfer,249,0,321
Multnomah,4709,State Treasurer,,IND,Chris Telfer,140,0,177
Multnomah,4710,State Treasurer,,IND,Chris Telfer,273,0,354
Multnomah,4801,State Treasurer,,IND,Chris Telfer,102,0,128
Multnomah,4802,State Treasurer,,IND,Chris Telfer,0,0,6
Multnomah,4803,State Treasurer,,IND,Chris Telfer,493,0,659
Multnomah,4804,State Treasurer,,IND,Chris Telfer,117,0,133
Multnomah,4805,State Treasurer,,IND,Chris Telfer,53,0,75
Multnomah,4806,State Treasurer,,IND,Chris Telfer,93,0,144
Multnomah,4807,State Treasurer,,IND,Chris Telfer,202,0,295
Multnomah,4901,State Treasurer,,IND,Chris Telfer,3,0,5
Multnomah,4902,State Treasurer,,IND,Chris Telfer,1,0,3
Multnomah,4903,State Treasurer,,IND,Chris Telfer,317,0,446
Multnomah,4904,State Treasurer,,IND,Chris Telfer,655,0,767
Multnomah,4905,State Treasurer,,IND,Chris Telfer,27,0,28
Multnomah,4906,State Treasurer,,IND,Chris Telfer,93,0,157
Multnomah,4907,State Treasurer,,IND,Chris Telfer,11,0,24
Multnomah,4908,State Treasurer,,IND,Chris Telfer,146,0,196
Multnomah,4909,State Treasurer,,IND,Chris Telfer,323,0,430
Multnomah,4910,State Treasurer,,IND,Chris Telfer,252,0,387
Multnomah,4911,State Treasurer,,IND,Chris Telfer,275,0,389
Multnomah,5001,State Treasurer,,IND,Chris Telfer,255,0,363
Multnomah,5002,State Treasurer,,IND,Chris Telfer,498,0,693
Multnomah,5003,State Treasurer,,IND,Chris Telfer,80,0,135
Multnomah,5004,State Treasurer,,IND,Chris Telfer,452,0,584
Multnomah,5006,State Treasurer,,IND,Chris Telfer,269,0,347
Multnomah,5007,State Treasurer,,IND,Chris Telfer,258,0,361
Multnomah,5008,State Treasurer,,IND,Chris Telfer,211,0,327
Multnomah,5009,State Treasurer,,IND,Chris Telfer,64,0,103
Multnomah,5101,State Treasurer,,IND,Chris Telfer,61,0,57
Multnomah,5102,State Treasurer,,IND,Chris Telfer,293,0,421
Multnomah,5103,State Treasurer,,IND,Chris Telfer,165,0,220
Multnomah,5104,State Treasurer,,IND,Chris Telfer,232,0,360
Multnomah,5105,State Treasurer,,IND,Chris Telfer,27,0,35
Multnomah,5106,State Treasurer,,IND,Chris Telfer,112,0,156
Multnomah,5107,State Treasurer,,IND,Chris Telfer,51,0,64
Multnomah,5202,State Treasurer,,IND,Chris Telfer,193,0,250
Multnomah,5203,State Treasurer,,IND,Chris Telfer,117,0,205
Multnomah,5204,State Treasurer,,IND,Chris Telfer,245,0,345
Multnomah,2701,State Treasurer,,,Write-ins,1,0,37
Multnomah,2702,State Treasurer,,,Write-ins,0,0,69
Multnomah,3101,State Treasurer,,,Write-ins,1,0,129
Multnomah,3102,State Treasurer,,,Write-ins,1,0,156
Multnomah,3103,State Treasurer,,,Write-ins,0,0,63
Multnomah,3301,State Treasurer,,,Write-ins,13,0,"1,025"
Multnomah,3303,State Treasurer,,,Write-ins,3,0,355
Multnomah,3304,State Treasurer,,,Write-ins,0,0,55
Multnomah,3501,State Treasurer,,,Write-ins,0,0,95
Multnomah,3502,State Treasurer,,,Write-ins,2,0,494
Multnomah,3602,State Treasurer,,,Write-ins,5,0,615
Multnomah,3603,State Treasurer,,,Write-ins,15,1,890
Multnomah,3604,State Treasurer,,,Write-ins,0,0,9
Multnomah,3605,State Treasurer,,,Write-ins,1,0,249
Multnomah,3606,State Treasurer,,,Write-ins,2,0,148
Multnomah,3607,State Treasurer,,,Write-ins,4,0,578
Multnomah,3608,State Treasurer,,,Write-ins,6,0,416
Multnomah,3609,State Treasurer,,,Write-ins,1,0,44
Multnomah,3610,State Treasurer,,,Write-ins,0,0,319
Multnomah,3611,State Treasurer,,,Write-ins,1,0,512
Multnomah,3612,State Treasurer,,,Write-ins,3,0,627
Multnomah,3801,State Treasurer,,,Write-ins,0,0,3
Multnomah,3802,State Treasurer,,,Write-ins,4,0,796
Multnomah,3803,State Treasurer,,,Write-ins,5,1,589
Multnomah,3804,State Treasurer,,,Write-ins,1,0,116
Multnomah,3805,State Treasurer,,,Write-ins,1,0,68
Multnomah,3806,State Treasurer,,,Write-ins,1,0,173
Multnomah,3807,State Treasurer,,,Write-ins,2,0,88
Multnomah,3808,State Treasurer,,,Write-ins,0,0,38
Multnomah,4101,State Treasurer,,,Write-ins,5,0,756
Multnomah,4102,State Treasurer,,,Write-ins,5,0,394
Multnomah,4103,State Treasurer,,,Write-ins,3,0,334
Multnomah,4203,State Treasurer,,,Write-ins,9,0,949
Multnomah,4204,State Treasurer,,,Write-ins,7,0,817
Multnomah,4205,State Treasurer,,,Write-ins,2,0,388
Multnomah,4207,State Treasurer,,,Write-ins,3,0,489
Multnomah,4208,State Treasurer,,,Write-ins,3,0,251
Multnomah,4209,State Treasurer,,,Write-ins,7,0,661
Multnomah,4210,State Treasurer,,,Write-ins,10,0,940
Multnomah,4301,State Treasurer,,,Write-ins,15,1,903
Multnomah,4302,State Treasurer,,,Write-ins,13,1,966
Multnomah,4304,State Treasurer,,,Write-ins,4,0,669
Multnomah,4305,State Treasurer,,,Write-ins,7,1,921
Multnomah,4306,State Treasurer,,,Write-ins,2,0,174
Multnomah,4310,State Treasurer,,,Write-ins,12,0,770
Multnomah,4401,State Treasurer,,,Write-ins,13,0,833
Multnomah,4402,State Treasurer,,,Write-ins,9,1,787
Multnomah,4403,State Treasurer,,,Write-ins,11,0,679
Multnomah,4404,State Treasurer,,,Write-ins,16,0,835
Multnomah,4409,State Treasurer,,,Write-ins,5,0,186
Multnomah,4501,State Treasurer,,,Write-ins,4,0,886
Multnomah,4502,State Treasurer,,,Write-ins,4,0,438
Multnomah,4503,State Treasurer,,,Write-ins,3,0,361
Multnomah,4505,State Treasurer,,,Write-ins,4,1,716
Multnomah,4506,State Treasurer,,,Write-ins,2,0,310
Multnomah,4508,State Treasurer,,,Write-ins,7,0,450
Multnomah,4509,State Treasurer,,,Write-ins,7,0,266
Multnomah,4510,State Treasurer,,,Write-ins,5,0,212
Multnomah,4511,State Treasurer,,,Write-ins,5,0,259
Multnomah,4512,State Treasurer,,,Write-ins,3,0,46
Multnomah,4601,State Treasurer,,,Write-ins,6,0,909
Multnomah,4602,State Treasurer,,,Write-ins,3,0,296
Multnomah,4604,State Treasurer,,,Write-ins,13,0,636
Multnomah,4605,State Treasurer,,,Write-ins,8,0,508
Multnomah,4606,State Treasurer,,,Write-ins,17,0,"1,011"
Multnomah,4607,State Treasurer,,,Write-ins,5,0,416
Multnomah,4608,State Treasurer,,,Write-ins,3,0,109
Multnomah,4701,State Treasurer,,,Write-ins,4,0,246
Multnomah,4702,State Treasurer,,,Write-ins,0,0,91
Multnomah,4703,State Treasurer,,,Write-ins,2,0,200
Multnomah,4704,State Treasurer,,,Write-ins,5,0,354
Multnomah,4705,State Treasurer,,,Write-ins,3,0,518
Multnomah,4706,State Treasurer,,,Write-ins,6,1,305
Multnomah,4707,State Treasurer,,,Write-ins,1,0,192
Multnomah,4708,State Treasurer,,,Write-ins,6,0,321
Multnomah,4709,State Treasurer,,,Write-ins,4,0,177
Multnomah,4710,State Treasurer,,,Write-ins,4,0,354
Multnomah,4801,State Treasurer,,,Write-ins,3,0,128
Multnomah,4802,State Treasurer,,,Write-ins,0,0,6
Multnomah,4803,State Treasurer,,,Write-ins,9,0,659
Multnomah,4804,State Treasurer,,,Write-ins,3,0,133
Multnomah,4805,State Treasurer,,,Write-ins,2,0,75
Multnomah,4806,State Treasurer,,,Write-ins,4,0,144
Multnomah,4807,State Treasurer,,,Write-ins,5,0,295
Multnomah,4901,State Treasurer,,,Write-ins,0,0,5
Multnomah,4902,State Treasurer,,,Write-ins,0,0,3
Multnomah,4903,State Treasurer,,,Write-ins,2,0,446
Multnomah,4904,State Treasurer,,,Write-ins,5,0,767
Multnomah,4905,State Treasurer,,,Write-ins,0,0,28
Multnomah,4906,State Treasurer,,,Write-ins,3,0,157
Multnomah,4907,State Treasurer,,,Write-ins,0,0,24
Multnomah,4908,State Treasurer,,,Write-ins,0,0,196
Multnomah,4909,State Treasurer,,,Write-ins,8,0,430
Multnomah,4910,State Treasurer,,,Write-ins,4,0,387
Multnomah,4911,State Treasurer,,,Write-ins,4,0,389
Multnomah,5001,State Treasurer,,,Write-ins,8,0,363
Multnomah,5002,State Treasurer,,,Write-ins,8,0,693
Multnomah,5003,State Treasurer,,,Write-ins,2,0,135
Multnomah,5004,State Treasurer,,,Write-ins,3,0,584
Multnomah,5006,State Treasurer,,,Write-ins,6,0,347
Multnomah,5007,State Treasurer,,,Write-ins,4,0,361
Multnomah,5008,State Treasurer,,,Write-ins,2,0,327
Multnomah,5009,State Treasurer,,,Write-ins,0,0,103
Multnomah,5101,State Treasurer,,,Write-ins,3,0,57
Multnomah,5102,State Treasurer,,,Write-ins,7,0,421
Multnomah,5103,State Treasurer,,,Write-ins,0,0,220
Multnomah,5104,State Treasurer,,,Write-ins,0,0,360
Multnomah,5105,State Treasurer,,,Write-ins,0,0,35
Multnomah,5106,State Treasurer,,,Write-ins,7,0,156
Multnomah,5107,State Treasurer,,,Write-ins,0,0,64
Multnomah,5202,State Treasurer,,,Write-ins,3,0,250
Multnomah,5203,State Treasurer,,,Write-ins,2,0,205
Multnomah,5204,State Treasurer,,,Write-ins,2,0,345
Multnomah,2701,Attorney General,,LBT,Lars D H Hedbor,3,0,57
Multnomah,2702,Attorney General,,LBT,Lars D H Hedbor,17,0,79
Multnomah,3101,Attorney General,,LBT,Lars D H Hedbor,52,0,114
Multnomah,3102,Attorney General,,LBT,Lars D H Hedbor,56,0,154
Multnomah,3103,Attorney General,,LBT,Lars D H Hedbor,11,0,59
Multnomah,3301,Attorney General,,LBT,Lars D H Hedbor,210,0,961
Multnomah,3303,Attorney General,,LBT,Lars D H Hedbor,59,0,349
Multnomah,3304,Attorney General,,LBT,Lars D H Hedbor,9,0,60
Multnomah,3501,Attorney General,,LBT,Lars D H Hedbor,25,0,95
Multnomah,3502,Attorney General,,LBT,Lars D H Hedbor,84,0,490
Multnomah,3602,Attorney General,,LBT,Lars D H Hedbor,152,0,583
Multnomah,3603,Attorney General,,LBT,Lars D H Hedbor,213,1,841
Multnomah,3604,Attorney General,,LBT,Lars D H Hedbor,1,0,14
Multnomah,3605,Attorney General,,LBT,Lars D H Hedbor,38,0,234
Multnomah,3606,Attorney General,,LBT,Lars D H Hedbor,32,0,139
Multnomah,3607,Attorney General,,LBT,Lars D H Hedbor,95,0,564
Multnomah,3608,Attorney General,,LBT,Lars D H Hedbor,110,0,370
Multnomah,3609,Attorney General,,LBT,Lars D H Hedbor,3,0,48
Multnomah,3610,Attorney General,,LBT,Lars D H Hedbor,66,0,301
Multnomah,3611,Attorney General,,LBT,Lars D H Hedbor,109,0,497
Multnomah,3612,Attorney General,,LBT,Lars D H Hedbor,143,0,596
Multnomah,3801,Attorney General,,LBT,Lars D H Hedbor,2,0,5
Multnomah,3802,Attorney General,,LBT,Lars D H Hedbor,158,0,773
Multnomah,3803,Attorney General,,LBT,Lars D H Hedbor,140,0,519
Multnomah,3804,Attorney General,,LBT,Lars D H Hedbor,26,0,105
Multnomah,3805,Attorney General,,LBT,Lars D H Hedbor,16,0,66
Multnomah,3806,Attorney General,,LBT,Lars D H Hedbor,47,0,187
Multnomah,3807,Attorney General,,LBT,Lars D H Hedbor,22,0,95
Multnomah,3808,Attorney General,,LBT,Lars D H Hedbor,3,0,35
Multnomah,4101,Attorney General,,LBT,Lars D H Hedbor,167,0,681
Multnomah,4102,Attorney General,,LBT,Lars D H Hedbor,110,0,365
Multnomah,4103,Attorney General,,LBT,Lars D H Hedbor,50,1,303
Multnomah,4203,Attorney General,,LBT,Lars D H Hedbor,198,0,833
Multnomah,4204,Attorney General,,LBT,Lars D H Hedbor,145,0,750
Multnomah,4205,Attorney General,,LBT,Lars D H Hedbor,69,0,361
Multnomah,4207,Attorney General,,LBT,Lars D H Hedbor,99,0,443
Multnomah,4208,Attorney General,,LBT,Lars D H Hedbor,66,0,235
Multnomah,4209,Attorney General,,LBT,Lars D H Hedbor,167,0,613
Multnomah,4210,Attorney General,,LBT,Lars D H Hedbor,257,0,805
Multnomah,4301,Attorney General,,LBT,Lars D H Hedbor,154,0,790
Multnomah,4302,Attorney General,,LBT,Lars D H Hedbor,204,0,846
Multnomah,4304,Attorney General,,LBT,Lars D H Hedbor,127,0,587
Multnomah,4305,Attorney General,,LBT,Lars D H Hedbor,191,0,806
Multnomah,4306,Attorney General,,LBT,Lars D H Hedbor,43,0,147
Multnomah,4310,Attorney General,,LBT,Lars D H Hedbor,138,0,676
Multnomah,4401,Attorney General,,LBT,Lars D H Hedbor,257,0,765
Multnomah,4402,Attorney General,,LBT,Lars D H Hedbor,241,1,736
Multnomah,4403,Attorney General,,LBT,Lars D H Hedbor,150,0,631
Multnomah,4404,Attorney General,,LBT,Lars D H Hedbor,218,0,776
Multnomah,4409,Attorney General,,LBT,Lars D H Hedbor,58,0,187
Multnomah,4501,Attorney General,,LBT,Lars D H Hedbor,130,0,784
Multnomah,4502,Attorney General,,LBT,Lars D H Hedbor,109,0,395
Multnomah,4503,Attorney General,,LBT,Lars D H Hedbor,57,0,334
Multnomah,4505,Attorney General,,LBT,Lars D H Hedbor,133,1,663
Multnomah,4506,Attorney General,,LBT,Lars D H Hedbor,95,0,293
Multnomah,4508,Attorney General,,LBT,Lars D H Hedbor,125,2,415
Multnomah,4509,Attorney General,,LBT,Lars D H Hedbor,56,0,256
Multnomah,4510,Attorney General,,LBT,Lars D H Hedbor,44,0,197
Multnomah,4511,Attorney General,,LBT,Lars D H Hedbor,76,0,234
Multnomah,4512,Attorney General,,LBT,Lars D H Hedbor,20,0,39
Multnomah,4601,Attorney General,,LBT,Lars D H Hedbor,168,0,789
Multnomah,4602,Attorney General,,LBT,Lars D H Hedbor,44,0,272
Multnomah,4604,Attorney General,,LBT,Lars D H Hedbor,194,0,608
Multnomah,4605,Attorney General,,LBT,Lars D H Hedbor,96,0,458
Multnomah,4606,Attorney General,,LBT,Lars D H Hedbor,231,1,918
Multnomah,4607,Attorney General,,LBT,Lars D H Hedbor,102,0,415
Multnomah,4608,Attorney General,,LBT,Lars D H Hedbor,54,0,119
Multnomah,4701,Attorney General,,LBT,Lars D H Hedbor,46,0,243
Multnomah,4702,Attorney General,,LBT,Lars D H Hedbor,16,0,87
Multnomah,4703,Attorney General,,LBT,Lars D H Hedbor,61,1,189
Multnomah,4704,Attorney General,,LBT,Lars D H Hedbor,77,1,358
Multnomah,4705,Attorney General,,LBT,Lars D H Hedbor,136,0,488
Multnomah,4706,Attorney General,,LBT,Lars D H Hedbor,114,0,296
Multnomah,4707,Attorney General,,LBT,Lars D H Hedbor,50,0,194
Multnomah,4708,Attorney General,,LBT,Lars D H Hedbor,118,0,297
Multnomah,4709,Attorney General,,LBT,Lars D H Hedbor,49,0,181
Multnomah,4710,Attorney General,,LBT,Lars D H Hedbor,103,0,364
Multnomah,4801,Attorney General,,LBT,Lars D H Hedbor,46,0,134
Multnomah,4802,Attorney General,,LBT,Lars D H Hedbor,0,0,5
Multnomah,4803,Attorney General,,LBT,Lars D H Hedbor,229,0,620
Multnomah,4804,Attorney General,,LBT,Lars D H Hedbor,49,0,124
Multnomah,4805,Attorney General,,LBT,Lars D H Hedbor,24,0,72
Multnomah,4806,Attorney General,,LBT,Lars D H Hedbor,44,0,142
Multnomah,4807,Attorney General,,LBT,Lars D H Hedbor,76,0,284
Multnomah,4901,Attorney General,,LBT,Lars D H Hedbor,0,0,3
Multnomah,4902,Attorney General,,LBT,Lars D H Hedbor,0,0,3
Multnomah,4903,Attorney General,,LBT,Lars D H Hedbor,125,0,442
Multnomah,4904,Attorney General,,LBT,Lars D H Hedbor,250,0,802
Multnomah,4905,Attorney General,,LBT,Lars D H Hedbor,6,0,29
Multnomah,4906,Attorney General,,LBT,Lars D H Hedbor,38,0,148
Multnomah,4907,Attorney General,,LBT,Lars D H Hedbor,4,0,25
Multnomah,4908,Attorney General,,LBT,Lars D H Hedbor,69,0,192
Multnomah,4909,Attorney General,,LBT,Lars D H Hedbor,108,0,451
Multnomah,4910,Attorney General,,LBT,Lars D H Hedbor,93,0,391
Multnomah,4911,Attorney General,,LBT,Lars D H Hedbor,136,0,387
Multnomah,5001,Attorney General,,LBT,Lars D H Hedbor,111,0,346
Multnomah,5002,Attorney General,,LBT,Lars D H Hedbor,188,0,720
Multnomah,5003,Attorney General,,LBT,Lars D H Hedbor,22,0,129
Multnomah,5004,Attorney General,,LBT,Lars D H Hedbor,144,0,612
Multnomah,5006,Attorney General,,LBT,Lars D H Hedbor,91,0,362
Multnomah,5007,Attorney General,,LBT,Lars D H Hedbor,83,0,374
Multnomah,5008,Attorney General,,LBT,Lars D H Hedbor,45,0,334
Multnomah,5009,Attorney General,,LBT,Lars D H Hedbor,18,0,99
Multnomah,5101,Attorney General,,LBT,Lars D H Hedbor,39,0,67
Multnomah,5102,Attorney General,,LBT,Lars D H Hedbor,128,0,421
Multnomah,5103,Attorney General,,LBT,Lars D H Hedbor,74,0,219
Multnomah,5104,Attorney General,,LBT,Lars D H Hedbor,110,0,379
Multnomah,5105,Attorney General,,LBT,Lars D H Hedbor,4,0,42
Multnomah,5106,Attorney General,,LBT,Lars D H Hedbor,44,0,176
Multnomah,5107,Attorney General,,LBT,Lars D H Hedbor,13,0,66
Multnomah,5202,Attorney General,,LBT,Lars D H Hedbor,73,0,275
Multnomah,5203,Attorney General,,LBT,Lars D H Hedbor,37,0,192
Multnomah,5204,Attorney General,,LBT,Lars D H Hedbor,73,0,346
Multnomah,2701,Attorney General,,DEM,Ellen Rosenblum,384,0,57
Multnomah,2702,Attorney General,,DEM,Ellen Rosenblum,478,0,79
Multnomah,3101,Attorney General,,DEM,Ellen Rosenblum,758,0,114
Multnomah,3102,Attorney General,,DEM,Ellen Rosenblum,1038,0,154
Multnomah,3103,Attorney General,,DEM,Ellen Rosenblum,326,0,59
Multnomah,3301,Attorney General,,DEM,Ellen Rosenblum,7266,0,961
Multnomah,3303,Attorney General,,DEM,Ellen Rosenblum,2112,0,349
Multnomah,3304,Attorney General,,DEM,Ellen Rosenblum,371,0,60
Multnomah,3501,Attorney General,,DEM,Ellen Rosenblum,555,0,95
Multnomah,3502,Attorney General,,DEM,Ellen Rosenblum,3167,0,490
Multnomah,3602,Attorney General,,DEM,Ellen Rosenblum,4070,0,583
Multnomah,3603,Attorney General,,DEM,Ellen Rosenblum,5280,1,841
Multnomah,3604,Attorney General,,DEM,Ellen Rosenblum,89,0,14
Multnomah,3605,Attorney General,,DEM,Ellen Rosenblum,1551,0,234
Multnomah,3606,Attorney General,,DEM,Ellen Rosenblum,1262,0,139
Multnomah,3607,Attorney General,,DEM,Ellen Rosenblum,3969,0,564
Multnomah,3608,Attorney General,,DEM,Ellen Rosenblum,2956,0,370
Multnomah,3609,Attorney General,,DEM,Ellen Rosenblum,321,0,48
Multnomah,3610,Attorney General,,DEM,Ellen Rosenblum,2520,0,301
Multnomah,3611,Attorney General,,DEM,Ellen Rosenblum,3652,0,497
Multnomah,3612,Attorney General,,DEM,Ellen Rosenblum,3763,1,596
Multnomah,3801,Attorney General,,DEM,Ellen Rosenblum,51,0,5
Multnomah,3802,Attorney General,,DEM,Ellen Rosenblum,6049,0,773
Multnomah,3803,Attorney General,,DEM,Ellen Rosenblum,4189,0,519
Multnomah,3804,Attorney General,,DEM,Ellen Rosenblum,868,0,105
Multnomah,3805,Attorney General,,DEM,Ellen Rosenblum,556,0,66
Multnomah,3806,Attorney General,,DEM,Ellen Rosenblum,1158,0,187
Multnomah,3807,Attorney General,,DEM,Ellen Rosenblum,597,0,95
Multnomah,3808,Attorney General,,DEM,Ellen Rosenblum,169,0,35
Multnomah,4101,Attorney General,,DEM,Ellen Rosenblum,6258,0,681
Multnomah,4102,Attorney General,,DEM,Ellen Rosenblum,3150,0,365
Multnomah,4103,Attorney General,,DEM,Ellen Rosenblum,2626,1,303
Multnomah,4203,Attorney General,,DEM,Ellen Rosenblum,6742,0,833
Multnomah,4204,Attorney General,,DEM,Ellen Rosenblum,6486,0,750
Multnomah,4205,Attorney General,,DEM,Ellen Rosenblum,3239,0,361
Multnomah,4207,Attorney General,,DEM,Ellen Rosenblum,4083,0,443
Multnomah,4208,Attorney General,,DEM,Ellen Rosenblum,2284,0,235
Multnomah,4209,Attorney General,,DEM,Ellen Rosenblum,5382,0,613
Multnomah,4210,Attorney General,,DEM,Ellen Rosenblum,7270,0,805
Multnomah,4301,Attorney General,,DEM,Ellen Rosenblum,7193,0,790
Multnomah,4302,Attorney General,,DEM,Ellen Rosenblum,7400,0,846
Multnomah,4304,Attorney General,,DEM,Ellen Rosenblum,5855,0,587
Multnomah,4305,Attorney General,,DEM,Ellen Rosenblum,6942,1,806
Multnomah,4306,Attorney General,,DEM,Ellen Rosenblum,1398,0,147
Multnomah,4310,Attorney General,,DEM,Ellen Rosenblum,6256,0,676
Multnomah,4401,Attorney General,,DEM,Ellen Rosenblum,6325,0,765
Multnomah,4402,Attorney General,,DEM,Ellen Rosenblum,6441,1,736
Multnomah,4403,Attorney General,,DEM,Ellen Rosenblum,5527,0,631
Multnomah,4404,Attorney General,,DEM,Ellen Rosenblum,6460,0,776
Multnomah,4409,Attorney General,,DEM,Ellen Rosenblum,1210,0,187
Multnomah,4501,Attorney General,,DEM,Ellen Rosenblum,7492,0,784
Multnomah,4502,Attorney General,,DEM,Ellen Rosenblum,3196,0,395
Multnomah,4503,Attorney General,,DEM,Ellen Rosenblum,2799,0,334
Multnomah,4505,Attorney General,,DEM,Ellen Rosenblum,5368,1,663
Multnomah,4506,Attorney General,,DEM,Ellen Rosenblum,1985,0,293
Multnomah,4508,Attorney General,,DEM,Ellen Rosenblum,2795,1,415
Multnomah,4509,Attorney General,,DEM,Ellen Rosenblum,1330,0,256
Multnomah,4510,Attorney General,,DEM,Ellen Rosenblum,1236,0,197
Multnomah,4511,Attorney General,,DEM,Ellen Rosenblum,1314,0,234
Multnomah,4512,Attorney General,,DEM,Ellen Rosenblum,339,0,39
Multnomah,4601,Attorney General,,DEM,Ellen Rosenblum,7156,0,789
Multnomah,4602,Attorney General,,DEM,Ellen Rosenblum,2731,0,272
Multnomah,4604,Attorney General,,DEM,Ellen Rosenblum,3450,0,608
Multnomah,4605,Attorney General,,DEM,Ellen Rosenblum,3426,0,458
Multnomah,4606,Attorney General,,DEM,Ellen Rosenblum,6844,0,918
Multnomah,4607,Attorney General,,DEM,Ellen Rosenblum,1937,0,415
Multnomah,4608,Attorney General,,DEM,Ellen Rosenblum,809,0,119
Multnomah,4701,Attorney General,,DEM,Ellen Rosenblum,1328,0,243
Multnomah,4702,Attorney General,,DEM,Ellen Rosenblum,405,0,87
Multnomah,4703,Attorney General,,DEM,Ellen Rosenblum,1095,0,189
Multnomah,4704,Attorney General,,DEM,Ellen Rosenblum,1965,1,358
Multnomah,4705,Attorney General,,DEM,Ellen Rosenblum,3004,1,488
Multnomah,4706,Attorney General,,DEM,Ellen Rosenblum,1603,1,296
Multnomah,4707,Attorney General,,DEM,Ellen Rosenblum,936,0,194
Multnomah,4708,Attorney General,,DEM,Ellen Rosenblum,1962,0,297
Multnomah,4709,Attorney General,,DEM,Ellen Rosenblum,981,1,181
Multnomah,4710,Attorney General,,DEM,Ellen Rosenblum,1678,0,364
Multnomah,4801,Attorney General,,DEM,Ellen Rosenblum,643,0,134
Multnomah,4802,Attorney General,,DEM,Ellen Rosenblum,29,0,5
Multnomah,4803,Attorney General,,DEM,Ellen Rosenblum,3817,0,620
Multnomah,4804,Attorney General,,DEM,Ellen Rosenblum,821,1,124
Multnomah,4805,Attorney General,,DEM,Ellen Rosenblum,424,0,72
Multnomah,4806,Attorney General,,DEM,Ellen Rosenblum,720,0,142
Multnomah,4807,Attorney General,,DEM,Ellen Rosenblum,1383,0,284
Multnomah,4901,Attorney General,,DEM,Ellen Rosenblum,15,0,3
Multnomah,4902,Attorney General,,DEM,Ellen Rosenblum,12,0,3
Multnomah,4903,Attorney General,,DEM,Ellen Rosenblum,2091,0,442
Multnomah,4904,Attorney General,,DEM,Ellen Rosenblum,3246,0,802
Multnomah,4905,Attorney General,,DEM,Ellen Rosenblum,93,0,29
Multnomah,4906,Attorney General,,DEM,Ellen Rosenblum,560,0,148
Multnomah,4907,Attorney General,,DEM,Ellen Rosenblum,125,0,25
Multnomah,4908,Attorney General,,DEM,Ellen Rosenblum,912,0,192
Multnomah,4909,Attorney General,,DEM,Ellen Rosenblum,1927,0,451
Multnomah,4910,Attorney General,,DEM,Ellen Rosenblum,1676,1,391
Multnomah,4911,Attorney General,,DEM,Ellen Rosenblum,1898,0,387
Multnomah,5001,Attorney General,,DEM,Ellen Rosenblum,1833,0,346
Multnomah,5002,Attorney General,,DEM,Ellen Rosenblum,2922,0,720
Multnomah,5003,Attorney General,,DEM,Ellen Rosenblum,500,0,129
Multnomah,5004,Attorney General,,DEM,Ellen Rosenblum,2794,0,612
Multnomah,5006,Attorney General,,DEM,Ellen Rosenblum,1384,0,362
Multnomah,5007,Attorney General,,DEM,Ellen Rosenblum,1625,0,374
Multnomah,5008,Attorney General,,DEM,Ellen Rosenblum,1418,0,334
Multnomah,5009,Attorney General,,DEM,Ellen Rosenblum,469,0,99
Multnomah,5101,Attorney General,,DEM,Ellen Rosenblum,402,0,67
Multnomah,5102,Attorney General,,DEM,Ellen Rosenblum,2101,0,421
Multnomah,5103,Attorney General,,DEM,Ellen Rosenblum,1118,0,219
Multnomah,5104,Attorney General,,DEM,Ellen Rosenblum,1735,0,379
Multnomah,5105,Attorney General,,DEM,Ellen Rosenblum,121,0,42
Multnomah,5106,Attorney General,,DEM,Ellen Rosenblum,737,0,176
Multnomah,5107,Attorney General,,DEM,Ellen Rosenblum,320,0,66
Multnomah,5202,Attorney General,,DEM,Ellen Rosenblum,1003,0,275
Multnomah,5203,Attorney General,,DEM,Ellen Rosenblum,628,0,192
Multnomah,5204,Attorney General,,DEM,Ellen Rosenblum,1239,0,346
Multnomah,2701,Attorney General,,REP,Daniel Zene Crowe,145,0,57
Multnomah,2702,Attorney General,,REP,Daniel Zene Crowe,225,0,79
Multnomah,3101,Attorney General,,REP,Daniel Zene Crowe,303,0,114
Multnomah,3102,Attorney General,,REP,Daniel Zene Crowe,556,0,154
Multnomah,3103,Attorney General,,REP,Daniel Zene Crowe,198,0,59
Multnomah,3301,Attorney General,,REP,Daniel Zene Crowe,1145,0,961
Multnomah,3303,Attorney General,,REP,Daniel Zene Crowe,871,0,349
Multnomah,3304,Attorney General,,REP,Daniel Zene Crowe,127,0,60
Multnomah,3501,Attorney General,,REP,Daniel Zene Crowe,231,0,95
Multnomah,3502,Attorney General,,REP,Daniel Zene Crowe,838,0,490
Multnomah,3602,Attorney General,,REP,Daniel Zene Crowe,582,0,583
Multnomah,3603,Attorney General,,REP,Daniel Zene Crowe,917,1,841
Multnomah,3604,Attorney General,,REP,Daniel Zene Crowe,50,0,14
Multnomah,3605,Attorney General,,REP,Daniel Zene Crowe,444,0,234
Multnomah,3606,Attorney General,,REP,Daniel Zene Crowe,205,0,139
