county,precinct,office,district,party,candidate,votes,
Hood River,7,State Treasurer,,Ind,Chris Telfer,6,
Hood River,7,State Treasurer,,Ind,Write-ins,2,
Hood River,7,Attorney General,,Ind,Write-ins,2,
Hood River,7,State House,52,Ind,Write-ins,6,
Hood River,8,Voters,,,Registered,585,
Hood River,8,Voters,,D,Registered,244,
Hood River,8,Voters,,R,Registered,183,
Hood River,8,Voters,,I,Registered,33,
Hood River,8,Voters,,NP,Registered,125,
Hood River,8,Voters,,,Ballots,388,
Hood River,8,Voters,,D,Ballots,182,
Hood River,8,Voters,,R,Ballots,145,
Hood River,8,Voters,,I,Ballots,22,
Hood River,8,Voters,,NP,Ballots,39,
Hood River,8,President,,D,Hillary Clinton,75,
Hood River,8,President,,D,Bernie Sanders,95,
Hood River,8,President,,D,Write-ins,7,
Hood River,8,U.S. Senate,,D,Ron Wyden,139,
Hood River,8,U.S. Senate,,D,Paul Weaver,5,
Hood River,8,U.S. Senate,,D,Kevin Stine,20,
Hood River,8,U.S. Senate,,D,Write-ins,1,
Hood River,8,U.S. House,2,D,James Crary,105,
Hood River,8,U.S. House,2,D,Write-ins,1,
Hood River,8,Governor,,D,Kate Brown,139,
Hood River,8,Governor,,D,Julian Bell,11,
Hood River,8,Governor,,D,Chet Chance,1,
Hood River,8,Governor,,D,Kevin Forsythe,0,
Hood River,8,Governor,,D,Dave Stauffer,4,
Hood River,8,Governor,,D,Steve Johnson,4,
Hood River,8,Governor,,D,Write-ins,2,
Hood River,8,Secretary of State,,D,Richard Devlin,38,
Hood River,8,Secretary of State,,D,Brad Avakian,58,
Hood River,8,Secretary of State,,D,Val Hoyle,39,
Hood River,8,Secretary of State,,D,Write-ins,0,
Hood River,8,State Treasurer,,D,Tobias Read,108,
Hood River,8,State Treasurer,,D,Write-ins,1,
Hood River,8,Attorney General,,D,Ellen Rosenblum,118,
Hood River,8,Attorney General,,D,Write-ins,1,
Hood River,8,State House,52,D,Mark Reynolds,113,
Hood River,8,State House,52,D,Walt Trandum,23,
Hood River,8,State House,52,D,Write-ins,6,
Hood River,8,President,,R,Ted Cruz,23,
Hood River,8,President,,R,John Kasich,46,
Hood River,8,President,,R,Donald Trump,59,
Hood River,8,President,,R,Write-ins,5,
Hood River,8,U.S. Senate,,R,Sam Carpenter,41,
Hood River,8,U.S. Senate,,R,Mark Callahan,37,
Hood River,8,U.S. Senate,,R,Faye Stewart,14,
Hood River,8,U.S. Senate,,R,Dan Laschober,7,
Hood River,8,U.S. Senate,,R,Write-ins,1,
Hood River,8,U.S. House,2,R,Paul Romero,11,
Hood River,8,U.S. House,2,R,Greg Walden,128,
Hood River,8,U.S. House,2,R,Write-ins,1,
Hood River,8,Governor,,R,Bruce Cuff,3,
Hood River,8,Governor,,R,Bob Niemeyer,10,
Hood River,8,Governor,,R,Bob Fortham,1,
Hood River,8,Governor,,R,Bud Pierce,49,
Hood River,8,Governor,,R,Allen Alley,52,
Hood River,8,Governor,,R,Write-ins,2,
Hood River,8,Secretary of State,,R,Dennis Richardson,99,
Hood River,8,Secretary of State,,R,Sid Leiken,21,
Hood River,8,Secretary of State,,R,Write-ins,2,
Hood River,8,State Treasurer,,R,Jeff Gudman,98,
Hood River,8,State Treasurer,,R,Write-ins,1,
Hood River,8,Attorney General,,R,Daniel Crowe,92,
Hood River,8,Attorney General,,R,Write-ins,2,
Hood River,8,State House,52,R,Mark Johnson,121,
Hood River,8,State House,52,R,Write-ins,4,
Hood River,8,President,,Ind,Write-ins,5,
Hood River,8,U.S. Senate,,Ind,Steven Reynolds,3,
Hood River,8,U.S. Senate,,Ind,Marvin Sandnes,2,
Hood River,8,U.S. Senate,,Ind,Write-ins,1,
Hood River,8,U.S. House,2,Ind,Write-ins,4,
Hood River,8,Governor,,Ind,Patrick Barney,1,
Hood River,8,Governor,,Ind,Cliff Thomason,0,
Hood River,8,Governor,,Ind,Write-ins,3,
Hood River,8,Secretary of State,,Ind,Paul Wells,3,
Hood River,8,Secretary of State,,Ind,Write-ins,3,
Hood River,8,State Treasurer,,Ind,Chris Telfer,3,
Hood River,8,State Treasurer,,Ind,Write-ins,2,
Hood River,8,Attorney General,,Ind,Write-ins,4,
Hood River,8,State House,52,Ind,Write-ins,5,
Hood River,9,Voters,,,Registered,206,
Hood River,9,Voters,,D,Registered,74,
Hood River,9,Voters,,R,Registered,69,
Hood River,9,Voters,,I,Registered,19,
Hood River,9,Voters,,NP,Registered,44,
Hood River,9,Voters,,,Ballots,124,
Hood River,9,Voters,,D,Ballots,54,
Hood River,9,Voters,,R,Ballots,49,
Hood River,9,Voters,,I,Ballots,8,
Hood River,9,Voters,,NP,Ballots,13,
Hood River,9,President,,D,Hillary Clinton,18,
Hood River,9,President,,D,Bernie Sanders,35,
Hood River,9,President,,D,Write-ins,0,
Hood River,9,U.S. Senate,,D,Ron Wyden,40,
Hood River,9,U.S. Senate,,D,Paul Weaver,5,
Hood River,9,U.S. Senate,,D,Kevin Stine,6,
Hood River,9,U.S. Senate,,D,Write-ins,0,
Hood River,9,U.S. House,2,D,James Crary,35,
Hood River,9,U.S. House,2,D,Write-ins,0,
Hood River,9,Governor,,D,Kate Brown,35,
Hood River,9,Governor,,D,Julian Bell,1,
Hood River,9,Governor,,D,Chet Chance,1,
Hood River,9,Governor,,D,Kevin Forsythe,2,
Hood River,9,Governor,,D,Dave Stauffer,1,
Hood River,9,Governor,,D,Steve Johnson,1,
Hood River,9,Governor,,D,Write-ins,0,
Hood River,9,Secretary of State,,D,Richard Devlin,4,
Hood River,9,Secretary of State,,D,Brad Avakian,19,
Hood River,9,Secretary of State,,D,Val Hoyle,16,
Hood River,9,Secretary of State,,D,Write-ins,0,
Hood River,9,State Treasurer,,D,Tobias Read,33,
Hood River,9,State Treasurer,,D,Write-ins,0,
Hood River,9,Attorney General,,D,Ellen Rosenblum,38,
Hood River,9,Attorney General,,D,Write-ins,0,
Hood River,9,State House,52,D,Mark Reynolds,33,
Hood River,9,State House,52,D,Walt Trandum,2,
Hood River,9,State House,52,D,Write-ins,3,
Hood River,9,President,,R,Ted Cruz,5,
Hood River,9,President,,R,John Kasich,11,
Hood River,9,President,,R,Donald Trump,29,
Hood River,9,President,,R,Write-ins,0,
Hood River,9,U.S. Senate,,R,Sam Carpenter,8,
Hood River,9,U.S. Senate,,R,Mark Callahan,15,
Hood River,9,U.S. Senate,,R,Faye Stewart,11,
Hood River,9,U.S. Senate,,R,Dan Laschober,2,
Hood River,9,U.S. Senate,,R,Write-ins,0,
Hood River,9,U.S. House,2,R,Paul Romero,9,
Hood River,9,U.S. House,2,R,Greg Walden,37,
Hood River,9,U.S. House,2,R,Write-ins,0,
Hood River,9,Governor,,R,Bruce Cuff,5,
Hood River,9,Governor,,R,Bob Niemeyer,2,
Hood River,9,Governor,,R,Bob Fortham,0,
Hood River,9,Governor,,R,Bud Pierce,17,
Hood River,9,Governor,,R,Allen Alley,20,
Hood River,9,Governor,,R,Write-ins,1,
Hood River,9,Secretary of State,,R,Dennis Richardson,37,
Hood River,9,Secretary of State,,R,Sid Leiken,4,
Hood River,9,Secretary of State,,R,Write-ins,1,
Hood River,9,State Treasurer,,R,Jeff Gudman,33,
Hood River,9,State Treasurer,,R,Write-ins,1,
Hood River,9,Attorney General,,R,Daniel Crowe,29,
Hood River,9,Attorney General,,R,Write-ins,0,
Hood River,9,State House,52,R,Mark Johnson,39,
Hood River,9,State House,52,R,Write-ins,0,
Hood River,9,President,,Ind,Write-ins,4,
Hood River,9,U.S. Senate,,Ind,Steven Reynolds,2,
Hood River,9,U.S. Senate,,Ind,Marvin Sandnes,0,
Hood River,9,U.S. Senate,,Ind,Write-ins,3,
Hood River,9,U.S. House,2,Ind,Write-ins,3,
Hood River,9,Governor,,Ind,Patrick Barney,2,
Hood River,9,Governor,,Ind,Cliff Thomason,0,
Hood River,9,Governor,,Ind,Write-ins,3,
Hood River,9,Secretary of State,,Ind,Paul Wells,3,
Hood River,9,Secretary of State,,Ind,Write-ins,3,
Hood River,9,State Treasurer,,Ind,Chris Telfer,5,
Hood River,9,State Treasurer,,Ind,Write-ins,1,
Hood River,9,Attorney General,,Ind,Write-ins,3,
Hood River,9,State House,52,Ind,Write-ins,3,
Hood River,2,Voters,,,Registered,731,
Hood River,2,Voters,,D,Registered,323,
Hood River,2,Voters,,R,Registered,207,
Hood River,2,Voters,,I,Registered,43,
Hood River,2,Voters,,NP,Registered,158,
Hood River,2,Voters,,,Ballots,498,
Hood River,2,Voters,,D,Ballots,255,
Hood River,2,Voters,,R,Ballots,155,
Hood River,2,Voters,,I,Ballots,19,
Hood River,2,Voters,,NP,Ballots,69,
Hood River,2,President,,D,Hillary Clinton,99,
Hood River,2,President,,D,Bernie Sanders,148,
Hood River,2,President,,D,Write-ins,1,
Hood River,2,U.S. Senate,,D,Ron Wyden,197,
Hood River,2,U.S. Senate,,D,Paul Weaver,4,
Hood River,2,U.S. Senate,,D,Kevin Stine,39,
Hood River,2,U.S. Senate,,D,Write-ins,0,
Hood River,2,U.S. House,2,D,James Crary,153,
Hood River,2,U.S. House,2,D,Write-ins,2,
Hood River,2,Governor,,D,Kate Brown,202,
Hood River,2,Governor,,D,Julian Bell,18,
Hood River,2,Governor,,D,Chet Chance,0,
Hood River,2,Governor,,D,Kevin Forsythe,3,
Hood River,2,Governor,,D,Dave Stauffer,2,
Hood River,2,Governor,,D,Steve Johnson,5,
Hood River,2,Governor,,D,Write-ins,1,
Hood River,2,Secretary of State,,D,Richard Devlin,41,
Hood River,2,Secretary of State,,D,Brad Avakian,107,
Hood River,2,Secretary of State,,D,Val Hoyle,51,
Hood River,2,Secretary of State,,D,Write-ins,1,
Hood River,2,State Treasurer,,D,Tobias Read,166,
Hood River,2,State Treasurer,,D,Write-ins,2,
Hood River,2,Attorney General,,D,Ellen Rosenblum,170,
Hood River,2,Attorney General,,D,Write-ins,5,
Hood River,2,State House,52,D,Mark Reynolds,160,
Hood River,2,State House,52,D,Walt Trandum,25,
Hood River,2,State House,52,D,Write-ins,0,
Hood River,2,President,,R,Ted Cruz,13,
Hood River,2,President,,R,John Kasich,18,
Hood River,2,President,,R,Donald Trump,109,
Hood River,2,President,,R,Write-ins,2,
Hood River,2,U.S. Senate,,R,Sam Carpenter,36,
Hood River,2,U.S. Senate,,R,Mark Callahan,50,
Hood River,2,U.S. Senate,,R,Faye Stewart,13,
Hood River,2,U.S. Senate,,R,Dan Laschober,8,
Hood River,2,U.S. Senate,,R,Write-ins,3,
Hood River,2,U.S. House,2,R,Paul Romero,20,
Hood River,2,U.S. House,2,R,Greg Walden,129,
Hood River,2,U.S. House,2,R,Write-ins,1,
Hood River,2,Governor,,R,Bruce Cuff,16,
Hood River,2,Governor,,R,Bob Niemeyer,13,
Hood River,2,Governor,,R,Bob Fortham,1,
Hood River,2,Governor,,R,Bud Pierce,44,
Hood River,2,Governor,,R,Allen Alley,47,
Hood River,2,Governor,,R,Write-ins,2,
Hood River,2,Secretary of State,,R,Dennis Richardson,94,
Hood River,2,Secretary of State,,R,Sid Leiken,19,
Hood River,2,Secretary of State,,R,Write-ins,2,
Hood River,2,State Treasurer,,R,Jeff Gudman,100,
Hood River,2,State Treasurer,,R,Write-ins,0,
Hood River,2,Attorney General,,R,Daniel Crowe,90,
Hood River,2,Attorney General,,R,Write-ins,1,
Hood River,2,State House,52,R,Mark Johnson,112,
Hood River,2,State House,52,R,Write-ins,1,
Hood River,2,President,,Ind,Write-ins,5,
Hood River,2,U.S. Senate,,Ind,Steven Reynolds,7,
Hood River,2,U.S. Senate,,Ind,Marvin Sandnes,1,
Hood River,2,U.S. Senate,,Ind,Write-ins,2,
Hood River,2,U.S. House,2,Ind,Write-ins,5,
Hood River,2,Governor,,Ind,Patrick Barney,2,
Hood River,2,Governor,,Ind,Cliff Thomason,7,
Hood River,2,Governor,,Ind,Write-ins,4,
Hood River,2,Secretary of State,,Ind,Paul Wells,11,
Hood River,2,Secretary of State,,Ind,Write-ins,0,
Hood River,2,State Treasurer,,Ind,Chris Telfer,10,
Hood River,2,State Treasurer,,Ind,Write-ins,3,
Hood River,2,Attorney General,,Ind,Write-ins,3,
Hood River,2,State House,52,Ind,Write-ins,5,
Hood River,11,Voters,,,Registered,929,
Hood River,11,Voters,,D,Registered,372,
Hood River,11,Voters,,R,Registered,266,
Hood River,11,Voters,,I,Registered,63,
Hood River,11,Voters,,NP,Registered,228,
Hood River,11,Voters,,,Ballots,617,
Hood River,11,Voters,,D,Ballots,293,
Hood River,11,Voters,,R,Ballots,200,
Hood River,11,Voters,,I,Ballots,33,
Hood River,11,Voters,,NP,Ballots,91,
Hood River,11,President,,D,Hillary Clinton,97,
Hood River,11,President,,D,Bernie Sanders,180,
Hood River,11,President,,D,Write-ins,6,
Hood River,11,U.S. Senate,,D,Ron Wyden,233,
Hood River,11,U.S. Senate,,D,Paul Weaver,11,
Hood River,11,U.S. Senate,,D,Kevin Stine,24,
Hood River,11,U.S. Senate,,D,Write-ins,1,
Hood River,11,U.S. House,2,D,James Crary,172,
Hood River,11,U.S. House,2,D,Write-ins,3,
Hood River,11,Governor,,D,Kate Brown,224,
Hood River,11,Governor,,D,Julian Bell,15,
Hood River,11,Governor,,D,Chet Chance,1,
Hood River,11,Governor,,D,Kevin Forsythe,3,
Hood River,11,Governor,,D,Dave Stauffer,5,
Hood River,11,Governor,,D,Steve Johnson,7,
Hood River,11,Governor,,D,Write-ins,3,
Hood River,11,Secretary of State,,D,Richard Devlin,64,
Hood River,11,Secretary of State,,D,Brad Avakian,84,
Hood River,11,Secretary of State,,D,Val Hoyle,73,
Hood River,11,Secretary of State,,D,Write-ins,1,
Hood River,11,State Treasurer,,D,Tobias Read,179,
Hood River,11,State Treasurer,,D,Write-ins,2,
Hood River,11,Attorney General,,D,Ellen Rosenblum,193,
Hood River,11,Attorney General,,D,Write-ins,0,
Hood River,11,State House,52,D,Mark Reynolds,185,
Hood River,11,State House,52,D,Walt Trandum,26,
Hood River,11,State House,52,D,Write-ins,2,
Hood River,11,President,,R,Ted Cruz,35,
Hood River,11,President,,R,John Kasich,35,
Hood River,11,President,,R,Donald Trump,103,
Hood River,11,President,,R,Write-ins,10,
Hood River,11,U.S. Senate,,R,Sam Carpenter,44,
Hood River,11,U.S. Senate,,R,Mark Callahan,52,
Hood River,11,U.S. Senate,,R,Faye Stewart,21,
Hood River,11,U.S. Senate,,R,Dan Laschober,15,
Hood River,11,U.S. Senate,,R,Write-ins,2,
Hood River,11,U.S. House,2,R,Paul Romero,22,
Hood River,11,U.S. House,2,R,Greg Walden,167,
Hood River,11,U.S. House,2,R,Write-ins,0,p 52
Hood River,11,Governor,,R,Bruce Cuff,17,
Hood River,11,Governor,,R,Bob Niemeyer,16,
Hood River,11,Governor,,R,Bob Fortham,2,
Hood River,11,Governor,,R,Bud Pierce,74,
Hood River,11,Governor,,R,Allen Alley,58,
Hood River,11,Governor,,R,Write-ins,0,
Hood River,11,Secretary of State,,R,Dennis Richardson,108,
Hood River,11,Secretary of State,,R,Sid Leiken,36,
Hood River,11,Secretary of State,,R,Write-ins,0,
Hood River,11,State Treasurer,,R,Jeff Gudman,110,
Hood River,11,State Treasurer,,R,Write-ins,0,
Hood River,11,Attorney General,,R,Daniel Crowe,99,
Hood River,11,Attorney General,,R,Write-ins,1,
Hood River,11,State House,52,R,Mark Johnson,150,
Hood River,11,State House,52,R,Write-ins,1,
Hood River,11,President,,Ind,Write-ins,18,
Hood River,11,U.S. Senate,,Ind,Steven Reynolds,9,
Hood River,11,U.S. Senate,,Ind,Marvin Sandnes,3,
Hood River,11,U.S. Senate,,Ind,Write-ins,7,
Hood River,11,U.S. House,2,Ind,Write-ins,7,
Hood River,11,Governor,,Ind,Patrick Barney,5,
Hood River,11,Governor,,Ind,Cliff Thomason,8,
Hood River,11,Governor,,Ind,Write-ins,7,
Hood River,11,Secretary of State,,Ind,Paul Wells,11,
Hood River,11,Secretary of State,,Ind,Write-ins,5,
Hood River,11,State Treasurer,,Ind,Chris Telfer,12,
Hood River,11,State Treasurer,,Ind,Write-ins,5,
Hood River,11,Attorney General,,Ind,Write-ins,8,
Hood River,11,State House,52,Ind,Write-ins,9,
Hood River,12,Voters,,,Registered,627,
Hood River,12,Voters,,D,Registered,244,
Hood River,12,Voters,,R,Registered,155,
Hood River,12,Voters,,I,Registered,51,
Hood River,12,Voters,,NP,Registered,177,
Hood River,12,Voters,,,Ballots,466,
Hood River,12,Voters,,D,Ballots,198,
Hood River,12,Voters,,R,Ballots,128,
Hood River,12,Voters,,I,Ballots,38,
Hood River,12,Voters,,NP,Ballots,102,
Hood River,12,President,,D,Hillary Clinton,70,
Hood River,12,President,,D,Bernie Sanders,108,
Hood River,12,President,,D,Write-ins,7,
Hood River,12,U.S. Senate,,D,Ron Wyden,137,
Hood River,12,U.S. Senate,,D,Paul Weaver,11,
Hood River,12,U.S. Senate,,D,Kevin Stine,30,
Hood River,12,U.S. Senate,,D,Write-ins,1,
Hood River,12,U.S. House,2,D,James Crary,127,
Hood River,12,U.S. House,2,D,Write-ins,3,
Hood River,12,Governor,,D,Kate Brown,124,
Hood River,12,Governor,,D,Julian Bell,12,
Hood River,12,Governor,,D,Chet Chance,6,
Hood River,12,Governor,,D,Kevin Forsythe,6,
Hood River,12,Governor,,D,Dave Stauffer,10,
Hood River,12,Governor,,D,Steve Johnson,15,
Hood River,12,Governor,,D,Write-ins,2,
Hood River,12,Secretary of State,,D,Richard Devlin,37,
Hood River,12,Secretary of State,,D,Brad Avakian,78,
Hood River,12,Secretary of State,,D,Val Hoyle,41,
Hood River,12,Secretary of State,,D,Write-ins,2,
Hood River,12,State Treasurer,,D,Tobias Read,131,
Hood River,12,State Treasurer,,D,Write-ins,1,
Hood River,12,Attorney General,,D,Ellen Rosenblum,144,
Hood River,12,Attorney General,,D,Write-ins,1,
Hood River,12,State House,52,D,Mark Reynolds,100,
Hood River,12,State House,52,D,Walt Trandum,39,
Hood River,12,State House,52,D,Write-ins,2,
Hood River,12,President,,R,Ted Cruz,17,
Hood River,12,President,,R,John Kasich,15,
Hood River,12,President,,R,Donald Trump,84,
Hood River,12,President,,R,Write-ins,2,
Hood River,12,U.S. Senate,,R,Sam Carpenter,38,
Hood River,12,U.S. Senate,,R,Mark Callahan,41,
Hood River,12,U.S. Senate,,R,Faye Stewart,10,
Hood River,12,U.S. Senate,,R,Dan Laschober,5,
Hood River,12,U.S. Senate,,R,Write-ins,2,
Hood River,12,U.S. House,2,R,Paul Romero,36,
Hood River,12,U.S. House,2,R,Greg Walden,85,
Hood River,12,U.S. House,2,R,Write-ins,1,
Hood River,12,Governor,,R,Bruce Cuff,11,
Hood River,12,Governor,,R,Bob Niemeyer,16,
Hood River,12,Governor,,R,Bob Fortham,2,
Hood River,12,Governor,,R,Bud Pierce,50,
Hood River,12,Governor,,R,Allen Alley,28,
Hood River,12,Governor,,R,Write-ins,0,
Hood River,12,Secretary of State,,R,Dennis Richardson,77,
Hood River,12,Secretary of State,,R,Sid Leiken,21,
Hood River,12,Secretary of State,,R,Write-ins,1,
Hood River,12,State Treasurer,,R,Jeff Gudman,82,
Hood River,12,State Treasurer,,R,Write-ins,2,
Hood River,12,Attorney General,,R,Daniel Crowe,78,
Hood River,12,Attorney General,,R,Write-ins,2,
Hood River,12,State House,52,R,Mark Johnson,98,
Hood River,12,State House,52,R,Write-ins,2,
Hood River,12,President,,Ind,Write-ins,8,
Hood River,12,U.S. Senate,,Ind,Steven Reynolds,4,
Hood River,12,U.S. Senate,,Ind,Marvin Sandnes,5,
Hood River,12,U.S. Senate,,Ind,Write-ins,6,
Hood River,12,U.S. House,2,Ind,Write-ins,4,
Hood River,12,Governor,,Ind,Patrick Barney,5,
Hood River,12,Governor,,Ind,Cliff Thomason,6,
Hood River,12,Governor,,Ind,Write-ins,5,
Hood River,12,Secretary of State,,Ind,Paul Wells,14,
Hood River,12,Secretary of State,,Ind,Write-ins,4,
Hood River,12,State Treasurer,,Ind,Chris Telfer,14,
Hood River,12,State Treasurer,,Ind,Write-ins,4,
Hood River,12,Attorney General,,Ind,Write-ins,2,
Hood River,12,State House,52,Ind,Write-ins,8,
Hood River,13,Voters,,,Registered,932,
Hood River,13,Voters,,D,Registered,401,
Hood River,13,Voters,,R,Registered,239,
Hood River,13,Voters,,I,Registered,47,
Hood River,13,Voters,,NP,Registered,245,
Hood River,13,Voters,,,Ballots,509,
Hood River,13,Voters,,D,Ballots,258,
Hood River,13,Voters,,R,Ballots,162,
Hood River,13,Voters,,I,Ballots,22,
Hood River,13,Voters,,NP,Ballots,67,
Hood River,13,President,,D,Hillary Clinton,100,
Hood River,13,President,,D,Bernie Sanders,145,
Hood River,13,President,,D,Write-ins,7,
Hood River,13,U.S. Senate,,D,Ron Wyden,195,
Hood River,13,U.S. Senate,,D,Paul Weaver,13,
Hood River,13,U.S. Senate,,D,Kevin Stine,29,
Hood River,13,U.S. Senate,,D,Write-ins,0,
Hood River,13,U.S. House,2,D,James Crary,173,
Hood River,13,U.S. House,2,D,Write-ins,4,
Hood River,13,Governor,,D,Kate Brown,190,
Hood River,13,Governor,,D,Julian Bell,17,
Hood River,13,Governor,,D,Chet Chance,2,
Hood River,13,Governor,,D,Kevin Forsythe,7,
Hood River,13,Governor,,D,Dave Stauffer,9,
Hood River,13,Governor,,D,Steve Johnson,6,
Hood River,13,Governor,,D,Write-ins,3,
Hood River,13,Secretary of State,,D,Richard Devlin,52,
Hood River,13,Secretary of State,,D,Brad Avakian,90,
Hood River,13,Secretary of State,,D,Val Hoyle,63,
Hood River,13,Secretary of State,,D,Write-ins,5,
Hood River,13,State Treasurer,,D,Tobias Read,170,
Hood River,13,State Treasurer,,D,Write-ins,4,
Hood River,13,Attorney General,,D,Ellen Rosenblum,176,
Hood River,13,Attorney General,,D,Write-ins,2,
Hood River,13,State House,52,D,Mark Reynolds,162,
Hood River,13,State House,52,D,Walt Trandum,46,
Hood River,13,State House,52,D,Write-ins,4,
Hood River,13,President,,R,Ted Cruz,21,
Hood River,13,President,,R,John Kasich,17,
Hood River,13,President,,R,Donald Trump,105,
Hood River,13,President,,R,Write-ins,6,
Hood River,13,U.S. Senate,,R,Sam Carpenter,36,
Hood River,13,U.S. Senate,,R,Mark Callahan,44,
Hood River,13,U.S. Senate,,R,Faye Stewart,24,
Hood River,13,U.S. Senate,,R,Dan Laschober,12,
Hood River,13,U.S. Senate,,R,Write-ins,1,
Hood River,13,U.S. House,2,R,Paul Romero,21,
Hood River,13,U.S. House,2,R,Greg Walden,136,
Hood River,13,U.S. House,2,R,Write-ins,0,
Hood River,13,Governor,,R,Bruce Cuff,12,
Hood River,13,Governor,,R,Bob Niemeyer,12,
Hood River,13,Governor,,R,Bob Fortham,2,
Hood River,13,Governor,,R,Bud Pierce,48,
Hood River,13,Governor,,R,Allen Alley,62,
Hood River,13,Governor,,R,Write-ins,1,
Hood River,13,Secretary of State,,R,Dennis Richardson,112,
Hood River,13,Secretary of State,,R,Sid Leiken,18,
Hood River,13,Secretary of State,,R,Write-ins,0,
Hood River,13,State Treasurer,,R,Jeff Gudman,104,
Hood River,13,State Treasurer,,R,Write-ins,3,
Hood River,13,Attorney General,,R,Daniel Crowe,97,
Hood River,13,Attorney General,,R,Write-ins,3,
Hood River,13,State House,52,R,Mark Johnson,136,
Hood River,13,State House,52,R,Write-ins,2,
Hood River,13,President,,Ind,Write-ins,7,
Hood River,13,U.S. Senate,,Ind,Steven Reynolds,7,
Hood River,13,U.S. Senate,,Ind,Marvin Sandnes,3,
Hood River,13,U.S. Senate,,Ind,Write-ins,4,
Hood River,13,U.S. House,2,Ind,Write-ins,5,
Hood River,13,Governor,,Ind,Patrick Barney,6,
Hood River,13,Governor,,Ind,Cliff Thomason,5,
Hood River,13,Governor,,Ind,Write-ins,4,
Hood River,13,Secretary of State,,Ind,Paul Wells,6,
Hood River,13,Secretary of State,,Ind,Write-ins,4,
Hood River,13,State Treasurer,,Ind,Chris Telfer,6,
Hood River,13,State Treasurer,,Ind,Write-ins,5,
Hood River,13,Attorney General,,Ind,Write-ins,4,
Hood River,13,State House,52,Ind,Write-ins,5,
