county,precinct,office,district,party,candidate,votes,,
Washington,Precinct 350,Voters,,,Registered,3724,,
Washington,Precinct 351,Voters,,,Registered,3154,,
Washington,Precinct 352,Voters,,,Registered,1140,,
Washington,Precinct 353,Voters,,,Registered,2319,,
Washington,Precinct 354,Voters,,,Registered,4282,,
Washington,Precinct 355,Voters,,,Registered,3621,,
Washington,Precinct 356,Voters,,,Registered,2119,,
Washington,Precinct 357,Voters,,,Registered,1758,,
Washington,Precinct 358,Voters,,,Registered,3132,,
Washington,Precinct 359,Voters,,,Registered,2907,,
Washington,Precinct 360,Voters,,,Registered,3703,,
Washington,Precinct 361,Voters,,,Registered,2193,,
Washington,Precinct 362,Voters,,,Registered,3978,,
Washington,Precinct 363,Voters,,,Registered,3961,,
Washington,Precinct 364,Voters,,,Registered,4738,,
Washington,Precinct 365,Voters,,,Registered,3144,,
Washington,Precinct 366,Voters,,,Registered,2556,,
Washington,Precinct 367,Voters,,,Registered,4323,,
Washington,Precinct 368,Voters,,,Registered,4343,,
Washington,Precinct 369,Voters,,,Registered,2089,,
Washington,Precinct 370,Voters,,,Registered,2428,,
Washington,Precinct 371,Voters,,,Registered,2485,,
Washington,Precinct 372,Voters,,,Registered,1910,,
Washington,Precinct 373,Voters,,,Registered,342,,
Washington,Precinct 374,Voters,,,Registered,13,,
Washington,Precinct 375,Voters,,,Registered,297,,
Washington,Precinct 376,Voters,,,Registered,2140,,
Washington,Precinct 377,Voters,,,Registered,2517,,
Washington,Precinct 378,Voters,,,Registered,2015,,
Washington,Precinct 379,Voters,,,Registered,7818,,
Washington,Precinct 380,Voters,,,Registered,7239,,
Washington,Precinct 381,Voters,,,Registered,108,,
Washington,Precinct 382,Voters,,,Registered,2731,,
Washington,Precinct 383,Voters,,,Registered,1156,,
Washington,Precinct 384,Voters,,,Registered,3419,,
Washington,Precinct 385,Voters,,,Registered,2691,,
Washington,Precinct 386,Voters,,,Registered,3071,,
Washington,Precinct 387,Voters,,,Registered,1256,,
Washington,Precinct 388,Voters,,,Registered,1038,,
Washington,Precinct 389,Voters,,,Registered,6511,,
Washington,Precinct 390,Voters,,,Registered,2435,,
Washington,Precinct 391,Voters,,,Registered,422,,
Washington,Precinct 392,Voters,,,Registered,245,,
Washington,Precinct 393,Voters,,,Registered,666,,
Washington,Precinct 394,Voters,,,Registered,322,,
Washington,Precinct 395,Voters,,,Registered,7390,,
Washington,Precinct 396,Voters,,,Registered,1111,,
Washington,Precinct 397,Voters,,,Registered,2776,,
Washington,Precinct 398,Voters,,,Registered,1767,,
Washington,Precinct 399,Voters,,,Registered,2554,,
Washington,Precinct 400,Voters,,,Registered,4043,,
Washington,Precinct 401,Voters,,,Registered,1902,,
Washington,Precinct 402,Voters,,,Registered,8172,,
Washington,Precinct 403,Voters,,,Registered,1515,,
Washington,Precinct 404,Voters,,,Registered,6548,,
Washington,Precinct 405,Voters,,,Registered,8481,,
Washington,Precinct 406,Voters,,,Registered,530,,
Washington,Precinct 407,Voters,,,Registered,1888,,
Washington,Precinct 408,Voters,,,Registered,121,,
Washington,Precinct 409,Voters,,,Registered,5182,,
Washington,Precinct 410,Voters,,,Registered,3310,,
Washington,Precinct 411,Voters,,,Registered,74,,
Washington,Precinct 412,Voters,,,Registered,2082,,
Washington,Precinct 413,Voters,,,Registered,1156,,
Washington,Precinct 414,Voters,,,Registered,664,,
Washington,Precinct 415,Voters,,,Registered,518,,
Washington,Precinct 416,Voters,,,Registered,35,,
Washington,Precinct 417,Voters,,,Registered,1593,,
Washington,Precinct 418,Voters,,,Registered,2232,,
Washington,Precinct 419,Voters,,,Registered,1844,,
Washington,Precinct 420,Voters,,,Registered,3882,,
Washington,Precinct 421,Voters,,,Registered,316,,
Washington,Precinct 422,Voters,,,Registered,24,,
Washington,Precinct 423,Voters,,,Registered,3918,,
Washington,Precinct 424,Voters,,,Registered,4868,,
Washington,Precinct 425,Voters,,,Registered,1137,,
Washington,Precinct 426,Voters,,,Registered,471,,
Washington,Precinct 427,Voters,,,Registered,34,,
Washington,Precinct 428,Voters,,,Registered,1848,,
Washington,Precinct 429,Voters,,,Registered,3283,,
Washington,Precinct 430,Voters,,,Registered,1442,,
Washington,Precinct 431,Voters,,,Registered,1478,,
Washington,Precinct 432,Voters,,,Registered,381,,
Washington,Precinct 433,Voters,,,Registered,2470,,
Washington,Precinct 434,Voters,,,Registered,4133,,
Washington,Precinct 435,Voters,,,Registered,4335,,
Washington,Precinct 436,Voters,,,Registered,2369,,
Washington,Precinct 437,Voters,,,Registered,59,,
Washington,Precinct 438,Voters,,,Registered,294,,
Washington,Precinct 439,Voters,,,Registered,513,,
Washington,Precinct 440,Voters,,,Registered,1523,,
Washington,Precinct 441,Voters,,,Registered,76,,
Washington,Precinct 442,Voters,,,Registered,2683,,
Washington,Precinct 443,Voters,,,Registered,10,,
Washington,,Voters,,,Registered,341315,,
Washington,Precinct 301,Voters,,,Ballots Cast,1579,,
Washington,Precinct 302,Voters,,,Ballots Cast,1902,,
Washington,Precinct 303,Voters,,,Ballots Cast,854,,
Washington,Precinct 304,Voters,,,Ballots Cast,2570,,
Washington,Precinct 305,Voters,,,Ballots Cast,814,,
Washington,Precinct 306,Voters,,,Ballots Cast,619,,
Washington,Precinct 307,Voters,,,Ballots Cast,1531,,
Washington,Precinct 308,Voters,,,Ballots Cast,141,,
Washington,Precinct 309,Voters,,,Ballots Cast,3006,,
Washington,Precinct 310,Voters,,,Ballots Cast,1472,,
Washington,Precinct 311,Voters,,,Ballots Cast,613,,
Washington,Precinct 312,Voters,,,Ballots Cast,701,,
Washington,Precinct 313,Voters,,,Ballots Cast,5,,
Washington,Precinct 314,Voters,,,Ballots Cast,300,,
Washington,Precinct 315,Voters,,,Ballots Cast,903,,
Washington,Precinct 316,Voters,,,Ballots Cast,730,,
Washington,Precinct 317,Voters,,,Ballots Cast,906,,
Washington,Precinct 318,Voters,,,Ballots Cast,2544,,
Washington,Precinct 319,Voters,,,Ballots Cast,5910,,
Washington,Precinct 320,Voters,,,Ballots Cast,2446,,
Washington,Precinct 321,Voters,,,Ballots Cast,285,,
Washington,Precinct 322,Voters,,,Ballots Cast,231,,
Washington,Precinct 323,Voters,,,Ballots Cast,24,,
Washington,Precinct 324,Voters,,,Ballots Cast,445,,
Washington,Precinct 325,Voters,,,Ballots Cast,3,,
Washington,Precinct 326,Voters,,,Ballots Cast,1677,,
Washington,Precinct 327,Voters,,,Ballots Cast,3277,,
Washington,Precinct 328,Voters,,,Ballots Cast,1782,,
Washington,Precinct 329,Voters,,,Ballots Cast,6721,,
Washington,Precinct 330,Voters,,,Ballots Cast,1390,,
Washington,Precinct 331,Voters,,,Ballots Cast,2186,,
Washington,Precinct 332,Voters,,,Ballots Cast,2214,,
Washington,Precinct 333,Voters,,,Ballots Cast,3192,,
Washington,Precinct 334,Voters,,,Ballots Cast,139,,
Washington,Precinct 335,Voters,,,Ballots Cast,4171,,
Washington,Precinct 336,Voters,,,Ballots Cast,2497,,
Washington,Precinct 337,Voters,,,Ballots Cast,3513,,
Washington,Precinct 338,Voters,,,Ballots Cast,4052,,
Washington,Precinct 339,Voters,,,Ballots Cast,4573,,
Washington,Precinct 340,Voters,,,Ballots Cast,5586,,
Washington,Precinct 341,Voters,,,Ballots Cast,315,,
Washington,Precinct 342,Voters,,,Ballots Cast,57,,
Washington,Precinct 343,Voters,,,Ballots Cast,4007,,
Washington,Precinct 344,Voters,,,Ballots Cast,3699,,
Washington,Precinct 345,Voters,,,Ballots Cast,22,,
Washington,Precinct 346,Voters,,,Ballots Cast,267,,
Washington,Precinct 347,Voters,,,Ballots Cast,57,,
Washington,Precinct 348,Voters,,,Ballots Cast,23,,
Washington,Precinct 349,Voters,,,Ballots Cast,2300,,
Washington,Precinct 350,Voters,,,Ballots Cast,2814,,
Washington,Precinct 351,Voters,,,Ballots Cast,2245,,
Washington,Precinct 352,Voters,,,Ballots Cast,767,,
Washington,Precinct 353,Voters,,,Ballots Cast,1916,,
Washington,Precinct 354,Voters,,,Ballots Cast,3585,,
Washington,Precinct 355,Voters,,,Ballots Cast,2825,,
Washington,Precinct 356,Voters,,,Ballots Cast,1581,,
Washington,Precinct 357,Voters,,,Ballots Cast,1334,,
Washington,Precinct 358,Voters,,,Ballots Cast,2469,,
Washington,Precinct 359,Voters,,,Ballots Cast,2265,,
Washington,Precinct 360,Voters,,,Ballots Cast,2748,,
Washington,Precinct 361,Voters,,,Ballots Cast,1591,,
Washington,Precinct 362,Voters,,,Ballots Cast,3352,,
Washington,Precinct 363,Voters,,,Ballots Cast,3297,,
Washington,Precinct 364,Voters,,,Ballots Cast,4142,,
Washington,Precinct 365,Voters,,,Ballots Cast,2814,,
Washington,Precinct 366,Voters,,,Ballots Cast,2109,,
Washington,Precinct 367,Voters,,,Ballots Cast,3675,,
Washington,Precinct 368,Voters,,,Ballots Cast,3503,,
Washington,Precinct 369,Voters,,,Ballots Cast,1676,,
Washington,Precinct 370,Voters,,,Ballots Cast,2031,,
Washington,Precinct 371,Voters,,,Ballots Cast,2083,,
Washington,Precinct 372,Voters,,,Ballots Cast,1679,,
Washington,Precinct 373,Voters,,,Ballots Cast,285,,
Washington,Precinct 374,Voters,,,Ballots Cast,12,,
Washington,Precinct 375,Voters,,,Ballots Cast,255,,
Washington,Precinct 376,Voters,,,Ballots Cast,1754,,
Washington,Precinct 377,Voters,,,Ballots Cast,2178,,
Washington,Precinct 378,Voters,,,Ballots Cast,1705,,
Washington,Precinct 379,Voters,,,Ballots Cast,6012,,
Washington,Precinct 380,Voters,,,Ballots Cast,6047,,
Washington,Precinct 381,Voters,,,Ballots Cast,93,,
Washington,Precinct 382,Voters,,,Ballots Cast,1920,,
Washington,Precinct 383,Voters,,,Ballots Cast,991,,
Washington,Precinct 384,Voters,,,Ballots Cast,2965,,
Washington,Precinct 385,Voters,,,Ballots Cast,2267,,
Washington,Precinct 386,Voters,,,Ballots Cast,2707,,
Washington,Precinct 387,Voters,,,Ballots Cast,1011,,
Washington,Precinct 388,Voters,,,Ballots Cast,814,,
Washington,Precinct 389,Voters,,,Ballots Cast,5355,,
Washington,Precinct 390,Voters,,,Ballots Cast,2029,,
Washington,Precinct 391,Voters,,,Ballots Cast,293,,
Washington,Precinct 392,Voters,,,Ballots Cast,188,,
Washington,Precinct 393,Voters,,,Ballots Cast,592,,
Washington,Precinct 394,Voters,,,Ballots Cast,249,,
Washington,Precinct 395,Voters,,,Ballots Cast,5937,,
Washington,Precinct 396,Voters,,,Ballots Cast,875,,
Washington,Precinct 397,Voters,,,Ballots Cast,2290,,
Washington,Precinct 398,Voters,,,Ballots Cast,1532,,
Washington,Precinct 399,Voters,,,Ballots Cast,2061,,
Washington,Precinct 400,Voters,,,Ballots Cast,3177,,
Washington,Precinct 401,Voters,,,Ballots Cast,1677,,
Washington,Precinct 402,Voters,,,Ballots Cast,6794,,
Washington,Precinct 403,Voters,,,Ballots Cast,1271,,
Washington,Precinct 404,Voters,,,Ballots Cast,5139,,
Washington,Precinct 405,Voters,,,Ballots Cast,7106,,
Washington,Precinct 406,Voters,,,Ballots Cast,379,,
Washington,Precinct 407,Voters,,,Ballots Cast,1677,,
Washington,Precinct 408,Voters,,,Ballots Cast,89,,
Washington,Precinct 409,Voters,,,Ballots Cast,4088,,
Washington,Precinct 410,Voters,,,Ballots Cast,2720,,
Washington,Precinct 411,Voters,,,Ballots Cast,59,,
Washington,Precinct 412,Voters,,,Ballots Cast,1717,,
Washington,Precinct 413,Voters,,,Ballots Cast,913,,
Washington,Precinct 414,Voters,,,Ballots Cast,540,,
Washington,Precinct 415,Voters,,,Ballots Cast,468,,
Washington,Precinct 416,Voters,,,Ballots Cast,21,,
Washington,Precinct 417,Voters,,,Ballots Cast,1225,,
Washington,Precinct 418,Voters,,,Ballots Cast,1876,,
Washington,Precinct 419,Voters,,,Ballots Cast,1632,,
Washington,Precinct 420,Voters,,,Ballots Cast,3102,,
Washington,Precinct 421,Voters,,,Ballots Cast,272,,
Washington,Precinct 422,Voters,,,Ballots Cast,20,,
Washington,Precinct 423,Voters,,,Ballots Cast,2958,,
Washington,Precinct 424,Voters,,,Ballots Cast,4132,,
Washington,Precinct 425,Voters,,,Ballots Cast,942,,
Washington,Precinct 426,Voters,,,Ballots Cast,396,,
Washington,Precinct 427,Voters,,,Ballots Cast,26,,
Washington,Precinct 428,Voters,,,Ballots Cast,1416,,
Washington,Precinct 429,Voters,,,Ballots Cast,2561,,
Washington,Precinct 430,Voters,,,Ballots Cast,1251,,
Washington,Precinct 431,Voters,,,Ballots Cast,1297,,
Washington,Precinct 432,Voters,,,Ballots Cast,302,,
Washington,Precinct 433,Voters,,,Ballots Cast,2077,,
Washington,Precinct 434,Voters,,,Ballots Cast,3293,,
Washington,Precinct 435,Voters,,,Ballots Cast,3646,,
Washington,Precinct 436,Voters,,,Ballots Cast,2095,,
Washington,Precinct 437,Voters,,,Ballots Cast,51,,
Washington,Precinct 438,Voters,,,Ballots Cast,242,,
Washington,Precinct 439,Voters,,,Ballots Cast,409,,
Washington,Precinct 440,Voters,,,Ballots Cast,1176,,
Washington,Precinct 441,Voters,,,Ballots Cast,66,,
Washington,Precinct 442,Voters,,,Ballots Cast,2221,,
Washington,Precinct 443,Voters,,,Ballots Cast,8,,
Washington,,Voters,,,Ballots Cast,273696,,
Washington,Precinct 301,President,,,Donald Trump,825,,
Washington,Precinct 302,President,,,Donald Trump,680,,
Washington,Precinct 303,President,,,Donald Trump,377,,
Washington,Precinct 304,President,,,Donald Trump,912,,
Washington,Precinct 305,President,,,Donald Trump,438,,
Washington,Precinct 306,President,,,Donald Trump,147,,
Washington,Precinct 307,President,,,Donald Trump,534,,
Washington,Precinct 308,President,,,Donald Trump,70,,
Washington,Precinct 309,President,,,Donald Trump,885,,
Washington,Precinct 310,President,,,Donald Trump,764,,
Washington,Precinct 311,President,,,Donald Trump,265,,
Washington,Precinct 312,President,,,Donald Trump,363,,
Washington,Precinct 313,President,,,Donald Trump,2,,
Washington,Precinct 314,President,,,Donald Trump,171,,
Washington,Precinct 315,President,,,Donald Trump,403,,
Washington,Precinct 316,President,,,Donald Trump,360,,
Washington,Precinct 317,President,,,Donald Trump,502,,
Washington,Precinct 318,President,,,Donald Trump,956,,
Washington,Precinct 319,President,,,Donald Trump,1772,,
Washington,Precinct 320,President,,,Donald Trump,785,,
Washington,Precinct 321,President,,,Donald Trump,152,,
Washington,Precinct 322,President,,,Donald Trump,103,,
Washington,Precinct 323,President,,,Donald Trump,3,,
Washington,Precinct 324,President,,,Donald Trump,225,,
Washington,Precinct 325,President,,,Donald Trump,0,,
Washington,Precinct 326,President,,,Donald Trump,947,,
Washington,Precinct 327,President,,,Donald Trump,1116,,
Washington,Precinct 328,President,,,Donald Trump,842,,
Washington,Precinct 329,President,,,Donald Trump,1830,,
Washington,Precinct 330,President,,,Donald Trump,602,,
Washington,Precinct 331,President,,,Donald Trump,520,,
Washington,Precinct 332,President,,,Donald Trump,459,,
Washington,Precinct 333,President,,,Donald Trump,697,,
Washington,Precinct 334,President,,,Donald Trump,68,,
Washington,Precinct 335,President,,,Donald Trump,1496,,
Washington,Precinct 336,President,,,Donald Trump,912,,
Washington,Precinct 337,President,,,Donald Trump,1202,,
Washington,Precinct 338,President,,,Donald Trump,1440,,
Washington,Precinct 339,President,,,Donald Trump,1655,,
Washington,Precinct 340,President,,,Donald Trump,2240,,
Washington,Precinct 341,President,,,Donald Trump,192,,
Washington,Precinct 342,President,,,Donald Trump,29,,
Washington,Precinct 343,President,,,Donald Trump,1398,,
Washington,Precinct 344,President,,,Donald Trump,1085,,
Washington,Precinct 345,President,,,Donald Trump,8,,
Washington,Precinct 346,President,,,Donald Trump,137,,
Washington,Precinct 347,President,,,Donald Trump,26,,
Washington,Precinct 348,President,,,Donald Trump,9,,
Washington,Precinct 349,President,,,Donald Trump,594,,
Washington,Precinct 350,President,,,Donald Trump,694,,
Washington,Precinct 351,President,,,Donald Trump,661,,
Washington,Precinct 352,President,,,Donald Trump,127,,
Washington,Precinct 353,President,,,Donald Trump,372,,
Washington,Precinct 354,President,,,Donald Trump,1022,,
Washington,Precinct 355,President,,,Donald Trump,764,,
Washington,Precinct 356,President,,,Donald Trump,460,,
Washington,Precinct 357,President,,,Donald Trump,401,,
Washington,Precinct 358,President,,,Donald Trump,620,,
Washington,Precinct 359,President,,,Donald Trump,478,,
Washington,Precinct 360,President,,,Donald Trump,645,,
Washington,Precinct 361,President,,,Donald Trump,275,,
Washington,Precinct 362,President,,,Donald Trump,804,,
Washington,Precinct 363,President,,,Donald Trump,768,,
Washington,Precinct 364,President,,,Donald Trump,969,,
Washington,Precinct 365,President,,,Donald Trump,606,,
Washington,Precinct 366,President,,,Donald Trump,366,,
Washington,Precinct 367,President,,,Donald Trump,969,,
Washington,Precinct 368,President,,,Donald Trump,865,,
Washington,Precinct 369,President,,,Donald Trump,489,,
Washington,Precinct 370,President,,,Donald Trump,604,,
Washington,Precinct 371,President,,,Donald Trump,530,,
Washington,Precinct 372,President,,,Donald Trump,368,,
Washington,Precinct 373,President,,,Donald Trump,118,,
Washington,Precinct 374,President,,,Donald Trump,8,,
Washington,Precinct 375,President,,,Donald Trump,40,,
Washington,Precinct 376,President,,,Donald Trump,490,,
Washington,Precinct 377,President,,,Donald Trump,638,,
Washington,Precinct 378,President,,,Donald Trump,284,,
Washington,Precinct 379,President,,,Donald Trump,1367,,
Washington,Precinct 380,President,,,Donald Trump,1646,,
Washington,Precinct 381,President,,,Donald Trump,34,,
Washington,Precinct 382,President,,,Donald Trump,510,,
Washington,Precinct 383,President,,,Donald Trump,202,,
Washington,Precinct 384,President,,,Donald Trump,554,,
Washington,Precinct 385,President,,,Donald Trump,517,,
Washington,Precinct 386,President,,,Donald Trump,525,,
Washington,Precinct 387,President,,,Donald Trump,160,,
Washington,Precinct 388,President,,,Donald Trump,209,,
Washington,Precinct 389,President,,,Donald Trump,1476,,
Washington,Precinct 390,President,,,Donald Trump,629,,
Washington,Precinct 391,President,,,Donald Trump,42,,
Washington,Precinct 392,President,,,Donald Trump,29,,
Washington,Precinct 393,President,,,Donald Trump,95,,
Washington,Precinct 394,President,,,Donald Trump,75,,
Washington,Precinct 395,President,,,Donald Trump,1568,,
Washington,Precinct 396,President,,,Donald Trump,252,,
Washington,Precinct 397,President,,,Donald Trump,834,,
Washington,Precinct 398,President,,,Donald Trump,588,,
Washington,Precinct 399,President,,,Donald Trump,535,,
Washington,Precinct 400,President,,,Donald Trump,838,,
Washington,Precinct 401,President,,,Donald Trump,305,,
Washington,Precinct 402,President,,,Donald Trump,2203,,
Washington,Precinct 403,President,,,Donald Trump,352,,
Washington,Precinct 404,President,,,Donald Trump,1399,,
Washington,Precinct 405,President,,,Donald Trump,2212,,
Washington,Precinct 406,President,,,Donald Trump,57,,
Washington,Precinct 407,President,,,Donald Trump,317,,
Washington,Precinct 408,President,,,Donald Trump,25,,
Washington,Precinct 409,President,,,Donald Trump,1138,,
Washington,Precinct 410,President,,,Donald Trump,864,,
Washington,Precinct 411,President,,,Donald Trump,21,,
Washington,Precinct 412,President,,,Donald Trump,523,,
Washington,Precinct 413,President,,,Donald Trump,292,,
Washington,Precinct 414,President,,,Donald Trump,200,,
Washington,Precinct 415,President,,,Donald Trump,202,,
Washington,Precinct 416,President,,,Donald Trump,15,,
Washington,Precinct 417,President,,,Donald Trump,368,,
Washington,Precinct 418,President,,,Donald Trump,541,,
Washington,Precinct 419,President,,,Donald Trump,603,,
Washington,Precinct 420,President,,,Donald Trump,1003,,
Washington,Precinct 421,President,,,Donald Trump,93,,
Washington,Precinct 422,President,,,Donald Trump,13,,
Washington,Precinct 423,President,,,Donald Trump,849,,
Washington,Precinct 424,President,,,Donald Trump,1597,,
Washington,Precinct 425,President,,,Donald Trump,446,,
Washington,Precinct 426,President,,,Donald Trump,197,,
Washington,Precinct 427,President,,,Donald Trump,7,,
Washington,Precinct 428,President,,,Donald Trump,493,,
Washington,Precinct 429,President,,,Donald Trump,796,,
Washington,Precinct 430,President,,,Donald Trump,581,,
Washington,Precinct 431,President,,,Donald Trump,637,,
Washington,Precinct 432,President,,,Donald Trump,105,,
Washington,Precinct 433,President,,,Donald Trump,711,,
Washington,Precinct 434,President,,,Donald Trump,1024,,
Washington,Precinct 435,President,,,Donald Trump,1411,,
Washington,Precinct 436,President,,,Donald Trump,777,,
Washington,Precinct 437,President,,,Donald Trump,16,,
Washington,Precinct 438,President,,,Donald Trump,139,,
Washington,Precinct 439,President,,,Donald Trump,125,,
Washington,Precinct 440,President,,,Donald Trump,359,,
Washington,Precinct 441,President,,,Donald Trump,10,,
Washington,Precinct 442,President,,,Donald Trump,845,,
Washington,Precinct 443,President,,,Donald Trump,8,,
Washington,,President,,,Donald Trump,83197,,
Washington,Precinct 301,President,,D,Hillary Clinton,554,,
Washington,Precinct 302,President,,D,Hillary Clinton,948,,
Washington,Precinct 303,President,,D,Hillary Clinton,360,,
Washington,Precinct 304,President,,D,Hillary Clinton,1299,,
Washington,Precinct 305,President,,D,Hillary Clinton,260,,
Washington,Precinct 306,President,,D,Hillary Clinton,389,,
Washington,Precinct 307,President,,D,Hillary Clinton,754,,
Washington,Precinct 308,President,,D,Hillary Clinton,56,,
Washington,Precinct 309,President,,D,Hillary Clinton,1663,,
Washington,Precinct 310,President,,D,Hillary Clinton,544,,
Washington,Precinct 311,President,,D,Hillary Clinton,247,,
Washington,Precinct 312,President,,D,Hillary Clinton,266,,
Washington,Precinct 313,President,,D,Hillary Clinton,3,,
Washington,Precinct 314,President,,D,Hillary Clinton,86,,
Washington,Precinct 315,President,,D,Hillary Clinton,403,,
Washington,Precinct 316,President,,D,Hillary Clinton,285,,
Washington,Precinct 317,President,,D,Hillary Clinton,294,,
Washington,Precinct 318,President,,D,Hillary Clinton,1225,,
Washington,Precinct 319,President,,D,Hillary Clinton,3308,,
Washington,Precinct 320,President,,D,Hillary Clinton,1317,,
Washington,Precinct 321,President,,D,Hillary Clinton,89,,
Washington,Precinct 322,President,,D,Hillary Clinton,92,,
Washington,Precinct 323,President,,D,Hillary Clinton,16,,
Washington,Precinct 324,President,,D,Hillary Clinton,150,,
Washington,Precinct 325,President,,D,Hillary Clinton,3,,
Washington,Precinct 326,President,,D,Hillary Clinton,549,,
Washington,Precinct 327,President,,D,Hillary Clinton,1713,,
Washington,Precinct 328,President,,D,Hillary Clinton,686,,
Washington,Precinct 329,President,,D,Hillary Clinton,3928,,
Washington,Precinct 330,President,,D,Hillary Clinton,559,,
Washington,Precinct 331,President,,D,Hillary Clinton,1350,,
Washington,Precinct 332,President,,D,Hillary Clinton,1421,,
Washington,Precinct 333,President,,D,Hillary Clinton,2037,,
Washington,Precinct 334,President,,D,Hillary Clinton,53,,
Washington,Precinct 335,President,,D,Hillary Clinton,1974,,
Washington,Precinct 336,President,,D,Hillary Clinton,1205,,
Washington,Precinct 337,President,,D,Hillary Clinton,1800,,
Washington,Precinct 338,President,,D,Hillary Clinton,2081,,
Washington,Precinct 339,President,,D,Hillary Clinton,2214,,
Washington,Precinct 340,President,,D,Hillary Clinton,2533,,
Washington,Precinct 341,President,,D,Hillary Clinton,100,,
Washington,Precinct 342,President,,D,Hillary Clinton,18,,
Washington,Precinct 343,President,,D,Hillary Clinton,1952,,
Washington,Precinct 344,President,,D,Hillary Clinton,2059,,
Washington,Precinct 345,President,,D,Hillary Clinton,13,,
Washington,Precinct 346,President,,D,Hillary Clinton,87,,
Washington,Precinct 347,President,,D,Hillary Clinton,24,,
Washington,Precinct 348,President,,D,Hillary Clinton,14,,
Washington,Precinct 349,President,,D,Hillary Clinton,1391,,
Washington,Precinct 350,President,,D,Hillary Clinton,1729,,
Washington,Precinct 351,President,,D,Hillary Clinton,1279,,
Washington,Precinct 352,President,,D,Hillary Clinton,522,,
Washington,Precinct 353,President,,D,Hillary Clinton,1268,,
Washington,Precinct 354,President,,D,Hillary Clinton,2116,,
Washington,Precinct 355,President,,D,Hillary Clinton,1677,,
Washington,Precinct 356,President,,D,Hillary Clinton,907,,
Washington,Precinct 357,President,,D,Hillary Clinton,757,,
Washington,Precinct 358,President,,D,Hillary Clinton,1526,,
Washington,Precinct 359,President,,D,Hillary Clinton,1499,,
Washington,Precinct 360,President,,D,Hillary Clinton,1693,,
Washington,Precinct 361,President,,D,Hillary Clinton,1081,,
Washington,Precinct 362,President,,D,Hillary Clinton,2105,,
Washington,Precinct 363,President,,D,Hillary Clinton,2053,,
Washington,Precinct 364,President,,D,Hillary Clinton,2684,,
Washington,Precinct 365,President,,D,Hillary Clinton,1860,,
Washington,Precinct 366,President,,D,Hillary Clinton,1474,,
Washington,Precinct 367,President,,D,Hillary Clinton,2390,,
Washington,Precinct 368,President,,D,Hillary Clinton,2131,,
Washington,Precinct 369,President,,D,Hillary Clinton,939,,
Washington,Precinct 370,President,,D,Hillary Clinton,1149,,
Washington,Precinct 371,President,,D,Hillary Clinton,1248,,
Washington,Precinct 372,President,,D,Hillary Clinton,1109,,
Washington,Precinct 373,President,,D,Hillary Clinton,133,,
Washington,Precinct 374,President,,D,Hillary Clinton,3,,
Washington,Precinct 375,President,,D,Hillary Clinton,190,,
Washington,Precinct 376,President,,D,Hillary Clinton,1009,,
Washington,Precinct 377,President,,D,Hillary Clinton,1274,,
