county,precinct,office,district,party,candidate,votes,
Josephine,12 River Road,Governor,,IND,Write-in,1,
Josephine,12 River Road,Governor,,REP,Bruce Cuff,12,
Josephine,12 River Road,Governor,,REP,Bob Niemeyer,13,
Josephine,12 River Road,Governor,,REP,Bob Fortran,2,
Josephine,12 River Road,Governor,,REP,Bud Pierce,31,
Josephine,12 River Road,Governor,,REP,Allen Alley,22,
Josephine,12 River Road,Governor,,REP,Write-in,0,
Josephine,12 River Road,Secretary,,DEM,Richard Devlin,14,
Josephine,12 River Road,Secretary,,DEM,Brad Avakian,9,
Josephine,12 River Road,Secretary,,DEM,Val Hoyle,15,
Josephine,12 River Road,Secretary,,DEM,Write-in,1,
Josephine,12 River Road,Secretary,,IND,Paul Wells,6,
Josephine,12 River Road,Secretary,,IND,Write-in,1,
Josephine,12 River Road,Secretary,,REP,Dennis Richardson,66,
Josephine,12 River Road,Secretary,,REP,Sid Leiken,13,
Josephine,12 River Road,Secretary,,REP,Write-in,0,
Josephine,12 River Road,Treasurer,,DEM,Tobias Read,37,
Josephine,12 River Road,Treasurer,,DEM,Write-in,0,
Josephine,12 River Road,Treasurer,,IND,Chris Telfer,6,
Josephine,12 River Road,Treasurer,,IND,Write-in,1,
Josephine,12 River Road,Treasurer,,REP,Jeff Gudman,64,
Josephine,12 River Road,Treasurer,,REP,Write-in,0,
Josephine,12 River Road,Attorney,,DEM,Ellen Rosenblum,37,
Josephine,12 River Road,Attorney,,DEM,Write-in,0,
Josephine,12 River Road,Attorney,,IND,Write-in,0,
Josephine,12 River Road,Attorney,,REP,Daniel Crowe,62,
Josephine,12 River Road,Attorney,,REP,Write-in,0,
Josephine,12 River Road,State Senate,2,DEM,Write-in,2,
Josephine,12 River Road,State Senate,2,IND,Write-in,1,
Josephine,12 River Road,State Senate,2,REP,Herman Baertshiger,69,
Josephine,12 River Road,State Senate,2,REP,Write-in,1,
Josephine,12 River Road,State House,3,DEM,Tom Johnson,34,
Josephine,12 River Road,State House,3,DEM,Write-in,0,
Josephine,12 River Road,State House,3,IND,Write-in,1,
Josephine,12 River Road,State House,3,REP,Carl Wilson,72,
Josephine,12 River Road,State House,3,REP,Write-in,1,
Josephine,13 Hamilton,Voters,,DEM,Registered,86,
Josephine,13 Hamilton,Voters,,DEM,Ballots,61,
Josephine,13 Hamilton,Voters,,IND,Registered,24,
Josephine,13 Hamilton,Voters,,IND,Ballots,10,
Josephine,13 Hamilton,Voters,,REP,Registered,107,
Josephine,13 Hamilton,Voters,,REP,Ballots,63,
Josephine,13 Hamilton,President,,DEM,Hillary Clinton,32,
Josephine,13 Hamilton,President,,DEM,Bernie Sanders,25,
Josephine,13 Hamilton,President,,DEM,Write-in,3,
Josephine,13 Hamilton,President,,IND,Write-in,4,
Josephine,13 Hamilton,President,,REP,Ted Cruz,12,
Josephine,13 Hamilton,President,,REP,John Kasich,5,
Josephine,13 Hamilton,President,,REP,Donald Trump,45,
Josephine,13 Hamilton,President,,REP,Write-in,0,
Josephine,13 Hamilton,U.S. Senate,,DEM,Ron Wyden,41,
Josephine,13 Hamilton,U.S. Senate,,DEM,Paul Weaver,4,
Josephine,13 Hamilton,U.S. Senate,,DEM,Kevin Stine,7,
Josephine,13 Hamilton,U.S. Senate,,DEM,Write-in,2,
Josephine,13 Hamilton,U.S. Senate,,IND,Steven Reynolds,0,
Josephine,13 Hamilton,U.S. Senate,,IND,Marvin Sandnes,2,
Josephine,13 Hamilton,U.S. Senate,,IND,Write-in,2,
Josephine,13 Hamilton,U.S. Senate,,REP,Sam Carpenter,19,
Josephine,13 Hamilton,U.S. Senate,,REP,Mark Callahan,19,
Josephine,13 Hamilton,U.S. Senate,,REP,Faye Stewart,5,
Josephine,13 Hamilton,U.S. Senate,,REP,Dan Laschober,7,
Josephine,13 Hamilton,U.S. Senate,,REP,Write-in,0,
Josephine,13 Hamilton,U.S. House,2,DEM,James Crary,33,
Josephine,13 Hamilton,U.S. House,2,DEM,Write-in,1,
Josephine,13 Hamilton,U.S. House,2,IND,Write-in,1,
Josephine,13 Hamilton,U.S. House,2,REP,Paul Romero,15,
Josephine,13 Hamilton,U.S. House,2,REP,Greg Walden,41,
Josephine,13 Hamilton,U.S. House,2,REP,Write-in,0,
Josephine,13 Hamilton,Governor,,DEM,Kate Brown,45,
Josephine,13 Hamilton,Governor,,DEM,Julian Bell,3,
Josephine,13 Hamilton,Governor,,DEM,Chet Chance,1,
Josephine,13 Hamilton,Governor,,DEM,Kevin Forsythe,1,
Josephine,13 Hamilton,Governor,,DEM,Dave Stauffer,0,
Josephine,13 Hamilton,Governor,,DEM,Steve Johnson,2,
Josephine,13 Hamilton,Governor,,DEM,Write-in,2,
Josephine,13 Hamilton,Governor,,IND,Patrick Barney,1,
Josephine,13 Hamilton,Governor,,IND,Cliff Thomason,3,
Josephine,13 Hamilton,Governor,,IND,Write-in,1,
Josephine,13 Hamilton,Governor,,REP,Bruce Cuff,10,
Josephine,13 Hamilton,Governor,,REP,Bob Niemeyer,12,
Josephine,13 Hamilton,Governor,,REP,Bob Fortran,1,
Josephine,13 Hamilton,Governor,,REP,Bud Pierce,29,
Josephine,13 Hamilton,Governor,,REP,Allen Alley,4,
Josephine,13 Hamilton,Governor,,REP,Write-in,0,
Josephine,13 Hamilton,Secretary,,DEM,Richard Devlin,7,
Josephine,13 Hamilton,Secretary,,DEM,Brad Avakian,17,
Josephine,13 Hamilton,Secretary,,DEM,Val Hoyle,19,
Josephine,13 Hamilton,Secretary,,DEM,Write-in,2,
Josephine,13 Hamilton,Secretary,,IND,Paul Wells,4,
Josephine,13 Hamilton,Secretary,,IND,Write-in,0,
Josephine,13 Hamilton,Secretary,,REP,Dennis Richardson,44,
Josephine,13 Hamilton,Secretary,,REP,Sid Leiken,7,
Josephine,13 Hamilton,Secretary,,REP,Write-in,1,
Josephine,13 Hamilton,Treasurer,,DEM,Tobias Read,33,
Josephine,13 Hamilton,Treasurer,,DEM,Write-in,1,
Josephine,13 Hamilton,Treasurer,,IND,Chris Telfer,4,
Josephine,13 Hamilton,Treasurer,,IND,Write-in,0,
Josephine,13 Hamilton,Treasurer,,REP,Jeff Gudman,32,
Josephine,13 Hamilton,Treasurer,,REP,Write-in,0,
Josephine,13 Hamilton,Attorney,,DEM,Ellen Rosenblum,39,
Josephine,13 Hamilton,Attorney,,DEM,Write-in,0,
Josephine,13 Hamilton,Attorney,,IND,Write-in,0,
Josephine,13 Hamilton,Attorney,,REP,Daniel Crowe,32,
Josephine,13 Hamilton,Attorney,,REP,Write-in,0,
Josephine,13 Hamilton,State Senate,2,DEM,Write-in,7,
Josephine,13 Hamilton,State Senate,2,IND,Write-in,0,
Josephine,13 Hamilton,State Senate,2,REP,Herman Baertshiger,31,
Josephine,13 Hamilton,State Senate,2,REP,Write-in,2,
Josephine,13 Hamilton,State House,3,DEM,Tom Johnson,30,
Josephine,13 Hamilton,State House,3,DEM,Write-in,1,
Josephine,13 Hamilton,State House,3,IND,Write-in,0,
Josephine,13 Hamilton,State House,3,REP,Carl Wilson,45,
Josephine,13 Hamilton,State House,3,REP,Write-in,0,
Josephine,14 Fort Vannoy,Voters,,DEM,Registered,30,
Josephine,14 Fort Vannoy,Voters,,DEM,Ballots,25,
Josephine,14 Fort Vannoy,Voters,,IND,Registered,10,
Josephine,14 Fort Vannoy,Voters,,IND,Ballots,4,
Josephine,14 Fort Vannoy,Voters,,REP,Registered,49,
Josephine,14 Fort Vannoy,Voters,,REP,Ballots,34,
Josephine,14 Fort Vannoy,President,,DEM,Hillary Clinton,11,
Josephine,14 Fort Vannoy,President,,DEM,Bernie Sanders,13,
Josephine,14 Fort Vannoy,President,,DEM,Write-in,0,
Josephine,14 Fort Vannoy,President,,IND,Write-in,1,
Josephine,14 Fort Vannoy,President,,REP,Ted Cruz,4,
Josephine,14 Fort Vannoy,President,,REP,John Kasich,4,
Josephine,14 Fort Vannoy,President,,REP,Donald Trump,23,
Josephine,14 Fort Vannoy,President,,REP,Write-in,0,
Josephine,14 Fort Vannoy,U.S. Senate,,DEM,Ron Wyden,22,
Josephine,14 Fort Vannoy,U.S. Senate,,DEM,Paul Weaver,1,
Josephine,14 Fort Vannoy,U.S. Senate,,DEM,Kevin Stine,2,
Josephine,14 Fort Vannoy,U.S. Senate,,DEM,Write-in,0,
Josephine,14 Fort Vannoy,U.S. Senate,,IND,Steven Reynolds,1,
Josephine,14 Fort Vannoy,U.S. Senate,,IND,Marvin Sandnes,0,
Josephine,14 Fort Vannoy,U.S. Senate,,IND,Write-in,0,
Josephine,14 Fort Vannoy,U.S. Senate,,REP,Sam Carpenter,11,
Josephine,14 Fort Vannoy,U.S. Senate,,REP,Mark Callahan,15,
Josephine,14 Fort Vannoy,U.S. Senate,,REP,Faye Stewart,0,
Josephine,14 Fort Vannoy,U.S. Senate,,REP,Dan Laschober,2,
Josephine,14 Fort Vannoy,U.S. Senate,,REP,Write-in,0,
Josephine,14 Fort Vannoy,U.S. House,4,DEM,Peter De Fazio,23,
Josephine,14 Fort Vannoy,U.S. House,4,DEM,Joseph McKinney,1,
Josephine,14 Fort Vannoy,U.S. House,4,DEM,Write-in,0,
Josephine,14 Fort Vannoy,U.S. House,4,IND,Write-in,0,
Josephine,14 Fort Vannoy,U.S. House,4,REP,Art Robinson,25,
Josephine,14 Fort Vannoy,U.S. House,4,REP,Jo Rae Perkins,4,
Josephine,14 Fort Vannoy,U.S. House,4,REP,Write-in,0,
Josephine,14 Fort Vannoy,Governor,,DEM,Kate Brown,18,
Josephine,14 Fort Vannoy,Governor,,DEM,Julian Bell,1,
Josephine,14 Fort Vannoy,Governor,,DEM,Chet Chance,0,
Josephine,14 Fort Vannoy,Governor,,DEM,Kevin Forsythe,1,
Josephine,14 Fort Vannoy,Governor,,DEM,Dave Stauffer,4,
Josephine,14 Fort Vannoy,Governor,,DEM,Steve Johnson,0,
Josephine,14 Fort Vannoy,Governor,,DEM,Write-in,0,
Josephine,14 Fort Vannoy,Governor,,IND,Patrick Barney,1,
Josephine,14 Fort Vannoy,Governor,,IND,Cliff Thomason,0,
Josephine,14 Fort Vannoy,Governor,,IND,Write-in,0,
Josephine,14 Fort Vannoy,Governor,,REP,Bruce Cuff,4,
Josephine,14 Fort Vannoy,Governor,,REP,Bob Niemeyer,4,
Josephine,14 Fort Vannoy,Governor,,REP,Bob Fortran,1,
Josephine,14 Fort Vannoy,Governor,,REP,Bud Pierce,17,
Josephine,14 Fort Vannoy,Governor,,REP,Allen Alley,6,
Josephine,14 Fort Vannoy,Governor,,REP,Write-in,0,
Josephine,14 Fort Vannoy,Secretary,,DEM,Richard Devlin,5,
Josephine,14 Fort Vannoy,Secretary,,DEM,Brad Avakian,8,
Josephine,14 Fort Vannoy,Secretary,,DEM,Val Hoyle,8,
Josephine,14 Fort Vannoy,Secretary,,DEM,Write-in,0,
Josephine,14 Fort Vannoy,Secretary,,IND,Paul Wells,0,
Josephine,14 Fort Vannoy,Secretary,,IND,Write-in,1,
Josephine,14 Fort Vannoy,Secretary,,REP,Dennis Richardson,28,
Josephine,14 Fort Vannoy,Secretary,,REP,Sid Leiken,2,
Josephine,14 Fort Vannoy,Secretary,,REP,Write-in,0,
Josephine,14 Fort Vannoy,Treasurer,,DEM,Tobias Read,14,
Josephine,14 Fort Vannoy,Treasurer,,DEM,Write-in,0,
Josephine,14 Fort Vannoy,Treasurer,,IND,Chris Telfer,1,
Josephine,14 Fort Vannoy,Treasurer,,IND,Write-in,0,
Josephine,14 Fort Vannoy,Treasurer,,REP,Jeff Gudman,22,
Josephine,14 Fort Vannoy,Treasurer,,REP,Write-in,0,
Josephine,14 Fort Vannoy,Attorney,,DEM,Ellen Rosenblum,14,
Josephine,14 Fort Vannoy,Attorney,,DEM,Write-in,0,
Josephine,14 Fort Vannoy,Attorney,,IND,Write-in,0,
Josephine,14 Fort Vannoy,Attorney,,REP,Daniel Crowe,19,
Josephine,14 Fort Vannoy,Attorney,,REP,Write-in,0,
Josephine,14 Fort Vannoy,State Senate,2,DEM,Write-in,0,
Josephine,14 Fort Vannoy,State Senate,2,IND,Write-in,0,
Josephine,14 Fort Vannoy,State Senate,2,REP,Herman Baertshiger,28,
Josephine,14 Fort Vannoy,State Senate,2,REP,Write-in,0,
Josephine,14 Fort Vannoy,State House,3,DEM,Tom Johnson,10,
Josephine,14 Fort Vannoy,State House,3,DEM,Write-in,0,
Josephine,14 Fort Vannoy,State House,3,IND,Write-in,0,
Josephine,14 Fort Vannoy,State House,3,REP,Carl Wilson,33,
Josephine,14 Fort Vannoy,State House,3,REP,Write-in,0,
Josephine,15 Redwood,Voters,,DEM,Registered,292,
Josephine,15 Redwood,Voters,,DEM,Ballots,188,
Josephine,15 Redwood,Voters,,IND,Registered,70,
Josephine,15 Redwood,Voters,,IND,Ballots,35,
Josephine,15 Redwood,Voters,,REP,Registered,621,
Josephine,15 Redwood,Voters,,REP,Ballots,422,
Josephine,15 Redwood,President,,DEM,Hillary Clinton,74,
Josephine,15 Redwood,President,,DEM,Bernie Sanders,101,
Josephine,15 Redwood,President,,DEM,Write-in,3,
Josephine,15 Redwood,President,,IND,Write-in,19,
Josephine,15 Redwood,President,,REP,Ted Cruz,54,
Josephine,15 Redwood,President,,REP,John Kasich,35,
Josephine,15 Redwood,President,,REP,Donald Trump,294,
Josephine,15 Redwood,President,,REP,Write-in,14,
Josephine,15 Redwood,U.S. Senate,,DEM,Ron Wyden,132,
Josephine,15 Redwood,U.S. Senate,,DEM,Paul Weaver,11,
Josephine,15 Redwood,U.S. Senate,,DEM,Kevin Stine,25,
Josephine,15 Redwood,U.S. Senate,,DEM,Write-in,1,
Josephine,15 Redwood,U.S. Senate,,IND,Steven Reynolds,9,
Josephine,15 Redwood,U.S. Senate,,IND,Marvin Sandnes,1,
Josephine,15 Redwood,U.S. Senate,,IND,Write-in,6,
Josephine,15 Redwood,U.S. Senate,,REP,Sam Carpenter,111,
Josephine,15 Redwood,U.S. Senate,,REP,Mark Callahan,129,
Josephine,15 Redwood,U.S. Senate,,REP,Faye Stewart,40,
Josephine,15 Redwood,U.S. Senate,,REP,Dan Laschober,42,
Josephine,15 Redwood,U.S. Senate,,REP,Write-in,4,
Josephine,15 Redwood,U.S. House,2,DEM,James Crary,99,
Josephine,15 Redwood,U.S. House,2,DEM,Write-in,2,
Josephine,15 Redwood,U.S. House,2,IND,Write-in,7,
Josephine,15 Redwood,U.S. House,2,REP,Paul Romero,54,
Josephine,15 Redwood,U.S. House,2,REP,Greg Walden,335,
Josephine,15 Redwood,U.S. House,2,REP,Write-in,0,
Josephine,15 Redwood,Governor,,DEM,Kate Brown,128,
Josephine,15 Redwood,Governor,,DEM,Julian Bell,12,
Josephine,15 Redwood,Governor,,DEM,Chet Chance,3,
Josephine,15 Redwood,Governor,,DEM,Kevin Forsythe,3,
Josephine,15 Redwood,Governor,,DEM,Dave Stauffer,6,
Josephine,15 Redwood,Governor,,DEM,Steve Johnson,5,
Josephine,15 Redwood,Governor,,DEM,Write-in,3,
Josephine,15 Redwood,Governor,,IND,Patrick Barney,4,
Josephine,15 Redwood,Governor,,IND,Cliff Thomason,8,
Josephine,15 Redwood,Governor,,IND,Write-in,9,
Josephine,15 Redwood,Governor,,REP,Bruce Cuff,48,
Josephine,15 Redwood,Governor,,REP,Bob Niemeyer,39,
Josephine,15 Redwood,Governor,,REP,Bob Fortran,3,
Josephine,15 Redwood,Governor,,REP,Bud Pierce,192,
Josephine,15 Redwood,Governor,,REP,Allen Alley,79,
Josephine,15 Redwood,Governor,,REP,Write-in,3,
Josephine,15 Redwood,Secretary,,DEM,Richard Devlin,38,
Josephine,15 Redwood,Secretary,,DEM,Brad Avakian,45,
Josephine,15 Redwood,Secretary,,DEM,Val Hoyle,44,
Josephine,15 Redwood,Secretary,,DEM,Write-in,4,
Josephine,15 Redwood,Secretary,,IND,Paul Wells,13,
Josephine,15 Redwood,Secretary,,IND,Write-in,7,
Josephine,15 Redwood,Secretary,,REP,Dennis Richardson,316,
Josephine,15 Redwood,Secretary,,REP,Sid Leiken,48,
Josephine,15 Redwood,Secretary,,REP,Write-in,1,
Josephine,15 Redwood,Treasurer,,DEM,Tobias Read,121,
Josephine,15 Redwood,Treasurer,,DEM,Write-in,1,
Josephine,15 Redwood,Treasurer,,IND,Chris Telfer,16,
Josephine,15 Redwood,Treasurer,,IND,Write-in,3,
Josephine,15 Redwood,Treasurer,,REP,Jeff Gudman,282,
Josephine,15 Redwood,Treasurer,,REP,Write-in,3,
Josephine,15 Redwood,Attorney,,DEM,Ellen Rosenblum,123,
Josephine,15 Redwood,Attorney,,DEM,Write-in,2,
Josephine,15 Redwood,Attorney,,IND,Write-in,4,
Josephine,15 Redwood,Attorney,,REP,Daniel Crowe,265,
Josephine,15 Redwood,Attorney,,REP,Write-in,2,
Josephine,15 Redwood,State Senate,2,DEM,Write-in,8,
Josephine,15 Redwood,State Senate,2,IND,Write-in,4,
Josephine,15 Redwood,State Senate,2,REP,Herman Baertshiger,295,
Josephine,15 Redwood,State Senate,2,REP,Write-in,1,
Josephine,15 Redwood,State House,3,DEM,Tom Johnson,102,
Josephine,15 Redwood,State House,3,DEM,Write-in,1,
Josephine,15 Redwood,State House,3,IND,Write-in,6,
Josephine,15 Redwood,State House,3,REP,Carl Wilson,336,
Josephine,15 Redwood,State House,3,REP,Write-in,0,
Josephine,16 Camp Joy,Voters,,DEM,Registered,90,
Josephine,16 Camp Joy,Voters,,DEM,Ballots,41,
Josephine,16 Camp Joy,Voters,,IND,Registered,27,
Josephine,16 Camp Joy,Voters,,IND,Ballots,9,
Josephine,16 Camp Joy,Voters,,REP,Registered,186,
Josephine,16 Camp Joy,Voters,,REP,Ballots,125,
Josephine,16 Camp Joy,President,,DEM,Hillary Clinton,17,
Josephine,16 Camp Joy,President,,DEM,Bernie Sanders,18,
Josephine,16 Camp Joy,President,,DEM,Write-in,4,
Josephine,16 Camp Joy,President,,IND,Write-in,7,
Josephine,16 Camp Joy,President,,REP,Ted Cruz,8,
Josephine,16 Camp Joy,President,,REP,John Kasich,7,
Josephine,16 Camp Joy,President,,REP,Donald Trump,97,
Josephine,16 Camp Joy,President,,REP,Write-in,7,
Josephine,16 Camp Joy,U.S. Senate,,DEM,Ron Wyden,23,
Josephine,16 Camp Joy,U.S. Senate,,DEM,Paul Weaver,2,
Josephine,16 Camp Joy,U.S. Senate,,DEM,Kevin Stine,7,
Josephine,16 Camp Joy,U.S. Senate,,DEM,Write-in,2,
Josephine,16 Camp Joy,U.S. Senate,,IND,Steven Reynolds,2,
Josephine,16 Camp Joy,U.S. Senate,,IND,Marvin Sandnes,1,
Josephine,16 Camp Joy,U.S. Senate,,IND,Write-in,4,
Josephine,16 Camp Joy,U.S. Senate,,REP,Sam Carpenter,36,
Josephine,16 Camp Joy,U.S. Senate,,REP,Mark Callahan,40,
Josephine,16 Camp Joy,U.S. Senate,,REP,Faye Stewart,7,
Josephine,16 Camp Joy,U.S. Senate,,REP,Dan Laschober,11,
Josephine,16 Camp Joy,U.S. Senate,,REP,Write-in,0,
Josephine,16 Camp Joy,U.S. House,2,DEM,James Crary,22,
Josephine,16 Camp Joy,U.S. House,2,DEM,Write-in,1,
Josephine,16 Camp Joy,U.S. House,2,IND,Write-in,3,
Josephine,16 Camp Joy,U.S. House,2,REP,Paul Romero,35,
Josephine,16 Camp Joy,U.S. House,2,REP,Greg Walden,74,
Josephine,16 Camp Joy,U.S. House,2,REP,Write-in,0,
Josephine,16 Camp Joy,Governor,,DEM,Kate Brown,20,
Josephine,16 Camp Joy,Governor,,DEM,Julian Bell,4,
Josephine,16 Camp Joy,Governor,,DEM,Chet Chance,3,
Josephine,16 Camp Joy,Governor,,DEM,Kevin Forsythe,1,
Josephine,16 Camp Joy,Governor,,DEM,Dave Stauffer,3,
Josephine,16 Camp Joy,Governor,,DEM,Steve Johnson,1,
Josephine,16 Camp Joy,Governor,,DEM,Write-in,0,
Josephine,16 Camp Joy,Governor,,IND,Patrick Barney,2,
Josephine,16 Camp Joy,Governor,,IND,Cliff Thomason,3,
Josephine,16 Camp Joy,Governor,,IND,Write-in,3,
Josephine,16 Camp Joy,Governor,,REP,Bruce Cuff,19,
Josephine,16 Camp Joy,Governor,,REP,Bob Niemeyer,13,
Josephine,16 Camp Joy,Governor,,REP,Bob Fortran,6,
Josephine,16 Camp Joy,Governor,,REP,Bud Pierce,49,
Josephine,16 Camp Joy,Governor,,REP,Allen Alley,15,
Josephine,16 Camp Joy,Governor,,REP,Write-in,2,
Josephine,16 Camp Joy,Secretary,,DEM,Richard Devlin,6,
Josephine,16 Camp Joy,Secretary,,DEM,Brad Avakian,7,
Josephine,16 Camp Joy,Secretary,,DEM,Val Hoyle,12,
Josephine,16 Camp Joy,Secretary,,DEM,Write-in,1,
Josephine,16 Camp Joy,Secretary,,IND,Paul Wells,3,
Josephine,16 Camp Joy,Secretary,,IND,Write-in,5,
Josephine,16 Camp Joy,Secretary,,REP,Dennis Richardson,82,
Josephine,16 Camp Joy,Secretary,,REP,Sid Leiken,38,
Josephine,16 Camp Joy,Secretary,,REP,Write-in,1,
Josephine,16 Camp Joy,Treasurer,,DEM,Tobias Read,21,
Josephine,16 Camp Joy,Treasurer,,DEM,Write-in,1,
Josephine,16 Camp Joy,Treasurer,,IND,Chris Telfer,2,
Josephine,16 Camp Joy,Treasurer,,IND,Write-in,5,
Josephine,16 Camp Joy,Treasurer,,REP,Jeff Gudman,73,
Josephine,16 Camp Joy,Treasurer,,REP,Write-in,0,
Josephine,16 Camp Joy,Attorney,,DEM,Ellen Rosenblum,25,
Josephine,16 Camp Joy,Attorney,,DEM,Write-in,0,
Josephine,16 Camp Joy,Attorney,,IND,Write-in,5,
Josephine,16 Camp Joy,Attorney,,REP,Daniel Crowe,67,
Josephine,16 Camp Joy,Attorney,,REP,Write-in,0,
Josephine,16 Camp Joy,State Senate,2,DEM,Write-in,3,
Josephine,16 Camp Joy,State Senate,2,IND,Write-in,3,
Josephine,16 Camp Joy,State Senate,2,REP,Herman Baertshiger,72,
Josephine,16 Camp Joy,State Senate,2,REP,Write-in,0,
Josephine,16 Camp Joy,State House,3,DEM,Tom Johnson,20,
Josephine,16 Camp Joy,State House,3,DEM,Write-in,1,
Josephine,16 Camp Joy,State House,3,IND,Write-in,2,
Josephine,16 Camp Joy,State House,3,REP,Carl Wilson,93,
Josephine,16 Camp Joy,State House,3,REP,Write-in,0,
Josephine,17 Dimmick,Voters,,DEM,Registered,302,
Josephine,17 Dimmick,Voters,,DEM,Ballots,236,
Josephine,17 Dimmick,Voters,,IND,Registered,95,
Josephine,17 Dimmick,Voters,,IND,Ballots,51,
Josephine,17 Dimmick,Voters,,REP,Registered,569,
Josephine,17 Dimmick,Voters,,REP,Ballots,413,
Josephine,17 Dimmick,President,,DEM,Hillary Clinton,111,
Josephine,17 Dimmick,President,,DEM,Bernie Sanders,107,
Josephine,17 Dimmick,President,,DEM,Write-in,10,
Josephine,17 Dimmick,President,,IND,Write-in,31,
Josephine,17 Dimmick,President,,REP,Ted Cruz,56,
Josephine,17 Dimmick,President,,REP,John Kasich,41,
Josephine,17 Dimmick,President,,REP,Donald Trump,293,
Josephine,17 Dimmick,President,,REP,Write-in,9,
Josephine,17 Dimmick,U.S. Senate,,DEM,Ron Wyden,168,
Josephine,17 Dimmick,U.S. Senate,,DEM,Paul Weaver,13,
Josephine,17 Dimmick,U.S. Senate,,DEM,Kevin Stine,31,
Josephine,17 Dimmick,U.S. Senate,,DEM,Write-in,2,
Josephine,17 Dimmick,U.S. Senate,,IND,Steven Reynolds,10,
Josephine,17 Dimmick,U.S. Senate,,IND,Marvin Sandnes,6,
Josephine,17 Dimmick,U.S. Senate,,IND,Write-in,12,
Josephine,17 Dimmick,U.S. Senate,,REP,Sam Carpenter,100,
Josephine,17 Dimmick,U.S. Senate,,REP,Mark Callahan,136,
Josephine,17 Dimmick,U.S. Senate,,REP,Faye Stewart,48,
Josephine,17 Dimmick,U.S. Senate,,REP,Dan Laschober,40,
Josephine,17 Dimmick,U.S. Senate,,REP,Write-in,2,
Josephine,17 Dimmick,U.S. House,2,DEM,James Crary,130,
Josephine,17 Dimmick,U.S. House,2,DEM,Write-in,13,
Josephine,17 Dimmick,U.S. House,2,IND,Write-in,13,
Josephine,17 Dimmick,U.S. House,2,REP,Paul Romero,76,
Josephine,17 Dimmick,U.S. House,2,REP,Greg Walden,307,
Josephine,17 Dimmick,U.S. House,2,REP,Write-in,1,
Josephine,17 Dimmick,Governor,,DEM,Kate Brown,160,
Josephine,17 Dimmick,Governor,,DEM,Julian Bell,14,
Josephine,17 Dimmick,Governor,,DEM,Chet Chance,3,
Josephine,17 Dimmick,Governor,,DEM,Kevin Forsythe,3,
Josephine,17 Dimmick,Governor,,DEM,Dave Stauffer,11,
Josephine,17 Dimmick,Governor,,DEM,Steve Johnson,7,
Josephine,17 Dimmick,Governor,,DEM,Write-in,4,
Josephine,17 Dimmick,Governor,,IND,Patrick Barney,7,
Josephine,17 Dimmick,Governor,,IND,Cliff Thomason,14,
Josephine,17 Dimmick,Governor,,IND,Write-in,10,
Josephine,17 Dimmick,Governor,,REP,Bruce Cuff,52,
Josephine,17 Dimmick,Governor,,REP,Bob Niemeyer,44,
Josephine,17 Dimmick,Governor,,REP,Bob Fortran,3,
Josephine,17 Dimmick,Governor,,REP,Bud Pierce,167,
Josephine,17 Dimmick,Governor,,REP,Allen Alley,81,
Josephine,17 Dimmick,Governor,,REP,Write-in,3,
Josephine,17 Dimmick,Secretary,,DEM,Richard Devlin,49,
Josephine,17 Dimmick,Secretary,,DEM,Brad Avakian,48,
Josephine,17 Dimmick,Secretary,,DEM,Val Hoyle,72,
Josephine,17 Dimmick,Secretary,,DEM,Write-in,3,
Josephine,17 Dimmick,Secretary,,IND,Paul Wells,24,
Josephine,17 Dimmick,Secretary,,IND,Write-in,9,
Josephine,17 Dimmick,Secretary,,REP,Dennis Richardson,315,
Josephine,17 Dimmick,Secretary,,REP,Sid Leiken,50,
Josephine,17 Dimmick,Secretary,,REP,Write-in,6,
Josephine,17 Dimmick,Treasurer,,DEM,Tobias Read,143,
Josephine,17 Dimmick,Treasurer,,DEM,Write-in,3,
Josephine,17 Dimmick,Treasurer,,IND,Chris Telfer,27,
Josephine,17 Dimmick,Treasurer,,IND,Write-in,5,
Josephine,17 Dimmick,Treasurer,,REP,Jeff Gudman,269,
Josephine,17 Dimmick,Treasurer,,REP,Write-in,1,
Josephine,17 Dimmick,Attorney,,DEM,Ellen Rosenblum,152,
Josephine,17 Dimmick,Attorney,,DEM,Write-in,3,
Josephine,17 Dimmick,Attorney,,IND,Write-in,9,
Josephine,17 Dimmick,Attorney,,REP,Daniel Crowe,242,
Josephine,17 Dimmick,Attorney,,REP,Write-in,3,
Josephine,17 Dimmick,State Senate,2,DEM,Write-in,14,
Josephine,17 Dimmick,State Senate,2,IND,Write-in,8,
Josephine,17 Dimmick,State Senate,2,REP,Herman Baertshiger,289,
Josephine,17 Dimmick,State Senate,2,REP,Write-in,0,
Josephine,17 Dimmick,State House,3,DEM,Tom Johnson,133,
Josephine,17 Dimmick,State House,3,DEM,Write-in,8,
Josephine,17 Dimmick,State House,3,IND,Write-in,8,
Josephine,17 Dimmick,State House,3,REP,Carl Wilson,323,
Josephine,17 Dimmick,State House,3,REP,Write-in,4,
Josephine,18 College,Voters,,DEM,Registered,370,
Josephine,18 College,Voters,,DEM,Ballots,250,
Josephine,18 College,Voters,,IND,Registered,106,
Josephine,18 College,Voters,,IND,Ballots,44,
Josephine,18 College,Voters,,REP,Registered,698,
Josephine,18 College,Voters,,REP,Ballots,448,
Josephine,18 College,President,,DEM,Hillary Clinton,97,
Josephine,18 College,President,,DEM,Bernie Sanders,127,
